Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R
24217,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
24218,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
24219,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
24220,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
24221,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
24222,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Cropland
24223,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
24224,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Water
24225,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
24226,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
24227,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Water
24228,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
24229,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
24230,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
24231,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
24232,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
24233,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
24234,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
24235,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
24236,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Water
24237,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
24238,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Grassland
24239,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
24240,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
24241,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Water
24242,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
24243,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
24244,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
24245,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
24246,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
24247,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
24248,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
24249,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
24250,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,NULL
24251,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,Grassland
24252,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
24253,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,Water
24254,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,Forest
24255,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
24256,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
24257,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
24258,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
24259,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Water
24260,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
24261,Forest,NULL,Wetland,Water,Wetland,NULL,Forest,Grassland
24262,Forest,NULL,Wetland,Water,Wetland,NULL,Forest,Wetland
24263,Forest,NULL,Wetland,Water,Wetland,NULL,Forest,Water
24264,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,NULL
24265,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
24266,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,Cropland
24267,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
24268,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,Built-up
24269,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
24270,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,Forest
24271,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
24272,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
24273,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
24274,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
24275,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
24276,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,NULL
24277,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
24278,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
24279,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
24280,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Forest
24281,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,NULL
24282,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
24283,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
24284,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
24285,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
24286,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,NULL
24287,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,Grassland
24288,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,Wetland
24289,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,Water
24290,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
24291,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
24292,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
24293,Forest,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
24294,Forest,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Wetland
24295,Forest,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Water
24296,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
24297,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
24298,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
24299,Forest,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
24300,Forest,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Water
24301,Forest,NULL,Wetland,Water,Wetland,Water,NULL,NULL
24302,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
24303,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
24304,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Water
24305,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
24306,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Cropland
24307,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
24308,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
24309,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Forest
24310,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
24311,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Cropland
24312,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
24313,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Water
24314,Forest,NULL,Wetland,Water,Wetland,Water,Water,NULL
24315,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
24316,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
24317,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
24318,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Wetland
24319,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Water
24320,Forest,NULL,Wetland,Water,Wetland,Forest,NULL,Grassland
24321,Forest,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
24322,Forest,NULL,Wetland,Water,Wetland,Forest,NULL,Water
24323,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Grassland
24324,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Wetland
24325,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Water
24326,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Forest
24327,Forest,NULL,Wetland,Water,Wetland,Forest,Grassland,Grassland
24328,Forest,NULL,Wetland,Water,Wetland,Forest,Grassland,Wetland
24329,Forest,NULL,Wetland,Water,Wetland,Forest,Grassland,Water
24330,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Grassland
24331,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Water
24332,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Grassland
24333,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Water
24334,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
24335,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
24336,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
24337,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
24338,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
24339,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
24340,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Wetland
24341,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
24342,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
24343,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
24344,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
24345,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
24346,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
24347,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
24348,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
24349,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24350,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Cropland
24351,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Wetland
24352,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
24353,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24354,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24355,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
24356,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
24357,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24358,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
24359,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24360,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
24361,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
24362,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
24363,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
24364,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
24365,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
24366,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
24367,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
24368,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
24369,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
24370,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
24371,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24372,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24373,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
24374,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Built-up,Grassland
24375,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
24376,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
24377,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
24378,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
24379,Forest,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
24380,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
24381,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
24382,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Wetland
24383,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Water
24384,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
24385,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
24386,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
24387,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
24388,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
24389,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
24390,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
24391,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
24392,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
24393,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
24394,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
24395,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
24396,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,NULL
24397,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
24398,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
24399,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
24400,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24401,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
24402,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24403,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
24404,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24405,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
24406,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
24407,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
24408,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
24409,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
24410,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
24411,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
24412,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
24413,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
24414,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
24415,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
24416,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
24417,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
24418,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
24419,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24420,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
24421,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland,Forest,Grassland
24422,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
24423,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
24424,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
24425,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
24426,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
24427,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Forest
24428,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
24429,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Water
24430,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Wetland
24431,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
24432,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
24433,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
24434,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
24435,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
24436,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Forest
24437,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Grassland,Grassland
24438,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Grassland,Wetland
24439,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Grassland,Bareland
24440,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Grassland,Water
24441,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
24442,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Water
24443,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
24444,Forest,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Wetland
24445,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
24446,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
24447,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
24448,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
24449,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
24450,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
24451,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
24452,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
24453,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
24454,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
24455,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
24456,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
24457,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
24458,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
24459,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
24460,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Water
24461,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
24462,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24463,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24464,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24465,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
24466,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24467,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
24468,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
24469,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
24470,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
24471,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
24472,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
24473,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
24474,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
24475,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
24476,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24477,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
24478,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
24479,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
24480,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
24481,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
24482,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
24483,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
24484,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Shrubland,Forest
24485,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Water
24486,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
24487,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
24488,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
24489,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
24490,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
24491,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
24492,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
24493,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
24494,Forest,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24495,Forest,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24496,Forest,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
24497,Forest,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24498,Forest,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Forest,Forest
24499,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24500,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,NULL
24501,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
24502,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
24503,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
24504,Forest,NULL,Built-up,Water,Non_Wetland,Shrubland,NULL,Forest
24505,Forest,NULL,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Grassland
24506,Forest,NULL,Built-up,Water,Non_Wetland,Shrubland,Water,NULL
24507,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
24508,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
24509,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Forest
24510,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
24511,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Wetland
24512,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Water
24513,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Forest
24514,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
24515,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
24516,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Wetland
24517,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
24518,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
24519,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
24520,Forest,NULL,Water,NULL,Water,Shrubland,Water,Grassland
24521,Forest,NULL,Water,NULL,Water,Shrubland,Water,Wetland
24522,Forest,NULL,Water,NULL,Water,Shrubland,Water,Water
24523,Forest,NULL,Water,NULL,Water,Shrubland,Water,Forest
24524,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Wetland
24525,Forest,NULL,Water,NULL,Water,Water,NULL,Wetland
24526,Forest,NULL,Water,NULL,Water,Water,NULL,Water
24527,Forest,NULL,Water,NULL,Water,Water,NULL,Forest
24528,Forest,NULL,Water,NULL,Water,Water,Shrubland,Water
24529,Forest,NULL,Water,NULL,Water,Water,Shrubland,Forest
24530,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
24531,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
24532,Forest,NULL,Water,NULL,Water,Water,Water,Water
24533,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Forest
24534,Forest,NULL,Water,NULL,Water,Forest,Water,Wetland
24535,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
24536,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
24537,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
24538,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
24539,Forest,NULL,Water,Non_Water,Water,NULL,Shrubland,Grassland
24540,Forest,NULL,Water,Non_Water,Water,Shrubland,NULL,Grassland
24541,Forest,NULL,Water,Non_Water,Water,Shrubland,NULL,Wetland
24542,Forest,NULL,Water,Non_Water,Water,Shrubland,NULL,Water
24543,Forest,NULL,Water,Non_Water,Water,Shrubland,NULL,Forest
24544,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,NULL
24545,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
24546,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
24547,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Water
24548,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
24549,Forest,NULL,Water,Non_Water,Water,Shrubland,Grassland,Grassland
24550,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,NULL
24551,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Grassland
24552,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Forest
24553,Forest,NULL,Water,Non_Water,Water,Shrubland,Forest,Wetland
24554,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
24555,Forest,NULL,Water,Non_Water,Water,Water,NULL,Grassland
