Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MHU_M_R
2378,Water,Forest,Water,Non_Water,Water,Water,Water,Water
2379,Water,Forest,Water,Water,Water,Wetland,Wetland,Grassland
2380,Water,Forest,Water,Water,Water,Wetland,Wetland,Forest
2381,Water,Forest,Water,Water,Water,Wetland,Water,Grassland
2382,Water,Forest,Water,Water,Water,Wetland,Water,Wetland
2383,Water,Forest,Water,Water,Water,Wetland,Water,Water
2384,Water,Forest,Water,Water,Water,Wetland,Water,Forest
2385,Water,Forest,Water,Water,Water,Water,Wetland,Grassland
2386,Water,Forest,Water,Water,Water,Water,Wetland,Water
2387,Water,Forest,Water,Water,Water,Water,Wetland,Forest
2388,Water,Forest,Water,Water,Water,Water,Water,Grassland
2389,Water,Forest,Water,Water,Water,Water,Water,Water
2390,Water,Forest,Water,Water,Water,Water,Water,Forest
2391,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2392,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2393,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2394,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2395,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
2396,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2397,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2398,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2399,Water,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2400,Water,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
2401,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2402,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2403,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2404,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2405,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2406,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2407,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2408,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2409,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2410,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2411,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2412,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2413,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2414,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2415,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2416,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2417,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2418,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
2419,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2420,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2421,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2422,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
2423,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2424,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2425,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2426,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2427,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2428,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2429,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2430,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2431,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Forest
2432,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
2433,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2434,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2435,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2436,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2437,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2438,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2439,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2440,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2441,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2442,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2443,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2444,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2445,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2446,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2447,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2448,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2449,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2450,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2451,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2452,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2453,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2454,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2455,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2456,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2457,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2458,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2459,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2460,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2461,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2462,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2463,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2464,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2465,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2466,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2467,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2468,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
2469,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2470,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2471,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2472,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2473,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
2474,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
2475,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2476,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2477,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2478,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2479,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2480,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2481,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
2482,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2483,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
2484,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Water
2485,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Forest
2486,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2487,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2488,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
2489,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2490,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2491,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Water,Forest
2492,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
2493,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2494,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2495,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2496,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2497,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2498,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2499,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2500,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2501,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2502,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2503,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2504,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2505,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2506,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
2507,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2508,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
2509,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
2510,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
2511,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2512,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
2513,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2514,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2515,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2516,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2517,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
2518,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2519,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2520,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2521,Forest,NULL,Wetland,NULL,Wetland,Water,Water,NULL
2522,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2523,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
2524,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
2525,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2526,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
2527,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2528,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2529,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2530,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
2531,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2532,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2533,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2534,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2535,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2536,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2537,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
2538,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2539,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2540,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2541,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
2542,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2543,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2544,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
2545,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
2546,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
2547,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
2548,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2549,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2550,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
2551,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
2552,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
2553,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
2554,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
2555,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
2556,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2557,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
2558,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
2559,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
2560,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2561,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
2562,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
2563,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
2564,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2565,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2566,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2567,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
2568,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2569,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2570,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2571,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2572,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2573,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2574,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2575,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2576,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2577,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2578,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2579,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2580,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
2581,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2582,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2583,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,NULL
2584,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2585,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Wetland
2586,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
2587,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2588,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2589,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2590,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2591,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2592,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
2593,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
2594,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2595,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2596,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2597,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2598,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2599,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2600,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2601,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2602,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
2603,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2604,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2605,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
2606,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
2607,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2608,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
2609,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
2610,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2611,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2612,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2613,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2614,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2615,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2616,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
2617,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
2618,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
2619,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
2620,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2621,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2622,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
2623,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
2624,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
2625,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2626,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
2627,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
2628,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2629,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
2630,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
2631,Forest,NULL,Water,NULL,Water,Wetland,Water,Grassland
2632,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
2633,Forest,NULL,Water,NULL,Water,Wetland,Forest,Grassland
2634,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
2635,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
2636,Forest,NULL,Water,NULL,Water,Water,Water,Wetland
2637,Forest,NULL,Water,NULL,Water,Water,Water,Forest
2638,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
2639,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
2640,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Water
2641,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
2642,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
2643,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
2644,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Water
2645,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Forest
2646,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
2647,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
2648,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
2649,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
2650,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
2651,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
2652,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
2653,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
2654,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
2655,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
2656,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
2657,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
2658,Forest,NULL,Water,Water,Water,Wetland,Water,Water
2659,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
2660,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
2661,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
2662,Forest,NULL,Water,Water,Water,Water,Wetland,Water
2663,Forest,NULL,Water,Water,Water,Water,Water,Grassland
2664,Forest,NULL,Water,Water,Water,Water,Water,Wetland
2665,Forest,NULL,Water,Water,Water,Water,Water,Water
2666,Forest,NULL,Water,Water,Water,Water,Water,Forest
2667,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2668,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2669,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2670,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2671,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2672,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2673,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2674,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2675,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2676,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2677,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2678,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2679,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2680,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2681,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2682,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2683,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
2684,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2685,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2686,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2687,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2688,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2689,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2690,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2691,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2692,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2693,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2694,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
2695,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2696,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2697,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2698,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2699,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2700,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2701,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2702,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
2703,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
2704,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2705,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
