Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRA_M_R
7358,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7359,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
7360,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
7361,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7362,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
7363,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
7364,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
7365,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
7366,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
7367,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
7368,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
7369,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Water
7370,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7371,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7372,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
7373,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
7374,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
7375,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7376,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
7377,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Built-up
7378,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
7379,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7380,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7381,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7382,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
7383,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
7384,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
7385,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7386,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7387,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7388,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7389,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
7390,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7391,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7392,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7393,Forest,NULL,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Forest
7394,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
7395,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7396,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
7397,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
7398,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
7399,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
7400,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7401,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7402,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
7403,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Wetland
7404,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
7405,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
7406,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
7407,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
7408,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
7409,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
7410,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
7411,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
7412,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
7413,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7414,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
7415,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
7416,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
7417,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
7418,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
7419,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
7420,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Water,Water
7421,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
7422,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
7423,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
7424,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7425,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
7426,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Cropland
7427,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Water
7428,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
7429,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
7430,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Water
7431,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
7432,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
7433,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7434,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7435,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
7436,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
7437,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
7438,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
7439,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
7440,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
7441,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
7442,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
7443,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
7444,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
7445,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Wetland
7446,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
7447,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
7448,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7449,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
7450,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7451,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
7452,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
7453,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7454,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7455,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
7456,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
7457,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7458,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7459,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
7460,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7461,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
7462,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
7463,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7464,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
7465,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
7466,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7467,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
7468,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
7469,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Forest
7470,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
7471,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
7472,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
7473,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
7474,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
7475,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
7476,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
7477,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7478,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
7479,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
7480,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
7481,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
7482,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Water
7483,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
7484,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
7485,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
7486,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
7487,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Water
7488,Forest,NULL,Wetland,Water,Wetland,Forest,NULL,Cropland
7489,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Forest
7490,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
7491,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
7492,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
7493,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
7494,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7495,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7496,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
7497,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Water
7498,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7499,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7500,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
7501,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7502,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
7503,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
7504,Forest,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
7505,Forest,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Forest
7506,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
7507,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
7508,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
7509,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Water,Forest
7510,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7511,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
7512,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7513,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
7514,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
7515,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7516,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7517,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
7518,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
7519,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
7520,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
7521,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
7522,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
7523,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Water,Forest
7524,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
7525,Forest,NULL,Bareland,Water,Non_Wetland,Water,NULL,Grassland
7526,Forest,NULL,Bareland,Water,Non_Wetland,Water,NULL,Water
7527,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
7528,Forest,NULL,Bareland,Water,Non_Wetland,Forest,NULL,Water
7529,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7530,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
7531,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7532,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7533,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
7534,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
7535,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7536,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
7537,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
7538,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
7539,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
7540,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
7541,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
7542,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
7543,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7544,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7545,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7546,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7547,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
7548,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7549,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7550,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7551,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7552,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7553,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7554,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7555,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7556,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7557,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
7558,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7559,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
7560,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
7561,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7562,Forest,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
7563,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,Water
7564,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
7565,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
7566,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
7567,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
7568,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7569,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7570,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7571,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Grassland,Forest
7572,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
7573,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
7574,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
7575,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
7576,Forest,NULL,Water,NULL,Water,NULL,Water,Grassland
7577,Forest,NULL,Water,NULL,Water,NULL,Forest,Grassland
7578,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
7579,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
7580,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Forest
7581,Forest,NULL,Water,NULL,Water,Bareland,Water,Forest
7582,Forest,NULL,Water,NULL,Water,Bareland,Forest,Grassland
7583,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
7584,Forest,NULL,Water,NULL,Water,Water,NULL,Grassland
7585,Forest,NULL,Water,NULL,Water,Water,NULL,Forest
7586,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
7587,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
7588,Forest,NULL,Water,NULL,Water,Water,Water,Water
7589,Forest,NULL,Water,NULL,Water,Water,Water,Forest
7590,Forest,NULL,Water,NULL,Water,Water,Forest,Water
7591,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
7592,Forest,NULL,Water,NULL,Water,Forest,NULL,Forest
7593,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
7594,Forest,NULL,Water,NULL,Water,Forest,Water,Wetland
7595,Forest,NULL,Water,NULL,Water,Forest,Forest,Grassland
7596,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
7597,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
7598,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
7599,Forest,NULL,Water,Non_Water,Water,NULL,Grassland,Forest
7600,Forest,NULL,Water,Non_Water,Water,NULL,Water,Forest
7601,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
7602,Forest,NULL,Water,Non_Water,Water,Water,NULL,Water
7603,Forest,NULL,Water,Non_Water,Water,Water,NULL,Forest
7604,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
7605,Forest,NULL,Water,Non_Water,Water,Water,Forest,Forest
7606,Forest,NULL,Water,Non_Water,Water,Forest,Water,Grassland
7607,Forest,NULL,Water,Non_Water,Water,Forest,Water,Forest
7608,Forest,NULL,Water,Non_Water,Water,Forest,Forest,Forest
7609,Forest,NULL,Water,Water,Water,NULL,NULL,Water
7610,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
7611,Forest,NULL,Water,Water,Water,NULL,Grassland,Forest
7612,Forest,NULL,Water,Water,Water,NULL,Water,Grassland
7613,Forest,NULL,Water,Water,Water,NULL,Water,Wetland
7614,Forest,NULL,Water,Water,Water,NULL,Water,Water
7615,Forest,NULL,Water,Water,Water,NULL,Water,Forest
7616,Forest,NULL,Water,Water,Water,NULL,Forest,Water
7617,Forest,NULL,Water,Water,Water,NULL,Forest,Forest
7618,Forest,NULL,Water,Water,Water,Grassland,Grassland,Water
7619,Forest,NULL,Water,Water,Water,Grassland,Forest,Grassland
7620,Forest,NULL,Water,Water,Water,Water,NULL,Grassland
7621,Forest,NULL,Water,Water,Water,Water,NULL,Water
7622,Forest,NULL,Water,Water,Water,Water,NULL,Forest
7623,Forest,NULL,Water,Water,Water,Water,Grassland,Water
7624,Forest,NULL,Water,Water,Water,Water,Water,Wetland
7625,Forest,NULL,Water,Water,Water,Water,Water,Water
7626,Forest,NULL,Water,Water,Water,Water,Water,Forest
7627,Forest,NULL,Water,Water,Water,Water,Forest,Forest
7628,Forest,NULL,Water,Water,Water,Forest,NULL,Forest
7629,Forest,NULL,Water,Water,Water,Forest,Grassland,Water
7630,Forest,NULL,Water,Water,Water,Forest,Wetland,Forest
7631,Forest,NULL,Water,Water,Water,Forest,Water,Grassland
7632,Forest,NULL,Water,Water,Water,Forest,Forest,Forest
7633,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7634,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7635,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7636,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7637,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
7638,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
7639,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
7640,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7641,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7642,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7643,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7644,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
7645,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7646,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7647,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7648,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7649,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7650,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
7651,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
7652,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
7653,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7654,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7655,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7656,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
7657,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
7658,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7659,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
7660,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
7661,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
7662,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
7663,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Built-up
7664,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
7665,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
7666,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7667,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7668,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
7669,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
7670,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
7671,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
7672,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
7673,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7674,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7675,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7676,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7677,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7678,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7679,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7680,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7681,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7682,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7683,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7684,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7685,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7686,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7687,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7688,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7689,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7690,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7691,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
7692,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
7693,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7694,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7695,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7696,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7697,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7698,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7699,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7700,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7701,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
7702,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
7703,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7704,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7705,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7706,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7707,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
