Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEA_M_R
9523,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
9524,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
9525,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
9526,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
9527,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9528,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
9529,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9530,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
9531,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
9532,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
9533,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9534,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
9535,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9536,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9537,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
9538,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
9539,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
9540,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
9541,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
9542,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
9543,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
9544,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
9545,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
9546,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
9547,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
9548,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
9549,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
9550,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Wetland,Bareland
9551,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Wetland,Built-up
9552,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
9553,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
9554,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
9555,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9556,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
9557,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
9558,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9559,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
9560,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
9561,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
9562,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
9563,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Forest
9564,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Water
9565,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
9566,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
9567,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
9568,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
9569,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
9570,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
9571,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
9572,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
9573,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
9574,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9575,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
9576,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
9577,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
9578,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
9579,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
9580,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
9581,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
9582,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Water
9583,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
9584,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
9585,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
9586,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9587,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
9588,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9589,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
9590,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
9591,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
9592,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
9593,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
9594,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9595,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
9596,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9597,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9598,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
9599,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9600,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9601,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
9602,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
9603,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
9604,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
9605,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
9606,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
9607,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
9608,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9609,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
9610,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9611,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9612,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9613,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
9614,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
9615,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
9616,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
9617,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Forest
9618,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
9619,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9620,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
9621,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
9622,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
9623,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9624,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9625,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
9626,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9627,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
9628,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9629,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
9630,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
9631,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
9632,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9633,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
9634,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
9635,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
9636,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
9637,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
9638,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
9639,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
9640,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
9641,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
9642,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
9643,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
9644,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
9645,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
9646,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
9647,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
9648,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
9649,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
9650,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
9651,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
9652,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Bareland
9653,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Water
9654,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
9655,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Forest
9656,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
9657,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland,Grassland,Grassland
9658,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland,Water,Cropland
9659,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
9660,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Water
9661,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
9662,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
9663,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
9664,Forest,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Water
9665,Forest,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Forest
9666,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
9667,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
9668,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
9669,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
9670,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Bareland
9671,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
9672,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
9673,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9674,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9675,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9676,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Forest
9677,Forest,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Water
9678,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
9679,Forest,Cropland,Wetland,NULL,Wetland,Water,NULL,Grassland
9680,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
9681,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
9682,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
9683,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
9684,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
9685,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
9686,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9687,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
9688,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
9689,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
9690,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,NULL
9691,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
9692,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Forest
9693,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
9694,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
9695,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
9696,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
9697,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9698,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9699,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
9700,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9701,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
9702,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9703,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
9704,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Forest
9705,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
9706,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
9707,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
9708,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
9709,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Water
9710,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Forest
9711,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
9712,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
9713,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
9714,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
9715,Forest,Cropland,Wetland,Water,Wetland,NULL,Built-up,Water
9716,Forest,Cropland,Wetland,Water,Wetland,Wetland,NULL,Forest
9717,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Forest
9718,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Water
9719,Forest,Cropland,Wetland,Water,Wetland,Forest,NULL,Forest
9720,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
9721,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
9722,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
9723,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
9724,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
9725,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
9726,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
9727,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Cropland
9728,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
9729,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
9730,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9731,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9732,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
9733,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9734,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Water
9735,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
9736,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
9737,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
9738,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
9739,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Water
9740,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9741,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
9742,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
9743,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9744,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
9745,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
9746,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9747,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9748,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9749,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
9750,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Wetland
9751,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
9752,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
9753,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
9754,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,NULL,Bareland
9755,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,NULL,Water
9756,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
9757,Forest,Cropland,Bareland,Water,Non_Wetland,Forest,NULL,Forest
9758,Forest,Cropland,Bareland,Water,Non_Wetland,Forest,Water,Water
9759,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9760,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
9761,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
9762,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9763,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9764,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9765,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
9766,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
9767,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
9768,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
9769,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
9770,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
9771,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
9772,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
9773,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
9774,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
9775,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
9776,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
9777,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
9778,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
9779,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
9780,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
9781,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
9782,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
9783,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9784,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
9785,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
9786,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
9787,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9788,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9789,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
9790,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9791,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9792,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
9793,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
9794,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
9795,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
9796,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
9797,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
9798,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
9799,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Forest
9800,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
9801,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
9802,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Cropland
9803,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
9804,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
9805,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
9806,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
9807,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
9808,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
9809,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
9810,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
9811,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
9812,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
9813,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
9814,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
9815,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
9816,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
9817,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Cropland
9818,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
9819,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
9820,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9821,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9822,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9823,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9824,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
9825,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
9826,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
9827,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
9828,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
9829,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
9830,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
9831,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
9832,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
9833,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
9834,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
9835,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
9836,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
9837,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
9838,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9839,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
9840,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9841,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
