Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZE_M_R
10515,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10516,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
10517,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10518,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
10519,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10520,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
10521,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10522,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
10523,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10524,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10525,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
10526,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
10527,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10528,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10529,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10530,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10531,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
10532,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10533,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10534,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
10535,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
10536,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
10537,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
10538,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
10539,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
10540,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
10541,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
10542,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10543,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
10544,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10545,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10546,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
10547,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10548,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10549,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10550,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10551,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10552,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10553,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10554,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10555,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10556,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10557,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10558,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
10559,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10560,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10561,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10562,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10563,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
10564,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10565,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
10566,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10567,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
10568,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10569,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10570,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
10571,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10572,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
10573,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10574,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
10575,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
10576,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10577,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
10578,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
10579,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
10580,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
10581,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
10582,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
10583,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
10584,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10585,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
10586,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10587,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
10588,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10589,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
10590,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
10591,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10592,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
10593,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10594,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
10595,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10596,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10597,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
10598,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
10599,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10600,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10601,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Water
10602,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Shrubland,NULL
10603,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
10604,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
10605,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
10606,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
10607,Forest,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
10608,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Bareland
10609,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
10610,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10611,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
10612,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Shrubland,Water
10613,Forest,Cropland,Wetland,Water,Wetland,NULL,Shrubland,Bareland
10614,Forest,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Water
10615,Forest,Cropland,Wetland,Water,Wetland,Shrubland,Bareland,Water
10616,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
10617,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
10618,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10619,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
10620,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10621,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10622,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Water
10623,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
10624,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10625,Forest,Cropland,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
10626,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
10627,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
10628,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
10629,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
10630,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
10631,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
10632,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Water
10633,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
10634,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10635,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10636,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10637,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
10638,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10639,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
10640,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
10641,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10642,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
10643,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
10644,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10645,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
10646,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
10647,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
10648,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10649,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
10650,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
10651,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10652,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
10653,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
10654,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
10655,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
10656,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
10657,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
10658,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
10659,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
10660,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
10661,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10662,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
10663,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
10664,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
10665,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10666,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10667,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
10668,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
10669,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
10670,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
10671,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10672,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10673,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
10674,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
10675,Forest,Cropland,Built-up,NULL,Non_Wetland,Water,Shrubland,Bareland
10676,Forest,Cropland,Built-up,NULL,Non_Wetland,Water,Shrubland,Water
10677,Forest,Cropland,Built-up,NULL,Non_Wetland,Water,Water,Water
10678,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
10679,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
10680,Forest,Cropland,Built-up,Water,Non_Wetland,Water,NULL,Water
10681,Forest,Cropland,Water,NULL,Water,Shrubland,NULL,Grassland
10682,Forest,Cropland,Water,NULL,Water,Shrubland,NULL,Forest
10683,Forest,Cropland,Water,NULL,Water,Shrubland,Shrubland,Grassland
10684,Forest,Cropland,Water,NULL,Water,Shrubland,Shrubland,Bareland
10685,Forest,Cropland,Water,NULL,Water,Shrubland,Shrubland,Water
10686,Forest,Cropland,Water,NULL,Water,Shrubland,Shrubland,Forest
10687,Forest,Cropland,Water,NULL,Water,Shrubland,Grassland,Grassland
10688,Forest,Cropland,Water,NULL,Water,Shrubland,Grassland,Water
10689,Forest,Cropland,Water,NULL,Water,Shrubland,Water,Grassland
10690,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
10691,Forest,Cropland,Water,NULL,Water,Grassland,Shrubland,NULL
10692,Forest,Cropland,Water,NULL,Water,Grassland,Shrubland,Water
10693,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Water
10694,Forest,Cropland,Water,NULL,Water,Water,NULL,Water
10695,Forest,Cropland,Water,NULL,Water,Water,Shrubland,Water
10696,Forest,Cropland,Water,NULL,Water,Water,Water,Water
10697,Forest,Cropland,Water,NULL,Water,Forest,Shrubland,Water
10698,Forest,Cropland,Water,NULL,Water,Forest,Wetland,Water
10699,Forest,Cropland,Water,Non_Water,Water,Shrubland,Water,NULL
10700,Forest,Cropland,Water,Non_Water,Water,Grassland,Shrubland,Grassland
10701,Forest,Cropland,Water,Non_Water,Water,Water,Water,Water
10702,Forest,Cropland,Water,Water,Water,NULL,Grassland,Water
10703,Forest,Cropland,Water,Water,Water,Shrubland,Shrubland,Grassland
10704,Forest,Cropland,Water,Water,Water,Shrubland,Grassland,Grassland
10705,Forest,Cropland,Water,Water,Water,Shrubland,Grassland,Forest
10706,Forest,Cropland,Water,Water,Water,Grassland,Grassland,Water
10707,Forest,Cropland,Water,Water,Water,Bareland,Water,Water
10708,Forest,Cropland,Water,Water,Water,Water,NULL,Water
10709,Forest,Cropland,Water,Water,Water,Water,Grassland,Water
10710,Forest,Cropland,Water,Water,Water,Forest,Water,Water
10711,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
10712,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10713,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
10714,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10715,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
10716,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10717,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
10718,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
10719,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10720,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10721,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10722,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
10723,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10724,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
10725,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10726,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
10727,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
10728,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
10729,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10730,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
10731,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10732,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
10733,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10734,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
10735,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10736,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10737,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10738,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10739,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10740,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10741,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10742,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10743,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10744,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10745,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
10746,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10747,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
10748,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10749,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
10750,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
10751,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
10752,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
10753,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10754,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
10755,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10756,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
10757,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10758,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
10759,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10760,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10761,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
10762,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10763,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10764,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10765,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10766,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
10767,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10768,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
10769,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
10770,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
10771,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
10772,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10773,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
10774,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
10775,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
10776,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
10777,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
10778,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10779,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10780,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
10781,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
10782,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
10783,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
10784,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
10785,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
10786,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
10787,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
10788,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
10789,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
10790,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
10791,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10792,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
10793,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10794,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
10795,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
10796,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10797,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10798,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
10799,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
10800,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10801,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
10802,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10803,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
10804,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10805,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
10806,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10807,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10808,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
10809,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
10810,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10811,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
10812,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
10813,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10814,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
10815,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
10816,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
10817,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
10818,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
10819,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
10820,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10821,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
10822,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
10823,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
10824,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
