Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGE_M_R
20972,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
20973,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
20974,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
20975,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
20976,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
20977,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
20978,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
20979,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
20980,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
20981,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
20982,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
20983,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
20984,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
20985,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
20986,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
20987,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
20988,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
20989,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
20990,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
20991,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
20992,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
20993,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
20994,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
20995,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
20996,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
20997,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
20998,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
20999,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
21000,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
21001,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
21002,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
21003,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
21004,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
21005,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
21006,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
21007,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
21008,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
21009,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
21010,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
21011,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
21012,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
21013,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
21014,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
21015,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
21016,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
21017,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
21018,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
21019,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
21020,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
21021,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
21022,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
21023,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
21024,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Water
21025,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
21026,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
21027,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
21028,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
21029,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
21030,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
21031,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21032,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21033,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
21034,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21035,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21036,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
21037,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21038,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
21039,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
21040,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
21041,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
21042,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
21043,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
21044,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
21045,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
21046,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
21047,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
21048,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
21049,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
21050,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
21051,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
21052,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
21053,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
21054,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
21055,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
21056,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
21057,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
21058,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
21059,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
21060,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
21061,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21062,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
21063,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
21064,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
21065,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
21066,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
21067,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
21068,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
21069,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
21070,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
21071,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
21072,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
21073,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
21074,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
21075,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
21076,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
21077,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
21078,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
21079,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
21080,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
21081,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
21082,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
21083,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
21084,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
21085,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
21086,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
21087,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
21088,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
21089,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
21090,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
21091,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
21092,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
21093,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
21094,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
21095,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
21096,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
21097,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
21098,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
21099,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
21100,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
21101,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
21102,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
21103,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
21104,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
21105,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
21106,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
21107,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
21108,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
21109,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
21110,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
21111,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
21112,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
21113,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
21114,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
21115,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
21116,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
21117,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
21118,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
21119,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
21120,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
21121,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
21122,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
21123,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
21124,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
21125,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
21126,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
21127,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Cropland
21128,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Water
21129,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
21130,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
21131,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
21132,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Cropland
21133,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
21134,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
21135,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
21136,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
21137,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
21138,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
21139,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
21140,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21141,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
21142,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
21143,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
21144,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
21145,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
21146,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
21147,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
21148,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
21149,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
21150,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
21151,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
21152,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
21153,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
21154,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
21155,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
21156,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
21157,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
21158,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
21159,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
21160,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
21161,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
21162,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
21163,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
21164,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
21165,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Built-up
21166,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
21167,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
21168,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
21169,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
21170,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
21171,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
21172,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
21173,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
21174,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Water
21175,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
21176,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
21177,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
21178,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
21179,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
21180,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
21181,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
21182,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Water
21183,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
21184,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
21185,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
21186,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
21187,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
21188,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
21189,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
21190,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
21191,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
21192,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
21193,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
21194,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
21195,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
21196,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
21197,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
21198,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
21199,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
21200,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
21201,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
21202,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
21203,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,NULL
21204,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Water
21205,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
21206,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
21207,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
21208,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
21209,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Wetland
21210,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
21211,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
21212,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
21213,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
21214,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
21215,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
21216,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
21217,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
21218,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
21219,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
21220,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
21221,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
21222,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
21223,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
21224,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,NULL
21225,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
21226,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Cropland
21227,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
21228,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
21229,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
21230,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
21231,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
21232,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
21233,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
21234,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
21235,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
21236,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
21237,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Built-up
21238,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
21239,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21240,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
21241,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
21242,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
21243,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
21244,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
21245,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
21246,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
21247,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
21248,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
21249,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Water,Forest
21250,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Grassland
21251,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Forest
21252,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
21253,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
21254,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
21255,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
21256,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
21257,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
21258,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
21259,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
21260,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
21261,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
21262,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
21263,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
21264,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
21265,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
21266,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
21267,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
21268,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Water
21269,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
21270,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
21271,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
21272,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Built-up
21273,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
21274,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
21275,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
21276,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
21277,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
21278,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
21279,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
21280,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Built-up
21281,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
21282,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
21283,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
21284,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Grassland
21285,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Wetland
21286,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Forest
