Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWQ_M_R
12226,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
12227,Water,Bareland,Water,NULL,Water,Water,Water,Water
12228,Water,Bareland,Water,Non_Water,Water,Water,Water,Bareland
12229,Water,Bareland,Water,Water,Water,Water,Water,Water
12230,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12231,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12232,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Cropland
12233,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Built-up
12234,Water,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12235,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
12236,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
12237,Water,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Grassland
12238,Water,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Water
12239,Water,Built-up,NULL,NULL,Non_Wetland,Water,Water,Forest
12240,Water,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12241,Water,Built-up,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
12242,Water,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Water
12243,Water,Built-up,NULL,Water,Non_Wetland,Built-up,Water,Water
12244,Water,Built-up,NULL,Water,Non_Wetland,Water,Built-up,NULL
12245,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12246,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
12247,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
12248,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
12249,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
12250,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12251,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12252,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12253,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
12254,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12255,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12256,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12257,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12258,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12259,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12260,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
12261,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
12262,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
12263,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12264,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
12265,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Water
12266,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
12267,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
12268,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Water
12269,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12270,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
12271,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
12272,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
12273,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Water
12274,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
12275,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Bareland
12276,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Water
12277,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Built-up,Water
12278,Water,Built-up,Shrubland,Water,Non_Wetland,Shrubland,Built-up,NULL
12279,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland,Built-up,Built-up
12280,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
12281,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Water,Grassland
12282,Water,Built-up,Shrubland,Water,Non_Wetland,Water,Built-up,Water
12283,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12284,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
12285,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
12286,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Water
12287,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12288,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
12289,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12290,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12291,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
12292,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
12293,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
12294,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12295,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12296,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12297,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12298,Water,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12299,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
12300,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Water
12301,Water,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12302,Water,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Built-up,Forest
12303,Water,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Water
12304,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
12305,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
12306,Water,Built-up,Cropland,Non_Water,Non_Wetland,Water,Built-up,Grassland
12307,Water,Built-up,Cropland,Non_Water,Non_Wetland,Water,Built-up,Built-up
12308,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Built-up,Grassland
12309,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Built-up,Water
12310,Water,Built-up,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
12311,Water,Built-up,Cropland,Water,Non_Wetland,Grassland,Built-up,Water
12312,Water,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Water
12313,Water,Built-up,Cropland,Water,Non_Wetland,Water,Water,Grassland
12314,Water,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Cropland
12315,Water,Built-up,Wetland,NULL,Wetland,NULL,Water,Cropland
12316,Water,Built-up,Wetland,NULL,Wetland,NULL,Water,Wetland
12317,Water,Built-up,Wetland,NULL,Wetland,Shrubland,NULL,Forest
12318,Water,Built-up,Wetland,NULL,Wetland,Shrubland,Water,Cropland
12319,Water,Built-up,Wetland,NULL,Wetland,Shrubland,Water,Water
12320,Water,Built-up,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
12321,Water,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
12322,Water,Built-up,Wetland,NULL,Wetland,Bareland,Water,Cropland
12323,Water,Built-up,Wetland,NULL,Wetland,Bareland,Water,Water
12324,Water,Built-up,Wetland,NULL,Wetland,Built-up,Water,Built-up
12325,Water,Built-up,Wetland,NULL,Wetland,Built-up,Water,Water
12326,Water,Built-up,Wetland,NULL,Wetland,Water,Water,Water
12327,Water,Built-up,Wetland,NULL,Wetland,Forest,NULL,Grassland
12328,Water,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
12329,Water,Built-up,Wetland,NULL,Wetland,Forest,Shrubland,Built-up
12330,Water,Built-up,Wetland,NULL,Wetland,Forest,Water,Cropland
12331,Water,Built-up,Wetland,NULL,Wetland,Forest,Water,Water
12332,Water,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
12333,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Water,NULL
12334,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12335,Water,Built-up,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
12336,Water,Built-up,Wetland,Non_Water,Wetland,Shrubland,Water,Built-up
12337,Water,Built-up,Wetland,Non_Water,Wetland,Bareland,NULL,Water
12338,Water,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Grassland
12339,Water,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Forest
12340,Water,Built-up,Wetland,Non_Water,Wetland,Water,Built-up,Water
12341,Water,Built-up,Wetland,Non_Water,Wetland,Water,Water,Grassland
12342,Water,Built-up,Wetland,Non_Water,Wetland,Water,Water,Water
12343,Water,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Water
12344,Water,Built-up,Wetland,Non_Water,Wetland,Forest,Built-up,Grassland
12345,Water,Built-up,Wetland,Non_Water,Wetland,Forest,Built-up,Forest
12346,Water,Built-up,Wetland,Non_Water,Wetland,Forest,Water,Built-up
12347,Water,Built-up,Wetland,Non_Water,Wetland,Forest,Water,Forest
12348,Water,Built-up,Wetland,Water,Wetland,NULL,Water,Water
12349,Water,Built-up,Wetland,Water,Wetland,Shrubland,Water,Cropland
12350,Water,Built-up,Wetland,Water,Wetland,Shrubland,Water,Water
12351,Water,Built-up,Wetland,Water,Wetland,Grassland,NULL,Water
12352,Water,Built-up,Wetland,Water,Wetland,Bareland,NULL,Water
12353,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
12354,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
12355,Water,Built-up,Wetland,Water,Wetland,Built-up,Water,Bareland
12356,Water,Built-up,Wetland,Water,Wetland,Built-up,Water,Built-up
12357,Water,Built-up,Wetland,Water,Wetland,Water,NULL,Grassland
12358,Water,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
12359,Water,Built-up,Wetland,Water,Wetland,Water,Water,Water
12360,Water,Built-up,Wetland,Water,Wetland,Water,Water,Forest
12361,Water,Built-up,Wetland,Water,Wetland,Forest,NULL,Forest
12362,Water,Built-up,Wetland,Water,Wetland,Forest,Built-up,Water
12363,Water,Built-up,Wetland,Water,Wetland,Forest,Water,Cropland
12364,Water,Built-up,Wetland,Water,Wetland,Forest,Water,Water
12365,Water,Built-up,Wetland,Water,Wetland,Forest,Forest,Water
12366,Water,Built-up,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
12367,Water,Built-up,Bareland,Non_Water,Non_Wetland,Forest,NULL,Water
12368,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
12369,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
12370,Water,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12371,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
12372,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Water
12373,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
12374,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
12375,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
12376,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
12377,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
12378,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
12379,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
12380,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
12381,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
12382,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Bareland
12383,Water,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,Forest
12384,Water,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Built-up,Forest
12385,Water,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
12386,Water,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
12387,Water,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Water,Bareland
12388,Water,Built-up,Built-up,Non_Water,Non_Wetland,Water,Water,Water
12389,Water,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Built-up,Forest
12390,Water,Built-up,Built-up,Water,Non_Wetland,NULL,Built-up,Grassland
12391,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
12392,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
12393,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Water
12394,Water,Built-up,Built-up,Water,Non_Wetland,Water,Water,Grassland
12395,Water,Built-up,Built-up,Water,Non_Wetland,Water,Water,Bareland
12396,Water,Built-up,Built-up,Water,Non_Wetland,Water,Water,Water
12397,Water,Built-up,Water,NULL,Water,Water,NULL,Water
12398,Water,Built-up,Water,NULL,Water,Water,Shrubland,Built-up
12399,Water,Built-up,Water,NULL,Water,Water,Built-up,Grassland
12400,Water,Built-up,Water,NULL,Water,Water,Water,Grassland
12401,Water,Built-up,Water,NULL,Water,Water,Water,Water
12402,Water,Built-up,Water,NULL,Water,Forest,Built-up,Water
12403,Water,Built-up,Water,Non_Water,Water,Water,Water,Grassland
12404,Water,Built-up,Water,Non_Water,Water,Forest,Water,Water
12405,Water,Built-up,Water,Water,Water,Shrubland,Water,Water
12406,Water,Built-up,Water,Water,Water,Built-up,Water,Water
12407,Water,Built-up,Water,Water,Water,Water,Water,Grassland
12408,Water,Built-up,Water,Water,Water,Water,Water,Bareland
12409,Water,Built-up,Water,Water,Water,Water,Water,Water
12410,Water,Built-up,Water,Water,Water,Water,Water,Forest
12411,Water,Built-up,Water,Water,Water,Forest,Water,Water
12412,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12413,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Water
12414,Water,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Water
12415,Water,Built-up,Forest,NULL,Non_Wetland,Water,Water,Water
12416,Water,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
12417,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12418,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
12419,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
12420,Water,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Water,Built-up
12421,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Grassland
12422,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Water
12423,Water,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Grassland
12424,Water,Built-up,Forest,Water,Non_Wetland,Water,Water,Grassland
12425,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
12426,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12427,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
12428,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12429,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
12430,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12431,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
12432,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12433,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12434,Water,Water,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
12435,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
12436,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
12437,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
12438,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
12439,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
12440,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
12441,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
12442,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
12443,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
12444,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
12445,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12446,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12447,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12448,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
12449,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
12450,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12451,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12452,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
12453,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Bareland,Water
12454,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Built-up,Water
12455,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
12456,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
12457,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
12458,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
12459,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
12460,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12461,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
12462,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Water
12463,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
12464,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12465,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12466,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
12467,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
12468,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
12469,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
12470,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12471,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
12472,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
12473,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
12474,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
12475,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
12476,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
12477,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
12478,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
12479,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12480,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
12481,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12482,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
12483,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
12484,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
12485,Water,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
12486,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,NULL
12487,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
12488,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
12489,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
12490,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
12491,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
12492,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
12493,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
12494,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
12495,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
12496,Water,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
12497,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
12498,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Cropland
12499,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
12500,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
12501,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
12502,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,NULL
12503,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
12504,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
12505,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
12506,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
12507,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12508,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
12509,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
12510,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
12511,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
12512,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12513,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
12514,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
12515,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
12516,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
12517,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12518,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12519,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
12520,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
12521,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
12522,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
12523,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
12524,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12525,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12526,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12527,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
12528,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
12529,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
12530,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
12531,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
12532,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12533,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12534,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
12535,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
12536,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12537,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12538,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12539,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
12540,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
12541,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12542,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
12543,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
12544,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12545,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
12546,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Bareland
12547,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
12548,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12549,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Water
12550,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
12551,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
12552,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Water
