Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LZQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LZQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LZQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LZQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LZQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LZQ_M_R
22789,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
22790,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Forest,Grassland
22791,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Forest,Forest
22792,Forest,Built-up,Wetland,NULL,Wetland,Water,NULL,Forest
22793,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Grassland
22794,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Wetland
22795,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
22796,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Grassland
22797,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Wetland
22798,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
22799,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
22800,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Cropland
22801,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Wetland
22802,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
22803,Forest,Built-up,Wetland,Non_Water,NULL,NULL,NULL,Wetland
22804,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
22805,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
22806,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
22807,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
22808,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
22809,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
22810,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
22811,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
22812,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Wetland
22813,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Built-up
22814,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
22815,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Wetland
22816,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Water
22817,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
22818,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
22819,Forest,Built-up,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
22820,Forest,Built-up,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
22821,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
22822,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
22823,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
22824,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Built-up,Wetland
22825,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
22826,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Forest
22827,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
22828,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
22829,Forest,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Forest
22830,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
22831,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Water
22832,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Forest
22833,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
22834,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Water
22835,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
22836,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
22837,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
22838,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
22839,Forest,Built-up,Wetland,Water,Wetland,NULL,Built-up,Forest
22840,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Grassland
22841,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Water
22842,Forest,Built-up,Wetland,Water,Wetland,Water,NULL,Wetland
22843,Forest,Built-up,Wetland,Water,Wetland,Water,NULL,Forest
22844,Forest,Built-up,Wetland,Water,Wetland,Water,Water,Wetland
22845,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
22846,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
22847,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
22848,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
22849,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
22850,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
22851,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
22852,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
22853,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
22854,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
22855,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
22856,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
22857,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
22858,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
22859,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Wetland
22860,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
22861,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,NULL,Water
22862,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,NULL,Wetland
22863,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
22864,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Built-up,Forest
22865,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
22866,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
22867,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Forest,NULL,Grassland
22868,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
22869,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
22870,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
22871,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
22872,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
22873,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
22874,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
22875,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
22876,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
22877,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
22878,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
22879,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
22880,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
22881,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
22882,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
22883,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
22884,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
22885,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
22886,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
22887,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Wetland
22888,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
22889,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
22890,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
22891,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
22892,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
22893,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Forest
22894,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
22895,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
22896,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
22897,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
22898,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
22899,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
22900,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
22901,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
22902,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
22903,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
22904,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
22905,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Wetland
22906,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
22907,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
22908,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
22909,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
22910,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
22911,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
22912,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
22913,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Water
22914,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
22915,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Wetland
22916,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
22917,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Wetland
22918,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
22919,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
22920,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
22921,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
22922,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
22923,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
22924,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
22925,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
22926,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
22927,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
22928,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
22929,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
22930,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
22931,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
22932,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
22933,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
22934,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
22935,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
22936,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Forest
22937,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
22938,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Wetland
22939,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
22940,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
22941,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
22942,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
22943,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
22944,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
22945,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
22946,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
22947,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
22948,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Wetland
22949,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Water
22950,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
22951,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
22952,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Cropland,Built-up,Grassland
22953,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
22954,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
22955,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
22956,Forest,Built-up,Water,NULL,Water,NULL,NULL,Wetland
22957,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
22958,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
22959,Forest,Built-up,Water,NULL,Water,NULL,Water,Forest
22960,Forest,Built-up,Water,Non_Water,Water,Bareland,NULL,Grassland
22961,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
22962,Forest,Built-up,Water,Water,Water,NULL,Water,Wetland
22963,Forest,Built-up,Water,Water,Water,NULL,Water,Forest
22964,Forest,Built-up,Water,Water,Water,Wetland,Water,Grassland
22965,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
22966,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
22967,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
22968,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
22969,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
22970,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
22971,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
22972,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
22973,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
22974,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
22975,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
22976,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
22977,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
22978,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
22979,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
22980,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
22981,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Built-up
22982,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
22983,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
22984,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
22985,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
22986,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Wetland
22987,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
22988,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
22989,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
22990,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Grassland
22991,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
22992,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
22993,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
22994,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
22995,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
22996,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
22997,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
22998,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
22999,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
23000,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
23001,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
23002,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
23003,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
23004,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
23005,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
23006,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
23007,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
23008,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
23009,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Wetland
23010,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
23011,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
23012,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
23013,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
23014,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
23015,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
23016,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
23017,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
23018,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
23019,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
23020,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
23021,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
23022,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
23023,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Built-up,Cropland
23024,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Built-up,Wetland
23025,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Built-up,Forest
23026,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
23027,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
23028,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
23029,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
23030,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
23031,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
23032,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
23033,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Wetland
23034,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
23035,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
23036,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
23037,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
23038,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
23039,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
23040,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
23041,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
23042,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
23043,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Wetland
23044,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
23045,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
23046,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
23047,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
23048,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
23049,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Forest
23050,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
23051,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
23052,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
23053,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
23054,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
23055,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
23056,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
23057,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
23058,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
23059,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
23060,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
23061,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
23062,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Wetland
23063,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
23064,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
23065,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
23066,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
23067,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
23068,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
23069,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
23070,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
23071,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
23072,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
23073,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
23074,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Grassland
23075,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
23076,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
23077,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
23078,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
23079,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
23080,Forest,Built-up,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
23081,Forest,Built-up,Forest,Non_Water,Non_Wetland,Cropland,NULL,Wetland
23082,Forest,Built-up,Forest,Non_Water,Non_Wetland,Cropland,Built-up,Forest
23083,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
23084,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
23085,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
23086,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
23087,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
23088,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
23089,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Forest
23090,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
23091,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
23092,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Built-up
23093,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
23094,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Built-up,Forest
23095,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
23096,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
23097,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
23098,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
23099,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
23100,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
23101,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
23102,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
23103,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
23104,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
23105,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
