Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMN_M_R
2159,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2160,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
2161,Water,NULL,Wetland,Water,Wetland,Water,Forest,Forest
2162,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2163,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2164,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
2165,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2166,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2167,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2168,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
2169,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
2170,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
2171,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
2172,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
2173,Water,NULL,Water,NULL,Water,Water,Grassland,Water
2174,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
2175,Water,NULL,Water,NULL,Water,Water,Water,Grassland
2176,Water,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
2177,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
2178,Water,NULL,Water,Water,Water,Grassland,Grassland,Forest
2179,Water,NULL,Water,Water,Water,Grassland,Water,Water
2180,Water,NULL,Water,Water,Water,Wetland,Grassland,Grassland
2181,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
2182,Water,NULL,Water,Water,Water,Water,Grassland,Water
2183,Water,NULL,Water,Water,Water,Water,Grassland,Forest
2184,Water,NULL,Water,Water,Water,Water,Water,Grassland
2185,Water,NULL,Water,Water,Water,Water,Water,Water
2186,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2187,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2188,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2189,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2190,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2191,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2192,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2193,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2194,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2195,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2196,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2197,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2198,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2199,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2200,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
2201,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2202,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2203,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2204,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2205,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2206,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
2207,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
2208,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
2209,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2210,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2211,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2212,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2213,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2214,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
2215,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2216,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2217,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2218,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2219,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2220,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2221,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2222,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2223,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
2224,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2225,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2226,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
2227,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2228,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2229,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2230,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2231,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2232,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2233,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2234,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2235,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
2236,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2237,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2238,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2239,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2240,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2241,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2242,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2243,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2244,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2245,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2246,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2247,Water,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Forest
2248,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
2249,Water,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2250,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2251,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Water
2252,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2253,Water,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
2254,Water,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
2255,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2256,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
2257,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Wetland
2258,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
2259,Water,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2260,Water,Cropland,Wetland,NULL,Wetland,Forest,Water,Forest
2261,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2262,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2263,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
2264,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
2265,Water,Cropland,Water,NULL,Water,Wetland,Grassland,Forest
2266,Water,Cropland,Water,NULL,Water,Bareland,Water,Grassland
2267,Water,Cropland,Water,NULL,Water,Water,Grassland,Grassland
2268,Water,Cropland,Water,NULL,Water,Water,Grassland,Forest
2269,Water,Cropland,Water,NULL,Water,Water,Forest,Forest
2270,Water,Cropland,Water,Non_Water,Water,Wetland,Grassland,Grassland
2271,Water,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
2272,Water,Cropland,Water,Water,Water,Water,Grassland,Forest
2273,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2274,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2275,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2276,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2277,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2278,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2279,Water,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
2280,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2281,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2282,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2283,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2284,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2285,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2286,Water,Water,NULL,NULL,Non_Wetland,Cropland,Water,Forest
2287,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2288,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2289,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
2290,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2291,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2292,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2293,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2294,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
2295,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2296,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
2297,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2298,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2299,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2300,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2301,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2302,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2303,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2304,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
2305,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
2306,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2307,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2308,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2309,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
2310,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2311,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2312,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2313,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2314,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2315,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
2316,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2317,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2318,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2319,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2320,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
2321,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2322,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2323,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2324,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2325,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
2326,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2327,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2328,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2329,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2330,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2331,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
2332,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
2333,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
2334,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
2335,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2336,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
2337,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2338,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
2339,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2340,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2341,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
2342,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
2343,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
2344,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2345,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2346,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2347,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2348,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2349,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2350,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
2351,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2352,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
2353,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
2354,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
2355,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
2356,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
2357,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
2358,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2359,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2360,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
2361,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
2362,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
2363,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
2364,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2365,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
2366,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2367,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
2368,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
2369,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2370,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2371,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2372,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2373,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2374,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
2375,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2376,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2377,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2378,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2379,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2380,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2381,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2382,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2383,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Bareland
2384,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2385,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2386,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2387,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2388,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
2389,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
2390,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
2391,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2392,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2393,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
2394,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2395,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2396,Water,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Forest
2397,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2398,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2399,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2400,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2401,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2402,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
2403,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2404,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2405,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
2406,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2407,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
2408,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
2409,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
2410,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
2411,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
2412,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
2413,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2414,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2415,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
2416,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
2417,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2418,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2419,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2420,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
2421,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2422,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2423,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2424,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
2425,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
2426,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2427,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2428,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2429,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2430,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2431,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
2432,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
2433,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2434,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2435,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2436,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
2437,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2438,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
2439,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
2440,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2441,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
2442,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
2443,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
2444,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
2445,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2446,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2447,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2448,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2449,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
2450,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
2451,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
2452,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
2453,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
2454,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
2455,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
2456,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
2457,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
2458,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
2459,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
2460,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
2461,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
2462,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
2463,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
2464,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
2465,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
2466,Water,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
2467,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2468,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
2469,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2470,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
2471,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
2472,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2473,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2474,Water,Water,Wetland,NULL,Wetland,Cropland,Grassland,Forest
2475,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
2476,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2477,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2478,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2479,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
2480,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2481,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
2482,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
