Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MES_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MES_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MES_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MES_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MES_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MES_M_R
4014,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
4015,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
4016,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
4017,Water,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4018,Water,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
4019,Water,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Water
4020,Water,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4021,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
4022,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
4023,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
4024,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4025,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Forest
4026,Water,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4027,Water,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4028,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
4029,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
4030,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
4031,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Water
4032,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4033,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
4034,Water,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Water
4035,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
4036,Water,NULL,Water,NULL,Water,NULL,Wetland,Grassland
4037,Water,NULL,Water,NULL,Water,Wetland,Wetland,Forest
4038,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
4039,Water,NULL,Water,NULL,Water,Water,Wetland,Grassland
4040,Water,NULL,Water,NULL,Water,Water,Wetland,Water
4041,Water,NULL,Water,NULL,Water,Water,Wetland,Forest
4042,Water,NULL,Water,NULL,Water,Water,Water,Grassland
4043,Water,NULL,Water,NULL,Water,Water,Water,Water
4044,Water,NULL,Water,Non_Water,Water,NULL,Wetland,Grassland
4045,Water,NULL,Water,Non_Water,Water,NULL,Water,Water
4046,Water,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
4047,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
4048,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Water
4049,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
4050,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
4051,Water,NULL,Water,Non_Water,Water,Wetland,Water,Water
4052,Water,NULL,Water,Non_Water,Water,Wetland,Water,Forest
4053,Water,NULL,Water,Non_Water,Water,Bareland,Wetland,Forest
4054,Water,NULL,Water,Non_Water,Water,Bareland,Water,Water
4055,Water,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
4056,Water,NULL,Water,Non_Water,Water,Water,Wetland,Water
4057,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
4058,Water,NULL,Water,Non_Water,Water,Water,Water,Water
4059,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
4060,Water,NULL,Water,Water,Water,NULL,Wetland,Grassland
4061,Water,NULL,Water,Water,Water,NULL,Water,Grassland
4062,Water,NULL,Water,Water,Water,NULL,Water,Water
4063,Water,NULL,Water,Water,Water,NULL,Water,Forest
4064,Water,NULL,Water,Water,Water,Grassland,Wetland,Grassland
4065,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
4066,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
4067,Water,NULL,Water,Water,Water,Wetland,Wetland,Wetland
4068,Water,NULL,Water,Water,Water,Wetland,Wetland,Water
4069,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
4070,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
4071,Water,NULL,Water,Water,Water,Wetland,Water,Water
4072,Water,NULL,Water,Water,Water,Bareland,Wetland,Grassland
4073,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
4074,Water,NULL,Water,Water,Water,Bareland,Water,Water
4075,Water,NULL,Water,Water,Water,Built-up,Water,Water
4076,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
4077,Water,NULL,Water,Water,Water,Water,Wetland,Wetland
4078,Water,NULL,Water,Water,Water,Water,Wetland,Water
4079,Water,NULL,Water,Water,Water,Water,Wetland,Forest
4080,Water,NULL,Water,Water,Water,Water,Water,Grassland
4081,Water,NULL,Water,Water,Water,Water,Water,Wetland
4082,Water,NULL,Water,Water,Water,Water,Water,Water
4083,Water,NULL,Water,Water,Water,Water,Water,Forest
4084,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4085,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4086,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4087,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4088,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
4089,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
4090,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4091,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
4092,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4093,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4094,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
4095,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
4096,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
4097,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
4098,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4099,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
4100,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4101,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
4102,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4103,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
4104,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
4105,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4106,Water,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
4107,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
4108,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4109,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
4110,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
4111,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
4112,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
4113,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
4114,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
4115,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
4116,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4117,Water,Cropland,Wetland,Water,Wetland,Water,Water,Water
4118,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4119,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4120,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
4121,Water,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4122,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
4123,Water,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
4124,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4125,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
4126,Water,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
4127,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4128,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
4129,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
4130,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
4131,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4132,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4133,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
4134,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
4135,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
4136,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
4137,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4138,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4139,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4140,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
4141,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4142,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4143,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4144,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4145,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4146,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
4147,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4148,Water,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4149,Water,Wetland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
4150,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4151,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
4152,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
4153,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
4154,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Water
4155,Water,Wetland,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
4156,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
4157,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
4158,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
4159,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4160,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4161,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4162,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
4163,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4164,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
4165,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
4166,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
4167,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4168,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Water
4169,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4170,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
4171,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Water
4172,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
4173,Water,Wetland,Wetland,NULL,Wetland,Built-up,Water,Grassland
4174,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
4175,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
4176,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
4177,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
4178,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
4179,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
4180,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
4181,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4182,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
4183,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
4184,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4185,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4186,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4187,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4188,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4189,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4190,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4191,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4192,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4193,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4194,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
4195,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4196,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
4197,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4198,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4199,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4200,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
4201,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
4202,Water,Wetland,Wetland,Non_Water,Wetland,Built-up,Wetland,Water
4203,Water,Wetland,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
4204,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4205,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4206,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
4207,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4208,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
4209,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
4210,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
4211,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
4212,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
4213,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
4214,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
4215,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
4216,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
4217,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4218,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
4219,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
4220,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
4221,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
4222,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4223,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4224,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
4225,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
4226,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
4227,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
4228,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
4229,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
4230,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4231,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
4232,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Water
4233,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
4234,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
4235,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
4236,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
4237,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Forest
4238,Water,Wetland,Wetland,Water,Wetland,Built-up,Wetland,Wetland
4239,Water,Wetland,Wetland,Water,Wetland,Built-up,Water,Grassland
4240,Water,Wetland,Wetland,Water,Wetland,Built-up,Water,Water
4241,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
4242,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
4243,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
4244,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
4245,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
4246,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
4247,Water,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
4248,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
4249,Water,Wetland,Wetland,Water,Wetland,Water,Water,Forest
4250,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Grassland
4251,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4252,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4253,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4254,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4255,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4256,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4257,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
4258,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
4259,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4260,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4261,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4262,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4263,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4264,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4265,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4266,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4267,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
4268,Water,Wetland,Bareland,Non_Water,Non_Wetland,Built-up,Water,Grassland
4269,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4270,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4271,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4272,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4273,Water,Wetland,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
4274,Water,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4275,Water,Wetland,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
4276,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4277,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4278,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4279,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4280,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
4281,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Water
4282,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
4283,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
4284,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
4285,Water,Wetland,Bareland,Water,Non_Wetland,Built-up,Wetland,Water
4286,Water,Wetland,Bareland,Water,Non_Wetland,Built-up,Water,Grassland
4287,Water,Wetland,Bareland,Water,Non_Wetland,Built-up,Water,Water
4288,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4289,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
4290,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Water
4291,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4292,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
4293,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
4294,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
4295,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4296,Water,Wetland,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4297,Water,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4298,Water,Wetland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
4299,Water,Wetland,Built-up,Water,Non_Wetland,Built-up,Water,Grassland
4300,Water,Wetland,Built-up,Water,Non_Wetland,Built-up,Water,Water
4301,Water,Wetland,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
4302,Water,Wetland,Built-up,Water,Non_Wetland,Water,Water,Grassland
4303,Water,Wetland,Water,NULL,Water,Grassland,Wetland,Forest
4304,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
4305,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Water
4306,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
4307,Water,Wetland,Water,NULL,Water,Wetland,Water,Grassland
4308,Water,Wetland,Water,NULL,Water,Bareland,Wetland,Forest
4309,Water,Wetland,Water,NULL,Water,Water,Wetland,Grassland
4310,Water,Wetland,Water,NULL,Water,Water,Wetland,Water
4311,Water,Wetland,Water,NULL,Water,Water,Wetland,Forest
4312,Water,Wetland,Water,NULL,Water,Water,Water,Grassland
4313,Water,Wetland,Water,NULL,Water,Water,Water,Water
4314,Water,Wetland,Water,NULL,Water,Water,Water,Forest
4315,Water,Wetland,Water,Non_Water,Water,NULL,Wetland,Water
4316,Water,Wetland,Water,Non_Water,Water,Grassland,Water,Forest
4317,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
4318,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
4319,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
4320,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
4321,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Water
4322,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
4323,Water,Wetland,Water,Non_Water,Water,Bareland,Wetland,Water
4324,Water,Wetland,Water,Non_Water,Water,Bareland,Wetland,Forest
4325,Water,Wetland,Water,Non_Water,Water,Bareland,Water,Forest
4326,Water,Wetland,Water,Non_Water,Water,Built-up,Water,Water
4327,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
4328,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
4329,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Water
4330,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
4331,Water,Wetland,Water,Non_Water,Water,Water,Water,Grassland
4332,Water,Wetland,Water,Non_Water,Water,Water,Water,Bareland
4333,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
4334,Water,Wetland,Water,Non_Water,Water,Water,Water,Forest
4335,Water,Wetland,Water,Water,Water,NULL,Water,Water
4336,Water,Wetland,Water,Water,Water,NULL,Water,Forest
4337,Water,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
4338,Water,Wetland,Water,Water,Water,Grassland,Wetland,Water
4339,Water,Wetland,Water,Water,Water,Grassland,Wetland,Forest
4340,Water,Wetland,Water,Water,Water,Grassland,Water,Grassland
4341,Water,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
4342,Water,Wetland,Water,Water,Water,Wetland,Wetland,Water
4343,Water,Wetland,Water,Water,Water,Wetland,Wetland,Forest
4344,Water,Wetland,Water,Water,Water,Wetland,Water,Grassland
4345,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
4346,Water,Wetland,Water,Water,Water,Wetland,Water,Water
4347,Water,Wetland,Water,Water,Water,Wetland,Water,Forest
4348,Water,Wetland,Water,Water,Water,Bareland,Wetland,Grassland
4349,Water,Wetland,Water,Water,Water,Bareland,Wetland,Water
