Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LYH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LYH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LYH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LYH_M_R
4613,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4614,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4615,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4616,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4617,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4618,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4619,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4620,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4621,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4622,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4623,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4624,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
4625,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4626,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4627,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4628,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4629,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4630,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
4631,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4632,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4633,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4634,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4635,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4636,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4637,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4638,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4639,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4640,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4641,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4642,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4643,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4644,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4645,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
4646,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4647,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4648,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4649,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4650,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4651,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4652,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4653,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4654,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
4655,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4656,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4657,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4658,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4659,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4660,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4661,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4662,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4663,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4664,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4665,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4666,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4667,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
4668,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4669,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4670,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4671,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4672,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4673,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
4674,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4675,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4676,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4677,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
4678,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4679,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
4680,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4681,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4682,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4683,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
4684,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4685,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4686,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
4687,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
4688,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4689,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
4690,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4691,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4692,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4693,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4694,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4695,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4696,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4697,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4698,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4699,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4700,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4701,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4702,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4703,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
4704,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
4705,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4706,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
4707,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
4708,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
4709,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4710,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
4711,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4712,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4713,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4714,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4715,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
4716,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
4717,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4718,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4719,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
4720,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4721,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
4722,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
4723,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4724,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4725,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4726,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4727,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
4728,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
4729,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4730,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4731,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4732,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4733,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4734,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4735,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4736,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4737,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
4738,Bareland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
4739,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
4740,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Cropland
4741,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
4742,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4743,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4744,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4745,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4746,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4747,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4748,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4749,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4750,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4751,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4752,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4753,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4754,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4755,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4756,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4757,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4758,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4759,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4760,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4761,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4762,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
4763,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4764,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4765,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4766,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4767,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4768,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4769,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4770,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4771,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4772,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4773,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4774,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
4775,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4776,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4777,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4778,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4779,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4780,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4781,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4782,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4783,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4784,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4785,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4786,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4787,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4788,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4789,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4790,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4791,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4792,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4793,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4794,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4795,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4796,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4797,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4798,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4799,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4800,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4801,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4802,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
4803,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
4804,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
4805,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Bareland
4806,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4807,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4808,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4809,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4810,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4811,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4812,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4813,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4814,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4815,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4816,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4817,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4818,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4819,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4820,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4821,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
4822,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4823,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4824,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4825,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4826,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4827,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4828,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4829,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4830,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4831,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
4832,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4833,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4834,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4835,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
4836,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4837,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4838,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4839,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4840,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4841,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4842,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4843,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4844,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4845,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4846,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
4847,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4848,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4849,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
4850,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
4851,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
4852,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4853,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4854,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4855,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4856,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
4857,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
4858,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
4859,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
4860,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4861,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4862,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
4863,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4864,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4865,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4866,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4867,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4868,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4869,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
4870,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4871,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4872,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4873,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4874,Bareland,Built-up,Water,NULL,Water,Bareland,NULL,Grassland
4875,Bareland,Built-up,Water,NULL,Water,Bareland,NULL,Cropland
4876,Bareland,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
4877,Bareland,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
4878,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4879,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4880,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4881,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4882,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
4883,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4884,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4885,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4886,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4887,Bareland,Water,Water,NULL,Water,Bareland,Grassland,Grassland
4888,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4889,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4890,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4891,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4892,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4893,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4894,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4895,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4896,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4897,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4898,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4899,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4900,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4901,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4902,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4903,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4904,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4905,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4906,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4907,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4908,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4909,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4910,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4911,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
4912,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4913,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4914,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4915,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4916,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4917,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4918,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4919,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
