Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRA_M_R
5246,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
5247,Water,NULL,Water,Water,Water,Grassland,Water,Water
5248,Water,NULL,Water,Water,Water,Grassland,Water,Forest
5249,Water,NULL,Water,Water,Water,Wetland,Grassland,Grassland
5250,Water,NULL,Water,Water,Water,Wetland,Grassland,Forest
5251,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
5252,Water,NULL,Water,Water,Water,Wetland,Wetland,Wetland
5253,Water,NULL,Water,Water,Water,Wetland,Wetland,Water
5254,Water,NULL,Water,Water,Water,Wetland,Wetland,Forest
5255,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
5256,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
5257,Water,NULL,Water,Water,Water,Wetland,Water,Water
5258,Water,NULL,Water,Water,Water,Wetland,Water,Forest
5259,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
5260,Water,NULL,Water,Water,Water,Bareland,Water,Forest
5261,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
5262,Water,NULL,Water,Water,Water,Water,Grassland,Wetland
5263,Water,NULL,Water,Water,Water,Water,Grassland,Water
5264,Water,NULL,Water,Water,Water,Water,Grassland,Forest
5265,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
5266,Water,NULL,Water,Water,Water,Water,Wetland,Wetland
5267,Water,NULL,Water,Water,Water,Water,Wetland,Water
5268,Water,NULL,Water,Water,Water,Water,Wetland,Forest
5269,Water,NULL,Water,Water,Water,Water,Water,Grassland
5270,Water,NULL,Water,Water,Water,Water,Water,Wetland
5271,Water,NULL,Water,Water,Water,Water,Water,Bareland
5272,Water,NULL,Water,Water,Water,Water,Water,Water
5273,Water,NULL,Water,Water,Water,Water,Water,Forest
5274,Water,NULL,Water,Water,Water,Water,Forest,Grassland
5275,Water,NULL,Water,Water,Water,Forest,Wetland,Forest
5276,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5277,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5278,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
5279,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5280,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5281,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5282,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5283,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5284,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5285,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5286,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5287,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5288,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5289,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5290,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5291,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5292,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5293,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5294,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
5295,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5296,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5297,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
5298,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5299,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5300,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5301,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5302,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5303,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5304,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5305,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5306,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5307,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
5308,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
5309,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
5310,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
5311,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
5312,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5313,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
5314,Water,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5315,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5316,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
5317,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5318,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5319,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5320,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5321,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
5322,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5323,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
5324,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
5325,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5326,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5327,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
5328,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
5329,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5330,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
5331,Water,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
5332,Water,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
5333,Water,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
5334,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
5335,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
5336,Water,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
5337,Water,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
5338,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
5339,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
5340,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5341,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
5342,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
5343,Water,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Forest
5344,Water,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
5345,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
5346,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
5347,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
5348,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
5349,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
5350,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
5351,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
5352,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
5353,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
5354,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5355,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5356,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5357,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5358,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5359,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5360,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5361,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5362,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5363,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5364,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5365,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
5366,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5367,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5368,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5369,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5370,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
5371,Water,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
5372,Water,Cropland,Wetland,Water,Wetland,Water,Grassland,Forest
5373,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5374,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5375,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
5376,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5377,Water,Cropland,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
5378,Water,Cropland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
5379,Water,Cropland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
5380,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
5381,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5382,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
5383,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5384,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5385,Water,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
5386,Water,Cropland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
5387,Water,Cropland,Water,NULL,Water,Bareland,Wetland,Grassland
5388,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5389,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Water
5390,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5391,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
5392,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Water
5393,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
5394,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5395,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5396,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5397,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5398,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5399,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5400,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5401,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5402,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5403,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
5404,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
5405,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5406,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5407,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5408,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
5409,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5410,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5411,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
5412,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5413,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
5414,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5415,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5416,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5417,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5418,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5419,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
5420,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5421,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5422,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5423,Water,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5424,Water,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
5425,Water,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Water
5426,Water,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5427,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5428,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5429,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
5430,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5431,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
5432,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
5433,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
5434,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
5435,Water,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5436,Water,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
5437,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5438,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
5439,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5440,Water,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5441,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5442,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5443,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5444,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5445,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
5446,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5447,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
5448,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
5449,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5450,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5451,Water,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5452,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
5453,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
5454,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
5455,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
5456,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
5457,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
5458,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
5459,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5460,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5461,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
5462,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
5463,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5464,Water,Wetland,NULL,Water,Non_Wetland,NULL,Grassland,Forest
5465,Water,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5466,Water,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
5467,Water,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
5468,Water,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Grassland
5469,Water,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Forest
5470,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
5471,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Water
5472,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
5473,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
5474,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
5475,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
5476,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
5477,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
5478,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
5479,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Water
5480,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
5481,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
5482,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
5483,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Water,Water
5484,Water,Wetland,NULL,Water,Non_Wetland,Water,Grassland,Grassland
5485,Water,Wetland,NULL,Water,Non_Wetland,Water,Grassland,Wetland
5486,Water,Wetland,NULL,Water,Non_Wetland,Water,Grassland,Forest
5487,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
5488,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
5489,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Water
5490,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Forest
5491,Water,Wetland,NULL,Water,Non_Wetland,Water,Bareland,Grassland
5492,Water,Wetland,NULL,Water,Non_Wetland,Water,Bareland,Forest
5493,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
5494,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
5495,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
5496,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
5497,Water,Wetland,NULL,Water,Non_Wetland,Water,Forest,Grassland
5498,Water,Wetland,NULL,Water,Non_Wetland,Forest,Wetland,Forest
5499,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5500,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5501,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5502,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5503,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5504,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
5505,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5506,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5507,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5508,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5509,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
5510,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5511,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5512,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5513,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5514,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
5515,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
5516,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5517,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5518,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5519,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
5520,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5521,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5522,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
5523,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5524,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5525,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
5526,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
5527,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5528,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5529,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5530,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5531,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5532,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5533,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5534,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5535,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5536,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5537,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5538,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5539,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
5540,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5541,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
5542,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5543,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
5544,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
5545,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
5546,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5547,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
5548,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
5549,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5550,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
5551,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
5552,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5553,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5554,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5555,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5556,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
5557,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5558,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
5559,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
5560,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5561,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5562,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
5563,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5564,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5565,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
5566,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
5567,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5568,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Water
5569,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
5570,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
5571,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
5572,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
5573,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
5574,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
5575,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
5576,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Bareland
