Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KMA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KMA_M_R
2532,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2533,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2534,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2535,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2536,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2537,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2538,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2539,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2540,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2541,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2542,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2543,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2544,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2545,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2546,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2547,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2548,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2549,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2550,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2551,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2552,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2553,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2554,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2555,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2556,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2557,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2558,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2559,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2560,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2561,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2562,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2563,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2564,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2565,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2566,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2567,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2568,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2569,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2570,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2571,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2572,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2573,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2574,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2575,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2576,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2577,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2578,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2579,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2580,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2581,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2582,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2583,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2584,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2585,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2586,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2587,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2588,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2589,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2590,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2591,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2592,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2593,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2594,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2595,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2596,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2597,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2598,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
2599,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2600,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2601,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2602,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2603,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2604,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2605,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2606,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2607,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2608,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2609,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2610,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2611,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2612,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2613,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2614,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2615,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2616,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2617,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2618,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2619,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2620,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2621,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2622,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2623,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2624,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2625,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2626,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2627,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2628,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2629,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2630,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2631,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2632,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2633,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2634,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2635,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2636,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2637,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2638,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2639,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2640,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2641,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2642,Forest,Built-up,Water,NULL,Water,NULL,NULL,Cropland
2643,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2644,Forest,Built-up,Water,NULL,Water,NULL,NULL,Built-up
2645,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2646,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2647,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2648,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2649,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2650,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2651,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2652,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2653,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2654,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2655,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2656,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2657,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2658,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2659,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2660,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2661,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2662,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2663,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2664,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2665,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2666,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2667,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2668,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2669,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2670,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2671,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2672,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2673,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2674,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2675,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2676,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2677,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2678,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2679,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2680,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2681,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2682,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2683,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2684,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2685,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2686,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2687,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2688,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2689,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2690,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2691,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2692,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2693,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2694,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2695,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2696,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2697,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2698,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2699,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2700,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2701,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2702,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2703,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2704,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2705,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2706,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2707,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2708,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2709,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2710,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2711,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2712,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2713,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2714,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2715,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2716,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
2717,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2718,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2719,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2720,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2721,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2722,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2723,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2724,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2725,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2726,Forest,Water,Water,Water,Water,NULL,NULL,Water
2727,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2728,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2729,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2730,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2731,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2732,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2733,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2734,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2735,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2736,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2737,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2738,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2739,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2740,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2741,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2742,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2743,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2744,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2745,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2746,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2747,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2748,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2749,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2750,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2751,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2752,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2753,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2754,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2755,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2756,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2757,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2758,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2759,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2760,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2761,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2762,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2763,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2764,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2765,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2766,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2767,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2768,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2769,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2770,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2771,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2772,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2773,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2774,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2775,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2776,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2777,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2778,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2779,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2780,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2781,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2782,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2783,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2784,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2785,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2786,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2787,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2788,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2789,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2790,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2791,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2792,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2793,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2794,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2795,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2796,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2797,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2798,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2799,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2800,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2801,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2802,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2803,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2804,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2805,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2806,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2807,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2808,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2809,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2810,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2811,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2812,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2813,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2814,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2815,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2816,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2817,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2818,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2819,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2820,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2821,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2822,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2823,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2824,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2825,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2826,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2827,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2828,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2829,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2830,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2831,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2832,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2833,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2834,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2835,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2836,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2837,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2838,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2839,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2840,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2841,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2842,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2843,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2844,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2845,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2846,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2847,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2848,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2849,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2850,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2851,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2852,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2853,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2854,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2855,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2856,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2857,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2858,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2859,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2860,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2861,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2862,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2863,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2864,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2865,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2866,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2867,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2868,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2869,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2870,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2871,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2872,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2873,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
