Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18NUG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NUG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NUG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NUG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NUG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18NUG_M_R
2612,Forest,Water,Wetland,Water,Wetland,Forest
2613,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2614,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2615,Forest,Water,Bareland,NULL,Non_Wetland,Water
2616,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2617,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
2618,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2619,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2620,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2621,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2622,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2623,Forest,Water,Bareland,Water,Non_Wetland,Water
2624,Forest,Water,Bareland,Water,Non_Wetland,Forest
2625,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2626,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2627,Forest,Water,Built-up,NULL,Non_Wetland,Built-up
2628,Forest,Water,Built-up,NULL,Non_Wetland,Water
2629,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2630,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland
2631,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland
2632,Forest,Water,Built-up,Non_Water,Non_Wetland,Water
2633,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
2634,Forest,Water,Built-up,Water,Non_Wetland,Bareland
2635,Forest,Water,Built-up,Water,Non_Wetland,Water
2636,Forest,Water,Water,NULL,Water,Grassland
2637,Forest,Water,Water,NULL,Water,Bareland
2638,Forest,Water,Water,NULL,Water,Built-up
2639,Forest,Water,Water,NULL,Water,Water
2640,Forest,Water,Water,NULL,Water,Forest
2641,Forest,Water,Water,Non_Water,Water,Grassland
2642,Forest,Water,Water,Non_Water,Water,Bareland
2643,Forest,Water,Water,Non_Water,Water,Water
2644,Forest,Water,Water,Non_Water,Water,Forest
2645,Forest,Water,Water,Water,Water,Grassland
2646,Forest,Water,Water,Water,Water,Bareland
2647,Forest,Water,Water,Water,Water,Water
2648,Forest,Water,Water,Water,Water,Forest
2649,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2650,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2651,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2652,Forest,Water,Forest,NULL,Non_Wetland,Built-up
2653,Forest,Water,Forest,NULL,Non_Wetland,Water
2654,Forest,Water,Forest,NULL,Non_Wetland,Forest
2655,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2656,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2657,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2658,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2659,Forest,Water,Forest,Water,Non_Wetland,Grassland
2660,Forest,Water,Forest,Water,Non_Wetland,Bareland
2661,Forest,Water,Forest,Water,Non_Wetland,Water
2662,Forest,Water,Forest,Water,Non_Wetland,Forest
2663,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2664,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2665,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2666,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2667,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2668,Forest,Forest,NULL,NULL,Non_Wetland,Water
2669,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2670,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2671,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland
2672,Forest,Forest,NULL,Non_Water,Non_Wetland,Built-up
2673,Forest,Forest,NULL,Non_Water,Non_Wetland,Water
2674,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2675,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2676,Forest,Forest,NULL,Water,Non_Wetland,Bareland
2677,Forest,Forest,NULL,Water,Non_Wetland,Water
2678,Forest,Forest,NULL,Water,Non_Wetland,Forest
2679,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2680,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2681,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2682,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2683,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2684,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2685,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2686,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2687,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2688,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2689,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up
2690,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
2691,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2692,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2693,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2694,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
2695,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2696,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2697,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2698,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2699,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2700,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2701,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2702,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2703,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2704,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2705,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2706,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up
2707,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water
2708,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2709,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2710,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
2711,Forest,Forest,Grassland,Water,Non_Wetland,Water
2712,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2713,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2714,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2715,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2716,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2717,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2718,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2719,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2720,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
2721,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
2722,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2723,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2724,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2725,Forest,Forest,Cropland,Water,Non_Wetland,Water
2726,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2727,Forest,Forest,Wetland,NULL,Wetland,NULL
2728,Forest,Forest,Wetland,NULL,Wetland,Grassland
2729,Forest,Forest,Wetland,NULL,Wetland,Wetland
2730,Forest,Forest,Wetland,NULL,Wetland,Bareland
2731,Forest,Forest,Wetland,NULL,Wetland,Water
2732,Forest,Forest,Wetland,NULL,Wetland,Forest
2733,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2734,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2735,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2736,Forest,Forest,Wetland,Non_Water,Wetland,Water
2737,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2738,Forest,Forest,Wetland,Water,Wetland,Grassland
2739,Forest,Forest,Wetland,Water,Wetland,Wetland
2740,Forest,Forest,Wetland,Water,Wetland,Bareland
2741,Forest,Forest,Wetland,Water,Wetland,Water
2742,Forest,Forest,Wetland,Water,Wetland,Forest
2743,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2744,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2745,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2746,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2747,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2748,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2749,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2750,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2751,Forest,Forest,Bareland,Non_Water,Non_Wetland,Built-up
2752,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
2753,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2754,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2755,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2756,Forest,Forest,Bareland,Water,Non_Wetland,Water
2757,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2758,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2759,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2760,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2761,Forest,Forest,Built-up,NULL,Non_Wetland,Water
2762,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2763,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland
2764,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland
2765,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up
2766,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water
2767,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2768,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
2769,Forest,Forest,Built-up,Water,Non_Wetland,Built-up
2770,Forest,Forest,Built-up,Water,Non_Wetland,Water
2771,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2772,Forest,Forest,Water,NULL,Water,NULL
2773,Forest,Forest,Water,NULL,Water,Grassland
2774,Forest,Forest,Water,NULL,Water,Bareland
2775,Forest,Forest,Water,NULL,Water,Built-up
2776,Forest,Forest,Water,NULL,Water,Water
2777,Forest,Forest,Water,NULL,Water,Forest
2778,Forest,Forest,Water,Non_Water,Water,Grassland
2779,Forest,Forest,Water,Non_Water,Water,Wetland
2780,Forest,Forest,Water,Non_Water,Water,Bareland
2781,Forest,Forest,Water,Non_Water,Water,Water
2782,Forest,Forest,Water,Non_Water,Water,Forest
2783,Forest,Forest,Water,Water,Water,Grassland
2784,Forest,Forest,Water,Water,Water,Wetland
2785,Forest,Forest,Water,Water,Water,Bareland
2786,Forest,Forest,Water,Water,Water,Water
2787,Forest,Forest,Water,Water,Water,Forest
2788,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2789,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2790,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2791,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2792,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2793,Forest,Forest,Forest,NULL,Non_Wetland,Water
2794,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2795,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2796,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2797,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2798,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2799,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2800,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2801,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2802,Forest,Forest,Forest,Water,Non_Wetland,Water
2803,Forest,Forest,Forest,Water,Non_Wetland,Forest
