Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R
14751,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
14752,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14753,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
14754,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
14755,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
14756,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
14757,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
14758,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
14759,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
14760,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
14761,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
14762,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
14763,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
14764,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
14765,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
14766,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
14767,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
14768,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14769,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14770,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
14771,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
14772,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
14773,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
14774,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
14775,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
14776,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
14777,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
14778,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
14779,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
14780,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
14781,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
14782,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
14783,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
14784,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
14785,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
14786,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
14787,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
14788,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
14789,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
14790,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
14791,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
14792,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
14793,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
14794,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
14795,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
14796,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
14797,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14798,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
14799,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
14800,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
14801,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
14802,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
14803,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
14804,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
14805,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
14806,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
14807,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
14808,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
14809,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
14810,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
14811,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
14812,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Bareland
14813,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
14814,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
14815,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
14816,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
14817,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Bareland
14818,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
14819,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
14820,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
14821,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
14822,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
14823,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
14824,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
14825,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
14826,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
14827,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
14828,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
14829,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
14830,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
14831,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
14832,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
14833,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
14834,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14835,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
14836,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14837,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14838,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
14839,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14840,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
14841,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14842,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
14843,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
14844,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
14845,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
14846,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,NULL
14847,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14848,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14849,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
14850,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
14851,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
14852,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
14853,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
14854,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
14855,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14856,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
14857,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
14858,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
14859,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
14860,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14861,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14862,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
14863,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14864,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
14865,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14866,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
14867,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
14868,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Water
14869,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
14870,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,NULL
14871,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
14872,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
14873,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
14874,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
14875,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
14876,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
14877,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Cropland
14878,Forest,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14879,Forest,Wetland,NULL,Water,Non_Wetland,Water,NULL,Grassland
14880,Forest,Wetland,NULL,Water,Non_Wetland,Forest,Water,Water
14881,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
14882,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14883,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
14884,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
14885,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
14886,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
14887,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14888,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
14889,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
14890,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
14891,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
14892,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14893,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
14894,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
14895,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
14896,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
14897,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
14898,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
14899,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
14900,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14901,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
14902,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
14903,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
14904,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
14905,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
14906,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14907,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14908,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
14909,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14910,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
14911,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14912,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14913,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
14914,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
14915,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
14916,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
14917,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
14918,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
14919,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
14920,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
14921,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
14922,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
14923,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
14924,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
14925,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
14926,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
14927,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
14928,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
14929,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
14930,Forest,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14931,Forest,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
14932,Forest,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
14933,Forest,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
14934,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
14935,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14936,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
14937,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
14938,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14939,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
14940,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
14941,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
14942,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
14943,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Water
14944,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14945,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14946,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
14947,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland,Water,Forest
14948,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
14949,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
14950,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
14951,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
14952,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14953,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
14954,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
14955,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14956,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14957,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
14958,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14959,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
14960,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
14961,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
14962,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
14963,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14964,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
14965,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
14966,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
14967,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
14968,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Water,Wetland
14969,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Water,Water
14970,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
14971,Forest,Wetland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14972,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
14973,Forest,Wetland,Cropland,Water,Non_Wetland,Water,NULL,Grassland
14974,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
14975,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
14976,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
14977,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
14978,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
14979,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
14980,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
14981,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
14982,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
14983,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
14984,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
14985,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Forest,Grassland
14986,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Grassland
14987,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Wetland
14988,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
14989,Forest,Wetland,Water,Non_Water,Water,Water,Forest,Forest
14990,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Water
14991,Forest,Wetland,Water,Water,Water,Shrubland,Shrubland,Grassland
14992,Forest,Wetland,Water,Water,Water,Water,Shrubland,Water
14993,Forest,Wetland,Water,Water,Water,Water,Water,Water
14994,Forest,Wetland,Water,Water,Water,Water,Water,Forest
14995,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
14996,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
14997,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
14998,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14999,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15000,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15001,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
15002,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
15003,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
15004,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
15005,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
15006,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Grassland
15007,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
15008,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
15009,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
15010,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
15011,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15012,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
15013,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15014,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
15015,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
15016,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
15017,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
15018,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15019,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15020,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
15021,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15022,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
15023,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
15024,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
15025,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
15026,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
15027,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
15028,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
15029,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
15030,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
15031,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
15032,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
15033,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
15034,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Shrubland,NULL
15035,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
15036,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Shrubland,Wetland
15037,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Grassland
15038,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15039,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Forest,Grassland
15040,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Grassland
15041,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Wetland
15042,Forest,Wetland,Forest,Water,Non_Wetland,Water,Forest,Grassland
15043,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
15044,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
15045,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
15046,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
15047,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
15048,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
15049,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
15050,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
15051,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
15052,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
15053,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
15054,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
15055,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
15056,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
15057,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
15058,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
15059,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
15060,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
15061,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
