Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MPS_M_R
2724,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
2725,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2726,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
2727,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
2728,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2729,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2730,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2731,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
2732,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2733,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2734,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
2735,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
2736,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2737,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2738,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2739,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2740,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2741,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2742,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
2743,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2744,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2745,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2746,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2747,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2748,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
2749,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
2750,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
2751,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
2752,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2753,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2754,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2755,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2756,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
2757,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2758,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2759,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2760,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2761,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2762,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2763,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
2764,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
2765,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
2766,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
2767,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
2768,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
2769,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
2770,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2771,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
2772,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2773,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
2774,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
2775,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
2776,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
2777,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
2778,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
2779,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
2780,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
2781,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
2782,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
2783,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
2784,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
2785,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
2786,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
2787,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
2788,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2789,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
2790,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2791,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
2792,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
2793,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2794,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2795,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
2796,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2797,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2798,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2799,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
2800,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2801,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2802,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2803,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2804,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Bareland
2805,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2806,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2807,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2808,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2809,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2810,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
2811,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2812,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2813,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Bareland
2814,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2815,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2816,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2817,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2818,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2819,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2820,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
2821,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
2822,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
2823,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2824,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2825,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2826,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2827,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2828,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
2829,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
2830,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
2831,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2832,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2833,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
2834,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
2835,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2836,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2837,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2838,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
2839,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2840,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2841,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Built-up
2842,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2843,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
2844,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2845,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
2846,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
2847,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2848,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2849,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2850,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
2851,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2852,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2853,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
2854,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
2855,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
2856,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Grassland
2857,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2858,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2859,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
2860,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2861,Water,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Water
2862,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
2863,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
2864,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
2865,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
2866,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
2867,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
2868,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Built-up
2869,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
2870,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
2871,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
2872,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
2873,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2874,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
2875,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
2876,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
2877,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
2878,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
2879,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
2880,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
2881,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2882,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2883,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2884,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2885,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2886,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2887,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2888,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
2889,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2890,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
2891,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
2892,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2893,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2894,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2895,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
2896,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
2897,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2898,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
2899,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
2900,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
2901,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
2902,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
2903,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
2904,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
2905,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
2906,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
2907,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2908,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2909,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
2910,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
2911,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
2912,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
2913,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
2914,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
2915,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Forest
2916,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
2917,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
2918,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
2919,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
2920,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
2921,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
2922,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2923,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
2924,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2925,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2926,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2927,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2928,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2929,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2930,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
2931,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
2932,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
2933,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2934,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2935,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2936,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2937,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2938,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
2939,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
2940,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
2941,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
2942,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
2943,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
2944,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
2945,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2946,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2947,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2948,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2949,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
2950,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2951,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
2952,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2953,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
2954,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2955,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
2956,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
2957,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2958,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
2959,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
2960,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Bareland
2961,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
2962,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
2963,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
2964,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
2965,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
2966,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
2967,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
2968,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2969,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
2970,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
2971,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
2972,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
2973,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
2974,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
2975,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
2976,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
2977,Water,Water,Wetland,Water,Wetland,Water,Water,Water
2978,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
2979,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
2980,Water,Water,Wetland,Water,Wetland,Water,Forest,Bareland
2981,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
2982,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
2983,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
2984,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2985,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2986,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2987,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2988,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
2989,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
2990,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
2991,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2992,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2993,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2994,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
2995,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2996,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
2997,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2998,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2999,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3000,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3001,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3002,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3003,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3004,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3005,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
3006,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3007,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3008,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3009,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
3010,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Bareland
3011,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3012,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3013,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
3014,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3015,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
3016,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3017,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3018,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3019,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
3020,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
3021,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3022,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3023,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3024,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3025,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3026,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3027,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3028,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3029,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3030,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3031,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
3032,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3033,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3034,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
3035,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3036,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
3037,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
3038,Water,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
3039,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
3040,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
3041,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
3042,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
3043,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
3044,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
3045,Water,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
3046,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
3047,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
3048,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
3049,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
3050,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
