Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWC_M_R
20366,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
20367,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
20368,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Wetland
20369,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
20370,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
20371,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Wetland
20372,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
20373,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
20374,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
20375,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
20376,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
20377,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
20378,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
20379,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Wetland
20380,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Water
20381,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
20382,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
20383,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
20384,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
20385,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
20386,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
20387,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
20388,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
20389,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
20390,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
20391,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
20392,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
20393,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
20394,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
20395,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
20396,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
20397,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
20398,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
20399,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
20400,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
20401,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Water
20402,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,NULL
20403,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Grassland
20404,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Wetland
20405,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Water
20406,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Forest
20407,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
20408,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
20409,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
20410,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
20411,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
20412,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
20413,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
20414,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
20415,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
20416,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
20417,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
20418,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
20419,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Wetland
20420,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
20421,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Built-up,Wetland
20422,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
20423,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
20424,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
20425,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Wetland
20426,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Forest
20427,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
20428,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
20429,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
20430,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
20431,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
20432,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Wetland
20433,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Water
20434,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
20435,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
20436,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Wetland
20437,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Built-up
20438,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
20439,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
20440,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
20441,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
20442,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
20443,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Wetland
20444,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
20445,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
20446,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
20447,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
20448,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
20449,Forest,NULL,Shrubland,Water,Non_Wetland,Built-up,Shrubland,Water
20450,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
20451,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
20452,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
20453,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
20454,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
20455,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Grassland
20456,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Wetland
20457,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Water
20458,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
20459,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
20460,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
20461,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
20462,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
20463,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
20464,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
20465,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
20466,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
20467,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
20468,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
20469,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
20470,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
20471,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
20472,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
20473,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
20474,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
20475,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
20476,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
20477,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
20478,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
20479,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
20480,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
20481,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
20482,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20483,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20484,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
20485,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20486,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
20487,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20488,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
20489,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
20490,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
20491,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
20492,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
20493,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
20494,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
20495,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
20496,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
20497,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
20498,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
20499,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
20500,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
20501,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20502,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
20503,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
20504,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
20505,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
20506,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
20507,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
20508,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
20509,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
20510,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
20511,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
20512,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
20513,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
20514,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
20515,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
20516,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
20517,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
20518,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
20519,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
20520,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
20521,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
20522,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
20523,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
20524,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
20525,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
20526,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
20527,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
20528,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
20529,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
20530,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
20531,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
20532,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
20533,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
20534,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
20535,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
20536,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
20537,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
20538,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
20539,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
20540,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
20541,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
20542,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
20543,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
20544,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
20545,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
20546,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
20547,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
20548,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
20549,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
20550,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
20551,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
20552,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
20553,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
20554,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
20555,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
20556,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
20557,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
20558,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
20559,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
20560,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
20561,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
20562,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
20563,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
20564,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
20565,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
20566,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
20567,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
20568,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
20569,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
20570,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
20571,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
20572,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
20573,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
20574,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
20575,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
20576,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
20577,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
20578,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
20579,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
20580,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
20581,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
20582,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
20583,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
20584,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
20585,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
20586,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
20587,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
20588,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
20589,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
20590,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
20591,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
20592,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
20593,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
20594,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
20595,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
20596,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
20597,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
20598,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
20599,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
20600,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
20601,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
20602,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
20603,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20604,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20605,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
20606,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
20607,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
20608,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
20609,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
20610,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20611,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
20612,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20613,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
20614,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
20615,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
20616,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
20617,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
20618,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
20619,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
20620,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
20621,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
20622,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
20623,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
20624,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
20625,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
20626,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
20627,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
20628,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Water
20629,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
20630,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
20631,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
20632,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Wetland
20633,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
20634,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
20635,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Water
20636,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
20637,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
20638,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
20639,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
20640,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
20641,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
20642,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
20643,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Bareland
20644,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
20645,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
20646,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
20647,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
20648,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
20649,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
20650,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
20651,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
20652,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
20653,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
20654,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20655,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
20656,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
20657,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
20658,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
20659,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
20660,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
20661,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
20662,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
20663,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
20664,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
20665,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
20666,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
20667,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
20668,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
20669,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
20670,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
20671,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
20672,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
20673,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
20674,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
20675,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
20676,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
20677,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
20678,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Wetland
20679,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
20680,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
20681,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
20682,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
20683,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
20684,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Wetland
20685,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
20686,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
