Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R
2413,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2414,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2415,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2416,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2417,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2418,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2419,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2420,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2421,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2422,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2423,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2424,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2425,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2426,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2427,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2428,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2429,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2430,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2431,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2432,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2433,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2434,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2435,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2436,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2437,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2438,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2439,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2440,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2441,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2442,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2443,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2444,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2445,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2446,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2447,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2448,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2449,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2450,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2451,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2452,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2453,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2454,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2455,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2456,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2457,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2458,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2459,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2460,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2461,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2462,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2463,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2464,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2465,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2466,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2467,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2468,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2469,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2470,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2471,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2472,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2473,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2474,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2475,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2476,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2477,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2478,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2479,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2480,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2481,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2482,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2483,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2484,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2485,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2486,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2487,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2488,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2489,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2490,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2491,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2492,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2493,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2494,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2495,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2496,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2497,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2498,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2499,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2500,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2501,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2502,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2503,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2504,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2505,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2506,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2507,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2508,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2509,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2510,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2511,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2512,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2513,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2514,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2515,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2516,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2517,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2518,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2519,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2520,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2521,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2522,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2523,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2524,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2525,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2526,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2527,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2528,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2529,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2530,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2531,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2532,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2533,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2534,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2535,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2536,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2537,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2538,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2539,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2540,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2541,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2542,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2543,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2544,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2545,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2546,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2547,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2548,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2549,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2550,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2551,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2552,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2553,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2554,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2555,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2556,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2557,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2558,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2559,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2560,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2561,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2562,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2563,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2564,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2565,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2566,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2567,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2568,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2569,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2570,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2571,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2572,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2573,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2574,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2575,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2576,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2577,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2578,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2579,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2580,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2581,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2582,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2583,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2584,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2585,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2586,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2587,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2588,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2589,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
