Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCU_M_R
5872,Forest,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5873,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
5874,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5875,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5876,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5877,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5878,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5879,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5880,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5881,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5882,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5883,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5884,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5885,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5886,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5887,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5888,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5889,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5890,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5891,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5892,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
5893,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5894,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5895,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5896,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5897,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5898,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5899,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
5900,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5901,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5902,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5903,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5904,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5905,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5906,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5907,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
5908,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5909,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5910,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5911,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5912,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5913,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5914,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5915,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5916,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5917,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5918,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5919,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5920,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5921,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5922,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5923,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5924,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5925,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5926,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5927,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5928,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
5929,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5930,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5931,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5932,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
5933,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5934,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5935,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5936,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5937,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5938,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5939,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5940,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5941,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5942,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
5943,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5944,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5945,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5946,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5947,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5948,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
5949,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
5950,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
5951,Forest,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5952,Forest,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Forest
5953,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Water
5954,Forest,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Forest
5955,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
5956,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
5957,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5958,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5959,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5960,Forest,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
5961,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
5962,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
5963,Forest,Cropland,Water,NULL,Water,Grassland,Forest,Forest
5964,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
5965,Forest,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
5966,Forest,Cropland,Water,NULL,Water,Bareland,Bareland,Bareland
5967,Forest,Cropland,Water,NULL,Water,Bareland,Bareland,Forest
5968,Forest,Cropland,Water,Non_Water,Water,Bareland,Bareland,Bareland
5969,Forest,Cropland,Water,Water,Water,Bareland,Bareland,Water
5970,Forest,Cropland,Water,Water,Water,Bareland,Bareland,Forest
5971,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5972,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5973,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5974,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5975,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5976,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5977,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5978,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5979,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5980,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5981,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5982,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5983,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5984,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5985,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5986,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5987,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5988,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5989,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
5990,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5991,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5992,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5993,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5994,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5995,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5996,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5997,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5998,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5999,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
6000,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6001,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6002,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6003,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6004,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
6005,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6006,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6007,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6008,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6009,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6010,Forest,Cropland,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
6011,Forest,Cropland,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
6012,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
6013,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6014,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6015,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
6016,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6017,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6018,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6019,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6020,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
6021,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6022,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6023,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6024,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6025,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
6026,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6027,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6028,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6029,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6030,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
6031,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
6032,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6033,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
6034,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6035,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6036,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6037,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6038,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6039,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
6040,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6041,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6042,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6043,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6044,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6045,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6046,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6047,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6048,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6049,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6050,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6051,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
6052,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
6053,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6054,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6055,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6056,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6057,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6058,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
6059,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
6060,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
6061,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Forest
6062,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
6063,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
6064,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Forest
6065,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6066,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6067,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
6068,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
6069,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6070,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
6071,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6072,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Water
6073,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6074,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
6075,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
6076,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
6077,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
6078,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Water
6079,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
6080,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
6081,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
6082,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
6083,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
6084,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
6085,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
6086,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6087,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
6088,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6089,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6090,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6091,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
6092,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6093,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
6094,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
6095,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
6096,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6097,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
6098,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6099,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
6100,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6101,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
6102,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
6103,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
6104,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Water
6105,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
6106,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
6107,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Water,Water
6108,Forest,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6109,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6110,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
6111,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
6112,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
6113,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
6114,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
6115,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
6116,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
6117,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Water
6118,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
6119,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,NULL
6120,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
6121,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
6122,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Forest
6123,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
6124,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
6125,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Forest
6126,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
6127,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
6128,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
6129,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Water
6130,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
6131,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6132,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
6133,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6134,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6135,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6136,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
6137,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
6138,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6139,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6140,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6141,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6142,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6143,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6144,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
6145,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
6146,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Grassland
6147,Forest,Wetland,Water,NULL,Water,Grassland,Water,Forest
6148,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Grassland
6149,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Built-up
6150,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Forest
6151,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
6152,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
6153,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
6154,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
6155,Forest,Wetland,Water,Non_Water,Water,Grassland,Water,Forest
6156,Forest,Wetland,Water,Non_Water,Water,Bareland,Bareland,Grassland
6157,Forest,Wetland,Water,Non_Water,Water,Bareland,Bareland,Bareland
6158,Forest,Wetland,Water,Non_Water,Water,Bareland,Bareland,Forest
6159,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
6160,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Forest
6161,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Forest
6162,Forest,Wetland,Water,Water,Water,NULL,Wetland,Water
6163,Forest,Wetland,Water,Water,Water,NULL,Water,Water
6164,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
6165,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Water
6166,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
6167,Forest,Wetland,Water,Water,Water,Grassland,Water,Forest
6168,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
6169,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
6170,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
6171,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
6172,Forest,Wetland,Water,Water,Water,Bareland,Wetland,Water
6173,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Grassland
6174,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Water
6175,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Forest
6176,Forest,Wetland,Water,Water,Water,Bareland,Water,Forest
6177,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
6178,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
6179,Forest,Wetland,Water,Water,Water,Water,Water,Water
6180,Forest,Wetland,Water,Water,Water,Water,Water,Forest
6181,Forest,Wetland,Water,Water,Water,Forest,Wetland,Water
6182,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
6183,Forest,Wetland,Water,Water,Water,Forest,Water,Water
6184,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
6185,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6186,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6187,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6188,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
6189,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6190,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6191,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6192,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6193,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
