Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNH_M_R
12937,Water,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Water
12938,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Water
12939,Water,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Water
12940,Water,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
12941,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
12942,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
12943,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
12944,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
12945,Water,Bareland,Wetland,Water,Wetland,NULL,Water,Wetland
12946,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
12947,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
12948,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
12949,Water,Bareland,Wetland,Water,Wetland,Water,Shrubland,Water
12950,Water,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
12951,Water,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
12952,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
12953,Water,Bareland,Water,Water,Water,Bareland,Water,Wetland
12954,Water,Bareland,Water,Water,Water,Water,Water,Wetland
12955,Water,Bareland,Water,Water,Water,Water,Water,Bareland
12956,Water,Bareland,Water,Water,Water,Water,Water,Water
12957,Water,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
12958,Water,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
12959,Water,Built-up,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
12960,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12961,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Wetland
12962,Water,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
12963,Water,Built-up,Wetland,Water,Wetland,Water,Water,Water
12964,Water,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12965,Water,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
12966,Water,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Forest
12967,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Wetland
12968,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Water
12969,Water,Built-up,Water,NULL,Water,Forest,Water,Forest
12970,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12971,Water,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12972,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
12973,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12974,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12975,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
12976,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12977,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
12978,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12979,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
12980,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
12981,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
12982,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Cropland
12983,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
12984,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
12985,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
12986,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
12987,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12988,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
12989,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
12990,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12991,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12992,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12993,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12994,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
12995,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12996,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12997,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
12998,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
12999,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
13000,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
13001,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
13002,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
13003,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
13004,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
13005,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
13006,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
13007,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
13008,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
13009,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
13010,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
13011,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
13012,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
13013,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
13014,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
13015,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13016,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
13017,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
13018,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
13019,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
13020,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
13021,Water,Water,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
13022,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,NULL
13023,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
13024,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Wetland
13025,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
13026,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
13027,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
13028,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
13029,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
13030,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
13031,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
13032,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
13033,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
13034,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
13035,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
13036,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
13037,Water,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
13038,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
13039,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Cropland
13040,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
13041,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
13042,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
13043,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
13044,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
13045,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
13046,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
13047,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
13048,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
13049,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
13050,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
13051,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
13052,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
13053,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
13054,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Wetland
13055,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
13056,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
13057,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
13058,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
13059,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13060,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
13061,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
13062,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
13063,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
13064,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Water
13065,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13066,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,NULL
13067,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13068,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
13069,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
13070,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
13071,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
13072,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
13073,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
13074,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
13075,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
13076,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
13077,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13078,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
13079,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
13080,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
13081,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
13082,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
13083,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Cropland
13084,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Water
13085,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
13086,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
13087,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
13088,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
13089,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
13090,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
13091,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
13092,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
13093,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
13094,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
13095,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
13096,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
13097,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Cropland
13098,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
13099,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
13100,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
13101,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
13102,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
13103,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
13104,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
13105,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
13106,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
13107,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Wetland
13108,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
13109,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
13110,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
13111,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Water
13112,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
13113,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
13114,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
13115,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
13116,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
13117,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
13118,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
13119,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
13120,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
13121,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
13122,Water,Water,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
13123,Water,Water,NULL,Water,Non_Wetland,Wetland,Shrubland,Forest
13124,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
13125,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
13126,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
13127,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
13128,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
13129,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
13130,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Bareland
13131,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
13132,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
13133,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
13134,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
13135,Water,Water,NULL,Water,Non_Wetland,Water,Water,NULL
13136,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
13137,Water,Water,NULL,Water,Non_Wetland,Water,Water,Cropland
13138,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
13139,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
13140,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
13141,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
13142,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
13143,Water,Water,NULL,Water,Non_Wetland,Forest,Grassland,Forest
13144,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Water
13145,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
13146,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
13147,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13148,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
13149,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
13150,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13151,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
13152,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
13153,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
13154,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
13155,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
13156,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
13157,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
13158,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
13159,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13160,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
13161,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
13162,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
13163,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13164,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13165,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13166,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13167,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13168,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
13169,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13170,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
13171,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
13172,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
13173,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
13174,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
13175,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
13176,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
13177,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13178,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
13179,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
13180,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
13181,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
13182,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13183,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13184,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
13185,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13186,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13187,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
13188,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Cropland
13189,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
13190,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13191,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13192,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13193,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13194,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13195,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
13196,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
13197,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
13198,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Forest,Water
13199,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
13200,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
13201,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
13202,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
13203,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
13204,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
13205,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
13206,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
13207,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
13208,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
13209,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
13210,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
13211,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
13212,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
13213,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
13214,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
13215,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
13216,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
13217,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
13218,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
13219,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
13220,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
13221,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
13222,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
13223,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
13224,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
13225,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
13226,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13227,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
13228,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13229,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
13230,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13231,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
13232,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
13233,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13234,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13235,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
13236,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13237,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
13238,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13239,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
13240,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
13241,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
13242,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
13243,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
13244,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13245,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13246,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
13247,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
13248,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13249,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
13250,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
13251,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
13252,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
13253,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
13254,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
13255,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
13256,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13257,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
13258,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
13259,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
13260,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
13261,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
13262,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
13263,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
13264,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
