Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R
12234,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
12235,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
12236,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
12237,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
12238,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
12239,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
12240,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
12241,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
12242,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
12243,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
12244,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
12245,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
12246,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
12247,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Water
12248,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
12249,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,NULL
12250,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
12251,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
12252,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,NULL
12253,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12254,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
12255,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Wetland
12256,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Water
12257,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Water
12258,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
12259,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
12260,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
12261,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
12262,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
12263,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
12264,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12265,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
12266,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
12267,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
12268,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
12269,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12270,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12271,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Bareland
12272,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
12273,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
12274,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
12275,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Water
12276,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12277,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12278,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
12279,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12280,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
12281,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Water
12282,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
12283,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
12284,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12285,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
12286,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
12287,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
12288,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
12289,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
12290,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
12291,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
12292,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
12293,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
12294,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
12295,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
12296,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
12297,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
12298,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
12299,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
12300,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
12301,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
12302,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
12303,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
12304,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
12305,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
12306,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
12307,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Forest
12308,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
12309,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
12310,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
12311,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12312,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12313,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
12314,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
12315,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
12316,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12317,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
12318,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
12319,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
12320,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
12321,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
12322,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
12323,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
12324,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
12325,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
12326,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
12327,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
12328,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
12329,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
12330,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
12331,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
12332,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
12333,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
12334,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
12335,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
12336,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
12337,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
12338,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
12339,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
12340,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
12341,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
12342,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
12343,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
12344,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
12345,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
12346,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
12347,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12348,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
12349,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
12350,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
12351,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
12352,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
12353,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
12354,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
12355,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
12356,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
12357,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
12358,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
12359,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
12360,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
12361,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
12362,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
12363,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
12364,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
12365,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
12366,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Cropland
12367,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
12368,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
12369,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
12370,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
12371,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
12372,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
12373,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
12374,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
12375,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
12376,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
12377,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Grassland
12378,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Water
12379,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
12380,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
12381,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
12382,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
12383,Forest,Cropland,Water,NULL,Water,NULL,Wetland,Grassland
12384,Forest,Cropland,Water,NULL,Water,NULL,Wetland,Water
12385,Forest,Cropland,Water,NULL,Water,NULL,Wetland,Forest
12386,Forest,Cropland,Water,NULL,Water,NULL,Water,Grassland
12387,Forest,Cropland,Water,NULL,Water,NULL,Water,Water
12388,Forest,Cropland,Water,NULL,Water,NULL,Water,Forest
12389,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
12390,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Wetland
12391,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Water
12392,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Forest
12393,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
12394,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Wetland
12395,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Bareland
12396,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Water
12397,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Forest
12398,Forest,Cropland,Water,NULL,Water,Wetland,Water,Grassland
12399,Forest,Cropland,Water,NULL,Water,Wetland,Water,Wetland
12400,Forest,Cropland,Water,NULL,Water,Wetland,Water,Bareland
12401,Forest,Cropland,Water,NULL,Water,Wetland,Water,Water
12402,Forest,Cropland,Water,NULL,Water,Wetland,Water,Forest
12403,Forest,Cropland,Water,NULL,Water,Water,NULL,Water
12404,Forest,Cropland,Water,NULL,Water,Water,NULL,Forest
12405,Forest,Cropland,Water,NULL,Water,Water,Wetland,Forest
12406,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
12407,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
12408,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
12409,Forest,Cropland,Water,Non_Water,Water,NULL,Wetland,Wetland
12410,Forest,Cropland,Water,Non_Water,Water,NULL,Wetland,Water
12411,Forest,Cropland,Water,Non_Water,Water,NULL,Water,Water
12412,Forest,Cropland,Water,Non_Water,Water,NULL,Water,Forest
12413,Forest,Cropland,Water,Non_Water,Water,Cropland,NULL,Cropland
12414,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,Grassland
12415,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,Wetland
12416,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,Water
12417,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,Forest
12418,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Grassland
12419,Forest,Cropland,Water,Non_Water,Water,Wetland,Water,Forest
12420,Forest,Cropland,Water,Non_Water,Water,Water,NULL,Water
12421,Forest,Cropland,Water,Non_Water,Water,Water,Wetland,Forest
12422,Forest,Cropland,Water,Non_Water,Water,Water,Water,Water
12423,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
12424,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
12425,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
12426,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
12427,Forest,Cropland,Water,Water,Water,NULL,Wetland,Wetland
12428,Forest,Cropland,Water,Water,Water,NULL,Wetland,Water
12429,Forest,Cropland,Water,Water,Water,NULL,Water,Grassland
12430,Forest,Cropland,Water,Water,Water,NULL,Water,Water
12431,Forest,Cropland,Water,Water,Water,NULL,Water,Forest
12432,Forest,Cropland,Water,Water,Water,Wetland,NULL,Grassland
12433,Forest,Cropland,Water,Water,Water,Wetland,NULL,Water
12434,Forest,Cropland,Water,Water,Water,Wetland,NULL,Forest
12435,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Grassland
12436,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Bareland
12437,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Water
12438,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Forest
12439,Forest,Cropland,Water,Water,Water,Wetland,Water,Grassland
12440,Forest,Cropland,Water,Water,Water,Wetland,Water,Water
12441,Forest,Cropland,Water,Water,Water,Wetland,Water,Forest
12442,Forest,Cropland,Water,Water,Water,Water,NULL,Water
12443,Forest,Cropland,Water,Water,Water,Water,Wetland,Wetland
12444,Forest,Cropland,Water,Water,Water,Water,Wetland,Water
12445,Forest,Cropland,Water,Water,Water,Water,Wetland,Forest
12446,Forest,Cropland,Water,Water,Water,Water,Water,Wetland
12447,Forest,Cropland,Water,Water,Water,Water,Water,Water
12448,Forest,Cropland,Water,Water,Water,Water,Water,Forest
12449,Forest,Cropland,Water,Water,Water,Forest,NULL,Forest
12450,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12451,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12452,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
12453,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
12454,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
12455,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
12456,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
12457,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12458,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12459,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
12460,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12461,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
12462,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12463,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
12464,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12465,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
12466,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
12467,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
12468,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
12469,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
12470,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
12471,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12472,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
12473,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
12474,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Water
12475,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Forest
12476,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
12477,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12478,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
12479,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
12480,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12481,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12482,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12483,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12484,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12485,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
12486,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12487,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
12488,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
12489,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Water
12490,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12491,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12492,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
12493,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12494,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
12495,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12496,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
12497,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
12498,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12499,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12500,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
12501,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12502,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
12503,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
12504,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Water
12505,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
12506,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
12507,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
12508,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
12509,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
12510,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
12511,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
12512,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
12513,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
12514,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
12515,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
12516,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
12517,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
12518,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
12519,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Water
12520,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
12521,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
12522,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12523,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12524,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
12525,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
12526,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
12527,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
12528,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
12529,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
12530,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
12531,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
12532,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
12533,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
12534,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
12535,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
12536,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12537,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
12538,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
12539,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
12540,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Water
12541,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
12542,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
12543,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
12544,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
12545,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12546,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12547,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
12548,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Water
12549,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12550,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
12551,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
12552,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12553,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
12554,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
12555,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
12556,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
12557,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
