Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQC_M_R
3448,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
3449,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
3450,Forest,Wetland,Water,Water,Water,Wetland,Forest,Grassland
3451,Forest,Wetland,Water,Water,Water,Wetland,Forest,Wetland
3452,Forest,Wetland,Water,Water,Water,Wetland,Forest,Forest
3453,Forest,Wetland,Water,Water,Water,Water,Grassland,Grassland
3454,Forest,Wetland,Water,Water,Water,Water,Grassland,Wetland
3455,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
3456,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
3457,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
3458,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
3459,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
3460,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
3461,Forest,Wetland,Water,Water,Water,Water,Water,Water
3462,Forest,Wetland,Water,Water,Water,Water,Water,Forest
3463,Forest,Wetland,Water,Water,Water,Water,Forest,Grassland
3464,Forest,Wetland,Water,Water,Water,Water,Forest,Forest
3465,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
3466,Forest,Wetland,Water,Water,Water,Forest,Water,Water
3467,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
3468,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3469,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3470,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3471,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3472,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Water
3473,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
3474,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3475,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3476,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3477,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3478,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3479,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3480,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3481,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3482,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3483,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3484,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3485,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3486,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
3487,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
3488,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3489,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3490,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3491,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3492,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
3493,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3494,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
3495,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
3496,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
3497,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
3498,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3499,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3500,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Water
3501,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
3502,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3503,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3504,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3505,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3506,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3507,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
3508,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3509,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3510,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3511,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
3512,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
3513,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3514,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3515,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
3516,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3517,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3518,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3519,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3520,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
3521,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3522,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
3523,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3524,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
3525,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
3526,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3527,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
3528,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3529,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3530,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3531,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3532,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3533,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3534,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
3535,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
3536,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
3537,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
3538,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3539,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3540,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
3541,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
3542,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
3543,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
3544,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
3545,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
3546,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Grassland
3547,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3548,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Water
3549,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3550,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3551,Forest,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Forest
3552,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
3553,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3554,Forest,Bareland,Water,NULL,Water,Wetland,Water,Wetland
3555,Forest,Bareland,Water,NULL,Water,Wetland,Water,Forest
3556,Forest,Bareland,Water,Non_Water,Water,Wetland,Water,Forest
3557,Forest,Bareland,Water,Water,Water,Wetland,Water,Grassland
3558,Forest,Bareland,Water,Water,Water,Wetland,Water,Forest
3559,Forest,Bareland,Water,Water,Water,Water,Water,Grassland
3560,Forest,Bareland,Water,Water,Water,Water,Water,Wetland
3561,Forest,Bareland,Water,Water,Water,Water,Water,Water
3562,Forest,Bareland,Water,Water,Water,Water,Water,Forest
3563,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3564,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3565,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3566,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3567,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3568,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
3569,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3570,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3571,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3572,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3573,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3574,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3575,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
3576,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3577,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3578,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3579,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3580,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3581,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3582,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3583,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3584,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
3585,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3586,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3587,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3588,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3589,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3590,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3591,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3592,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3593,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
3594,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3595,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
3596,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
3597,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
3598,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
3599,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
3600,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
3601,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3602,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3603,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3604,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Water,Forest
3605,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3606,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3607,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3608,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3609,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3610,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3611,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3612,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3613,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3614,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3615,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3616,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3617,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3618,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
3619,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3620,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3621,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3622,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3623,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3624,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3625,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3626,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3627,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3628,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3629,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3630,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3631,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3632,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3633,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3634,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3635,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3636,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3637,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3638,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
3639,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3640,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3641,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
3642,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3643,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
3644,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3645,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
3646,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3647,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
3648,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3649,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3650,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3651,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3652,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3653,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3654,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3655,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3656,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3657,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3658,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3659,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3660,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
3661,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3662,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
3663,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Water,Forest
3664,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3665,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3666,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3667,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3668,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3669,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3670,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3671,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
3672,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3673,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3674,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3675,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3676,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3677,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3678,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3679,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3680,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
3681,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3682,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3683,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3684,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3685,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
3686,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
3687,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Forest
3688,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Forest
3689,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
3690,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Water,Forest
3691,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3692,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3693,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
3694,Forest,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Wetland
3695,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
3696,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3697,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3698,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
3699,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3700,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3701,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
3702,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3703,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3704,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3705,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
3706,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
3707,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
3708,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
3709,Forest,Built-up,Bareland,Water,Non_Wetland,Water,Water,Grassland
3710,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3711,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3712,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3713,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3714,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3715,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
3716,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3717,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
3718,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3719,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3720,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3721,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3722,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3723,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
3724,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
3725,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
3726,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3727,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
3728,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3729,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3730,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3731,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
3732,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3733,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3734,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3735,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3736,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3737,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3738,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3739,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3740,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3741,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3742,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3743,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3744,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3745,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3746,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3747,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3748,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3749,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3750,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3751,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3752,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3753,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
3754,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3755,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3756,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
3757,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Built-up
3758,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
3759,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
3760,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
3761,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
3762,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
3763,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Grassland
3764,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3765,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3766,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
