Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWM_M_R
2523,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2524,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2525,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2526,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2527,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2528,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2529,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2530,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2531,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2532,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2533,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2534,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2535,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2536,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2537,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2538,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2539,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2540,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2541,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2542,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2543,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2544,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2545,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2546,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2547,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2548,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2549,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2550,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2551,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2552,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2553,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2554,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2555,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2556,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2557,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2558,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2559,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2560,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2561,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2562,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2563,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2564,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2565,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2566,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2567,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2568,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2569,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2570,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2571,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2572,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2573,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2574,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2575,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2576,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2577,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2578,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2579,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2580,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2581,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2582,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2583,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2584,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2585,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2586,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2587,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2588,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2589,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2590,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2591,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2592,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
2593,Forest,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2594,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2595,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2596,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2597,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2598,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2599,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2600,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2601,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2602,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2603,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2604,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2605,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2606,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2607,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2608,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2609,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2610,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2611,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2612,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2613,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2614,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2615,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2616,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2617,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2618,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2619,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2620,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2621,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2622,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2623,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2624,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2625,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2626,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2627,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2628,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2629,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2630,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2631,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2632,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2633,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2634,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2635,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2636,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2637,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2638,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2639,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
2640,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2641,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2642,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2643,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2644,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2645,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2646,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2647,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2648,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2649,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2650,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2651,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2652,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2653,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2654,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2655,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2656,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2657,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2658,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2659,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2660,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2661,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2662,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2663,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2664,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2665,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2666,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2667,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2668,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
2669,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2670,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2671,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2672,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Built-up
2673,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2674,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2675,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2676,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2677,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2678,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2679,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2680,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2681,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2682,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2683,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2684,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2685,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2686,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2687,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2688,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2689,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2690,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2691,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2692,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2693,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2694,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2695,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2696,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2697,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2698,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2699,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2700,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2701,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2702,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2703,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2704,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2705,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2706,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2707,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2708,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2709,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2710,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2711,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2712,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2713,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2714,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2715,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2716,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2717,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2718,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2719,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2720,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2721,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2722,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2723,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2724,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2725,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2726,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2727,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2728,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Built-up
2729,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2730,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2731,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2732,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2733,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2734,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2735,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2736,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2737,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2738,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2739,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2740,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2741,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2742,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2743,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2744,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2745,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2746,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2747,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2748,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2749,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2750,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2751,Forest,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2752,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2753,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2754,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2755,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2756,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2757,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2758,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
2759,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2760,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2761,Forest,Water,Water,Water,Water,NULL,NULL,Water
2762,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2763,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2764,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2765,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2766,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2767,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2768,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2769,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2770,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2771,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2772,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2773,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2774,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2775,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2776,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2777,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2778,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2779,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2780,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2781,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2782,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2783,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2784,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2785,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2786,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2787,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2788,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2789,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2790,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2791,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2792,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2793,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2794,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2795,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2796,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2797,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2798,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2799,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2800,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2801,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2802,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2803,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2804,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2805,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2806,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2807,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2808,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2809,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2810,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2811,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2812,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2813,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2814,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2815,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2816,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2817,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2818,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2819,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2820,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2821,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2822,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2823,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2824,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2825,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2826,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2827,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2828,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2829,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2830,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2831,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2832,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2833,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2834,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2835,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2836,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2837,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2838,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2839,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2840,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2841,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2842,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2843,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2844,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2845,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2846,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2847,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2848,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2849,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2850,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2851,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2852,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2853,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2854,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2855,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2856,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2857,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2858,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2859,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2860,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2861,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2862,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2863,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
