Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBH_M_R
9596,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9597,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
9598,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
9599,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
9600,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
9601,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9602,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
9603,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
9604,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9605,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
9606,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
9607,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
9608,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
9609,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
9610,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
9611,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
9612,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9613,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
9614,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
9615,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
9616,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
9617,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
9618,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
9619,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
9620,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
9621,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
9622,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9623,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
9624,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
9625,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9626,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
9627,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
9628,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
9629,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
9630,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
9631,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9632,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
9633,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
9634,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9635,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9636,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
9637,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9638,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
9639,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
9640,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
9641,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9642,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
9643,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9644,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
9645,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
9646,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9647,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9648,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
9649,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
9650,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
9651,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Water
9652,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
9653,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9654,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
9655,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
9656,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9657,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
9658,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
9659,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
9660,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9661,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
9662,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
9663,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
9664,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
9665,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
9666,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
9667,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
9668,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
9669,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9670,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
9671,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
9672,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
9673,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9674,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
9675,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9676,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
9677,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9678,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
9679,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9680,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
9681,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
9682,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
9683,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
9684,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Water
9685,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
9686,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
9687,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
9688,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
9689,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
9690,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
9691,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
9692,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
9693,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Water
9694,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Forest
9695,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
9696,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
9697,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
9698,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
9699,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
9700,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
9701,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
9702,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
9703,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
9704,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
9705,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
9706,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
9707,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
9708,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
9709,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
9710,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
9711,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9712,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9713,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
9714,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9715,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
9716,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
9717,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
9718,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
9719,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
9720,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9721,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
9722,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9723,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
9724,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9725,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
9726,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9727,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
9728,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
9729,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
9730,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
9731,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
9732,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9733,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
9734,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
9735,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
9736,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9737,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9738,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9739,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
9740,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9741,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9742,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9743,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
9744,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9745,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
9746,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
9747,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9748,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
9749,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9750,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9751,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9752,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
9753,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9754,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
9755,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
9756,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9757,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
9758,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
9759,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
9760,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Water
9761,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
9762,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
9763,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9764,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
9765,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
9766,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9767,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
9768,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9769,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
9770,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
9771,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9772,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
9773,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9774,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9775,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
9776,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
9777,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9778,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9779,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9780,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
9781,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9782,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
9783,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9784,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9785,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
9786,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9787,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
9788,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9789,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
9790,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
9791,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9792,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
9793,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
9794,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
9795,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
9796,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
9797,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
9798,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
9799,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
9800,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
9801,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
9802,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
9803,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
9804,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
9805,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
9806,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
9807,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Water
9808,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
9809,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
9810,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9811,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9812,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Built-up
9813,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
9814,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
9815,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
9816,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9817,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9818,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
9819,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9820,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9821,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
9822,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9823,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
9824,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
9825,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
9826,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
9827,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9828,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9829,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
9830,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
9831,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
9832,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
9833,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9834,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
9835,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9836,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
9837,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Water
9838,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
9839,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
9840,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9841,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
9842,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9843,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9844,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
9845,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
9846,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
9847,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9848,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9849,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
9850,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
9851,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
9852,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
9853,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9854,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
9855,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9856,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
9857,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
9858,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
9859,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9860,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
9861,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
9862,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
9863,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
9864,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
9865,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
9866,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
9867,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
9868,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
9869,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9870,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
9871,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
9872,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
9873,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
9874,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
9875,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
9876,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Water
9877,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
9878,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,NULL
9879,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
9880,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
9881,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,NULL
9882,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Bareland
9883,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
9884,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
9885,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
9886,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
9887,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
9888,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
9889,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
9890,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9891,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
9892,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
9893,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
9894,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
9895,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9896,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
9897,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9898,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9899,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
9900,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
9901,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
9902,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
9903,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
9904,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
9905,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
9906,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
9907,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Bareland
9908,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
9909,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
9910,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
9911,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
9912,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
9913,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
9914,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9915,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
9916,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
9917,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
9918,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
9919,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
9920,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
9921,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9922,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9923,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
