Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEU_M_R
3102,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
3103,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3104,Water,Bareland,Built-up,NULL,Non_Wetland,Water,Bareland,Water
3105,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
3106,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Built-up
3107,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Water
3108,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Forest
3109,Water,Bareland,Water,NULL,Water,Water,Bareland,Bareland
3110,Water,Bareland,Water,NULL,Water,Water,Bareland,Water
3111,Water,Bareland,Water,NULL,Water,Water,Bareland,Forest
3112,Water,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
3113,Water,Bareland,Water,Non_Water,Water,Bareland,Bareland,Water
3114,Water,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
3115,Water,Bareland,Water,Water,Water,Bareland,Bareland,Water
3116,Water,Bareland,Water,Water,Water,Bareland,Bareland,Forest
3117,Water,Bareland,Water,Water,Water,Water,Bareland,Bareland
3118,Water,Bareland,Water,Water,Water,Water,Bareland,Water
3119,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3120,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3121,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3122,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3123,Water,Bareland,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
3124,Water,Bareland,Forest,NULL,Non_Wetland,Water,Bareland,Water
3125,Water,Bareland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3126,Water,Bareland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3127,Water,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3128,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
3129,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
3130,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
3131,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
3132,Water,Bareland,Forest,Water,Non_Wetland,Water,Bareland,Bareland
3133,Water,Bareland,Forest,Water,Non_Wetland,Water,Bareland,Water
3134,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3135,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3136,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3137,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3138,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3139,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3140,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3141,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3142,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3143,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3144,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
3145,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Built-up
3146,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3147,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3148,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3149,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
3150,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3151,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3152,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3153,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3154,Water,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3155,Water,Built-up,Wetland,NULL,Wetland,Water,Bareland,Bareland
3156,Water,Built-up,Wetland,NULL,Wetland,Water,Bareland,Forest
3157,Water,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3158,Water,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Water
3159,Water,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Forest
3160,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3161,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3162,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
3163,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
3164,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Water
3165,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
3166,Water,Built-up,Water,NULL,Water,Water,Bareland,Bareland
3167,Water,Built-up,Water,NULL,Water,Water,Bareland,Built-up
3168,Water,Built-up,Water,NULL,Water,Water,Bareland,Forest
3169,Water,Built-up,Water,NULL,Water,Water,Water,Bareland
3170,Water,Built-up,Water,Water,Water,Bareland,Bareland,Bareland
3171,Water,Built-up,Water,Water,Water,Bareland,Bareland,Water
3172,Water,Built-up,Water,Water,Water,Water,Bareland,Bareland
3173,Water,Built-up,Water,Water,Water,Water,Bareland,Forest
3174,Water,Built-up,Water,Water,Water,Water,Water,Bareland
3175,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3176,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3177,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3178,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3179,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3180,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
3181,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
3182,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3183,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3184,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3185,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3186,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3187,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3188,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3189,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3190,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3191,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3192,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3193,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3194,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3195,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3196,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
3197,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3198,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
3199,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3200,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3201,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
3202,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3203,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3204,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
3205,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
3206,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3207,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3208,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
3209,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
3210,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3211,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3212,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3213,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
3214,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3215,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3216,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3217,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3218,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3219,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
3220,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
3221,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
3222,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3223,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
3224,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
3225,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3226,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3227,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3228,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
3229,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
3230,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3231,Water,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3232,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3233,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3234,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3235,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3236,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3237,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,NULL
3238,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3239,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
3240,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3241,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3242,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
3243,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
3244,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
3245,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
3246,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3247,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3248,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
3249,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Bareland
3250,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Water
3251,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
3252,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3253,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
3254,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3255,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3256,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
3257,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
3258,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
3259,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
3260,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
3261,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3262,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
3263,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
3264,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
3265,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
3266,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
3267,Water,Water,NULL,Water,Non_Wetland,Bareland,Forest,Water
3268,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
3269,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Bareland
3270,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
3271,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
3272,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
3273,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Grassland
3274,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
3275,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Forest
3276,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
3277,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
3278,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
3279,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
3280,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
3281,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
3282,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
3283,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3284,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3285,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3286,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3287,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3288,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3289,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3290,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3291,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3292,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
3293,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3294,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3295,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3296,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3297,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
3298,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3299,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3300,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3301,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3302,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3303,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
3304,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
3305,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3306,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3307,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
3308,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3309,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3310,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3311,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3312,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3313,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3314,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
3315,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
3316,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
3317,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3318,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3319,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
3320,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3321,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3322,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3323,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3324,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3325,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3326,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3327,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3328,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3329,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3330,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3331,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3332,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3333,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3334,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3335,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
3336,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3337,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Wetland
3338,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Water
3339,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
3340,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3341,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
3342,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3343,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3344,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3345,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3346,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3347,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
3348,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
3349,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3350,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3351,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
3352,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
3353,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3354,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
3355,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3356,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
3357,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
3358,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
3359,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
3360,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
3361,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
3362,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3363,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
3364,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
3365,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
3366,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
3367,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
3368,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3369,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
3370,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3371,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
3372,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3373,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3374,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3375,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3376,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3377,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3378,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3379,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3380,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3381,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3382,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3383,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3384,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3385,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
3386,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3387,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3388,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
3389,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3390,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3391,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
3392,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3393,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
3394,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
3395,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
3396,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
3397,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3398,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3399,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3400,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
3401,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
3402,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3403,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
3404,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
3405,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
3406,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3407,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3408,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
3409,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
3410,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
3411,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3412,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
3413,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3414,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Water
3415,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3416,Water,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3417,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3418,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3419,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3420,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
3421,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3422,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3423,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
3424,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
