Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKD_M_R
15630,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
15631,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
15632,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
15633,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
15634,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
15635,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
15636,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15637,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15638,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
15639,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
15640,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15641,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
15642,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
15643,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
15644,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
15645,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
15646,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
15647,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15648,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
15649,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
15650,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
15651,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
15652,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
15653,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
15654,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
15655,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
15656,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15657,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
15658,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
15659,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
15660,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
15661,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
15662,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Water
15663,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
15664,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
15665,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
15666,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
15667,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
15668,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
15669,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
15670,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
15671,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
15672,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
15673,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
15674,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
15675,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
15676,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
15677,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
15678,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
15679,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
15680,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
15681,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
15682,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
15683,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
15684,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
15685,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
15686,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
15687,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
15688,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
15689,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
15690,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Cropland
15691,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
15692,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
15693,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
15694,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
15695,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
15696,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
15697,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15698,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
15699,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
15700,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
15701,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
15702,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
15703,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
15704,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
15705,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
15706,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
15707,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,NULL
15708,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
15709,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
15710,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
15711,Water,Water,Shrubland,Water,Non_Wetland,Cropland,Water,Water
15712,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
15713,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Wetland
15714,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Forest
15715,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
15716,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
15717,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
15718,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
15719,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
15720,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
15721,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
15722,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
15723,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,NULL
15724,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
15725,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Wetland
15726,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
15727,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
15728,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
15729,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
15730,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
15731,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
15732,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
15733,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
15734,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
15735,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
15736,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
15737,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,NULL
15738,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
15739,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Wetland
15740,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Bareland
15741,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
15742,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
15743,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
15744,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
15745,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
15746,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,NULL
15747,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
15748,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Cropland
15749,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
15750,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
15751,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
15752,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
15753,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
15754,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
15755,Water,Water,Shrubland,Water,Non_Wetland,Forest,Wetland,NULL
15756,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
15757,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
15758,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
15759,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
15760,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
15761,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Water
15762,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
15763,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
15764,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
15765,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
15766,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
15767,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
15768,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
15769,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
15770,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
15771,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
15772,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
15773,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
15774,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
15775,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
15776,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,NULL
15777,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
15778,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
15779,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
15780,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
15781,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
15782,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
15783,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
15784,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
15785,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15786,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
15787,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
15788,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
15789,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
15790,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15791,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15792,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
15793,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
15794,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15795,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
15796,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15797,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
15798,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
15799,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
15800,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
15801,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
15802,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
15803,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
15804,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
15805,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
15806,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
15807,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
15808,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
15809,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
15810,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
15811,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
15812,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15813,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
15814,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
15815,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
15816,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
15817,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
15818,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
15819,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15820,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
15821,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
15822,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
15823,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
15824,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
15825,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
15826,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
15827,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
15828,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
15829,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
15830,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
15831,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
15832,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
15833,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
15834,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
15835,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
15836,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
15837,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
15838,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
15839,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
15840,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15841,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
15842,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
15843,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
15844,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
15845,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15846,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
15847,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
15848,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
15849,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
15850,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
15851,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
15852,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
15853,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
15854,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
15855,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
15856,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
15857,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
15858,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,NULL
15859,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
15860,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
15861,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
15862,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
15863,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
15864,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
15865,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
15866,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Cropland
15867,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
15868,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
15869,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
15870,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
15871,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
15872,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
15873,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
15874,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,NULL
15875,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
15876,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
15877,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
15878,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
15879,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
15880,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
15881,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,NULL
15882,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
15883,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
15884,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
15885,Water,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Water
15886,Water,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
15887,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
15888,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
15889,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
15890,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
15891,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
15892,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
15893,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
15894,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
15895,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15896,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Water
15897,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15898,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
15899,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15900,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15901,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
15902,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
15903,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
15904,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
15905,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
15906,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
15907,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
15908,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
15909,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
15910,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
15911,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
15912,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
15913,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
15914,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
15915,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
15916,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
15917,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
15918,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
15919,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
15920,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
15921,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
15922,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
15923,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
15924,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
15925,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
15926,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
15927,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
15928,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
15929,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
15930,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
15931,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
15932,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
15933,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Cropland
15934,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Wetland
15935,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Bareland
15936,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
15937,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15938,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
15939,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
15940,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Bareland
15941,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
15942,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
15943,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
15944,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
15945,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
15946,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
15947,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
15948,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
