Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NQH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NQH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NQH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NQH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NQH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NQH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NQH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NQH_M_R
9858,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
9859,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Water
9860,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
9861,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
9862,Water,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
9863,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
9864,Water,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
9865,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
9866,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
9867,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
9868,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
9869,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
9870,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
9871,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
9872,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
9873,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
9874,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
9875,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
9876,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
9877,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
9878,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Built-up
9879,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
9880,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9881,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9882,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
9883,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9884,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
9885,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9886,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
9887,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9888,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
9889,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
9890,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
9891,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
9892,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
9893,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
9894,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
9895,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
9896,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9897,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
9898,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9899,Water,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
9900,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
9901,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
9902,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
9903,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
9904,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
9905,Water,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
9906,Water,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
9907,Water,NULL,Wetland,Non_Water,Wetland,Water,Forest,Forest
9908,Water,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
9909,Water,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
9910,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
9911,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
9912,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
9913,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
9914,Water,NULL,Wetland,Water,Wetland,NULL,Water,Forest
9915,Water,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
9916,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
9917,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
9918,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9919,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
9920,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
9921,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
9922,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
9923,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
9924,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
9925,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
9926,Water,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
9927,Water,NULL,Wetland,Water,Wetland,Grassland,Forest,Wetland
9928,Water,NULL,Wetland,Water,Wetland,Grassland,Forest,Water
9929,Water,NULL,Wetland,Water,Wetland,Grassland,Forest,Forest
9930,Water,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
9931,Water,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
9932,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
9933,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
9934,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
9935,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
9936,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9937,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9938,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
9939,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
9940,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
9941,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
9942,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
9943,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
9944,Water,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
9945,Water,NULL,Wetland,Water,Wetland,Wetland,Forest,Wetland
9946,Water,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
9947,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
9948,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
9949,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
9950,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
9951,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
9952,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
9953,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
9954,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
9955,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
9956,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
9957,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
9958,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
9959,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
9960,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
9961,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
9962,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
9963,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
9964,Water,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
9965,Water,NULL,Wetland,Water,Wetland,Water,Forest,Wetland
9966,Water,NULL,Wetland,Water,Wetland,Water,Forest,Water
9967,Water,NULL,Wetland,Water,Wetland,Water,Forest,Forest
9968,Water,NULL,Wetland,Water,Wetland,Forest,Water,Forest
9969,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9970,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
9971,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
9972,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
9973,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
9974,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9975,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9976,Water,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9977,Water,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
9978,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Grassland,Grassland
9979,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
9980,Water,NULL,Water,NULL,Water,NULL,Grassland,Wetland
9981,Water,NULL,Water,NULL,Water,NULL,Grassland,Forest
9982,Water,NULL,Water,NULL,Water,NULL,Wetland,Grassland
9983,Water,NULL,Water,NULL,Water,NULL,Wetland,Water
9984,Water,NULL,Water,NULL,Water,NULL,Wetland,Forest
9985,Water,NULL,Water,NULL,Water,NULL,Water,Water
9986,Water,NULL,Water,NULL,Water,NULL,Water,Forest
9987,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
9988,Water,NULL,Water,NULL,Water,Grassland,Grassland,Water
9989,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
9990,Water,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
9991,Water,NULL,Water,NULL,Water,Grassland,Wetland,Forest
9992,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
9993,Water,NULL,Water,NULL,Water,Grassland,Water,Wetland
9994,Water,NULL,Water,NULL,Water,Grassland,Water,Water
9995,Water,NULL,Water,NULL,Water,Grassland,Water,Forest
9996,Water,NULL,Water,NULL,Water,Grassland,Forest,Grassland
9997,Water,NULL,Water,NULL,Water,Grassland,Forest,Wetland
9998,Water,NULL,Water,NULL,Water,Grassland,Forest,Forest
9999,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
10000,Water,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
10001,Water,NULL,Water,NULL,Water,Wetland,Grassland,Forest
10002,Water,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
10003,Water,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
10004,Water,NULL,Water,NULL,Water,Wetland,Wetland,Forest
10005,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
10006,Water,NULL,Water,NULL,Water,Wetland,Water,Wetland
10007,Water,NULL,Water,NULL,Water,Wetland,Water,Water
10008,Water,NULL,Water,NULL,Water,Wetland,Water,Forest
10009,Water,NULL,Water,NULL,Water,Wetland,Forest,Grassland
10010,Water,NULL,Water,NULL,Water,Wetland,Forest,Wetland
10011,Water,NULL,Water,NULL,Water,Wetland,Forest,Forest
10012,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
10013,Water,NULL,Water,NULL,Water,Bareland,Forest,Grassland
10014,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
10015,Water,NULL,Water,NULL,Water,Water,Grassland,Wetland
10016,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
10017,Water,NULL,Water,NULL,Water,Water,Grassland,Water
10018,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
10019,Water,NULL,Water,NULL,Water,Water,Wetland,Grassland
10020,Water,NULL,Water,NULL,Water,Water,Wetland,Wetland
10021,Water,NULL,Water,NULL,Water,Water,Wetland,Water
10022,Water,NULL,Water,NULL,Water,Water,Wetland,Forest
10023,Water,NULL,Water,NULL,Water,Water,Water,Grassland
10024,Water,NULL,Water,NULL,Water,Water,Water,Wetland
10025,Water,NULL,Water,NULL,Water,Water,Water,Bareland
10026,Water,NULL,Water,NULL,Water,Water,Water,Water
10027,Water,NULL,Water,NULL,Water,Water,Water,Forest
10028,Water,NULL,Water,NULL,Water,Water,Forest,Grassland
10029,Water,NULL,Water,NULL,Water,Water,Forest,Wetland
10030,Water,NULL,Water,NULL,Water,Water,Forest,Water
10031,Water,NULL,Water,NULL,Water,Water,Forest,Forest
10032,Water,NULL,Water,NULL,Water,Forest,Water,Forest
10033,Water,NULL,Water,Non_Water,Water,NULL,Wetland,Forest
10034,Water,NULL,Water,Non_Water,Water,NULL,Water,Forest
10035,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
10036,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Wetland
10037,Water,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
10038,Water,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
10039,Water,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
10040,Water,NULL,Water,Non_Water,Water,Wetland,Grassland,Forest
10041,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
10042,Water,NULL,Water,Non_Water,Water,Bareland,Water,Water
10043,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
10044,Water,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
10045,Water,NULL,Water,Non_Water,Water,Water,Grassland,Forest
10046,Water,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
10047,Water,NULL,Water,Non_Water,Water,Water,Wetland,Forest
10048,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
10049,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
10050,Water,NULL,Water,Non_Water,Water,Water,Water,Water
10051,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
10052,Water,NULL,Water,Non_Water,Water,Water,Forest,Wetland
10053,Water,NULL,Water,Non_Water,Water,Water,Forest,Water
10054,Water,NULL,Water,Non_Water,Water,Water,Forest,Forest
10055,Water,NULL,Water,Water,Water,NULL,Grassland,Forest
10056,Water,NULL,Water,Water,Water,NULL,Wetland,Wetland
10057,Water,NULL,Water,Water,Water,NULL,Wetland,Water
10058,Water,NULL,Water,Water,Water,NULL,Wetland,Forest
10059,Water,NULL,Water,Water,Water,NULL,Water,Grassland
10060,Water,NULL,Water,Water,Water,NULL,Water,Wetland
10061,Water,NULL,Water,Water,Water,NULL,Water,Water
10062,Water,NULL,Water,Water,Water,NULL,Water,Forest
10063,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
10064,Water,NULL,Water,Water,Water,Grassland,Grassland,Water
10065,Water,NULL,Water,Water,Water,Grassland,Wetland,Grassland
10066,Water,NULL,Water,Water,Water,Grassland,Wetland,Wetland
10067,Water,NULL,Water,Water,Water,Grassland,Wetland,Water
10068,Water,NULL,Water,Water,Water,Grassland,Wetland,Forest
10069,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
10070,Water,NULL,Water,Water,Water,Grassland,Water,Wetland
10071,Water,NULL,Water,Water,Water,Grassland,Water,Water
10072,Water,NULL,Water,Water,Water,Grassland,Water,Forest
10073,Water,NULL,Water,Water,Water,Grassland,Forest,Grassland
10074,Water,NULL,Water,Water,Water,Grassland,Forest,Wetland
10075,Water,NULL,Water,Water,Water,Grassland,Forest,Water
10076,Water,NULL,Water,Water,Water,Wetland,Grassland,Grassland
10077,Water,NULL,Water,Water,Water,Wetland,Grassland,Wetland
10078,Water,NULL,Water,Water,Water,Wetland,Grassland,Water
10079,Water,NULL,Water,Water,Water,Wetland,Grassland,Forest
10080,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
10081,Water,NULL,Water,Water,Water,Wetland,Wetland,Wetland
10082,Water,NULL,Water,Water,Water,Wetland,Wetland,Water
10083,Water,NULL,Water,Water,Water,Wetland,Wetland,Forest
10084,Water,NULL,Water,Water,Water,Wetland,Built-up,Forest
10085,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
10086,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
10087,Water,NULL,Water,Water,Water,Wetland,Water,Water
10088,Water,NULL,Water,Water,Water,Wetland,Water,Forest
10089,Water,NULL,Water,Water,Water,Wetland,Forest,Grassland
10090,Water,NULL,Water,Water,Water,Wetland,Forest,Wetland
10091,Water,NULL,Water,Water,Water,Wetland,Forest,Water
10092,Water,NULL,Water,Water,Water,Bareland,Grassland,Water
10093,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
10094,Water,NULL,Water,Water,Water,Bareland,Water,Water
10095,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
10096,Water,NULL,Water,Water,Water,Water,Grassland,Wetland
10097,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
10098,Water,NULL,Water,Water,Water,Water,Grassland,Water
10099,Water,NULL,Water,Water,Water,Water,Grassland,Forest
10100,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
10101,Water,NULL,Water,Water,Water,Water,Wetland,Wetland
10102,Water,NULL,Water,Water,Water,Water,Wetland,Water
10103,Water,NULL,Water,Water,Water,Water,Wetland,Forest
10104,Water,NULL,Water,Water,Water,Water,Water,Grassland
10105,Water,NULL,Water,Water,Water,Water,Water,Wetland
10106,Water,NULL,Water,Water,Water,Water,Water,Bareland
10107,Water,NULL,Water,Water,Water,Water,Water,Water
10108,Water,NULL,Water,Water,Water,Water,Water,Forest
10109,Water,NULL,Water,Water,Water,Water,Forest,Grassland
10110,Water,NULL,Water,Water,Water,Water,Forest,Wetland
10111,Water,NULL,Water,Water,Water,Water,Forest,Water
10112,Water,NULL,Water,Water,Water,Forest,Wetland,Forest
10113,Water,NULL,Water,Water,Water,Forest,Water,Water
10114,Water,NULL,Water,Water,Water,Forest,Water,Forest
10115,Water,NULL,Water,Water,Water,Forest,Forest,Water
10116,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10117,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10118,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
10119,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Water
10120,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10121,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
10122,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
10123,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10124,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10125,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10126,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10127,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10128,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
10129,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
10130,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
10131,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10132,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
10133,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
10134,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
10135,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
10136,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
10137,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
10138,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
10139,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
10140,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
10141,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
10142,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
10143,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10144,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
10145,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
10146,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
10147,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10148,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
10149,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
10150,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
10151,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
10152,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10153,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10154,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10155,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
10156,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
10157,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
10158,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
10159,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
10160,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
10161,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
10162,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Water
10163,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10164,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10165,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10166,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
10167,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
10168,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
10169,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10170,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
10171,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
10172,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
10173,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
10174,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
10175,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
10176,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
10177,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10178,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
10179,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
10180,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
10181,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
10182,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
10183,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
10184,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
10185,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
10186,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
10187,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
10188,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
10189,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
10190,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
10191,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
10192,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
10193,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
10194,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
10195,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
10196,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
10197,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
10198,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10199,Water,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
10200,Water,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
10201,Water,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
10202,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10203,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
10204,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10205,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
10206,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10207,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
10208,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
10209,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Water
10210,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
10211,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10212,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
10213,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10214,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10215,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10216,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
10217,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
