Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXS_M_R
2924,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2925,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
2926,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Water
2927,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
2928,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2929,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2930,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
2931,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2932,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2933,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2934,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
2935,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2936,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
2937,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
2938,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
2939,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2940,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2941,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2942,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
2943,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
2944,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2945,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2946,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2947,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2948,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2949,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
2950,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2951,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
2952,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2953,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Water
2954,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2955,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
2956,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2957,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
2958,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
2959,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2960,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
2961,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
2962,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2963,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
2964,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
2965,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
2966,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2967,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
2968,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2969,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2970,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
2971,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2972,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2973,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Forest
2974,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2975,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2976,Water,Water,Grassland,Water,Non_Wetland,Cropland,Forest,Forest
2977,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
2978,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
2979,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
2980,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
2981,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
2982,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
2983,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2984,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Forest
2985,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Grassland
2986,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Water
2987,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Forest
2988,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2989,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2990,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2991,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
2992,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
2993,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2994,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2995,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2996,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2997,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2998,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
2999,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
3000,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
3001,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3002,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
3003,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
3004,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
3005,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
3006,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3007,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3008,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
3009,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3010,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3011,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3012,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3013,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
3014,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
3015,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
3016,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
3017,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3018,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3019,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3020,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3021,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
3022,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3023,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3024,Water,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
3025,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Water
3026,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Forest
3027,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3028,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3029,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3030,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3031,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3032,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3033,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3034,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3035,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
3036,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
3037,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
3038,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3039,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3040,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3041,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3042,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
3043,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3044,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3045,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
3046,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3047,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3048,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3049,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
3050,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3051,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
3052,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
3053,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
3054,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3055,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
3056,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3057,Water,Water,Wetland,Water,Wetland,Cropland,Wetland,Wetland
3058,Water,Water,Wetland,Water,Wetland,Cropland,Wetland,Forest
3059,Water,Water,Wetland,Water,Wetland,Cropland,Bareland,Forest
3060,Water,Water,Wetland,Water,Wetland,Cropland,Water,Grassland
3061,Water,Water,Wetland,Water,Wetland,Cropland,Water,Wetland
3062,Water,Water,Wetland,Water,Wetland,Cropland,Water,Water
3063,Water,Water,Wetland,Water,Wetland,Cropland,Water,Forest
3064,Water,Water,Wetland,Water,Wetland,Cropland,Forest,Forest
3065,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
3066,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3067,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3068,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
3069,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
3070,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Grassland
3071,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Wetland
3072,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3073,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
3074,Water,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
3075,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
3076,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3077,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
3078,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Water
3079,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
3080,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
3081,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3082,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
3083,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
3084,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
3085,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
3086,Water,Water,Wetland,Water,Wetland,Built-up,Water,Grassland
3087,Water,Water,Wetland,Water,Wetland,Built-up,Water,Bareland
3088,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
3089,Water,Water,Wetland,Water,Wetland,Built-up,Water,Forest
3090,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
3091,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
3092,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
3093,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
3094,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3095,Water,Water,Wetland,Water,Wetland,Water,Bareland,Wetland
3096,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
3097,Water,Water,Wetland,Water,Wetland,Water,Bareland,Forest
3098,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
3099,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
3100,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
3101,Water,Water,Wetland,Water,Wetland,Water,Water,Water
3102,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
3103,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
3104,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
3105,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Wetland
3106,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
3107,Water,Water,Wetland,Water,Wetland,Forest,Water,Wetland
3108,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
3109,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
3110,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3111,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3112,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3113,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3114,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3115,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3116,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
3117,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3118,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3119,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
3120,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3121,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3122,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
3123,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3124,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3125,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3126,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
3127,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3128,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3129,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3130,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3131,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
3132,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland,Water,Forest
3133,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3134,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3135,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
3136,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3137,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3138,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3139,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
3140,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3141,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3142,Water,Water,Bareland,Water,Non_Wetland,Cropland,Water,Grassland
3143,Water,Water,Bareland,Water,Non_Wetland,Cropland,Water,Water
3144,Water,Water,Bareland,Water,Non_Wetland,Cropland,Water,Forest
3145,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3146,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
3147,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
3148,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
3149,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
3150,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
3151,Water,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
3152,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3153,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
3154,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3155,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
3156,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
3157,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
3158,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
3159,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Water
3160,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3161,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3162,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
3163,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
3164,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
3165,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
3166,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
3167,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
3168,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
3169,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
3170,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
3171,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
3172,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
3173,Water,Water,Water,NULL,Water,Cropland,Water,Grassland
3174,Water,Water,Water,NULL,Water,Cropland,Water,Water
3175,Water,Water,Water,NULL,Water,Wetland,Wetland,Wetland
3176,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
3177,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
3178,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
3179,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
3180,Water,Water,Water,NULL,Water,Wetland,Water,Water
3181,Water,Water,Water,NULL,Water,Wetland,Water,Forest
3182,Water,Water,Water,NULL,Water,Water,NULL,Forest
3183,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
3184,Water,Water,Water,NULL,Water,Water,Wetland,Water
3185,Water,Water,Water,NULL,Water,Water,Wetland,Forest
3186,Water,Water,Water,NULL,Water,Water,Water,Grassland
3187,Water,Water,Water,NULL,Water,Water,Water,Wetland
3188,Water,Water,Water,NULL,Water,Water,Water,Water
3189,Water,Water,Water,NULL,Water,Water,Water,Forest
3190,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
3191,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
3192,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
3193,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
3194,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
3195,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
3196,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
3197,Water,Water,Water,Non_Water,Water,Built-up,Water,Bareland
3198,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
3199,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
3200,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
3201,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
3202,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
3203,Water,Water,Water,Non_Water,Water,Water,Water,Water
3204,Water,Water,Water,Non_Water,Water,Water,Water,Forest
3205,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
3206,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
3207,Water,Water,Water,Water,Water,NULL,Wetland,Forest
3208,Water,Water,Water,Water,Water,NULL,Water,Water
3209,Water,Water,Water,Water,Water,NULL,Water,Forest
3210,Water,Water,Water,Water,Water,Cropland,Water,Grassland
3211,Water,Water,Water,Water,Water,Cropland,Water,Wetland
3212,Water,Water,Water,Water,Water,Cropland,Water,Water
3213,Water,Water,Water,Water,Water,Cropland,Water,Forest
3214,Water,Water,Water,Water,Water,Wetland,NULL,Grassland
3215,Water,Water,Water,Water,Water,Wetland,NULL,Water
3216,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
3217,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
3218,Water,Water,Water,Water,Water,Wetland,Wetland,Water
3219,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
3220,Water,Water,Water,Water,Water,Wetland,Bareland,Wetland
3221,Water,Water,Water,Water,Water,Wetland,Water,Grassland
3222,Water,Water,Water,Water,Water,Wetland,Water,Wetland
3223,Water,Water,Water,Water,Water,Wetland,Water,Water
3224,Water,Water,Water,Water,Water,Wetland,Water,Forest
3225,Water,Water,Water,Water,Water,Wetland,Forest,Water
3226,Water,Water,Water,Water,Water,Wetland,Forest,Forest
3227,Water,Water,Water,Water,Water,Bareland,Water,Water
3228,Water,Water,Water,Water,Water,Bareland,Water,Forest
3229,Water,Water,Water,Water,Water,Built-up,Water,Water
3230,Water,Water,Water,Water,Water,Water,Grassland,Forest
3231,Water,Water,Water,Water,Water,Water,Wetland,Grassland
3232,Water,Water,Water,Water,Water,Water,Wetland,Wetland
3233,Water,Water,Water,Water,Water,Water,Wetland,Water
3234,Water,Water,Water,Water,Water,Water,Wetland,Forest
3235,Water,Water,Water,Water,Water,Water,Bareland,Grassland
3236,Water,Water,Water,Water,Water,Water,Water,Grassland
3237,Water,Water,Water,Water,Water,Water,Water,Wetland
3238,Water,Water,Water,Water,Water,Water,Water,Bareland
3239,Water,Water,Water,Water,Water,Water,Water,Water
3240,Water,Water,Water,Water,Water,Water,Water,Forest
3241,Water,Water,Water,Water,Water,Water,Forest,Water
3242,Water,Water,Water,Water,Water,Water,Forest,Forest
3243,Water,Water,Water,Water,Water,Forest,Wetland,Forest
3244,Water,Water,Water,Water,Water,Forest,Water,Water
3245,Water,Water,Water,Water,Water,Forest,Water,Forest
3246,Water,Water,Forest,NULL,Non_Wetland,Cropland,Water,Forest
3247,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3248,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3249,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3250,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
3251,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3252,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
3253,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3254,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
3255,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3256,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3257,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3258,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3259,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3260,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3261,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3262,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Forest
3263,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3264,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3265,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
