Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNU_M_R
2718,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2719,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2720,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2721,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
2722,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2723,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2724,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2725,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2726,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2727,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2728,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2729,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2730,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2731,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2732,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2733,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2734,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2735,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2736,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2737,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2738,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2739,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2740,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2741,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2742,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2743,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2744,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2745,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2746,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
2747,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2748,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2749,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2750,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
2751,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2752,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
2753,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2754,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2755,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2756,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2757,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2758,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2759,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2760,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2761,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2762,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
2763,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
2764,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2765,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
2766,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
2767,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2768,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2769,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
2770,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
2771,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Forest
2772,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
2773,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
2774,Forest,Wetland,NULL,Water,Non_Wetland,Water,Forest,Forest
2775,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2776,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2777,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2778,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2779,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2780,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2781,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2782,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2783,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2784,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2785,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
2786,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2787,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2788,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2789,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2790,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
2791,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2792,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2793,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
2794,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2795,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
2796,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2797,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
2798,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Forest
2799,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2800,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2801,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2802,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2803,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2804,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2805,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2806,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2807,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2808,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2809,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2810,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2811,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2812,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2813,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
2814,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2815,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2816,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2817,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2818,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2819,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2820,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
2821,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2822,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2823,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Wetland
2824,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Water
2825,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Forest
2826,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2827,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2828,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2829,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2830,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
2831,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2832,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2833,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2834,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2835,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2836,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2837,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2838,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
2839,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2840,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
2841,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
2842,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Forest
2843,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
2844,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
2845,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2846,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
2847,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Water,Forest
2848,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2849,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2850,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
2851,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2852,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2853,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2854,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2855,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2856,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
2857,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
2858,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2859,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2860,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2861,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2862,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2863,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2864,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
2865,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2866,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2867,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
2868,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2869,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2870,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
2871,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
2872,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2873,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
2874,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2875,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2876,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2877,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2878,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
2879,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
2880,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2881,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
2882,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2883,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2884,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2885,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
2886,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2887,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2888,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2889,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2890,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2891,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2892,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2893,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2894,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2895,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2896,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2897,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2898,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2899,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2900,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2901,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
2902,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
2903,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
2904,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2905,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
2906,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
2907,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
2908,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
2909,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
2910,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2911,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
2912,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
2913,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
2914,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
2915,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2916,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2917,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2918,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
2919,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
2920,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
2921,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2922,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
2923,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
2924,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Grassland
2925,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
2926,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
2927,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Wetland
2928,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
2929,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
2930,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2931,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
2932,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2933,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
2934,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
2935,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
2936,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Grassland
2937,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
2938,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
2939,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Wetland,Grassland
2940,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2941,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2942,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2943,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2944,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2945,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2946,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2947,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2948,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2949,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2950,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2951,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2952,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2953,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2954,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2955,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2956,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2957,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
2958,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
2959,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2960,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2961,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
2962,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2963,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2964,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2965,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2966,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2967,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2968,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2969,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
2970,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2971,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
2972,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2973,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2974,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
2975,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Forest
2976,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2977,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2978,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2979,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
2980,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2981,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Forest
2982,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2983,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2984,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
2985,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
2986,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
2987,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
2988,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
2989,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Bareland,Forest
2990,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
2991,Forest,Wetland,Built-up,Water,Non_Wetland,Water,Wetland,Forest
2992,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
2993,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
2994,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
2995,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
2996,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
2997,Forest,Wetland,Water,NULL,Water,Wetland,Water,Grassland
2998,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
2999,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
3000,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
3001,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
3002,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
3003,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
3004,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
3005,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
3006,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
3007,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
3008,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
3009,Forest,Wetland,Water,NULL,Water,Forest,Water,Water
3010,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
3011,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
3012,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
3013,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
3014,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
3015,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
3016,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
3017,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
3018,Forest,Wetland,Water,Non_Water,Water,Water,Water,Grassland
3019,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
3020,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
3021,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
3022,Forest,Wetland,Water,Water,Water,NULL,Water,Water
3023,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
3024,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
3025,Forest,Wetland,Water,Water,Water,Grassland,Water,Grassland
3026,Forest,Wetland,Water,Water,Water,Grassland,Water,Forest
3027,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Grassland
3028,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
3029,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
3030,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
3031,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
3032,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
3033,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
3034,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
3035,Forest,Wetland,Water,Water,Water,Water,NULL,Wetland
3036,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
3037,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
3038,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
3039,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
3040,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
3041,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
3042,Forest,Wetland,Water,Water,Water,Water,Water,Water
3043,Forest,Wetland,Water,Water,Water,Water,Water,Forest
3044,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
3045,Forest,Wetland,Water,Water,Water,Forest,Water,Grassland
3046,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
3047,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3048,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3049,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3050,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Water
3051,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
3052,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3053,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3054,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
