Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGL_M_R
1707,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1708,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1709,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1710,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1711,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1712,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1713,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1714,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1715,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1716,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1717,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1718,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1719,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1720,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1721,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1722,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1723,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1724,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1725,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1726,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1727,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1728,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1729,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
1730,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
1731,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1732,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1733,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
1734,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
1735,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1736,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1737,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1738,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1739,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1740,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1741,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
1742,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1743,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1744,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
1745,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
1746,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
1747,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1748,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1749,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1750,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1751,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1752,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1753,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
1754,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1755,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1756,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1757,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1758,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1759,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1760,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1761,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
1762,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
1763,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
1764,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
1765,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
1766,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1767,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1768,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
1769,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
1770,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Grassland
1771,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
1772,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
1773,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1774,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1775,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
1776,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1777,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1778,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1779,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1780,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
1781,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1782,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1783,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1784,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1785,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1786,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1787,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1788,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1789,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1790,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1791,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Bareland
1792,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
1793,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
1794,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1795,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1796,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1797,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1798,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1799,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1800,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1801,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1802,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1803,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
1804,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1805,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1806,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1807,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1808,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1809,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1810,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1811,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1812,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1813,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1814,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1815,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1816,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1817,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
1818,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
1819,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1820,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Forest
1821,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
1822,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
1823,Forest,NULL,Water,Water,Water,Wetland,Grassland,Bareland
1824,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1825,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1826,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1827,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1828,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1829,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1830,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1831,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1832,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1833,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1834,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1835,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1836,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1837,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1838,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1839,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1840,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1841,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1842,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1843,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1844,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1845,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1846,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1847,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1848,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1849,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
1850,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1851,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1852,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1853,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1854,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1855,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1856,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1857,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1858,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1859,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1860,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1861,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1862,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1863,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1864,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1865,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1866,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1867,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
1868,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1869,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
1870,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1871,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1872,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1873,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1874,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
1875,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,NULL
1876,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
1877,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1878,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1879,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1880,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1881,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1882,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1883,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1884,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1885,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1886,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1887,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1888,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1889,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1890,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
1891,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
1892,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1893,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1894,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1895,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1896,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1897,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1898,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1899,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1900,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1901,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1902,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1903,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1904,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1905,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1906,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1907,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1908,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1909,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1910,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1911,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1912,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1913,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1914,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1915,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1916,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1917,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1918,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1919,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1920,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1921,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1922,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1923,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1924,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1925,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1926,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1927,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1928,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1929,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
1930,Forest,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Forest
1931,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1932,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Grassland,Forest
1933,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1934,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1935,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1936,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1937,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1938,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1939,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
1940,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1941,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1942,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1943,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1944,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1945,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1946,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1947,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1948,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1949,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1950,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1951,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1952,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1953,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1954,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1955,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1956,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
1957,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1958,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1959,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1960,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1961,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1962,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1963,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1964,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1965,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1966,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1967,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1968,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1969,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1970,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1971,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1972,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1973,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1974,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1975,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1976,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1977,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1978,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1979,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1980,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1981,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1982,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
1983,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1984,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1985,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1986,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1987,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1988,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1989,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1990,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1991,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1992,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1993,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1994,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
1995,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1996,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1997,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1998,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1999,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2000,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2001,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2002,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2003,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2004,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2005,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
2006,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
2007,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
2008,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2009,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
2010,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2011,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2012,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2013,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2014,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2015,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2016,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2017,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2018,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
2019,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
2020,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2021,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
2022,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2023,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2024,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2025,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2026,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2027,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2028,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2029,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2030,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
