Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R
13066,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
13067,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
13068,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
13069,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
13070,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
13071,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
13072,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
13073,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
13074,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
13075,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
13076,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
13077,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
13078,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
13079,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
13080,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
13081,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
13082,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
13083,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
13084,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
13085,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
13086,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
13087,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
13088,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
13089,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
13090,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
13091,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
13092,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
13093,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
13094,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
13095,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
13096,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
13097,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
13098,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
13099,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
13100,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
13101,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
13102,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
13103,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
13104,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
13105,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
13106,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
13107,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
13108,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
13109,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
13110,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Water
13111,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
13112,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
13113,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
13114,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
13115,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Bareland
13116,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
13117,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
13118,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
13119,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
13120,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
13121,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13122,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13123,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13124,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
13125,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
13126,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
13127,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
13128,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13129,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
13130,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
13131,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
13132,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
13133,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
13134,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
13135,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
13136,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Grassland
13137,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
13138,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Grassland,Forest
13139,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
13140,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
13141,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
13142,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Grassland
13143,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Forest,Forest
13144,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Grassland,Forest
13145,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
13146,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Bareland,Forest
13147,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
13148,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Forest
13149,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Forest,Forest
13150,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
13151,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Grassland,Forest
13152,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
13153,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
13154,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Forest
13155,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
13156,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
13157,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Forest
13158,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Forest,Forest
13159,Forest,Forest,Built-up,Water,Non_Wetland,Water,Grassland,Grassland
13160,Forest,Forest,Built-up,Water,Non_Wetland,Water,Grassland,Forest
13161,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
13162,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Grassland
13163,Forest,Forest,Built-up,Water,Non_Wetland,Water,Forest,Forest
13164,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Forest
13165,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
13166,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
13167,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
13168,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
13169,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
13170,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Bareland
13171,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Water
13172,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
13173,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
13174,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
13175,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
13176,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
13177,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
13178,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
13179,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
13180,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
13181,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
13182,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
13183,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
13184,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
13185,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
13186,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Grassland
13187,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
13188,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
13189,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
13190,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
13191,Forest,Forest,Water,NULL,Water,Bareland,Water,Grassland
13192,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
13193,Forest,Forest,Water,NULL,Water,Bareland,Forest,Grassland
13194,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
13195,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
13196,Forest,Forest,Water,NULL,Water,Water,Grassland,Water
13197,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
13198,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
13199,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
13200,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
13201,Forest,Forest,Water,NULL,Water,Water,Water,Water
13202,Forest,Forest,Water,NULL,Water,Water,Water,Forest
13203,Forest,Forest,Water,NULL,Water,Water,Forest,Grassland
13204,Forest,Forest,Water,NULL,Water,Water,Forest,Water
13205,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
13206,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
13207,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
13208,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
13209,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
13210,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
13211,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
13212,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
13213,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
13214,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
13215,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
13216,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
13217,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
13218,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
13219,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
13220,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
13221,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
13222,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
13223,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
13224,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
13225,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Grassland
13226,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
13227,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Grassland
13228,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Forest
13229,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
13230,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
13231,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
13232,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Grassland
13233,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Water
13234,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
13235,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Water
13236,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Forest
13237,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Grassland
13238,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Forest
13239,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
13240,Forest,Forest,Water,Non_Water,Water,Water,Bareland,Forest
13241,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
13242,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
13243,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
13244,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
13245,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
13246,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
13247,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
13248,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
13249,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
13250,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
13251,Forest,Forest,Water,Water,Water,NULL,Bareland,Forest
13252,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
13253,Forest,Forest,Water,Water,Water,NULL,Water,Water
13254,Forest,Forest,Water,Water,Water,NULL,Water,Forest
13255,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
13256,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
13257,Forest,Forest,Water,Water,Water,Grassland,Grassland,Water
13258,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
13259,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
13260,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
13261,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
13262,Forest,Forest,Water,Water,Water,Grassland,Water,Water
13263,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
13264,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
13265,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
13266,Forest,Forest,Water,Water,Water,Bareland,Grassland,Grassland
13267,Forest,Forest,Water,Water,Water,Bareland,Grassland,Water
13268,Forest,Forest,Water,Water,Water,Bareland,Grassland,Forest
13269,Forest,Forest,Water,Water,Water,Bareland,Wetland,Grassland
13270,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
13271,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
13272,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
13273,Forest,Forest,Water,Water,Water,Bareland,Water,Water
13274,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
13275,Forest,Forest,Water,Water,Water,Bareland,Forest,Grassland
13276,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
13277,Forest,Forest,Water,Water,Water,Built-up,Bareland,Forest
13278,Forest,Forest,Water,Water,Water,Water,Grassland,Grassland
13279,Forest,Forest,Water,Water,Water,Water,Grassland,Water
13280,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
13281,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
13282,Forest,Forest,Water,Water,Water,Water,Wetland,Water
13283,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
13284,Forest,Forest,Water,Water,Water,Water,Water,Grassland
13285,Forest,Forest,Water,Water,Water,Water,Water,Water
13286,Forest,Forest,Water,Water,Water,Water,Water,Forest
13287,Forest,Forest,Water,Water,Water,Water,Forest,Grassland
13288,Forest,Forest,Water,Water,Water,Water,Forest,Water
13289,Forest,Forest,Water,Water,Water,Water,Forest,Forest
13290,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
13291,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
13292,Forest,Forest,Water,Water,Water,Forest,Bareland,Forest
13293,Forest,Forest,Water,Water,Water,Forest,Water,Forest
13294,Forest,Forest,Water,Water,Water,Forest,Forest,Water
13295,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
13296,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13297,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
13298,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
13299,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
13300,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
13301,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
13302,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
13303,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
13304,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
13305,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
13306,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
13307,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
13308,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
13309,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
13310,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
13311,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
13312,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
13313,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13314,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
13315,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13316,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
13317,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13318,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
13319,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
13320,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
13321,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
13322,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
13323,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
13324,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
13325,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
13326,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
13327,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
13328,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
13329,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
13330,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
13331,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
13332,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
13333,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
13334,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
13335,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
13336,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
13337,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
13338,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
13339,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
13340,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
13341,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
13342,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
13343,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
13344,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
13345,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
13346,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
13347,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
13348,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
13349,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
13350,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
13351,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
13352,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
13353,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
13354,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
13355,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
13356,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
13357,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
13358,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
13359,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
13360,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
13361,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
13362,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
13363,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
13364,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
13365,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
13366,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
13367,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
13368,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
13369,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
13370,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
13371,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
13372,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
13373,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
13374,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
13375,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
13376,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
13377,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
13378,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
13379,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
13380,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
13381,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Water
13382,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
13383,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
13384,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
13385,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
13386,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
13387,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
