Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MGS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MGS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MGS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MGS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MGS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MGS_M_R
4877,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
4878,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4879,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
4880,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4881,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
4882,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
4883,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
4884,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4885,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
4886,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
4887,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4888,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
4889,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4890,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
4891,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
4892,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
4893,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4894,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
4895,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
4896,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
4897,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4898,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
4899,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
4900,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
4901,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
4902,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
4903,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4904,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4905,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
4906,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
4907,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
4908,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4909,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
4910,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4911,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4912,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4913,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4914,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
4915,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4916,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4917,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4918,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4919,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4920,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
4921,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4922,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4923,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4924,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4925,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4926,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4927,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4928,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
4929,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4930,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4931,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4932,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4933,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
4934,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
4935,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4936,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4937,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4938,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
4939,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4940,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
4941,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
4942,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4943,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4944,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
4945,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4946,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
4947,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4948,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
4949,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4950,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
4951,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
4952,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4953,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
4954,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
4955,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
4956,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
4957,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
4958,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
4959,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
4960,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
4961,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4962,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4963,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
4964,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
4965,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Grassland
4966,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
4967,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
4968,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
4969,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
4970,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
4971,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
4972,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4973,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
4974,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
4975,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
4976,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
4977,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
4978,Forest,Water,Wetland,Water,Wetland,Built-up,Wetland,Grassland
4979,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
4980,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
4981,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
4982,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4983,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
4984,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
4985,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4986,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4987,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4988,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
4989,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
4990,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
4991,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
4992,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
4993,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Forest
4994,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4995,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4996,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
4997,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4998,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4999,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5000,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
5001,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5002,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
5003,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
5004,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
5005,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5006,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5007,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
5008,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5009,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5010,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
5011,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
5012,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5013,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
5014,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
5015,Forest,Water,Bareland,NULL,Non_Wetland,Built-up,Wetland,Forest
5016,Forest,Water,Bareland,NULL,Non_Wetland,Built-up,Water,Grassland
5017,Forest,Water,Bareland,NULL,Non_Wetland,Built-up,Water,Forest
5018,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
5019,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
5020,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
5021,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5022,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
5023,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
5024,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
5025,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
5026,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5027,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5028,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
5029,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5030,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5031,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5032,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
5033,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
5034,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5035,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
5036,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5037,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
5038,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5039,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
5040,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5041,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5042,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
5043,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
5044,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Water
5045,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5046,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
5047,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5048,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
5049,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
5050,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
5051,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5052,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5053,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
5054,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5055,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Grassland
5056,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
5057,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
5058,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
5059,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
5060,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
5061,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
5062,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
5063,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
5064,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
5065,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
5066,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
5067,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
5068,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
5069,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
5070,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
5071,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
5072,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
5073,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
5074,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
5075,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
5076,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
5077,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
5078,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
5079,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
5080,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
5081,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
5082,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
5083,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
5084,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
5085,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
5086,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
5087,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5088,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
5089,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
5090,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
5091,Forest,Water,Water,NULL,Water,NULL,Water,Water
5092,Forest,Water,Water,NULL,Water,NULL,Water,Forest
5093,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
5094,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
5095,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
5096,Forest,Water,Water,NULL,Water,Grassland,Water,Water
5097,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
5098,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
5099,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
5100,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
5101,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
5102,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
5103,Forest,Water,Water,NULL,Water,Wetland,Water,Water
5104,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
5105,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
5106,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
5107,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
5108,Forest,Water,Water,NULL,Water,Built-up,Wetland,Grassland
5109,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
5110,Forest,Water,Water,NULL,Water,Water,Wetland,Water
5111,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
5112,Forest,Water,Water,NULL,Water,Water,Water,Grassland
5113,Forest,Water,Water,NULL,Water,Water,Water,Water
5114,Forest,Water,Water,NULL,Water,Water,Water,Forest
5115,Forest,Water,Water,NULL,Water,Water,Forest,Forest
5116,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
5117,Forest,Water,Water,NULL,Water,Forest,Water,Water
5118,Forest,Water,Water,NULL,Water,Forest,Water,Forest
5119,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
5120,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
5121,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
5122,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
5123,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Water
5124,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
5125,Forest,Water,Water,Non_Water,Water,Grassland,Water,Grassland
5126,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
5127,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
5128,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
5129,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
5130,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
5131,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
5132,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
5133,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
5134,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
5135,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
5136,Forest,Water,Water,Non_Water,Water,Bareland,Water,Grassland
5137,Forest,Water,Water,Non_Water,Water,Water,Grassland,Forest
5138,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
5139,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
5140,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
5141,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
5142,Forest,Water,Water,Non_Water,Water,Water,Water,Water
5143,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
5144,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
5145,Forest,Water,Water,Water,Water,NULL,Wetland,Grassland
5146,Forest,Water,Water,Water,Water,NULL,Wetland,Water
5147,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
5148,Forest,Water,Water,Water,Water,NULL,Water,Grassland
5149,Forest,Water,Water,Water,Water,NULL,Water,Water
5150,Forest,Water,Water,Water,Water,NULL,Water,Forest
5151,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
5152,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
5153,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
5154,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
5155,Forest,Water,Water,Water,Water,Grassland,Water,Water
5156,Forest,Water,Water,Water,Water,Grassland,Water,Forest
5157,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
5158,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
5159,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
5160,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
5161,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
5162,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
5163,Forest,Water,Water,Water,Water,Wetland,Water,Water
5164,Forest,Water,Water,Water,Water,Wetland,Water,Forest
5165,Forest,Water,Water,Water,Water,Bareland,Wetland,Grassland
5166,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
5167,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
5168,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
5169,Forest,Water,Water,Water,Water,Water,Wetland,Water
5170,Forest,Water,Water,Water,Water,Water,Wetland,Forest
5171,Forest,Water,Water,Water,Water,Water,Water,Grassland
5172,Forest,Water,Water,Water,Water,Water,Water,Wetland
5173,Forest,Water,Water,Water,Water,Water,Water,Bareland
5174,Forest,Water,Water,Water,Water,Water,Water,Water
5175,Forest,Water,Water,Water,Water,Water,Water,Forest
5176,Forest,Water,Water,Water,Water,Water,Forest,Forest
5177,Forest,Water,Water,Water,Water,Forest,Wetland,Water
5178,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
5179,Forest,Water,Water,Water,Water,Forest,Water,Water
5180,Forest,Water,Water,Water,Water,Forest,Water,Forest
5181,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5182,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5183,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5184,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5185,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5186,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5187,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5188,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5189,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5190,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5191,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5192,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5193,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
5194,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5195,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5196,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5197,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5198,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5199,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5200,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
5201,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5202,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5203,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5204,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5205,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
5206,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5207,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5208,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5209,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5210,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5211,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5212,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5213,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5214,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
5215,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5216,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5217,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5218,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5219,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5220,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5221,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5222,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
5223,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
