Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWR_M_R
5294,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5295,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5296,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5297,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5298,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5299,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5300,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5301,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5302,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5303,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5304,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
5305,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5306,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5307,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5308,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
5309,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5310,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5311,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5312,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5313,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5314,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5315,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5316,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5317,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5318,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5319,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
5320,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5321,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5322,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
5323,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5324,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5325,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5326,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5327,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5328,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
5329,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5330,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5331,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
5332,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
5333,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5334,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5335,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
5336,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
5337,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5338,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5339,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5340,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
5341,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
5342,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5343,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5344,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
5345,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
5346,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
5347,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5348,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5349,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5350,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5351,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5352,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5353,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5354,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5355,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5356,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5357,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5358,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
5359,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
5360,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
5361,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5362,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5363,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
5364,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5365,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5366,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
5367,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5368,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5369,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5370,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
5371,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5372,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5373,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5374,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5375,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5376,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5377,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5378,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
5379,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5380,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5381,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5382,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5383,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5384,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5385,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
5386,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5387,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5388,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5389,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5390,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5391,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
5392,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5393,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
5394,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5395,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5396,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
5397,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
5398,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5399,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
5400,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
5401,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5402,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
5403,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
5404,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5405,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5406,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5407,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5408,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5409,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
5410,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5411,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5412,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5413,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5414,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5415,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5416,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5417,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
5418,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5419,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
5420,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5421,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5422,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5423,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
5424,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5425,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5426,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5427,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
5428,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5429,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5430,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,NULL
5431,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
5432,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5433,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5434,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
5435,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5436,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
5437,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
5438,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5439,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
5440,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
5441,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5442,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5443,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
5444,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
5445,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
5446,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
5447,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
5448,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
5449,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
5450,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
5451,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
5452,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
5453,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
5454,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
5455,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
5456,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
5457,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5458,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5459,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5460,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
5461,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5462,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5463,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
5464,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5465,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5466,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5467,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5468,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5469,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5470,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5471,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5472,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5473,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5474,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5475,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5476,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5477,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5478,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5479,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
5480,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5481,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5482,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5483,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5484,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5485,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
5486,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5487,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5488,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5489,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
5490,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
5491,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5492,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5493,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
5494,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5495,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5496,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5497,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5498,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5499,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5500,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5501,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5502,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5503,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5504,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5505,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
5506,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5507,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5508,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5509,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5510,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5511,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5512,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5513,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5514,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5515,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5516,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
5517,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
5518,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
5519,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5520,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5521,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5522,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5523,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5524,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5525,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5526,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5527,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
5528,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
5529,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
5530,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5531,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5532,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5533,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5534,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
5535,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
5536,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5537,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5538,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
5539,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
5540,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5541,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5542,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
5543,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
5544,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5545,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
5546,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
5547,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5548,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5549,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5550,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5551,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
5552,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5553,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
5554,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
5555,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
5556,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
5557,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5558,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5559,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5560,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5561,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
5562,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5563,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5564,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5565,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5566,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5567,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
5568,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
5569,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5570,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5571,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5572,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5573,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
5574,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5575,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5576,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5577,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5578,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5579,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5580,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5581,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
5582,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5583,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
5584,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
5585,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5586,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
5587,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
5588,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
5589,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5590,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
5591,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
5592,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
5593,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
5594,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Built-up,Forest
5595,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5596,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
5597,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
5598,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
5599,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
5600,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
5601,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
5602,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5603,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5604,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
5605,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
