Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUG_M_R
4945,Water,Water,Water,NULL,Water,Water,NULL,Water
4946,Water,Water,Water,NULL,Water,Water,NULL,Forest
4947,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
4948,Water,Water,Water,NULL,Water,Water,Grassland,Water
4949,Water,Water,Water,NULL,Water,Water,Grassland,Forest
4950,Water,Water,Water,NULL,Water,Water,Wetland,Water
4951,Water,Water,Water,NULL,Water,Water,Wetland,Forest
4952,Water,Water,Water,NULL,Water,Water,Water,Grassland
4953,Water,Water,Water,NULL,Water,Water,Water,Bareland
4954,Water,Water,Water,NULL,Water,Water,Water,Water
4955,Water,Water,Water,NULL,Water,Water,Water,Forest
4956,Water,Water,Water,NULL,Water,Water,Forest,Water
4957,Water,Water,Water,NULL,Water,Water,Forest,Forest
4958,Water,Water,Water,NULL,Water,Forest,NULL,Forest
4959,Water,Water,Water,NULL,Water,Forest,Water,Forest
4960,Water,Water,Water,Non_Water,Water,NULL,Grassland,Water
4961,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
4962,Water,Water,Water,Non_Water,Water,NULL,Water,Water
4963,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
4964,Water,Water,Water,Non_Water,Water,Water,NULL,Grassland
4965,Water,Water,Water,Non_Water,Water,Water,NULL,Water
4966,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
4967,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
4968,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
4969,Water,Water,Water,Non_Water,Water,Water,Water,Water
4970,Water,Water,Water,Non_Water,Water,Water,Water,Forest
4971,Water,Water,Water,Non_Water,Water,Water,Forest,Water
4972,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
4973,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
4974,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
4975,Water,Water,Water,Water,Water,NULL,NULL,Grassland
4976,Water,Water,Water,Water,Water,NULL,NULL,Water
4977,Water,Water,Water,Water,Water,NULL,NULL,Forest
4978,Water,Water,Water,Water,Water,NULL,Grassland,Grassland
4979,Water,Water,Water,Water,Water,NULL,Grassland,Water
4980,Water,Water,Water,Water,Water,NULL,Grassland,Forest
4981,Water,Water,Water,Water,Water,NULL,Wetland,Grassland
4982,Water,Water,Water,Water,Water,NULL,Wetland,Forest
4983,Water,Water,Water,Water,Water,NULL,Water,Grassland
4984,Water,Water,Water,Water,Water,NULL,Water,Wetland
4985,Water,Water,Water,Water,Water,NULL,Water,Bareland
4986,Water,Water,Water,Water,Water,NULL,Water,Water
4987,Water,Water,Water,Water,Water,NULL,Water,Forest
4988,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
4989,Water,Water,Water,Water,Water,Wetland,Water,Grassland
4990,Water,Water,Water,Water,Water,Bareland,Water,Water
4991,Water,Water,Water,Water,Water,Water,NULL,Grassland
4992,Water,Water,Water,Water,Water,Water,NULL,Bareland
4993,Water,Water,Water,Water,Water,Water,NULL,Water
4994,Water,Water,Water,Water,Water,Water,NULL,Forest
4995,Water,Water,Water,Water,Water,Water,Grassland,Grassland
4996,Water,Water,Water,Water,Water,Water,Grassland,Water
4997,Water,Water,Water,Water,Water,Water,Grassland,Forest
4998,Water,Water,Water,Water,Water,Water,Wetland,Grassland
4999,Water,Water,Water,Water,Water,Water,Wetland,Water
5000,Water,Water,Water,Water,Water,Water,Wetland,Forest
5001,Water,Water,Water,Water,Water,Water,Water,Grassland
5002,Water,Water,Water,Water,Water,Water,Water,Wetland
5003,Water,Water,Water,Water,Water,Water,Water,Bareland
5004,Water,Water,Water,Water,Water,Water,Water,Water
5005,Water,Water,Water,Water,Water,Water,Water,Forest
5006,Water,Water,Water,Water,Water,Water,Forest,Water
5007,Water,Water,Water,Water,Water,Water,Forest,Forest
5008,Water,Water,Water,Water,Water,Forest,Water,Forest
5009,Water,Water,Water,Water,Water,Forest,Forest,Water
5010,Water,Water,Water,Water,Water,Forest,Forest,Forest
5011,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5012,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
5013,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
5014,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5015,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5016,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5017,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
5018,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5019,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5020,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5021,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
5022,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
5023,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5024,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5025,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
5026,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
5027,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Bareland
5028,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5029,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5030,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5031,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5032,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5033,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5034,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5035,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5036,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5037,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5038,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5039,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5040,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5041,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
5042,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5043,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5044,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5045,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5046,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5047,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5048,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5049,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5050,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5051,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5052,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5053,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
5054,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
5055,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
5056,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Bareland
5057,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
5058,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
5059,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
5060,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5061,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5062,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5063,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5064,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5065,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
5066,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5067,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5068,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5069,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
5070,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
5071,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5072,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5073,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5074,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5075,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5076,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5077,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5078,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
5079,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5080,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5081,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
5082,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
5083,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5084,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5085,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5086,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5087,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
5088,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5089,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
5090,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
5091,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5092,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5093,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5094,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
5095,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5096,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5097,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
5098,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5099,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
5100,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
5101,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
5102,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
5103,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
5104,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
5105,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
5106,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5107,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
5108,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5109,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
5110,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
5111,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Bareland
5112,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
5113,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
5114,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
5115,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5116,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5117,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
5118,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
5119,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
5120,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5121,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5122,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5123,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5124,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5125,Water,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5126,Water,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5127,Water,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5128,Water,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
5129,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5130,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5131,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5132,Water,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5133,Water,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5134,Water,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5135,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5136,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5137,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5138,Water,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
5139,Water,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
5140,Water,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
5141,Water,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
5142,Water,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5143,Water,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5144,Water,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5145,Water,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5146,Water,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5147,Water,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5148,Water,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
5149,Water,Forest,NULL,Water,Non_Wetland,NULL,Forest,Grassland
5150,Water,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
5151,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5152,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5153,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5154,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5155,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5156,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5157,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Water
5158,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5159,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5160,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5161,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5162,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5163,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5164,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5165,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5166,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5167,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5168,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5169,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5170,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5171,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5172,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5173,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5174,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5175,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5176,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5177,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5178,Water,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5179,Water,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Water
5180,Water,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
5181,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5182,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5183,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
5184,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5185,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5186,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5187,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5188,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5189,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5190,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5191,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5192,Water,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5193,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
5194,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
5195,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
5196,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
5197,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
5198,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
5199,Water,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
5200,Water,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
5201,Water,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
5202,Water,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5203,Water,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
5204,Water,Forest,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
5205,Water,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
5206,Water,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
5207,Water,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
5208,Water,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
5209,Water,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
5210,Water,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
5211,Water,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Grassland
5212,Water,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
5213,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5214,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5215,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5216,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5217,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5218,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5219,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5220,Water,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
5221,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5222,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5223,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5224,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5225,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5226,Water,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
5227,Water,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5228,Water,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
5229,Water,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
5230,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
5231,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5232,Water,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
5233,Water,Forest,Cropland,Water,Non_Wetland,Water,Grassland,Forest
5234,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5235,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
5236,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
5237,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
5238,Water,Forest,Wetland,Water,Wetland,Forest,Water,Forest
5239,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
5240,Water,Forest,Water,NULL,Water,NULL,Forest,Grassland
5241,Water,Forest,Water,NULL,Water,NULL,Forest,Forest
5242,Water,Forest,Water,NULL,Water,Bareland,Forest,Grassland
5243,Water,Forest,Water,NULL,Water,Bareland,Forest,Forest
5244,Water,Forest,Water,NULL,Water,Water,NULL,Grassland
5245,Water,Forest,Water,NULL,Water,Water,Grassland,Grassland
5246,Water,Forest,Water,NULL,Water,Water,Grassland,Forest
5247,Water,Forest,Water,NULL,Water,Water,Forest,Grassland
5248,Water,Forest,Water,NULL,Water,Water,Forest,Forest
5249,Water,Forest,Water,NULL,Water,Forest,Grassland,Forest
5250,Water,Forest,Water,NULL,Water,Forest,Forest,Forest
5251,Water,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
5252,Water,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
5253,Water,Forest,Water,Water,Water,NULL,NULL,Forest
5254,Water,Forest,Water,Water,Water,Water,NULL,Grassland
5255,Water,Forest,Water,Water,Water,Water,NULL,Forest
5256,Water,Forest,Water,Water,Water,Water,Grassland,Forest
5257,Water,Forest,Water,Water,Water,Forest,NULL,Forest
5258,Water,Forest,Water,Water,Water,Forest,Forest,Forest
5259,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5260,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5261,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5262,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5263,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5264,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5265,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5266,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5267,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5268,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5269,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5270,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5271,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5272,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5273,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5274,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5275,Water,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5276,Water,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5277,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5278,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5279,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5280,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5281,Water,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
5282,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5283,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5284,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5285,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
