Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MPT_M_R
2239,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2240,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2241,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2242,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2243,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2244,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2245,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2246,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2247,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2248,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2249,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2250,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2251,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
2252,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2253,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2254,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
2255,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2256,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2257,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
2258,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2259,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2260,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2261,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2262,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2263,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
2264,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
2265,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2266,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
2267,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2268,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2269,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2270,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2271,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2272,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2273,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2274,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
2275,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
2276,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2277,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
2278,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
2279,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
2280,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2281,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
2282,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
2283,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
2284,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
2285,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
2286,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2287,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
2288,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2289,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
2290,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
2291,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
2292,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Wetland,Grassland
2293,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2294,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2295,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2296,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2297,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2298,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2299,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2300,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2301,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2302,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2303,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2304,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2305,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2306,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
2307,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2308,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2309,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2310,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2311,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2312,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
2313,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
2314,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
2315,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Forest
2316,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2317,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2318,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
2319,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
2320,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2321,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Grassland
2322,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Forest
2323,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
2324,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
2325,Forest,Wetland,Built-up,Water,Non_Wetland,Water,Wetland,Forest
2326,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
2327,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
2328,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
2329,Forest,Wetland,Water,NULL,Water,Wetland,Water,Grassland
2330,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
2331,Forest,Wetland,Water,NULL,Water,Wetland,Forest,Forest
2332,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
2333,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
2334,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
2335,Forest,Wetland,Water,NULL,Water,Water,Water,Water
2336,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
2337,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
2338,Forest,Wetland,Water,NULL,Water,Forest,Water,Water
2339,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
2340,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
2341,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
2342,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Forest
2343,Forest,Wetland,Water,Water,Water,NULL,Wetland,Grassland
2344,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
2345,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
2346,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
2347,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
2348,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
2349,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
2350,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
2351,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
2352,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
2353,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
2354,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
2355,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
2356,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
2357,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
2358,Forest,Wetland,Water,Water,Water,Water,Water,Water
2359,Forest,Wetland,Water,Water,Water,Water,Water,Forest
2360,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
2361,Forest,Wetland,Water,Water,Water,Forest,Water,Water
2362,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
2363,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2364,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2365,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
2366,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2367,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2368,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2369,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2370,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2371,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2372,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2373,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2374,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2375,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2376,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2377,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2378,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
2379,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2380,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2381,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2382,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
2383,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2384,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
2385,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
2386,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
2387,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2388,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
2389,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2390,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2391,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2392,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2393,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2394,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2395,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2396,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2397,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2398,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2399,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2400,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
2401,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2402,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
2403,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
2404,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
2405,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
2406,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2407,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2408,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2409,Forest,Bareland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
2410,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2411,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2412,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Forest,Forest
2413,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2414,Forest,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
2415,Forest,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2416,Forest,Bareland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2417,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2418,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2419,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2420,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2421,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2422,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2423,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2424,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2425,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2426,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2427,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2428,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2429,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2430,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2431,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2432,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2433,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2434,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2435,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2436,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2437,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2438,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2439,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2440,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2441,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2442,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2443,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2444,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2445,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2446,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2447,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2448,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2449,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2450,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2451,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2452,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2453,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2454,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2455,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2456,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2457,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2458,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2459,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2460,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2461,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2462,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2463,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2464,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2465,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2466,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2467,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2468,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2469,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2470,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2471,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
2472,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
2473,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
2474,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2475,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2476,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2477,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2478,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2479,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
2480,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2481,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2482,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
2483,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2484,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2485,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2486,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2487,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2488,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2489,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2490,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2491,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2492,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2493,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2494,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2495,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2496,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
2497,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
2498,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
2499,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2500,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2501,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2502,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2503,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2504,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2505,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2506,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2507,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2508,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2509,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2510,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2511,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2512,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2513,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2514,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2515,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2516,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2517,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2518,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2519,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2520,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2521,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2522,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2523,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2524,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2525,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
2526,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2527,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2528,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2529,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2530,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
2531,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2532,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2533,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2534,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
2535,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2536,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2537,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Water
2538,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2539,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2540,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2541,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2542,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2543,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2544,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2545,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
2546,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2547,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2548,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
2549,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
2550,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2551,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2552,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
2553,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2554,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2555,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
2556,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2557,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2558,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2559,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2560,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
2561,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2562,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
2563,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2564,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
2565,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2566,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2567,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
2568,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
2569,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2570,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2571,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2572,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
2573,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2574,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2575,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2576,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2577,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2578,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2579,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
