Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTH_M_R
2072,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland
2073,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water
2074,Water,Cropland,Wetland,Water,Wetland,NULL,Water
2075,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland
2076,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2077,Water,Cropland,Water,NULL,Water,NULL,Bareland
2078,Water,Cropland,Water,Non_Water,Water,NULL,Water
2079,Water,Cropland,Water,Non_Water,Water,NULL,Forest
2080,Water,Cropland,Water,Water,Water,NULL,Grassland
2081,Water,Cropland,Water,Water,Water,NULL,Bareland
2082,Water,Cropland,Water,Water,Water,NULL,Water
2083,Water,Cropland,Water,Water,Water,NULL,Forest
2084,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
2085,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland
2086,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water
2087,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
2088,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2089,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2090,Water,Cropland,Forest,Water,Non_Wetland,NULL,Water
2091,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
2092,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
2093,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water
2094,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
2095,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
2096,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland
2097,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water
2098,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest
2099,Water,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
2100,Water,Wetland,NULL,Water,Non_Wetland,NULL,Bareland
2101,Water,Wetland,NULL,Water,Non_Wetland,NULL,Water
2102,Water,Wetland,NULL,Water,Non_Wetland,NULL,Forest
2103,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
2104,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2105,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2106,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2107,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Built-up
2108,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
2109,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
2110,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL
2111,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2112,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2113,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2114,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2115,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2116,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
2117,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
2118,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
2119,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
2120,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
2121,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
2122,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
2123,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
2124,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
2125,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2126,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2127,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
2128,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
2129,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
2130,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
2131,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Water
2132,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
2133,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
2134,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
2135,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
2136,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Built-up
2137,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
2138,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
2139,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2140,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
2141,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2142,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
2143,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2144,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
2145,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland
2146,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland
2147,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Water
2148,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
2149,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland
2150,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland
2151,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland
2152,Water,Wetland,Wetland,NULL,Wetland,NULL,Built-up
2153,Water,Wetland,Wetland,NULL,Wetland,NULL,Water
2154,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest
2155,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
2156,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
2157,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water
2158,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
2159,Water,Wetland,Wetland,Water,Wetland,NULL,Grassland
2160,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland
2161,Water,Wetland,Wetland,Water,Wetland,NULL,Bareland
2162,Water,Wetland,Wetland,Water,Wetland,NULL,Water
2163,Water,Wetland,Wetland,Water,Wetland,NULL,Forest
2164,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
2165,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland
2166,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Bareland
2167,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Built-up
2168,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
2169,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2170,Water,Wetland,Built-up,Water,Non_Wetland,NULL,Grassland
2171,Water,Wetland,Built-up,Water,Non_Wetland,NULL,Bareland
2172,Water,Wetland,Water,NULL,Water,NULL,Grassland
2173,Water,Wetland,Water,NULL,Water,NULL,Wetland
2174,Water,Wetland,Water,NULL,Water,NULL,Bareland
2175,Water,Wetland,Water,NULL,Water,NULL,Water
2176,Water,Wetland,Water,NULL,Water,NULL,Forest
2177,Water,Wetland,Water,Non_Water,Water,NULL,Grassland
2178,Water,Wetland,Water,Non_Water,Water,NULL,Wetland
2179,Water,Wetland,Water,Non_Water,Water,NULL,Bareland
2180,Water,Wetland,Water,Non_Water,Water,NULL,Water
2181,Water,Wetland,Water,Non_Water,Water,NULL,Forest
2182,Water,Wetland,Water,Water,Water,NULL,Grassland
2183,Water,Wetland,Water,Water,Water,NULL,Wetland
2184,Water,Wetland,Water,Water,Water,NULL,Bareland
2185,Water,Wetland,Water,Water,Water,NULL,Water
2186,Water,Wetland,Water,Water,Water,NULL,Forest
2187,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
2188,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
2189,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
2190,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
2191,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Built-up
2192,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water
2193,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
2194,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2195,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
2196,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2197,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
2198,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
2199,Water,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
2200,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
2201,Water,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
2202,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water
2203,Water,Wetland,Forest,Water,Non_Wetland,NULL,Forest
2204,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland
2205,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland
2206,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Water
2207,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Forest
2208,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,Grassland
2209,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,Bareland
2210,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,Water
2211,Water,Bareland,NULL,Water,Non_Wetland,NULL,Bareland
2212,Water,Bareland,NULL,Water,Non_Wetland,NULL,Water
2213,Water,Bareland,NULL,Water,Non_Wetland,NULL,Forest
2214,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2215,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2216,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2217,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Built-up
2218,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
2219,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
2220,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2221,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2222,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2223,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2224,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
2225,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
2226,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
2227,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
2228,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
2229,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Wetland
2230,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
2231,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Water
2232,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
2233,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2234,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2235,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Water
2236,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Grassland
2237,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Bareland
2238,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Water
2239,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
2240,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Wetland
2241,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
2242,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up
2243,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Water
2244,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
2245,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2246,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2247,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Water
2248,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2249,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Grassland
2250,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland
2251,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Water
2252,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Forest
2253,Water,Bareland,Wetland,NULL,Wetland,NULL,Grassland
2254,Water,Bareland,Wetland,NULL,Wetland,NULL,Wetland
2255,Water,Bareland,Wetland,NULL,Wetland,NULL,Bareland
2256,Water,Bareland,Wetland,NULL,Wetland,NULL,Built-up
2257,Water,Bareland,Wetland,NULL,Wetland,NULL,Water
2258,Water,Bareland,Wetland,NULL,Wetland,NULL,Forest
2259,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
2260,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland
2261,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water
2262,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
2263,Water,Bareland,Wetland,Water,Wetland,NULL,Grassland
2264,Water,Bareland,Wetland,Water,Wetland,NULL,Bareland
2265,Water,Bareland,Wetland,Water,Wetland,NULL,Water
2266,Water,Bareland,Wetland,Water,Wetland,NULL,Forest
2267,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
2268,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland
2269,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up
2270,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Forest
2271,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2272,Water,Bareland,Water,NULL,Water,NULL,Grassland
2273,Water,Bareland,Water,NULL,Water,NULL,Bareland
2274,Water,Bareland,Water,NULL,Water,NULL,Water
2275,Water,Bareland,Water,NULL,Water,NULL,Forest
2276,Water,Bareland,Water,Non_Water,Water,NULL,Grassland
2277,Water,Bareland,Water,Non_Water,Water,NULL,Bareland
2278,Water,Bareland,Water,Non_Water,Water,NULL,Water
2279,Water,Bareland,Water,Non_Water,Water,NULL,Forest
2280,Water,Bareland,Water,Water,Water,NULL,Grassland
2281,Water,Bareland,Water,Water,Water,NULL,Bareland
2282,Water,Bareland,Water,Water,Water,NULL,Water
2283,Water,Bareland,Water,Water,Water,NULL,Forest
2284,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
2285,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Wetland
2286,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland
2287,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Water
2288,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
2289,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2290,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2291,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Water
2292,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Forest
2293,Water,Bareland,Forest,Water,Non_Wetland,NULL,Grassland
2294,Water,Bareland,Forest,Water,Non_Wetland,NULL,Bareland
2295,Water,Bareland,Forest,Water,Non_Wetland,NULL,Water
2296,Water,Bareland,Forest,Water,Non_Wetland,NULL,Forest
2297,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
2298,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland
2299,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Water
2300,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
2301,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Grassland
2302,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Bareland
2303,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water
2304,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Forest
2305,Water,Built-up,NULL,Water,Non_Wetland,NULL,Grassland
2306,Water,Built-up,NULL,Water,Non_Wetland,NULL,Bareland
2307,Water,Built-up,NULL,Water,Non_Wetland,NULL,Water
2308,Water,Built-up,NULL,Water,Non_Wetland,NULL,Forest
2309,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
2310,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
2311,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
2312,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
2313,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
2314,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
2315,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2316,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2317,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water
2318,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2319,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Grassland
2320,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland
2321,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water
2322,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Forest
2323,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
2324,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
2325,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Water
2326,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
2327,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2328,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2329,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up
2330,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Water
2331,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Forest
2332,Water,Built-up,Grassland,Water,Non_Wetland,NULL,Grassland
2333,Water,Built-up,Grassland,Water,Non_Wetland,NULL,Bareland
2334,Water,Built-up,Grassland,Water,Non_Wetland,NULL,Water
2335,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
2336,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland
2337,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
2338,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
2339,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
2340,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
2341,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2342,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2343,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water
2344,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
2345,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
2346,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Wetland
2347,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Bareland
2348,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Water
2349,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Forest
2350,Water,Built-up,Wetland,NULL,Wetland,NULL,Grassland
2351,Water,Built-up,Wetland,NULL,Wetland,NULL,Water
2352,Water,Built-up,Wetland,NULL,Wetland,NULL,Forest
2353,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
2354,Water,Built-up,Wetland,Water,Wetland,NULL,Bareland
2355,Water,Built-up,Wetland,Water,Wetland,NULL,Water
2356,Water,Built-up,Wetland,Water,Wetland,NULL,Forest
2357,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
2358,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
2359,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
2360,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
2361,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2362,Water,Built-up,Water,NULL,Water,NULL,Grassland
2363,Water,Built-up,Water,NULL,Water,NULL,Bareland
2364,Water,Built-up,Water,NULL,Water,NULL,Built-up
2365,Water,Built-up,Water,NULL,Water,NULL,Water
2366,Water,Built-up,Water,NULL,Water,NULL,Forest
2367,Water,Built-up,Water,Non_Water,Water,NULL,Grassland
2368,Water,Built-up,Water,Non_Water,Water,NULL,Bareland
2369,Water,Built-up,Water,Non_Water,Water,NULL,Water
2370,Water,Built-up,Water,Non_Water,Water,NULL,Forest
2371,Water,Built-up,Water,Water,Water,NULL,Grassland
2372,Water,Built-up,Water,Water,Water,NULL,Bareland
2373,Water,Built-up,Water,Water,Water,NULL,Water
2374,Water,Built-up,Water,Water,Water,NULL,Forest
2375,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
2376,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
2377,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
2378,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
2379,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Water
2380,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
2381,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
2382,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,Bareland
2383,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water
2384,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
2385,Water,Built-up,Forest,Water,Non_Wetland,NULL,Grassland
2386,Water,Built-up,Forest,Water,Non_Wetland,NULL,Bareland
2387,Water,Built-up,Forest,Water,Non_Wetland,NULL,Water
2388,Water,Built-up,Forest,Water,Non_Wetland,NULL,Forest
2389,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland
2390,Water,Water,NULL,NULL,Non_Wetland,NULL,Bareland
2391,Water,Water,NULL,NULL,Non_Wetland,NULL,Water
2392,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest
2393,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
2394,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland
2395,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water
2396,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest
2397,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland
2398,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland
2399,Water,Water,NULL,Water,Non_Wetland,NULL,Bareland
2400,Water,Water,NULL,Water,Non_Wetland,NULL,Water
2401,Water,Water,NULL,Water,Non_Wetland,NULL,Forest
2402,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
2403,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
2404,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
2405,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
2406,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up
2407,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water
2408,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2409,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2410,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2411,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2412,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
2413,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2414,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
2415,Water,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
2416,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
2417,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water
2418,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2419,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2420,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
2421,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water
2422,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest
2423,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2424,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2425,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
2426,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
2427,Water,Water,Grassland,Water,Non_Wetland,NULL,Grassland
2428,Water,Water,Grassland,Water,Non_Wetland,NULL,Bareland
2429,Water,Water,Grassland,Water,Non_Wetland,NULL,Water
2430,Water,Water,Grassland,Water,Non_Wetland,NULL,Forest
2431,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL
2432,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
2433,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
2434,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
2435,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up
2436,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water
2437,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2438,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2439,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2440,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
2441,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
2442,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland
2443,Water,Water,Cropland,Water,Non_Wetland,NULL,Wetland
2444,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland
2445,Water,Water,Cropland,Water,Non_Wetland,NULL,Water
2446,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest
2447,Water,Water,Wetland,NULL,Wetland,NULL,Grassland
2448,Water,Water,Wetland,NULL,Wetland,NULL,Wetland
2449,Water,Water,Wetland,NULL,Wetland,NULL,Bareland
2450,Water,Water,Wetland,NULL,Wetland,NULL,Built-up
2451,Water,Water,Wetland,NULL,Wetland,NULL,Water
2452,Water,Water,Wetland,NULL,Wetland,NULL,Forest
2453,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland
2454,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland
2455,Water,Water,Wetland,Non_Water,Wetland,NULL,Bareland
2456,Water,Water,Wetland,Non_Water,Wetland,NULL,Water
2457,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest
2458,Water,Water,Wetland,Water,Wetland,NULL,Grassland
2459,Water,Water,Wetland,Water,Wetland,NULL,Wetland
2460,Water,Water,Wetland,Water,Wetland,NULL,Bareland
2461,Water,Water,Wetland,Water,Wetland,NULL,Water
2462,Water,Water,Wetland,Water,Wetland,NULL,Forest
