Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R
29837,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
29838,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
29839,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Cropland
29840,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Wetland
29841,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
29842,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
29843,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Water
29844,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
29845,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
29846,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,Wetland
29847,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
29848,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,Water
29849,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
29850,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Built-up,Wetland
29851,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Grassland
29852,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Cropland
29853,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Wetland
29854,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Bareland
29855,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Water
29856,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
29857,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
29858,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
29859,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
29860,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
29861,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
29862,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
29863,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
29864,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
29865,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
29866,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
29867,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
29868,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
29869,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
29870,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
29871,Water,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Water
29872,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
29873,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
29874,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
29875,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
29876,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Water
29877,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
29878,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Cropland
29879,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Wetland
29880,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
29881,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Built-up
29882,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Water
29883,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Grassland
29884,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
29885,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Wetland
29886,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
29887,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Water
29888,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
29889,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Bareland
29890,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Water
29891,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
29892,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Cropland
29893,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
29894,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
29895,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Built-up
29896,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
29897,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
29898,Water,Water,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
29899,Water,Water,Built-up,NULL,Non_Wetland,Forest,Water,Grassland
29900,Water,Water,Built-up,NULL,Non_Wetland,Forest,Water,Wetland
29901,Water,Water,Built-up,NULL,Non_Wetland,Forest,Water,Bareland
29902,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
29903,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
29904,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
29905,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
29906,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
29907,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
29908,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Bareland
29909,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
29910,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Wetland
29911,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
29912,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Forest,Grassland
29913,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
29914,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Built-up,Water
29915,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Grassland
29916,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Wetland
29917,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Bareland
29918,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Water
29919,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
29920,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Bareland
29921,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
29922,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
29923,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Bareland
29924,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Built-up
29925,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Grassland
29926,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland,Water,Wetland
29927,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland,Water,Bareland
29928,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
29929,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Water
29930,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
29931,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
29932,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
29933,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Wetland
29934,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
29935,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Bareland
29936,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Wetland
29937,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
29938,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Water
29939,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
29940,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Cropland
29941,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Bareland
29942,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Water
29943,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
29944,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Grassland
29945,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Bareland
29946,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Built-up,Bareland
29947,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
29948,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Cropland
29949,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Wetland
29950,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
29951,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Built-up
29952,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
29953,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Grassland
29954,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
29955,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
29956,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
29957,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
29958,Water,Water,Built-up,Water,Non_Wetland,NULL,Bareland,Grassland
29959,Water,Water,Built-up,Water,Non_Wetland,NULL,Bareland,Bareland
29960,Water,Water,Built-up,Water,Non_Wetland,NULL,Bareland,Water
29961,Water,Water,Built-up,Water,Non_Wetland,NULL,Built-up,Bareland
29962,Water,Water,Built-up,Water,Non_Wetland,NULL,Built-up,Water
29963,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Grassland
29964,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Cropland
29965,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Wetland
29966,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Bareland
29967,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Water
29968,Water,Water,Built-up,Water,Non_Wetland,Shrubland,NULL,Grassland
29969,Water,Water,Built-up,Water,Non_Wetland,Shrubland,NULL,Wetland
29970,Water,Water,Built-up,Water,Non_Wetland,Shrubland,NULL,Bareland
29971,Water,Water,Built-up,Water,Non_Wetland,Shrubland,NULL,Water
29972,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Bareland,Wetland
29973,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Bareland,Water
29974,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Grassland
29975,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Wetland
29976,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Bareland
29977,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Water
29978,Water,Water,Built-up,Water,Non_Wetland,Grassland,NULL,Grassland
29979,Water,Water,Built-up,Water,Non_Wetland,Grassland,NULL,Cropland
29980,Water,Water,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
29981,Water,Water,Built-up,Water,Non_Wetland,Grassland,Bareland,Wetland
29982,Water,Water,Built-up,Water,Non_Wetland,Grassland,Bareland,Bareland
29983,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
29984,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Wetland
29985,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Bareland
29986,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Built-up
29987,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Water
29988,Water,Water,Built-up,Water,Non_Wetland,Cropland,NULL,Grassland
29989,Water,Water,Built-up,Water,Non_Wetland,Cropland,NULL,Wetland
29990,Water,Water,Built-up,Water,Non_Wetland,Cropland,NULL,Bareland
29991,Water,Water,Built-up,Water,Non_Wetland,Cropland,NULL,Water
29992,Water,Water,Built-up,Water,Non_Wetland,Cropland,Water,Wetland
29993,Water,Water,Built-up,Water,Non_Wetland,Cropland,Water,Bareland
29994,Water,Water,Built-up,Water,Non_Wetland,Cropland,Water,Water
29995,Water,Water,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
29996,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
29997,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Wetland
29998,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
29999,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
30000,Water,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
30001,Water,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
30002,Water,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
30003,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
30004,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Wetland
30005,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
30006,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
30007,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
30008,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
30009,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
30010,Water,Water,Built-up,Water,Non_Wetland,Built-up,Water,Grassland
30011,Water,Water,Built-up,Water,Non_Wetland,Built-up,Water,Wetland
30012,Water,Water,Built-up,Water,Non_Wetland,Built-up,Water,Bareland
30013,Water,Water,Built-up,Water,Non_Wetland,Built-up,Water,Water
30014,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Grassland
30015,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Wetland
30016,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Bareland
30017,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Water
30018,Water,Water,Built-up,Water,Non_Wetland,Water,Grassland,Wetland
30019,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
30020,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Bareland
30021,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Built-up
30022,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Water
30023,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Bareland
30024,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Water
30025,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
30026,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Cropland
30027,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
30028,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
30029,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Built-up
30030,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
30031,Water,Water,Built-up,Water,Non_Wetland,Water,Forest,Grassland
30032,Water,Water,Built-up,Water,Non_Wetland,Forest,Water,Wetland
30033,Water,Water,Built-up,Water,Non_Wetland,Forest,Water,Bareland
30034,Water,Water,Water,NULL,NULL,Water,Bareland,Bareland
30035,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
30036,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
30037,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
30038,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
30039,Water,Water,Water,NULL,Water,NULL,NULL,Water
30040,Water,Water,Water,NULL,Water,NULL,Water,Grassland
30041,Water,Water,Water,NULL,Water,NULL,Water,Wetland
30042,Water,Water,Water,NULL,Water,NULL,Water,Bareland
30043,Water,Water,Water,NULL,Water,NULL,Water,Water
30044,Water,Water,Water,NULL,Water,NULL,Forest,Forest
30045,Water,Water,Water,NULL,Water,Shrubland,NULL,Wetland
30046,Water,Water,Water,NULL,Water,Shrubland,NULL,Water
30047,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
30048,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
30049,Water,Water,Water,NULL,Water,Shrubland,Water,Wetland
30050,Water,Water,Water,NULL,Water,Shrubland,Water,Bareland
30051,Water,Water,Water,NULL,Water,Shrubland,Water,Water
30052,Water,Water,Water,NULL,Water,Shrubland,Forest,Grassland
30053,Water,Water,Water,NULL,Water,Grassland,NULL,Grassland
30054,Water,Water,Water,NULL,Water,Grassland,NULL,Wetland
30055,Water,Water,Water,NULL,Water,Grassland,NULL,Bareland
30056,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
30057,Water,Water,Water,NULL,Water,Grassland,Water,Cropland
30058,Water,Water,Water,NULL,Water,Grassland,Water,Wetland
30059,Water,Water,Water,NULL,Water,Grassland,Water,Bareland
30060,Water,Water,Water,NULL,Water,Grassland,Water,Water
30061,Water,Water,Water,NULL,Water,Cropland,NULL,Grassland
30062,Water,Water,Water,NULL,Water,Cropland,NULL,Cropland
30063,Water,Water,Water,NULL,Water,Cropland,NULL,Wetland
30064,Water,Water,Water,NULL,Water,Cropland,NULL,Water
30065,Water,Water,Water,NULL,Water,Cropland,Water,Grassland
30066,Water,Water,Water,NULL,Water,Cropland,Water,Water
30067,Water,Water,Water,NULL,Water,Wetland,Wetland,Wetland
30068,Water,Water,Water,NULL,Water,Wetland,Water,Water
30069,Water,Water,Water,NULL,Water,Bareland,NULL,Grassland
30070,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
30071,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
30072,Water,Water,Water,NULL,Water,Bareland,Water,Built-up
30073,Water,Water,Water,NULL,Water,Bareland,Water,Water
30074,Water,Water,Water,NULL,Water,Built-up,Built-up,Built-up
30075,Water,Water,Water,NULL,Water,Built-up,Water,Wetland
30076,Water,Water,Water,NULL,Water,Built-up,Water,Water
30077,Water,Water,Water,NULL,Water,Water,NULL,Grassland
30078,Water,Water,Water,NULL,Water,Water,NULL,Wetland
30079,Water,Water,Water,NULL,Water,Water,NULL,Water
30080,Water,Water,Water,NULL,Water,Water,Bareland,Grassland
30081,Water,Water,Water,NULL,Water,Water,Bareland,Bareland
30082,Water,Water,Water,NULL,Water,Water,Bareland,Water
30083,Water,Water,Water,NULL,Water,Water,Built-up,Wetland
30084,Water,Water,Water,NULL,Water,Water,Water,Grassland
30085,Water,Water,Water,NULL,Water,Water,Water,Cropland
30086,Water,Water,Water,NULL,Water,Water,Water,Wetland
30087,Water,Water,Water,NULL,Water,Water,Water,Bareland
30088,Water,Water,Water,NULL,Water,Water,Water,Built-up
30089,Water,Water,Water,NULL,Water,Water,Water,Water
30090,Water,Water,Water,NULL,Water,Water,Water,Forest
30091,Water,Water,Water,NULL,Water,Water,Forest,Grassland
30092,Water,Water,Water,NULL,Water,Water,Forest,Water
30093,Water,Water,Water,NULL,Water,Water,Forest,Forest
30094,Water,Water,Water,NULL,Water,Forest,NULL,Grassland
30095,Water,Water,Water,NULL,Water,Forest,NULL,Water
30096,Water,Water,Water,NULL,Water,Forest,NULL,Forest
30097,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
30098,Water,Water,Water,NULL,Water,Forest,Bareland,Grassland
30099,Water,Water,Water,NULL,Water,Forest,Water,Grassland
30100,Water,Water,Water,NULL,Water,Forest,Water,Water
30101,Water,Water,Water,NULL,Water,Forest,Water,Forest
30102,Water,Water,Water,NULL,Water,Forest,Forest,Grassland
30103,Water,Water,Water,NULL,Water,Forest,Forest,Water
30104,Water,Water,Water,NULL,Water,Forest,Forest,Forest
30105,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
30106,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
30107,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
30108,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
30109,Water,Water,Water,Non_Water,Water,NULL,Water,Cropland
30110,Water,Water,Water,Non_Water,Water,NULL,Water,Wetland
30111,Water,Water,Water,Non_Water,Water,NULL,Water,Bareland
30112,Water,Water,Water,Non_Water,Water,NULL,Water,Water
30113,Water,Water,Water,Non_Water,Water,NULL,Forest,Water
30114,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Grassland
30115,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Water
30116,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
30117,Water,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
30118,Water,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
30119,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
30120,Water,Water,Water,Non_Water,Water,Shrubland,Forest,Wetland
30121,Water,Water,Water,Non_Water,Water,Shrubland,Forest,Water
30122,Water,Water,Water,Non_Water,Water,Grassland,NULL,Grassland
30123,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
30124,Water,Water,Water,Non_Water,Water,Grassland,Water,Cropland
30125,Water,Water,Water,Non_Water,Water,Grassland,Water,Wetland
30126,Water,Water,Water,Non_Water,Water,Grassland,Water,Bareland
30127,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
30128,Water,Water,Water,Non_Water,Water,Cropland,NULL,Water
30129,Water,Water,Water,Non_Water,Water,Cropland,Water,Water
30130,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
30131,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
30132,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
30133,Water,Water,Water,Non_Water,Water,Bareland,Water,Cropland
30134,Water,Water,Water,Non_Water,Water,Bareland,Water,Wetland
30135,Water,Water,Water,Non_Water,Water,Bareland,Water,Bareland
30136,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
30137,Water,Water,Water,Non_Water,Water,Built-up,Water,Wetland
30138,Water,Water,Water,Non_Water,Water,Water,NULL,Grassland
30139,Water,Water,Water,Non_Water,Water,Water,NULL,Forest
30140,Water,Water,Water,Non_Water,Water,Water,Shrubland,Grassland
30141,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
30142,Water,Water,Water,Non_Water,Water,Water,Bareland,Wetland
30143,Water,Water,Water,Non_Water,Water,Water,Bareland,Bareland
30144,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
30145,Water,Water,Water,Non_Water,Water,Water,Water,NULL
30146,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
30147,Water,Water,Water,Non_Water,Water,Water,Water,Cropland
30148,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
30149,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
30150,Water,Water,Water,Non_Water,Water,Water,Water,Water
30151,Water,Water,Water,Non_Water,Water,Water,Water,Forest
30152,Water,Water,Water,Non_Water,Water,Water,Forest,Wetland
30153,Water,Water,Water,Non_Water,Water,Water,Forest,Water
30154,Water,Water,Water,Non_Water,Water,Forest,NULL,Grassland
30155,Water,Water,Water,Non_Water,Water,Forest,NULL,Water
30156,Water,Water,Water,Non_Water,Water,Forest,Water,Grassland
30157,Water,Water,Water,Non_Water,Water,Forest,Water,Wetland
30158,Water,Water,Water,Non_Water,Water,Forest,Water,Water
30159,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
