Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R
2205,Bareland,Water,Forest,Water,Non_Wetland,NULL,Wetland
2206,Bareland,Water,Forest,Water,Non_Wetland,NULL,Bareland
2207,Bareland,Water,Forest,Water,Non_Wetland,NULL,Water
2208,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
2209,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Bareland
2210,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2211,Bareland,Forest,NULL,Water,Non_Wetland,NULL,Bareland
2212,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2213,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2214,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
2215,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
2216,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2217,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2218,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2219,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2220,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
2221,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2222,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2223,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
2224,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up
2225,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2226,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
2227,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,Wetland
2228,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,Bareland
2229,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2230,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
2231,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
2232,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Water
2233,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2234,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2235,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland
2236,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
2237,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
2238,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,Bareland
2239,Bareland,Forest,Wetland,NULL,Wetland,NULL,Grassland
2240,Bareland,Forest,Wetland,NULL,Wetland,NULL,Wetland
2241,Bareland,Forest,Wetland,NULL,Wetland,NULL,Forest
2242,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
2243,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,Forest
2244,Bareland,Forest,Wetland,Water,Wetland,NULL,Grassland
2245,Bareland,Forest,Wetland,Water,Wetland,NULL,Wetland
2246,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland
2247,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland
2248,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2249,Bareland,Forest,Water,NULL,Water,NULL,Water
2250,Bareland,Forest,Water,Water,Water,NULL,Wetland
2251,Bareland,Forest,Water,Water,Water,NULL,Water
2252,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2253,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2254,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
2255,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
2256,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Water
2257,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2258,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2259,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
2260,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2261,Bareland,Forest,Forest,Water,Non_Wetland,NULL,Grassland
2262,Bareland,Forest,Forest,Water,Non_Wetland,NULL,Wetland
2263,Bareland,Forest,Forest,Water,Non_Wetland,NULL,Bareland
2264,Bareland,Forest,Forest,Water,Non_Wetland,NULL,Water
2265,Bareland,Forest,Forest,Water,Non_Wetland,NULL,Forest
2266,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
2267,Water,NULL,NULL,NULL,Non_Wetland,NULL,Cropland
2268,Water,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
2269,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
2270,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water
2271,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest
2272,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
2273,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland
2274,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland
2275,Water,NULL,NULL,Water,Non_Wetland,NULL,Bareland
2276,Water,NULL,NULL,Water,Non_Wetland,NULL,Water
2277,Water,NULL,NULL,Water,Non_Wetland,NULL,Forest
2278,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
2279,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
2280,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
2281,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
2282,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
2283,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
2284,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
2285,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
2286,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2287,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
2288,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2289,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2290,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up
2291,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
2292,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2293,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
2294,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Cropland
2295,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
2296,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
2297,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up
2298,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water
2299,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
2300,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
2301,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
2302,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Cropland
2303,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
2304,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
2305,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
2306,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water
2307,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
2308,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2309,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2310,Water,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
2311,Water,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
2312,Water,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
2313,Water,NULL,Grassland,Water,Non_Wetland,NULL,Built-up
2314,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL
2315,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
2316,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
2317,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
2318,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
2319,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up
2320,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water
2321,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
2322,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2323,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Cropland
2324,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
2325,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2326,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
2327,Water,NULL,Cropland,Water,Non_Wetland,NULL,Cropland
2328,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
2329,Water,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
2330,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water
2331,Water,NULL,Cropland,Water,Non_Wetland,NULL,Forest
2332,Water,NULL,Wetland,NULL,Wetland,NULL,NULL
2333,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland
2334,Water,NULL,Wetland,NULL,Wetland,NULL,Cropland
2335,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland
2336,Water,NULL,Wetland,NULL,Wetland,NULL,Bareland
2337,Water,NULL,Wetland,NULL,Wetland,NULL,Built-up
2338,Water,NULL,Wetland,NULL,Wetland,NULL,Water
2339,Water,NULL,Wetland,NULL,Wetland,NULL,Forest
2340,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
2341,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
2342,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water
2343,Water,NULL,Wetland,Non_Water,Wetland,NULL,Forest
2344,Water,NULL,Wetland,Water,NULL,NULL,Water
2345,Water,NULL,Wetland,Water,Wetland,NULL,Grassland
2346,Water,NULL,Wetland,Water,Wetland,NULL,Wetland
2347,Water,NULL,Wetland,Water,Wetland,NULL,Bareland
2348,Water,NULL,Wetland,Water,Wetland,NULL,Water
2349,Water,NULL,Wetland,Water,Wetland,NULL,Forest
2350,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
2351,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water
2352,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
2353,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
2354,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland
2355,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
2356,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
2357,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water
2358,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
2359,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up
2360,Water,NULL,Built-up,Water,Non_Wetland,NULL,Grassland
2361,Water,NULL,Built-up,Water,Non_Wetland,NULL,Built-up
2362,Water,NULL,Water,NULL,NULL,NULL,NULL
2363,Water,NULL,Water,NULL,NULL,NULL,Water
2364,Water,NULL,Water,NULL,Water,NULL,Grassland
2365,Water,NULL,Water,NULL,Water,NULL,Cropland
2366,Water,NULL,Water,NULL,Water,NULL,Wetland
2367,Water,NULL,Water,NULL,Water,NULL,Bareland
2368,Water,NULL,Water,NULL,Water,NULL,Water
2369,Water,NULL,Water,NULL,Water,NULL,Forest
2370,Water,NULL,Water,Non_Water,Water,NULL,Grassland
2371,Water,NULL,Water,Non_Water,Water,NULL,Wetland
2372,Water,NULL,Water,Non_Water,Water,NULL,Water
2373,Water,NULL,Water,Non_Water,Water,NULL,Forest
2374,Water,NULL,Water,Water,NULL,NULL,Wetland
2375,Water,NULL,Water,Water,NULL,NULL,Water
2376,Water,NULL,Water,Water,Water,NULL,Grassland
2377,Water,NULL,Water,Water,Water,NULL,Wetland
2378,Water,NULL,Water,Water,Water,NULL,Bareland
2379,Water,NULL,Water,Water,Water,NULL,Water
2380,Water,NULL,Water,Water,Water,NULL,Forest
2381,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL
2382,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
2383,Water,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
2384,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
2385,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
2386,Water,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
2387,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water
2388,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest
2389,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
2390,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Cropland
2391,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
2392,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
2393,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
2394,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
2395,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland
2396,Water,NULL,Forest,Water,Non_Wetland,NULL,Cropland
2397,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland
2398,Water,NULL,Forest,Water,Non_Wetland,NULL,Bareland
2399,Water,NULL,Forest,Water,Non_Wetland,NULL,Water
2400,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest
2401,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
2402,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Cropland
2403,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland
2404,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water
2405,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland
2406,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland
2407,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2408,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Cropland
2409,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2410,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2411,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up
2412,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
2413,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
2414,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2415,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
2416,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2417,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2418,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2419,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2420,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
2421,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Cropland
2422,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
2423,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Bareland
2424,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
2425,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
2426,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Cropland
2427,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
2428,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
2429,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Cropland
2430,Water,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland
2431,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
2432,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
2433,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
2434,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland
2435,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up
2436,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
2437,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
2438,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2439,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Cropland
2440,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
2441,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2442,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water
2443,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
2444,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Cropland
2445,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland
2446,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Built-up
2447,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water
2448,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Forest
2449,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland
2450,Water,Cropland,Wetland,NULL,Wetland,NULL,Cropland
2451,Water,Cropland,Wetland,NULL,Wetland,NULL,Wetland
2452,Water,Cropland,Wetland,NULL,Wetland,NULL,Water
2453,Water,Cropland,Wetland,NULL,Wetland,NULL,Forest
2454,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
2455,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Cropland
2456,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
2457,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water
2458,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Forest
2459,Water,Cropland,Wetland,Water,Wetland,NULL,Grassland
2460,Water,Cropland,Wetland,Water,Wetland,NULL,Cropland
2461,Water,Cropland,Wetland,Water,Wetland,NULL,Wetland
2462,Water,Cropland,Wetland,Water,Wetland,NULL,Water
2463,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water
2464,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
2465,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Cropland
2466,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland
2467,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Water
2468,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Wetland
2469,Water,Cropland,Water,NULL,Water,NULL,Grassland
2470,Water,Cropland,Water,NULL,Water,NULL,Cropland
2471,Water,Cropland,Water,NULL,Water,NULL,Wetland
2472,Water,Cropland,Water,NULL,Water,NULL,Water
2473,Water,Cropland,Water,NULL,Water,NULL,Forest
2474,Water,Cropland,Water,Non_Water,Water,NULL,Cropland
2475,Water,Cropland,Water,Non_Water,Water,NULL,Wetland
2476,Water,Cropland,Water,Non_Water,Water,NULL,Water
2477,Water,Cropland,Water,Water,Water,NULL,Wetland
2478,Water,Cropland,Water,Water,Water,NULL,Water
2479,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
2480,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Cropland
2481,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
2482,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up
2483,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water
2484,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
2485,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2486,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Cropland
2487,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland
2488,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water
2489,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
2490,Water,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
2491,Water,Cropland,Forest,Water,Non_Wetland,NULL,Cropland
2492,Water,Cropland,Forest,Water,Non_Wetland,NULL,Wetland
2493,Water,Cropland,Forest,Water,Non_Wetland,NULL,Water
2494,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
2495,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland
2496,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
2497,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water
2498,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
2499,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
2500,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2501,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Cropland
2502,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2503,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2504,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
2505,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
2506,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2507,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2508,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2509,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2510,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2511,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
2512,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Cropland
2513,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
2514,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
2515,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
2516,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
2517,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
2518,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
2519,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
2520,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
2521,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2522,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
2523,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Cropland
2524,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
2525,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
2526,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
2527,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
2528,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2529,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
2530,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
2531,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2532,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
2533,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland
2534,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland
2535,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Water
2536,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
2537,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland
2538,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland
2539,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland
2540,Water,Wetland,Wetland,NULL,Wetland,NULL,Water
2541,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest
2542,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
2543,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
2544,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
2545,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water
2546,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
2547,Water,Wetland,Wetland,Water,Wetland,NULL,Grassland
2548,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland
2549,Water,Wetland,Wetland,Water,Wetland,NULL,Water
2550,Water,Wetland,Wetland,Water,Wetland,NULL,Forest
2551,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
2552,Water,Wetland,Water,NULL,Water,NULL,Grassland
2553,Water,Wetland,Water,NULL,Water,NULL,Wetland
2554,Water,Wetland,Water,NULL,Water,NULL,Bareland
2555,Water,Wetland,Water,NULL,Water,NULL,Water
2556,Water,Wetland,Water,NULL,Water,NULL,Forest
2557,Water,Wetland,Water,Non_Water,Water,NULL,Grassland
2558,Water,Wetland,Water,Non_Water,Water,NULL,Wetland
2559,Water,Wetland,Water,Non_Water,Water,NULL,Water
2560,Water,Wetland,Water,Non_Water,Water,NULL,Forest
2561,Water,Wetland,Water,Water,Water,NULL,Grassland
2562,Water,Wetland,Water,Water,Water,NULL,Wetland
2563,Water,Wetland,Water,Water,Water,NULL,Bareland
2564,Water,Wetland,Water,Water,Water,NULL,Water
2565,Water,Wetland,Water,Water,Water,NULL,Forest
2566,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
2567,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Cropland
2568,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
2569,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
2570,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water
2571,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
2572,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2573,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
2574,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2575,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
2576,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
2577,Water,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
2578,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
2579,Water,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
2580,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water
2581,Water,Wetland,Forest,Water,Non_Wetland,NULL,Forest
2582,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland
2583,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland
2584,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Water
2585,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Forest
2586,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,Water
2587,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,Forest
2588,Water,Bareland,NULL,Water,Non_Wetland,NULL,Water
2589,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2590,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2591,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Built-up
2592,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
2593,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
2594,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
