Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFA_M_R
13193,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
13194,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13195,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
13196,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
13197,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13198,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
13199,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
13200,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
13201,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
13202,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
13203,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
13204,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
13205,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
13206,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
13207,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
13208,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
13209,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
13210,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
13211,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
13212,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
13213,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
13214,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
13215,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
13216,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
13217,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
13218,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
13219,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
13220,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
13221,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
13222,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
13223,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
13224,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
13225,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
13226,Forest,Water,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
13227,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
13228,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Forest
13229,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
13230,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
13231,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
13232,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
13233,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
13234,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
13235,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
13236,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
13237,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
13238,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
13239,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
13240,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
13241,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
13242,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
13243,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
13244,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
13245,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
13246,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
13247,Forest,Water,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
13248,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
13249,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
13250,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
13251,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
13252,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
13253,Forest,Water,Wetland,NULL,Wetland,Cropland,Wetland,Forest
13254,Forest,Water,Wetland,NULL,Wetland,Cropland,Water,Grassland
13255,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
13256,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
13257,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
13258,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
13259,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
13260,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
13261,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
13262,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
13263,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
13264,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
13265,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
13266,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
13267,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
13268,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
13269,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
13270,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
13271,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
13272,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
13273,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
13274,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
13275,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
13276,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
13277,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
13278,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
13279,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
13280,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
13281,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
13282,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
13283,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
13284,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
13285,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
13286,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
13287,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
13288,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
13289,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
13290,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
13291,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
13292,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
13293,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
13294,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
13295,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
13296,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
13297,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
13298,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
13299,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Water
13300,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
13301,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
13302,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
13303,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
13304,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
13305,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
13306,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
13307,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
13308,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Grassland
13309,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
13310,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Grassland
13311,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
13312,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
13313,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
13314,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
13315,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
13316,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
13317,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
13318,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
13319,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
13320,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
13321,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
13322,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
13323,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
13324,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
13325,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
13326,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
13327,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
13328,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
13329,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
13330,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
13331,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
13332,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
13333,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
13334,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
13335,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
13336,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
13337,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
13338,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
13339,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
13340,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
13341,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
13342,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
13343,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
13344,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
13345,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
13346,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
13347,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
13348,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
13349,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
13350,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
13351,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
13352,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
13353,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
13354,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
13355,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
13356,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
13357,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
13358,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
13359,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
13360,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
13361,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
13362,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
13363,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
13364,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
13365,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
13366,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
13367,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
13368,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
13369,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
13370,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
13371,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
13372,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
13373,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
13374,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
13375,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
13376,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
13377,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
13378,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
13379,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
13380,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
13381,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
13382,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
13383,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
13384,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
13385,Forest,Water,Wetland,Water,Wetland,Grassland,Built-up,Forest
13386,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
13387,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
13388,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
13389,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
13390,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
13391,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
13392,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
13393,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
13394,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
13395,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
13396,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
13397,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
13398,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
13399,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
13400,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
13401,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
13402,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
13403,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
13404,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
13405,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
13406,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
13407,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
13408,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
13409,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
13410,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
13411,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
13412,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
13413,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
13414,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
13415,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
13416,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
13417,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
13418,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
13419,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
13420,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
13421,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
13422,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
13423,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
13424,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
13425,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
13426,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
13427,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
13428,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
13429,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
13430,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
13431,Forest,Water,Wetland,Water,Wetland,Water,Forest,Wetland
13432,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
13433,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
13434,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Grassland
13435,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
13436,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Grassland
13437,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
13438,Forest,Water,Wetland,Water,Wetland,Forest,Water,Grassland
13439,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
13440,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Grassland
13441,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
13442,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
13443,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Water,Grassland
13444,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Forest
13445,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
13446,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
13447,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
13448,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
13449,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13450,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13451,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
13452,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
13453,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13454,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
13455,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
13456,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
13457,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
13458,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
13459,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
13460,Forest,Water,Bareland,NULL,Non_Wetland,Cropland,Wetland,Water
13461,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13462,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Bareland
13463,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
13464,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
13465,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13466,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13467,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Bareland
13468,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
13469,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
13470,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
13471,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
13472,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
13473,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
13474,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
13475,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
13476,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
13477,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
13478,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
13479,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13480,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
13481,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
13482,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
13483,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
13484,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
13485,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
13486,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
13487,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
13488,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
13489,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
13490,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
13491,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
13492,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
13493,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
13494,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
13495,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
13496,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
13497,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
13498,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
13499,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
13500,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
13501,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Grassland
13502,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
13503,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
13504,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
13505,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Wetland
13506,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
13507,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
13508,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
13509,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
13510,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
13511,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
13512,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13513,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13514,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13515,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13516,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13517,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
