Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWV_M_R
24555,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
24556,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24557,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
24558,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
24559,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
24560,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Cropland
24561,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Wetland
24562,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
24563,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
24564,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
24565,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
24566,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
24567,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
24568,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
24569,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
24570,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
24571,Water,Water,Bareland,Non_Water,Non_Wetland,Built-up,Water,Grassland
24572,Water,Water,Bareland,Non_Water,Non_Wetland,Built-up,Water,Bareland
24573,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
24574,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Cropland
24575,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Bareland
24576,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
24577,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
24578,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
24579,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
24580,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
24581,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
24582,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Built-up,Grassland
24583,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,NULL
24584,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
24585,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Cropland
24586,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
24587,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
24588,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
24589,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
24590,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
24591,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Grassland
24592,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
24593,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
24594,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
24595,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
24596,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
24597,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
24598,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
24599,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Grassland
24600,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Cropland
24601,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Water
24602,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
24603,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Cropland
24604,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Wetland
24605,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Bareland
24606,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Water
24607,Water,Water,Bareland,Water,Non_Wetland,NULL,Bareland,Grassland
24608,Water,Water,Bareland,Water,Non_Wetland,NULL,Bareland,Water
24609,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,NULL
24610,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
24611,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Cropland
24612,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Wetland
24613,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Bareland
24614,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
24615,Water,Water,Bareland,Water,Non_Wetland,NULL,Forest,Wetland
24616,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
24617,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Wetland
24618,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
24619,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,NULL
24620,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
24621,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
24622,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
24623,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
24624,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Bareland,Water
24625,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,NULL
24626,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
24627,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Bareland
24628,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
24629,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
24630,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Bareland
24631,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
24632,Water,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
24633,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
24634,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Cropland
24635,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
24636,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
24637,Water,Water,Bareland,Water,Non_Wetland,Cropland,NULL,Grassland
24638,Water,Water,Bareland,Water,Non_Wetland,Cropland,NULL,Cropland
24639,Water,Water,Bareland,Water,Non_Wetland,Cropland,NULL,Bareland
24640,Water,Water,Bareland,Water,Non_Wetland,Cropland,NULL,Water
24641,Water,Water,Bareland,Water,Non_Wetland,Cropland,Built-up,Water
24642,Water,Water,Bareland,Water,Non_Wetland,Cropland,Water,Grassland
24643,Water,Water,Bareland,Water,Non_Wetland,Cropland,Water,Wetland
24644,Water,Water,Bareland,Water,Non_Wetland,Cropland,Water,Bareland
24645,Water,Water,Bareland,Water,Non_Wetland,Cropland,Water,Water
24646,Water,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
24647,Water,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Water
24648,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
24649,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
24650,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
24651,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
24652,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Grassland
24653,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Cropland
24654,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Bareland
24655,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
24656,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Grassland
24657,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Cropland
24658,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Wetland
24659,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
24660,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
24661,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
24662,Water,Water,Bareland,Water,Non_Wetland,Water,Built-up,Water
24663,Water,Water,Bareland,Water,Non_Wetland,Water,Water,NULL
24664,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
24665,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Cropland
24666,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
24667,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
24668,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
24669,Water,Water,Bareland,Water,Non_Wetland,Forest,NULL,Grassland
24670,Water,Water,Bareland,Water,Non_Wetland,Forest,Shrubland,Water
24671,Water,Water,Bareland,Water,Non_Wetland,Forest,Shrubland,Forest
24672,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Grassland
24673,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Wetland
24674,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
24675,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
24676,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
24677,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
24678,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
24679,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
24680,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
24681,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Wetland
24682,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Water
24683,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
24684,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
24685,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
24686,Water,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
24687,Water,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
24688,Water,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
24689,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
24690,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
24691,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
24692,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
24693,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
24694,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
24695,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
24696,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
24697,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
24698,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
24699,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
24700,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Wetland
24701,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Water
24702,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24703,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
24704,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24705,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
24706,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
24707,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
24708,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Wetland
24709,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Water
24710,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
24711,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
24712,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
24713,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Water
24714,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
24715,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
24716,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
24717,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
24718,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Water
24719,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
24720,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
24721,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Cropland
24722,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Wetland
24723,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Water
24724,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
24725,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
24726,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,Wetland
24727,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
24728,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,Water
24729,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
24730,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Built-up,Wetland
24731,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Grassland
24732,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Cropland
24733,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Wetland
24734,Water,Water,Built-up,NULL,Non_Wetland,Cropland,Water,Water
24735,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
24736,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
24737,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Wetland
24738,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
24739,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
24740,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
24741,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
24742,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
24743,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
24744,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
24745,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
24746,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
24747,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
24748,Water,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Water
24749,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
24750,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
24751,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
24752,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
24753,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
24754,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
24755,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Water
24756,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
24757,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Cropland
24758,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Wetland
24759,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
24760,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Water
24761,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Grassland
24762,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Water
24763,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
24764,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
24765,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Water
24766,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
24767,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Bareland
24768,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Water
24769,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
24770,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
24771,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
24772,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
24773,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Built-up
24774,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
24775,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
24776,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
24777,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
24778,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
24779,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Bareland
24780,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
24781,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
24782,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
24783,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,NULL
24784,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24785,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Water
24786,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Grassland
24787,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
24788,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
24789,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Water
24790,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Bareland
24791,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Water
24792,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland,Water,Wetland
24793,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
24794,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
24795,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
24796,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
24797,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
24798,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
24799,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
24800,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
24801,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,NULL,Wetland
24802,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
24803,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
24804,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
24805,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Water,Grassland
24806,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Water,Bareland
24807,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
24808,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Bareland
24809,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Built-up
24810,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Water
24811,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Shrubland,Grassland
24812,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
24813,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Water
24814,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Grassland
24815,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Bareland
24816,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Water
24817,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
24818,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Cropland
24819,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Wetland
24820,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
24821,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Built-up
24822,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
24823,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
24824,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
24825,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
24826,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
24827,Water,Water,Built-up,Water,Non_Wetland,NULL,Shrubland,Wetland
24828,Water,Water,Built-up,Water,Non_Wetland,NULL,Shrubland,Water
24829,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Grassland
24830,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Wetland
24831,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Built-up
24832,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Water
24833,Water,Water,Built-up,Water,Non_Wetland,Shrubland,NULL,Wetland
24834,Water,Water,Built-up,Water,Non_Wetland,Shrubland,NULL,Water
24835,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Grassland
24836,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Bareland
24837,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Water
24838,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Forest
24839,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Grassland
24840,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Water
24841,Water,Water,Built-up,Water,Non_Wetland,Grassland,NULL,Grassland
24842,Water,Water,Built-up,Water,Non_Wetland,Grassland,NULL,Cropland
24843,Water,Water,Built-up,Water,Non_Wetland,Grassland,NULL,Built-up
24844,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Cropland
24845,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Bareland
24846,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Water
24847,Water,Water,Built-up,Water,Non_Wetland,Cropland,NULL,Grassland
24848,Water,Water,Built-up,Water,Non_Wetland,Cropland,NULL,Wetland
24849,Water,Water,Built-up,Water,Non_Wetland,Cropland,NULL,Bareland
24850,Water,Water,Built-up,Water,Non_Wetland,Cropland,NULL,Water
24851,Water,Water,Built-up,Water,Non_Wetland,Cropland,Water,Wetland
24852,Water,Water,Built-up,Water,Non_Wetland,Cropland,Water,Water
24853,Water,Water,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
24854,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
24855,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
24856,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
24857,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
24858,Water,Water,Built-up,Water,Non_Wetland,Built-up,NULL,Cropland
24859,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Bareland
