Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXD_M_R
13652,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13653,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13654,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13655,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13656,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13657,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
13658,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13659,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13660,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
13661,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
13662,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
13663,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13664,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13665,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
13666,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
13667,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
13668,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
13669,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
13670,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13671,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
13672,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13673,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13674,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
13675,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
13676,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
13677,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
13678,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13679,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
13680,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13681,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
13682,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13683,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13684,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
13685,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
13686,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13687,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13688,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13689,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13690,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
13691,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
13692,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
13693,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13694,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13695,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
13696,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13697,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13698,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
13699,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
13700,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13701,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
13702,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
13703,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13704,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
13705,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13706,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13707,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13708,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
13709,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
13710,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
13711,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
13712,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13713,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
13714,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13715,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
13716,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
13717,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
13718,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13719,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13720,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13721,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13722,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13723,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13724,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13725,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13726,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13727,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13728,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
13729,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13730,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
13731,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
13732,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13733,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
13734,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
13735,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13736,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
13737,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13738,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13739,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13740,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13741,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
13742,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13743,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13744,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13745,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13746,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
13747,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13748,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
13749,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
13750,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13751,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
13752,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
13753,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
13754,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
13755,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
13756,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
13757,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13758,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13759,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13760,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
13761,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
13762,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
13763,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13764,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
13765,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
13766,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13767,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13768,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13769,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13770,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13771,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
13772,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13773,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
13774,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
13775,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
13776,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13777,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
13778,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
13779,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
13780,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
13781,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
13782,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
13783,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
13784,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
13785,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13786,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
13787,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
13788,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13789,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
13790,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
13791,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
13792,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
13793,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
13794,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
13795,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13796,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Built-up
13797,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
13798,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
13799,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
13800,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
13801,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
13802,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
13803,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
13804,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
13805,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
13806,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
13807,Forest,Built-up,Wetland,NULL,Wetland,Forest,Shrubland,Water
13808,Forest,Built-up,Wetland,NULL,Wetland,Forest,Shrubland,Forest
13809,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
13810,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
13811,Forest,Built-up,Wetland,Water,Wetland,Forest,Shrubland,Forest
13812,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13813,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Built-up,Forest
13814,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Shrubland,Forest
13815,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
13816,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
13817,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
13818,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
13819,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
13820,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
13821,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
13822,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
13823,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
13824,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
13825,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13826,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13827,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13828,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13829,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
13830,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13831,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
13832,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
13833,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13834,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
13835,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
13836,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13837,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
13838,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
13839,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
13840,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
13841,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
13842,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
13843,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
13844,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13845,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
13846,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
13847,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
13848,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
13849,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
13850,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
13851,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
13852,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
13853,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
13854,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
13855,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,NULL
13856,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13857,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
13858,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
13859,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
13860,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
13861,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
13862,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13863,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13864,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
13865,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
13866,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
13867,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
13868,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
13869,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
13870,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
13871,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
13872,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
13873,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
13874,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
13875,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
13876,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
13877,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
13878,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
13879,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
13880,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
13881,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
13882,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
13883,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
13884,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
13885,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
13886,Forest,Built-up,Water,NULL,Water,NULL,Shrubland,Grassland
13887,Forest,Built-up,Water,NULL,Water,Shrubland,NULL,Grassland
13888,Forest,Built-up,Water,NULL,Water,Shrubland,Shrubland,Grassland
13889,Forest,Built-up,Water,NULL,Water,Shrubland,Shrubland,Forest
13890,Forest,Built-up,Water,NULL,Water,Shrubland,Built-up,Grassland
13891,Forest,Built-up,Water,NULL,Water,Shrubland,Forest,Forest
13892,Forest,Built-up,Water,NULL,Water,Bareland,Shrubland,Grassland
13893,Forest,Built-up,Water,NULL,Water,Bareland,Shrubland,Built-up
13894,Forest,Built-up,Water,NULL,Water,Bareland,Bareland,NULL
13895,Forest,Built-up,Water,NULL,Water,Water,Shrubland,Grassland
13896,Forest,Built-up,Water,NULL,Water,Forest,NULL,Cropland
13897,Forest,Built-up,Water,NULL,Water,Forest,Shrubland,Built-up
13898,Forest,Built-up,Water,NULL,Water,Forest,Shrubland,Forest
13899,Forest,Built-up,Water,NULL,Water,Forest,Forest,Forest
13900,Forest,Built-up,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
13901,Forest,Built-up,Water,Non_Water,Water,Shrubland,Shrubland,Forest
13902,Forest,Built-up,Water,Non_Water,Water,Forest,Forest,Forest
13903,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
13904,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
13905,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13906,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
13907,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
13908,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
13909,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
13910,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
13911,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
13912,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
13913,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13914,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
13915,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
13916,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13917,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13918,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
13919,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13920,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
13921,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
13922,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
13923,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
13924,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
13925,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
13926,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
13927,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
13928,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13929,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
13930,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13931,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
13932,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13933,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
13934,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
13935,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
13936,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
13937,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
13938,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
13939,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
13940,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
13941,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
13942,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13943,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13944,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
13945,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
13946,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
13947,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
13948,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
13949,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
13950,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
13951,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
13952,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
13953,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
13954,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
13955,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
13956,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Grassland
13957,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
