Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R
2424,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2425,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2426,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2427,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2428,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2429,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2430,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2431,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2432,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2433,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2434,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2435,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2436,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2437,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2438,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2439,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2440,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2441,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2442,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2443,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2444,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2445,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2446,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2447,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2448,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2449,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2450,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2451,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2452,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2453,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2454,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2455,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2456,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2457,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2458,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2459,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2460,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2461,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2462,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2463,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2464,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2465,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2466,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2467,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2468,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2469,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2470,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2471,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
2472,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2473,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2474,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2475,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2476,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2477,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2478,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2479,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2480,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2481,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2482,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2483,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2484,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2485,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2486,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2487,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2488,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2489,Forest,Built-up,Water,NULL,Water,NULL,NULL,Built-up
2490,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2491,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2492,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2493,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2494,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2495,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2496,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2497,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2498,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2499,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2500,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2501,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2502,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2503,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2504,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2505,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2506,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2507,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2508,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2509,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2510,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2511,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2512,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2513,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2514,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2515,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2516,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2517,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2518,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2519,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2520,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2521,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2522,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2523,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2524,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2525,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2526,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2527,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2528,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2529,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2530,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2531,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2532,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2533,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2534,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2535,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2536,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2537,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2538,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2539,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2540,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2541,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2542,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2543,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2544,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2545,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2546,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2547,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2548,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2549,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2550,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2551,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2552,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2553,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2554,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2555,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2556,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2557,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2558,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2559,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2560,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2561,Forest,Water,Water,Water,Water,NULL,NULL,Water
2562,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2563,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2564,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2565,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2566,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2567,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2568,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2569,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2570,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2571,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2572,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2573,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2574,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2575,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2576,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2577,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2578,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2579,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2580,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2581,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2582,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2583,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2584,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2585,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2586,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2587,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2588,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2589,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2590,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2591,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2592,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2593,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2594,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2595,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2596,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2597,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2598,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2599,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2600,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2601,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2602,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2603,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2604,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2605,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2606,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2607,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2608,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2609,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2610,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2611,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2612,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2613,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2614,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2615,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2616,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2617,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2618,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2619,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2620,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2621,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2622,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2623,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2624,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2625,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2626,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2627,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2628,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2629,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2630,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2631,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2632,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2633,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2634,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2635,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2636,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2637,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2638,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2639,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2640,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2641,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2642,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2643,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2644,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2645,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2646,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2647,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2648,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2649,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2650,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2651,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2652,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2653,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2654,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2655,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2656,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2657,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2658,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2659,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2660,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2661,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2662,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2663,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2664,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2665,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2666,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2667,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2668,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2669,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2670,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2671,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2672,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2673,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2674,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2675,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2676,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2677,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2678,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2679,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2680,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2681,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2682,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2683,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2684,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2685,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2686,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2687,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2688,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2689,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2690,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2691,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2692,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2693,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2694,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2695,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2696,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2697,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2698,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
