Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVM_M_R
2984,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2985,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2986,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2987,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2988,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2989,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2990,Forest,NULL,Grassland,NULL,Non_Wetland,Water
2991,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2992,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2993,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2994,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2995,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2996,Forest,NULL,Grassland,Water,Non_Wetland,NULL
2997,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2998,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2999,Forest,NULL,Grassland,Water,Non_Wetland,Forest
3000,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
3001,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
3002,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
3003,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
3004,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
3005,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
3006,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
3007,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
3008,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
3009,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
3010,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
3011,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
3012,Forest,NULL,Wetland,NULL,Wetland,Grassland
3013,Forest,NULL,Wetland,NULL,Wetland,Wetland
3014,Forest,NULL,Wetland,NULL,Wetland,Water
3015,Forest,NULL,Wetland,NULL,Wetland,Forest
3016,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
3017,Forest,NULL,Wetland,Water,Wetland,NULL
3018,Forest,NULL,Wetland,Water,Wetland,Grassland
3019,Forest,NULL,Wetland,Water,Wetland,Wetland
3020,Forest,NULL,Wetland,Water,Wetland,Bareland
3021,Forest,NULL,Wetland,Water,Wetland,Built-up
3022,Forest,NULL,Wetland,Water,Wetland,Water
3023,Forest,NULL,Wetland,Water,Wetland,Forest
3024,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3025,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3026,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
3027,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
3028,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
3029,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
3030,Forest,NULL,Bareland,NULL,Non_Wetland,Water
3031,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
3032,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
3033,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
3034,Forest,NULL,Bareland,Water,Non_Wetland,Forest
3035,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
3036,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
3037,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
3038,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
3039,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
3040,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
3041,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
3042,Forest,NULL,Water,NULL,Water,NULL
3043,Forest,NULL,Water,NULL,Water,Grassland
3044,Forest,NULL,Water,NULL,Water,Wetland
3045,Forest,NULL,Water,NULL,Water,Bareland
3046,Forest,NULL,Water,NULL,Water,Water
3047,Forest,NULL,Water,NULL,Water,Permanent_ice_and_snow
3048,Forest,NULL,Water,NULL,Water,Forest
3049,Forest,NULL,Water,Water,Water,NULL
3050,Forest,NULL,Water,Water,Water,Grassland
3051,Forest,NULL,Water,Water,Water,Bareland
3052,Forest,NULL,Water,Water,Water,Water
3053,Forest,NULL,Water,Water,Water,Forest
3054,Forest,NULL,Forest,NULL,Non_Wetland,NULL
3055,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
3056,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
3057,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
3058,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
3059,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
3060,Forest,NULL,Forest,NULL,Non_Wetland,Water
3061,Forest,NULL,Forest,NULL,Non_Wetland,Forest
3062,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
3063,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
3064,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
3065,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
3066,Forest,NULL,Forest,Water,Non_Wetland,Grassland
3067,Forest,NULL,Forest,Water,Non_Wetland,Wetland
3068,Forest,NULL,Forest,Water,Non_Wetland,Built-up
3069,Forest,NULL,Forest,Water,Non_Wetland,Water
3070,Forest,NULL,Forest,Water,Non_Wetland,Forest
3071,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
3072,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
3073,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
3074,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
3075,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
3076,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
3077,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
3078,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
3079,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
3080,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
3081,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
3082,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
3083,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
3084,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
3085,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
3086,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
3087,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
3088,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
3089,Forest,Cropland,Grassland,NULL,Non_Wetland,Water
3090,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
3091,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
3092,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
3093,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
3094,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
3095,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
3096,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
3097,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
3098,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
3099,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
3100,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
3101,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
3102,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
3103,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
3104,Forest,Cropland,Wetland,NULL,Wetland,Wetland
3105,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
3106,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
3107,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
3108,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
3109,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
3110,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
3111,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
3112,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
3113,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
3114,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
3115,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
3116,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
3117,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
3118,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
3119,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
3120,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
3121,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
3122,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
3123,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
3124,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
3125,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
3126,Forest,Wetland,NULL,NULL,Non_Wetland,Water
3127,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
3128,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
3129,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
3130,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
3131,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
3132,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
3133,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
3134,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
3135,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
3136,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
3137,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
3138,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
3139,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
3140,Forest,Wetland,Wetland,NULL,Wetland,Grassland
3141,Forest,Wetland,Wetland,NULL,Wetland,Wetland
3142,Forest,Wetland,Wetland,NULL,Wetland,Water
3143,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
3144,Forest,Wetland,Wetland,Non_Water,Wetland,Water
3145,Forest,Wetland,Wetland,Water,Wetland,Grassland
3146,Forest,Wetland,Wetland,Water,Wetland,Wetland
3147,Forest,Wetland,Wetland,Water,Wetland,Water
3148,Forest,Wetland,Water,NULL,Water,Grassland
3149,Forest,Wetland,Water,NULL,Water,Wetland
3150,Forest,Wetland,Water,NULL,Water,Water
3151,Forest,Wetland,Water,Non_Water,Water,Water
3152,Forest,Wetland,Water,Water,Water,Wetland
3153,Forest,Wetland,Water,Water,Water,Water
3154,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
3155,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
3156,Forest,Wetland,Forest,NULL,Non_Wetland,Water
3157,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
3158,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
3159,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
3160,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
3161,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
3162,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
3163,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland
3164,Forest,Bareland,NULL,NULL,Non_Wetland,Built-up
3165,Forest,Bareland,NULL,NULL,Non_Wetland,Forest
3166,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL
3167,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
3168,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland
3169,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
3170,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up
3171,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water
3172,Forest,Bareland,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
3173,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
3174,Forest,Bareland,Shrubland,Water,Non_Wetland,Forest
3175,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
3176,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
3177,Forest,Bareland,Grassland,NULL,Non_Wetland,Built-up
3178,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
3179,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
3180,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
3181,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
3182,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
3183,Forest,Bareland,Built-up,NULL,Non_Wetland,Cropland
3184,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up
3185,Forest,Bareland,Built-up,NULL,Non_Wetland,Forest
3186,Forest,Bareland,Water,NULL,Water,Grassland
3187,Forest,Bareland,Water,NULL,Water,Bareland
3188,Forest,Bareland,Water,NULL,Water,Water
3189,Forest,Bareland,Water,NULL,Water,Permanent_ice_and_snow
3190,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
3191,Forest,Bareland,Forest,NULL,Non_Wetland,Cropland
3192,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
3193,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up
3194,Forest,Bareland,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
3195,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
3196,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
3197,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
3198,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
3199,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
3200,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
3201,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
3202,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
3203,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
3204,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
3205,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
3206,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL
3207,Forest,Built-up,Shrubland,Water,Non_Wetland,Built-up
3208,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
3209,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
3210,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
3211,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
3212,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
3213,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
3214,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
3215,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
3216,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
3217,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
3218,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
3219,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
3220,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
3221,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
3222,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
3223,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
3224,Forest,Built-up,Wetland,NULL,Wetland,Forest
3225,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
3226,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
3227,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
3228,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
3229,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
3230,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
3231,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
3232,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
3233,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
3234,Forest,Built-up,Water,Water,Water,Forest
3235,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
3236,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
3237,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
3238,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
3239,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
3240,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
3241,Forest,Water,NULL,NULL,Non_Wetland,Grassland
3242,Forest,Water,NULL,NULL,Non_Wetland,Water
3243,Forest,Water,NULL,NULL,Non_Wetland,Forest
3244,Forest,Water,NULL,Water,Non_Wetland,Grassland
3245,Forest,Water,NULL,Water,Non_Wetland,Bareland
3246,Forest,Water,NULL,Water,Non_Wetland,Built-up
3247,Forest,Water,NULL,Water,Non_Wetland,Water
3248,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
3249,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
3250,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
3251,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
3252,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
3253,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
3254,Forest,Water,Shrubland,NULL,Non_Wetland,Water
3255,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
3256,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
3257,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
3258,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
3259,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
3260,Forest,Water,Shrubland,Water,Non_Wetland,NULL
3261,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
3262,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
3263,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
3264,Forest,Water,Shrubland,Water,Non_Wetland,Built-up
3265,Forest,Water,Shrubland,Water,Non_Wetland,Water
3266,Forest,Water,Shrubland,Water,Non_Wetland,Forest
3267,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
3268,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
3269,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
3270,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
3271,Forest,Water,Grassland,NULL,Non_Wetland,Built-up
3272,Forest,Water,Grassland,NULL,Non_Wetland,Water
3273,Forest,Water,Grassland,NULL,Non_Wetland,Forest
3274,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
3275,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland
3276,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
3277,Forest,Water,Grassland,Water,Non_Wetland,NULL
3278,Forest,Water,Grassland,Water,Non_Wetland,Grassland
3279,Forest,Water,Grassland,Water,Non_Wetland,Water
3280,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
3281,Forest,Water,Cropland,NULL,Non_Wetland,Forest
3282,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
3283,Forest,Water,Cropland,Water,Non_Wetland,Forest
3284,Forest,Water,Wetland,NULL,Wetland,Grassland
3285,Forest,Water,Wetland,NULL,Wetland,Wetland
3286,Forest,Water,Wetland,NULL,Wetland,Bareland
3287,Forest,Water,Wetland,NULL,Wetland,Water
3288,Forest,Water,Wetland,NULL,Wetland,Forest
3289,Forest,Water,Wetland,Non_Water,Wetland,Wetland
3290,Forest,Water,Wetland,Non_Water,Wetland,Water
3291,Forest,Water,Wetland,Water,Wetland,NULL
3292,Forest,Water,Wetland,Water,Wetland,Grassland
3293,Forest,Water,Wetland,Water,Wetland,Wetland
3294,Forest,Water,Wetland,Water,Wetland,Bareland
3295,Forest,Water,Wetland,Water,Wetland,Built-up
3296,Forest,Water,Wetland,Water,Wetland,Water
3297,Forest,Water,Wetland,Water,Wetland,Forest
3298,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
3299,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
3300,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
3301,Forest,Water,Bareland,NULL,Non_Wetland,Water
3302,Forest,Water,Bareland,NULL,Non_Wetland,Forest
3303,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
3304,Forest,Water,Water,NULL,Water,Grassland
3305,Forest,Water,Water,NULL,Water,Wetland
3306,Forest,Water,Water,NULL,Water,Bareland
3307,Forest,Water,Water,NULL,Water,Water
3308,Forest,Water,Water,NULL,Water,Forest
3309,Forest,Water,Water,Non_Water,Water,Water
3310,Forest,Water,Water,Non_Water,Water,Forest
3311,Forest,Water,Water,Water,Water,Grassland
3312,Forest,Water,Water,Water,Water,Wetland
3313,Forest,Water,Water,Water,Water,Bareland
3314,Forest,Water,Water,Water,Water,Water
3315,Forest,Water,Water,Water,Water,Forest
3316,Forest,Water,Forest,NULL,Non_Wetland,Grassland
3317,Forest,Water,Forest,NULL,Non_Wetland,Cropland
3318,Forest,Water,Forest,NULL,Non_Wetland,Wetland
3319,Forest,Water,Forest,NULL,Non_Wetland,Bareland
3320,Forest,Water,Forest,NULL,Non_Wetland,Water
3321,Forest,Water,Forest,NULL,Non_Wetland,Forest
3322,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
3323,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
3324,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
3325,Forest,Water,Forest,Non_Water,Non_Wetland,Water
3326,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
3327,Forest,Water,Forest,Water,Non_Wetland,Grassland
3328,Forest,Water,Forest,Water,Non_Wetland,Wetland
3329,Forest,Water,Forest,Water,Non_Wetland,Water
3330,Forest,Water,Forest,Water,Non_Wetland,Forest
3331,Forest,Forest,NULL,NULL,Non_Wetland,NULL
3332,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3333,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
3334,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
3335,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
3336,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3337,Forest,Forest,NULL,Water,Non_Wetland,Forest
3338,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3339,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3340,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
3341,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3342,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3343,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
3344,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
3345,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3346,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
3347,Forest,Forest,Shrubland,Water,Non_Wetland,Built-up
3348,Forest,Forest,Shrubland,Water,Non_Wetland,Water
3349,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
3350,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3351,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3352,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3353,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3354,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3355,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
3356,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3357,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
3358,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
3359,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3360,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3361,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3362,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3363,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
3364,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3365,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
3366,Forest,Forest,Wetland,NULL,Wetland,Grassland
3367,Forest,Forest,Wetland,Water,Wetland,Forest
3368,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3369,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3370,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
3371,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
3372,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3373,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
3374,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
3375,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
3376,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
3377,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
3378,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
3379,Forest,Forest,Water,NULL,Water,Grassland
3380,Forest,Forest,Water,NULL,Water,Water
3381,Forest,Forest,Water,NULL,Water,Forest
3382,Forest,Forest,Water,Water,Water,Water
3383,Forest,Forest,Water,Water,Water,Forest
3384,Forest,Forest,Forest,NULL,Non_Wetland,NULL
3385,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
3386,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
3387,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
3388,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
3389,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
3390,Forest,Forest,Forest,NULL,Non_Wetland,Forest
3391,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
3392,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
3393,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
3394,Forest,Forest,Forest,Water,Non_Wetland,Grassland
3395,Forest,Forest,Forest,Water,Non_Wetland,Forest
