Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDU_M_R
4413,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4414,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
4415,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4416,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4417,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4418,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4419,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4420,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4421,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4422,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4423,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4424,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4425,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4426,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Forest
4427,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4428,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4429,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
4430,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
4431,Forest,Cropland,Water,NULL,Water,Bareland,Water,Forest
4432,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4433,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4434,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4435,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4436,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4437,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4438,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4439,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4440,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4441,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4442,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4443,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4444,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4445,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4446,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4447,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4448,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
4449,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4450,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4451,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4452,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4453,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4454,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4455,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4456,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4457,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4458,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4459,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4460,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4461,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
4462,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4463,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4464,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4465,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4466,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4467,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4468,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4469,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4470,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4471,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4472,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4473,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
4474,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4475,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4476,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4477,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4478,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4479,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4480,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
4481,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4482,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4483,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4484,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
4485,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
4486,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
4487,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4488,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4489,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4490,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4491,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4492,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4493,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4494,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
4495,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4496,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4497,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4498,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4499,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4500,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
4501,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4502,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
4503,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4504,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
4505,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
4506,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
4507,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
4508,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Forest
4509,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4510,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
4511,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4512,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
4513,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
4514,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4515,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4516,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4517,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4518,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4519,Forest,Wetland,Water,NULL,Water,Grassland,Bareland,Forest
4520,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Grassland
4521,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
4522,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Forest
4523,Forest,Wetland,Water,Non_Water,Water,Bareland,Bareland,Grassland
4524,Forest,Wetland,Water,Non_Water,Water,Bareland,Bareland,Bareland
4525,Forest,Wetland,Water,Non_Water,Water,Bareland,Bareland,Forest
4526,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Grassland
4527,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Bareland
4528,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Forest
4529,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4530,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4531,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4532,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4533,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4534,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
4535,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4536,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4537,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4538,Forest,Bareland,Forest,Water,Non_Wetland,Water,Grassland,Forest
4539,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4540,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4541,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
4542,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
4543,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4544,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4545,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4546,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4547,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4548,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
4549,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4550,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4551,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4552,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
4553,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4554,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4555,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4556,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
4557,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4558,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4559,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4560,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4561,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4562,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
4563,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4564,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4565,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4566,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4567,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4568,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
4569,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4570,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4571,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
4572,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
4573,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4574,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
4575,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4576,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
4577,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4578,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4579,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
4580,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
4581,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4582,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4583,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
4584,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
4585,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4586,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4587,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4588,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4589,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4590,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
4591,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4592,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4593,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4594,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
4595,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4596,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
4597,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4598,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4599,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4600,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4601,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4602,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4603,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4604,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4605,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4606,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4607,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
4608,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4609,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4610,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4611,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4612,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4613,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4614,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4615,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4616,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
4617,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
4618,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
4619,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4620,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
4621,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
4622,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4623,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4624,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4625,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
4626,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4627,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4628,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4629,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4630,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4631,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4632,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4633,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4634,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4635,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4636,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4637,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4638,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
4639,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4640,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
4641,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4642,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4643,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
4644,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4645,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4646,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4647,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
4648,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4649,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
4650,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
4651,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
4652,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
4653,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
4654,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4655,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4656,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4657,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4658,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
4659,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
4660,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4661,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
4662,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4663,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
4664,Forest,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
4665,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
4666,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
4667,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
4668,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4669,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4670,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4671,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4672,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4673,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4674,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4675,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
4676,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4677,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4678,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4679,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4680,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
4681,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4682,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4683,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4684,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4685,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4686,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
4687,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4688,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4689,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4690,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4691,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
4692,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4693,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4694,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
4695,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
4696,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
4697,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
4698,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4699,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4700,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4701,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4702,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
4703,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4704,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4705,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4706,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4707,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4708,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4709,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4710,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4711,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4712,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4713,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
4714,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4715,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4716,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4717,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4718,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4719,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4720,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4721,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
4722,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Bareland
4723,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
4724,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
4725,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
4726,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4727,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
4728,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4729,Forest,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
4730,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
