Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNS_M_R
4171,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
4172,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4173,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4174,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4175,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
4176,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4177,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
4178,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4179,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4180,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
4181,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4182,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
4183,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
4184,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
4185,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
4186,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
4187,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4188,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
4189,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
4190,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
4191,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4192,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4193,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4194,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4195,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
4196,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4197,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4198,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4199,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4200,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4201,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4202,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4203,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4204,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4205,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4206,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4207,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4208,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4209,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4210,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4211,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4212,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4213,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4214,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4215,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4216,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4217,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4218,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
4219,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4220,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4221,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4222,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4223,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
4224,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4225,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4226,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4227,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
4228,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4229,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4230,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4231,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4232,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Grassland
4233,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
4234,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
4235,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4236,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4237,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4238,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4239,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4240,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4241,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4242,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4243,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4244,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4245,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4246,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4247,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4248,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4249,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4250,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4251,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
4252,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4253,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4254,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4255,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4256,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4257,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4258,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4259,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4260,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4261,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4262,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
4263,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4264,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
4265,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4266,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4267,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4268,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4269,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
4270,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4271,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
4272,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4273,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
4274,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
4275,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4276,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
4277,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
4278,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4279,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4280,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4281,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4282,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4283,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4284,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4285,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4286,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
4287,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4288,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4289,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4290,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4291,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4292,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4293,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4294,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4295,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4296,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4297,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
4298,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4299,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
4300,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4301,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4302,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
4303,Forest,Wetland,Grassland,Water,Non_Wetland,Forest,Water,Forest
4304,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4305,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4306,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
4307,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4308,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4309,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4310,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4311,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4312,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4313,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4314,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
4315,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland,Water,Water
4316,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
4317,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
4318,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
4319,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4320,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4321,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4322,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
4323,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4324,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4325,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4326,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4327,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4328,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
4329,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4330,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
4331,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
4332,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
4333,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4334,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
4335,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
4336,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
4337,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
4338,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
4339,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
4340,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4341,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
4342,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
4343,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
4344,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4345,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4346,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4347,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4348,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
4349,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
4350,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4351,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4352,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4353,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4354,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Water
4355,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4356,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4357,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4358,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
4359,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4360,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4361,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4362,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4363,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
4364,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4365,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4366,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4367,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4368,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
4369,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4370,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
4371,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
4372,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
4373,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4374,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
4375,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
4376,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
4377,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
4378,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4379,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4380,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
4381,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
4382,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
4383,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
4384,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4385,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4386,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
4387,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
4388,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
4389,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
4390,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
4391,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
4392,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
4393,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
4394,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
4395,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
4396,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
4397,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
4398,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
4399,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Grassland
4400,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Water
4401,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
4402,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
4403,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
4404,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4405,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4406,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4407,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
4408,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4409,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4410,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4411,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4412,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4413,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4414,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4415,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4416,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
4417,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4418,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4419,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4420,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
4421,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
4422,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Water,Forest
4423,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4424,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4425,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
4426,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4427,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Water
4428,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4429,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
4430,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
4431,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
4432,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Grassland
4433,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Water
4434,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Forest
4435,Forest,Wetland,Water,Non_Water,Water,Grassland,Water,Water
4436,Forest,Wetland,Water,Non_Water,Water,Grassland,Water,Forest
4437,Forest,Wetland,Water,Non_Water,Water,Wetland,Grassland,Grassland
4438,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
4439,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
4440,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
4441,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
4442,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
4443,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
4444,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
4445,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
4446,Forest,Wetland,Water,Water,Water,NULL,Wetland,Water
4447,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
4448,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Water
4449,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
4450,Forest,Wetland,Water,Water,Water,Grassland,Water,Water
4451,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
4452,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
4453,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
4454,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
4455,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
4456,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
4457,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
4458,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
4459,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
4460,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
4461,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
4462,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
4463,Forest,Wetland,Water,Water,Water,Water,Water,Water
4464,Forest,Wetland,Water,Water,Water,Water,Water,Forest
4465,Forest,Wetland,Water,Water,Water,Forest,Wetland,Water
4466,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4467,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4468,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4469,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4470,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4471,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4472,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4473,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4474,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4475,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4476,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4477,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4478,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
4479,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
4480,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4481,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
4482,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4483,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4484,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4485,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
4486,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4487,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
4488,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4489,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4490,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
4491,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4492,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
4493,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
4494,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4495,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4496,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
4497,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
4498,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
