Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNL_M_R
9180,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
9181,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9182,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9183,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
9184,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
9185,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
9186,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
9187,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
9188,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9189,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
9190,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Bareland
9191,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
9192,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
9193,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9194,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9195,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9196,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9197,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9198,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9199,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
9200,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9201,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
9202,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9203,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9204,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9205,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9206,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
9207,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
9208,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
9209,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
9210,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
9211,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9212,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
9213,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9214,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
9215,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9216,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9217,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9218,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9219,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
9220,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9221,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
9222,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9223,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9224,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
9225,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
9226,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
9227,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
9228,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
9229,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9230,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
9231,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
9232,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9233,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
9234,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
9235,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
9236,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
9237,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
9238,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
9239,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
9240,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9241,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
9242,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9243,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
9244,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9245,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
9246,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9247,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9248,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9249,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
9250,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
9251,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9252,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
9253,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
9254,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9255,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
9256,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
9257,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Wetland
9258,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
9259,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
9260,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Cropland
9261,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
9262,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
9263,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
9264,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9265,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
9266,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
9267,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
9268,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
9269,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
9270,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
9271,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
9272,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
9273,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
9274,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
9275,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Bareland
9276,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
9277,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9278,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
9279,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,NULL
9280,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
9281,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
9282,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
9283,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
9284,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
9285,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
9286,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Water
9287,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
9288,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
9289,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9290,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9291,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
9292,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
9293,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
9294,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
9295,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
9296,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
9297,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
9298,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
9299,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
9300,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
9301,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
9302,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
9303,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
9304,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
9305,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
9306,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
9307,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
9308,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
9309,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
9310,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,NULL
9311,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Bareland
9312,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Water
9313,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
9314,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
9315,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
9316,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
9317,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
9318,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
9319,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
9320,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
9321,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
9322,Forest,NULL,Wetland,NULL,Wetland,Forest,Bareland,Forest
9323,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Wetland
9324,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
9325,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
9326,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
9327,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
9328,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
9329,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
9330,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
9331,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
9332,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
9333,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
9334,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
9335,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
9336,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Water
9337,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
9338,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
9339,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
9340,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
9341,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
9342,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9343,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9344,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
9345,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9346,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
9347,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
9348,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
9349,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
9350,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
9351,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
9352,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
9353,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
9354,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
9355,Forest,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
9356,Forest,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
9357,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
9358,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
9359,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
9360,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
9361,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
9362,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
9363,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
9364,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,NULL
9365,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
9366,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
9367,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
9368,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
9369,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
9370,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
9371,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
9372,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
9373,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
9374,Forest,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
9375,Forest,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
9376,Forest,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Water
9377,Forest,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Forest
9378,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
9379,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
9380,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
9381,Forest,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
9382,Forest,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Forest
9383,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
9384,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
9385,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Water
9386,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
9387,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Forest
9388,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
9389,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
9390,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
9391,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
9392,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Cropland
9393,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Wetland
9394,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Forest
9395,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Water
9396,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Shrubland,Forest
9397,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Forest
9398,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9399,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Shrubland,Forest
9400,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Shrubland,Forest
9401,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9402,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Wetland
9403,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9404,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9405,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9406,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9407,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
9408,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9409,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
9410,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
9411,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Wetland
9412,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
9413,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Wetland
9414,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
9415,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
9416,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
9417,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9418,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9419,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
9420,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
9421,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9422,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
9423,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9424,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
9425,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
9426,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
9427,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9428,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
9429,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
9430,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
9431,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
9432,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9433,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
9434,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9435,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9436,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9437,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
9438,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
9439,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9440,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9441,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
9442,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
9443,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
9444,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Forest
9445,Forest,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9446,Forest,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9447,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9448,Forest,NULL,Built-up,Water,Non_Wetland,Shrubland,NULL,Wetland
9449,Forest,NULL,Water,NULL,Water,NULL,Grassland,NULL
9450,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
9451,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
9452,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Wetland
9453,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
9454,Forest,NULL,Water,NULL,Water,Shrubland,Bareland,Forest
9455,Forest,NULL,Water,NULL,Water,Shrubland,Water,Forest
9456,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,Forest
9457,Forest,NULL,Water,NULL,Water,Wetland,Water,Wetland
9458,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Forest
9459,Forest,NULL,Water,NULL,Water,Bareland,Bareland,NULL
9460,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
9461,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Forest
9462,Forest,NULL,Water,NULL,Water,Bareland,Water,Wetland
9463,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
9464,Forest,NULL,Water,NULL,Water,Water,Shrubland,Forest
9465,Forest,NULL,Water,NULL,Water,Water,Water,Forest
9466,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Forest
9467,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
9468,Forest,NULL,Water,Non_Water,Water,Wetland,Shrubland,Wetland
9469,Forest,NULL,Water,Non_Water,Water,Wetland,Shrubland,Forest
9470,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
9471,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
9472,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
9473,Forest,NULL,Water,Non_Water,Water,Forest,Water,Forest
9474,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
9475,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Water
9476,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
9477,Forest,NULL,Water,Water,Water,Shrubland,Water,Forest
9478,Forest,NULL,Water,Water,Water,Wetland,Shrubland,Wetland
9479,Forest,NULL,Water,Water,Water,Wetland,Shrubland,Water
9480,Forest,NULL,Water,Water,Water,Wetland,Shrubland,Forest
9481,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
9482,Forest,NULL,Water,Water,Water,Wetland,Water,Water
9483,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
9484,Forest,NULL,Water,Water,Water,Bareland,Bareland,NULL
9485,Forest,NULL,Water,Water,Water,Bareland,Bareland,Grassland
9486,Forest,NULL,Water,Water,Water,Bareland,Bareland,Forest
9487,Forest,NULL,Water,Water,Water,Bareland,Water,Wetland
9488,Forest,NULL,Water,Water,Water,Bareland,Forest,Wetland
9489,Forest,NULL,Water,Water,Water,Water,Shrubland,Wetland
9490,Forest,NULL,Water,Water,Water,Water,Shrubland,Water
9491,Forest,NULL,Water,Water,Water,Water,Water,Wetland
9492,Forest,NULL,Water,Water,Water,Water,Water,Water
9493,Forest,NULL,Water,Water,Water,Water,Water,Forest
9494,Forest,NULL,Water,Water,Water,Water,Forest,Grassland
9495,Forest,NULL,Water,Water,Water,Forest,Shrubland,Forest
9496,Forest,NULL,Water,Water,Water,Forest,Water,Forest
9497,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9498,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9499,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
9500,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9501,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9502,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9503,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
9504,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
9505,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
9506,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
9507,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
9508,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
9509,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9510,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
9511,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9512,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
9513,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
9514,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
9515,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9516,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9517,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9518,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
