Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLT_M_R
7277,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Grassland
7278,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
7279,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7280,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7281,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7282,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7283,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
7284,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
7285,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
7286,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
7287,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
7288,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
7289,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7290,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7291,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7292,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7293,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7294,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7295,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
7296,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Water
7297,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
7298,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
7299,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
7300,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
7301,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
7302,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7303,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
7304,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7305,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
7306,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
7307,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
7308,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
7309,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
7310,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
7311,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
7312,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Grassland
7313,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
7314,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
7315,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
7316,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
7317,Forest,Wetland,Wetland,NULL,Wetland,Water,Bareland,Grassland
7318,Forest,Wetland,Wetland,NULL,Wetland,Water,Bareland,Bareland
7319,Forest,Wetland,Wetland,NULL,Wetland,Water,Bareland,Water
7320,Forest,Wetland,Wetland,NULL,Wetland,Water,Bareland,Forest
7321,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
7322,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
7323,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
7324,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
7325,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
7326,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
7327,Forest,Wetland,Wetland,NULL,Wetland,Forest,Bareland,Forest
7328,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
7329,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
7330,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7331,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
7332,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7333,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
7334,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7335,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
7336,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
7337,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
7338,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7339,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
7340,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7341,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7342,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7343,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
7344,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
7345,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
7346,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
7347,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
7348,Forest,Wetland,Wetland,Water,Wetland,Grassland,Bareland,Grassland
7349,Forest,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Grassland
7350,Forest,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
7351,Forest,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Water
7352,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
7353,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
7354,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
7355,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Forest
7356,Forest,Wetland,Wetland,Water,Wetland,Forest,Bareland,Water
7357,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
7358,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
7359,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7360,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7361,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7362,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7363,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7364,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7365,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
7366,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
7367,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7368,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7369,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7370,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7371,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Bareland
7372,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
7373,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
7374,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7375,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7376,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7377,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7378,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
7379,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
7380,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
7381,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
7382,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
7383,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
7384,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Bareland,Water
7385,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
7386,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7387,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
7388,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
7389,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7390,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7391,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
7392,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7393,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
7394,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Water
7395,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
7396,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7397,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7398,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7399,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7400,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
7401,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7402,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7403,Forest,Wetland,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
7404,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
7405,Forest,Wetland,Water,NULL,Water,Wetland,Bareland,Grassland
7406,Forest,Wetland,Water,NULL,Water,Wetland,Bareland,Water
7407,Forest,Wetland,Water,NULL,Water,Wetland,Bareland,Forest
7408,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Grassland
7409,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
7410,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Forest
7411,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
7412,Forest,Wetland,Water,NULL,Water,Water,Bareland,Grassland
7413,Forest,Wetland,Water,NULL,Water,Forest,Forest,Forest
7414,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
7415,Forest,Wetland,Water,Non_Water,Water,Bareland,Bareland,Grassland
7416,Forest,Wetland,Water,Non_Water,Water,Bareland,Bareland,Forest
7417,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
7418,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
7419,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
7420,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
7421,Forest,Wetland,Water,Water,Water,Grassland,Bareland,Water
7422,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Grassland
7423,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
7424,Forest,Wetland,Water,Water,Water,Wetland,Bareland,Water
7425,Forest,Wetland,Water,Water,Water,Wetland,Bareland,Forest
7426,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Grassland
7427,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Bareland
7428,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Water
7429,Forest,Wetland,Water,Water,Water,Water,Bareland,Grassland
7430,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
7431,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7432,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7433,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7434,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7435,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7436,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
7437,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7438,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7439,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7440,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7441,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7442,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7443,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7444,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
7445,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7446,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7447,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7448,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7449,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7450,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7451,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7452,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7453,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7454,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
7455,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
7456,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Bareland
7457,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7458,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7459,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7460,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7461,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7462,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
7463,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7464,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7465,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7466,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
7467,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7468,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
7469,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7470,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7471,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7472,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7473,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7474,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
7475,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
7476,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Water
7477,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
7478,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
7479,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
7480,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7481,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7482,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7483,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7484,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
7485,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7486,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
7487,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7488,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7489,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7490,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7491,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7492,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7493,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7494,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7495,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7496,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
7497,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7498,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
7499,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
7500,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Bareland,Bareland
7501,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Bareland,Water
7502,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
7503,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Bareland,Bareland
7504,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
7505,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
7506,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
7507,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
7508,Forest,Wetland,Forest,Water,Non_Wetland,Water,Bareland,Bareland
7509,Forest,Wetland,Forest,Water,Non_Wetland,Water,Bareland,Water
7510,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7511,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7512,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7513,Forest,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
7514,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7515,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7516,Forest,Bareland,Shrubland,Water,Non_Wetland,Water,Bareland,Water
7517,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7518,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7519,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7520,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7521,Forest,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
7522,Forest,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
7523,Forest,Bareland,Grassland,Water,Non_Wetland,Water,Bareland,Water
7524,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
7525,Forest,Bareland,Wetland,NULL,Wetland,Water,Bareland,Bareland
7526,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7527,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
7528,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7529,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7530,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7531,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
7532,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7533,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7534,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
7535,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7536,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
7537,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7538,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7539,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7540,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7541,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
7542,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7543,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7544,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7545,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7546,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
7547,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7548,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7549,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7550,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7551,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7552,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
7553,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
7554,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7555,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7556,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
7557,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
7558,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
7559,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
7560,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
7561,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7562,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
7563,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
7564,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7565,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
7566,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7567,Forest,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
7568,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7569,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7570,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7571,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7572,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
7573,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7574,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7575,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7576,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7577,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7578,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
7579,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
7580,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7581,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7582,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7583,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7584,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7585,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7586,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7587,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
7588,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7589,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7590,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7591,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
7592,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7593,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
7594,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
7595,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7596,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7597,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
