Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPA_M_R
16188,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
16189,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
16190,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
16191,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
16192,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
16193,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
16194,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
16195,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
16196,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
16197,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
16198,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
16199,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
16200,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
16201,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
16202,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
16203,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
16204,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
16205,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Bareland
16206,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
16207,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
16208,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
16209,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
16210,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
16211,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
16212,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
16213,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
16214,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
16215,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
16216,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16217,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16218,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
16219,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
16220,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
16221,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
16222,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16223,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
16224,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16225,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
16226,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
16227,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
16228,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
16229,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
16230,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
16231,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
16232,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
16233,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
16234,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
16235,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Cropland
16236,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
16237,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
16238,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
16239,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Water
16240,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
16241,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
16242,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
16243,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
16244,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
16245,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
16246,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
16247,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
16248,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
16249,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
16250,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
16251,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
16252,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
16253,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16254,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16255,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
16256,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
16257,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
16258,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
16259,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
16260,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
16261,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
16262,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
16263,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
16264,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
16265,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
16266,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
16267,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
16268,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
16269,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
16270,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
16271,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
16272,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
16273,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
16274,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
16275,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Water
16276,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
16277,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
16278,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
16279,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
16280,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
16281,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
16282,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
16283,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
16284,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
16285,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
16286,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
16287,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
16288,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
16289,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
16290,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
16291,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
16292,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
16293,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
16294,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
16295,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
16296,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
16297,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
16298,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Bareland
16299,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
16300,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
16301,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
16302,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
16303,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
16304,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16305,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
16306,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
16307,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
16308,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
16309,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
16310,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
16311,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
16312,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
16313,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
16314,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
16315,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
16316,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
16317,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
16318,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
16319,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
16320,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
16321,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
16322,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
16323,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
16324,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
16325,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
16326,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
16327,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
16328,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
16329,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
16330,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
16331,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
16332,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
16333,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
16334,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
16335,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
16336,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
16337,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
16338,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Water
16339,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
16340,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
16341,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
16342,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Water
16343,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
16344,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
16345,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Bareland
16346,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
16347,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
16348,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Bareland
16349,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
16350,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
16351,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
16352,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
16353,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
16354,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
16355,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
16356,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
16357,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
16358,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Built-up
16359,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
16360,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
16361,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
16362,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
16363,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Water
16364,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
16365,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
16366,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
16367,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
16368,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
16369,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
16370,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Water
16371,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
16372,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
16373,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Bareland
16374,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
16375,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
16376,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
16377,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
16378,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
16379,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
16380,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
16381,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
16382,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
16383,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
16384,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
16385,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
16386,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16387,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Water
16388,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
16389,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,NULL
16390,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
16391,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
16392,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
16393,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Water
16394,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
16395,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
16396,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
16397,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16398,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16399,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
16400,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16401,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
16402,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
16403,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
16404,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
16405,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Built-up,Forest
16406,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
16407,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
16408,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
16409,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
16410,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
16411,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
16412,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16413,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
16414,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
16415,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
16416,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
16417,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
16418,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
16419,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
16420,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
16421,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
16422,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
16423,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
16424,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16425,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
16426,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
16427,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
16428,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
16429,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
16430,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Bareland
16431,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
16432,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Water
16433,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
16434,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
16435,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
16436,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
16437,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Bareland
16438,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
16439,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
16440,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
16441,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16442,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
16443,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
16444,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
16445,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
16446,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Bareland
16447,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
16448,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
16449,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
16450,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Water
16451,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland,Grassland
16452,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland,Forest
16453,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
16454,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Grassland
16455,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
16456,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
16457,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
16458,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
16459,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Wetland,Grassland
16460,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Wetland,Wetland
16461,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Wetland,Forest
16462,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Bareland,Forest
16463,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Water
16464,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Forest
16465,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Forest,Forest
16466,Forest,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
16467,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
16468,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
16469,Forest,Forest,NULL,Water,Non_Wetland,Bareland,NULL,Forest
16470,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
16471,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Water
16472,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
16473,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Grassland
16474,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Water
16475,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
16476,Forest,Forest,NULL,Water,Non_Wetland,Water,Shrubland,Water
16477,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Water
16478,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
16479,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
16480,Forest,Forest,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
16481,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,Forest
16482,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
16483,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
16484,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
16485,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
16486,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
16487,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
16488,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
16489,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
16490,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
16491,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
16492,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16493,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
16494,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
16495,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
16496,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
16497,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
16498,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
16499,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
16500,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
16501,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
