Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHM_M_R
9013,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
9014,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9015,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
9016,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9017,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
9018,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
9019,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
9020,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9021,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
9022,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9023,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
9024,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
9025,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9026,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9027,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9028,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
9029,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9030,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
9031,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
9032,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
9033,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
9034,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
9035,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
9036,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9037,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9038,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
9039,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9040,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9041,Forest,Built-up,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
9042,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9043,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9044,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
9045,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9046,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9047,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
9048,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
9049,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
9050,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9051,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
9052,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9053,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9054,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
9055,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
9056,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
9057,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
9058,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9059,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
9060,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
9061,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
9062,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
9063,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9064,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
9065,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
9066,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
9067,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
9068,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9069,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
9070,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
9071,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
9072,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
9073,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
9074,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
9075,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9076,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9077,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
9078,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
9079,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
9080,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
9081,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9082,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
9083,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9084,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
9085,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
9086,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
9087,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
9088,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
9089,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
9090,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,NULL
9091,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
9092,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
9093,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
9094,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
9095,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
9096,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
9097,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
9098,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
9099,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
9100,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
9101,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
9102,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Water
9103,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
9104,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
9105,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
9106,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
9107,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9108,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
9109,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
9110,Forest,Water,NULL,Water,Non_Wetland,Wetland,Shrubland,Forest
9111,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
9112,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
9113,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
9114,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
9115,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Wetland
9116,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Water
9117,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Forest
9118,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
9119,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
9120,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
9121,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
9122,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
9123,Forest,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Water
9124,Forest,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
9125,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
9126,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
9127,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
9128,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
9129,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
9130,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
9131,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9132,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
9133,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9134,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9135,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
9136,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9137,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9138,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9139,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9140,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
9141,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9142,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
9143,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
9144,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9145,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
9146,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
9147,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9148,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
9149,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
9150,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
9151,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
9152,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9153,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
9154,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9155,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9156,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9157,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
9158,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
9159,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
9160,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9161,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9162,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
9163,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9164,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
9165,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
9166,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9167,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
9168,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9169,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
9170,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9171,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9172,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
9173,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9174,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
9175,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9176,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9177,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9178,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
9179,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9180,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
9181,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
9182,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
9183,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
9184,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
9185,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
9186,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9187,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
9188,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
9189,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
9190,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
9191,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
9192,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
9193,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
9194,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
9195,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
9196,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
9197,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
9198,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
9199,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
9200,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
9201,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9202,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
9203,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Bareland
9204,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
9205,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
9206,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
9207,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9208,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
9209,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9210,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
9211,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
9212,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9213,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
9214,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
9215,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
9216,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
9217,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
9218,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
9219,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
9220,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9221,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
9222,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9223,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
9224,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
9225,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
9226,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
9227,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
9228,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
9229,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
9230,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9231,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
9232,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
9233,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
9234,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
9235,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9236,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
9237,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Forest
9238,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
9239,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
9240,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
9241,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Forest
9242,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
9243,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
9244,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
9245,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
9246,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
9247,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
9248,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
9249,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
9250,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
9251,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
9252,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
9253,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
9254,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
9255,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
9256,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
9257,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
9258,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
9259,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
9260,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
9261,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
9262,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
9263,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
9264,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9265,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9266,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9267,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9268,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9269,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9270,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
9271,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
9272,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Water
9273,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
9274,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
9275,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9276,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9277,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9278,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
9279,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9280,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
9281,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
9282,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
9283,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
9284,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
9285,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
9286,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
9287,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9288,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
9289,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
9290,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9291,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
9292,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9293,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
9294,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
9295,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
9296,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
9297,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
9298,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
9299,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9300,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
9301,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
9302,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
9303,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
9304,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
9305,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
9306,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
9307,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
9308,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
9309,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
9310,Forest,Water,Cropland,Water,Non_Wetland,Forest,Forest,Forest
9311,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
9312,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
9313,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9314,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
9315,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
9316,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
9317,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
9318,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
9319,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
9320,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
9321,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
9322,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
9323,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
9324,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
9325,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
9326,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
9327,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
9328,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
9329,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
9330,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
9331,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
9332,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
9333,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
9334,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
9335,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
9336,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
9337,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
9338,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
9339,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
9340,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
9341,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
9342,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
9343,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
9344,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
9345,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
9346,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
