Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKK_M_R
6900,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6901,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6902,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6903,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6904,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6905,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6906,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
6907,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6908,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6909,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6910,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6911,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6912,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6913,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6914,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6915,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6916,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
6917,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6918,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6919,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
6920,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
6921,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6922,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6923,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6924,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6925,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6926,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6927,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6928,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6929,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6930,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6931,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6932,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6933,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6934,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6935,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
6936,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6937,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6938,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6939,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
6940,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6941,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
6942,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
6943,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6944,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6945,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6946,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6947,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
6948,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
6949,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
6950,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
6951,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
6952,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
6953,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
6954,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
6955,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6956,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
6957,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6958,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
6959,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
6960,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
6961,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
6962,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
6963,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
6964,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
6965,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Water
6966,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
6967,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
6968,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
6969,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
6970,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
6971,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
6972,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
6973,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6974,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
6975,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6976,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
6977,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,NULL
6978,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
6979,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,Forest
6980,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
6981,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Forest
6982,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Forest
6983,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Forest
6984,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
6985,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6986,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6987,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
6988,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
6989,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6990,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6991,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6992,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6993,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
6994,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6995,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
6996,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
6997,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
6998,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6999,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7000,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7001,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7002,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
7003,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7004,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
7005,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Forest
7006,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
7007,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
7008,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
7009,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7010,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7011,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
7012,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7013,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7014,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7015,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,NULL
7016,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
7017,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7018,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
7019,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7020,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7021,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
7022,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7023,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Forest
7024,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
7025,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
7026,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
7027,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
7028,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Grassland
7029,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Forest
7030,Forest,NULL,Water,NULL,Water,Shrubland,Water,Water
7031,Forest,NULL,Water,NULL,Water,Shrubland,Water,Forest
7032,Forest,NULL,Water,NULL,Water,Shrubland,Forest,NULL
7033,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Grassland
7034,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Forest
7035,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
7036,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,Forest
7037,Forest,NULL,Water,NULL,Water,Wetland,Wetland,NULL
7038,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
7039,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
7040,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
7041,Forest,NULL,Water,NULL,Water,Wetland,Water,NULL
7042,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
7043,Forest,NULL,Water,NULL,Water,Wetland,Forest,Grassland
7044,Forest,NULL,Water,NULL,Water,Wetland,Forest,Water
7045,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,NULL
7046,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
7047,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Forest
7048,Forest,NULL,Water,NULL,Water,Bareland,Water,Water
7049,Forest,NULL,Water,NULL,Water,Bareland,Forest,NULL
7050,Forest,NULL,Water,NULL,Water,Bareland,Forest,Grassland
7051,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
7052,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
7053,Forest,NULL,Water,NULL,Water,Water,Water,Forest
7054,Forest,NULL,Water,NULL,Water,Water,Forest,NULL
7055,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
7056,Forest,NULL,Water,NULL,Water,Forest,Shrubland,NULL
7057,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Water
7058,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Forest
7059,Forest,NULL,Water,NULL,Water,Forest,Wetland,Forest
7060,Forest,NULL,Water,NULL,Water,Forest,Forest,NULL
7061,Forest,NULL,Water,NULL,Water,Forest,Forest,Grassland
7062,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
7063,Forest,NULL,Water,Non_Water,Water,Bareland,Shrubland,Forest
7064,Forest,NULL,Water,Non_Water,Water,Forest,Shrubland,Forest
7065,Forest,NULL,Water,Non_Water,Water,Forest,Forest,Forest
7066,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
7067,Forest,NULL,Water,Water,Water,Shrubland,Wetland,Forest
7068,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
7069,Forest,NULL,Water,Water,Water,Forest,Wetland,Forest
7070,Forest,NULL,Water,Water,Water,Forest,Water,Forest
7071,Forest,NULL,Water,Water,Water,Forest,Forest,Forest
7072,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7073,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7074,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7075,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7076,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7077,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7078,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7079,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
7080,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7081,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7082,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7083,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7084,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7085,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
7086,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7087,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7088,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7089,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7090,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
7091,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7092,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7093,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7094,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7095,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7096,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7097,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7098,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7099,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7100,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7101,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
7102,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7103,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7104,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7105,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7106,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
7107,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7108,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
7109,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
7110,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
7111,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
7112,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7113,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7114,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Built-up
7115,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
7116,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7117,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7118,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
7119,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
7120,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7121,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7122,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7123,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7124,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7125,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7126,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7127,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7128,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7129,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7130,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7131,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7132,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7133,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
7134,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7135,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7136,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7137,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
7138,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7139,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
7140,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7141,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7142,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7143,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7144,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7145,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7146,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
7147,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7148,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7149,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
7150,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7151,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
7152,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7153,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7154,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
7155,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7156,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
7157,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
7158,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7159,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7160,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7161,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7162,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7163,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7164,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7165,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
7166,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7167,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
7168,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7169,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
7170,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Water
7171,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7172,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7173,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7174,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7175,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7176,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7177,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7178,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
7179,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7180,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7181,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7182,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
7183,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7184,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7185,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
7186,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7187,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
7188,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7189,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Water
7190,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7191,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7192,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
7193,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
7194,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
7195,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7196,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
7197,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,NULL
7198,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7199,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
7200,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7201,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7202,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7203,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7204,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7205,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
7206,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7207,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7208,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7209,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7210,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
7211,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
7212,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Water
7213,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7214,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
7215,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7216,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7217,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
7218,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7219,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7220,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7221,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7222,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
7223,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
7224,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
7225,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
7226,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
7227,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7228,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
7229,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7230,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7231,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
7232,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
7233,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7234,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
7235,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7236,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
7237,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
7238,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
