Value,AFRICA_2024_DynamicWorld_2024_37NCG_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NCG_M_R,AFRICA_2024_GLC_FCS30D_2022_37NCG_M_R,AFRICA_2024_GSW_Yearly_2021_37NCG_M_R,AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,AFRICA_2024_WorldCover_2021_37NCG_M_R
2147,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up
2148,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest
2149,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
2150,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2151,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2152,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2153,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2154,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
2155,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2156,Bareland,Cropland,Shrubland,Water,Non_Wetland,Forest
2157,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
2158,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
2159,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
2160,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
2161,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
2162,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
2163,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2164,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
2165,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
2166,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
2167,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
2168,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
2169,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
2170,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
2171,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2172,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL
2173,Bareland,Cropland,Wetland,NULL,Wetland,NULL
2174,Bareland,Cropland,Wetland,NULL,Wetland,Grassland
2175,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
2176,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
2177,Bareland,Cropland,Wetland,NULL,Wetland,Forest
2178,Bareland,Cropland,Wetland,Water,Wetland,Water
2179,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2180,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2181,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2182,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2183,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
2184,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
2185,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
2186,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
2187,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
2188,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
2189,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
2190,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2191,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2192,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
2193,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
2194,Bareland,Cropland,Bareland,Water,Non_Wetland,Water
2195,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL
2196,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
2197,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
2198,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
2199,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
2200,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest
2201,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland
2202,Bareland,Cropland,Water,NULL,Water,Grassland
2203,Bareland,Cropland,Water,NULL,Water,Bareland
2204,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
2205,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
2206,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
2207,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
2208,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up
2209,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
2210,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Forest
2211,Bareland,Cropland,Forest,Water,Non_Wetland,Forest
2212,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
2213,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2214,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
2215,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
2216,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
2217,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
2218,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
2219,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
2220,Bareland,Bareland,Wetland,Water,Wetland,Water
2221,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2222,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
2223,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
2224,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
2225,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2226,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
2227,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
2228,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
2229,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
2230,Bareland,Bareland,Water,NULL,Water,Bareland
2231,Bareland,Bareland,Water,Water,Water,Bareland
2232,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
2233,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland
2234,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
2235,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
2236,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
2237,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
2238,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2239,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2240,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2241,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
2242,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
2243,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
2244,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
2245,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
2246,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
2247,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
2248,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
2249,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
2250,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
2251,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
2252,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
2253,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
2254,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
2255,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
2256,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
2257,Bareland,Water,NULL,NULL,Non_Wetland,Forest
2258,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
2259,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
2260,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
2261,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
2262,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
2263,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
2264,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
2265,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
2266,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
2267,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
2268,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
2269,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
2270,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
2271,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
2272,Bareland,Water,Wetland,NULL,Wetland,NULL
2273,Bareland,Water,Wetland,NULL,Wetland,Cropland
2274,Bareland,Water,Wetland,NULL,Wetland,Forest
2275,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2276,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
2277,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2278,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
2279,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2280,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2281,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
2282,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
2283,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland
2284,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2285,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
2286,Bareland,Water,Forest,NULL,Non_Wetland,NULL
2287,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
2288,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
2289,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
2290,Bareland,Water,Forest,NULL,Non_Wetland,Forest
2291,Bareland,Forest,NULL,NULL,Non_Wetland,NULL
2292,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
2293,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland
2294,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland
2295,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
2296,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
2297,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland
2298,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
2299,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
2300,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
2301,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
2302,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
2303,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
2304,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
2305,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland
2306,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
2307,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
2308,Bareland,Forest,Bareland,NULL,Non_Wetland,Cropland
2309,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
2310,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
2311,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
2312,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland
2313,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
2314,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
2315,Water,NULL,NULL,NULL,Non_Wetland,NULL
2316,Water,NULL,NULL,NULL,Non_Wetland,Grassland
2317,Water,NULL,NULL,NULL,Non_Wetland,Wetland
2318,Water,NULL,NULL,NULL,Non_Wetland,Bareland
2319,Water,NULL,NULL,NULL,Non_Wetland,Forest
2320,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland
2321,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
2322,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2323,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2324,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2325,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2326,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
2327,Water,NULL,Shrubland,NULL,Non_Wetland,Water
2328,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2329,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
2330,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
2331,Water,NULL,Shrubland,Water,Non_Wetland,Water
2332,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2333,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2334,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2335,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
2336,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2337,Water,NULL,Grassland,Water,Non_Wetland,Bareland
2338,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2339,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2340,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2341,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2342,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
2343,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2344,Water,NULL,Cropland,Water,Non_Wetland,Grassland
2345,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2346,Water,NULL,Wetland,NULL,Wetland,NULL
2347,Water,NULL,Wetland,NULL,Wetland,Wetland
2348,Water,NULL,Wetland,NULL,Wetland,Forest
2349,Water,NULL,Wetland,Non_Water,Wetland,Forest
2350,Water,NULL,Wetland,Water,Wetland,Wetland
2351,Water,NULL,Wetland,Water,Wetland,Water
2352,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2353,Water,NULL,Bareland,NULL,Non_Wetland,NULL
2354,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2355,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
2356,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
2357,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2358,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
2359,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2360,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2361,Water,NULL,Bareland,Water,Non_Wetland,Cropland
2362,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2363,Water,NULL,Bareland,Water,Non_Wetland,Water
2364,Water,NULL,Bareland,Water,Non_Wetland,Forest
2365,Water,NULL,Built-up,NULL,Non_Wetland,NULL
2366,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2367,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
2368,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2369,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
2370,Water,NULL,Built-up,NULL,Non_Wetland,Forest
2371,Water,NULL,Water,NULL,Water,Wetland
2372,Water,NULL,Water,Water,Water,Water
2373,Water,NULL,Water,Water,Water,Forest
2374,Water,NULL,Forest,NULL,Non_Wetland,NULL
2375,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2376,Water,NULL,Forest,NULL,Non_Wetland,Cropland
2377,Water,NULL,Forest,NULL,Non_Wetland,Wetland
2378,Water,NULL,Forest,NULL,Non_Wetland,Bareland
2379,Water,NULL,Forest,NULL,Non_Wetland,Built-up
2380,Water,NULL,Forest,NULL,Non_Wetland,Water
2381,Water,NULL,Forest,NULL,Non_Wetland,Forest
2382,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
2383,Water,NULL,Forest,Water,Non_Wetland,NULL
2384,Water,NULL,Forest,Water,Non_Wetland,Water
2385,Water,NULL,Forest,Water,Non_Wetland,Forest
2386,Water,Cropland,NULL,NULL,Non_Wetland,NULL
2387,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
2388,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
2389,Water,Cropland,NULL,NULL,Non_Wetland,Wetland
2390,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
2391,Water,Cropland,NULL,NULL,Non_Wetland,Forest
2392,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest
2393,Water,Cropland,NULL,Water,Non_Wetland,Cropland
2394,Water,Cropland,NULL,Water,Non_Wetland,Wetland
2395,Water,Cropland,NULL,Water,Non_Wetland,Water
2396,Water,Cropland,NULL,Water,Non_Wetland,Forest
2397,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
2398,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2399,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2400,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2401,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2402,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2403,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2404,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2405,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
2406,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
2407,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
2408,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2409,Water,Cropland,Shrubland,Water,Non_Wetland,Water
2410,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
2411,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
2412,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2413,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2414,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2415,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2416,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2417,Water,Cropland,Grassland,Water,Non_Wetland,Water
2418,Water,Cropland,Grassland,Water,Non_Wetland,Forest
2419,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
2420,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2421,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2422,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
2423,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2424,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2425,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2426,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2427,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2428,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2429,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2430,Water,Cropland,Cropland,Water,Non_Wetland,Water
2431,Water,Cropland,Cropland,Water,Non_Wetland,Forest
2432,Water,Cropland,Wetland,NULL,Wetland,NULL
2433,Water,Cropland,Wetland,NULL,Wetland,Grassland
2434,Water,Cropland,Wetland,NULL,Wetland,Cropland
2435,Water,Cropland,Wetland,NULL,Wetland,Wetland
2436,Water,Cropland,Wetland,NULL,Wetland,Bareland
2437,Water,Cropland,Wetland,NULL,Wetland,Forest
2438,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
2439,Water,Cropland,Wetland,Water,Wetland,Grassland
2440,Water,Cropland,Wetland,Water,Wetland,Cropland
2441,Water,Cropland,Wetland,Water,Wetland,Wetland
2442,Water,Cropland,Wetland,Water,Wetland,Bareland
2443,Water,Cropland,Wetland,Water,Wetland,Water
2444,Water,Cropland,Wetland,Water,Wetland,Forest
2445,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2446,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2447,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2448,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
2449,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2450,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2451,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
2452,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2453,Water,Cropland,Bareland,NULL,Non_Wetland,Built-up
2454,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2455,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
2456,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL
2457,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2458,Water,Cropland,Bareland,Water,Non_Wetland,NULL
2459,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2460,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
2461,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
2462,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2463,Water,Cropland,Bareland,Water,Non_Wetland,Water
2464,Water,Cropland,Bareland,Water,Non_Wetland,Forest
2465,Water,Cropland,Built-up,NULL,Non_Wetland,NULL
2466,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2467,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2468,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2469,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
2470,Water,Cropland,Built-up,Water,Non_Wetland,Forest
2471,Water,Cropland,Water,NULL,Water,Cropland
2472,Water,Cropland,Water,NULL,Water,Wetland
2473,Water,Cropland,Water,NULL,Water,Bareland
2474,Water,Cropland,Water,Water,Water,Grassland
2475,Water,Cropland,Water,Water,Water,Wetland
2476,Water,Cropland,Water,Water,Water,Water
2477,Water,Cropland,Forest,NULL,Non_Wetland,NULL
2478,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2479,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2480,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
2481,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
2482,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2483,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL
2484,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2485,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2486,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
2487,Water,Cropland,Forest,Water,Non_Wetland,NULL
2488,Water,Cropland,Forest,Water,Non_Wetland,Grassland
2489,Water,Cropland,Forest,Water,Non_Wetland,Cropland
2490,Water,Cropland,Forest,Water,Non_Wetland,Wetland
2491,Water,Cropland,Forest,Water,Non_Wetland,Bareland
2492,Water,Cropland,Forest,Water,Non_Wetland,Water
2493,Water,Wetland,NULL,NULL,Non_Wetland,NULL
2494,Water,Wetland,NULL,NULL,Non_Wetland,Grassland
2495,Water,Wetland,NULL,NULL,Non_Wetland,Water
2496,Water,Wetland,NULL,NULL,Non_Wetland,Forest
2497,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2498,Water,Wetland,NULL,Non_Water,Non_Wetland,Forest
2499,Water,Wetland,NULL,Water,Non_Wetland,Wetland
2500,Water,Wetland,NULL,Water,Non_Wetland,Water
2501,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
2502,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2503,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2504,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
2505,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
2506,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2507,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2508,Water,Wetland,Shrubland,Water,Non_Wetland,Cropland
2509,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2510,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2511,Water,Wetland,Shrubland,Water,Non_Wetland,Forest
2512,Water,Wetland,Grassland,NULL,Non_Wetland,Cropland
2513,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
2514,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
2515,Water,Wetland,Grassland,Water,Non_Wetland,Grassland
2516,Water,Wetland,Grassland,Water,Non_Wetland,Cropland
2517,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2518,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
2519,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
2520,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
2521,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
2522,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
2523,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2524,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2525,Water,Wetland,Cropland,Water,Non_Wetland,Cropland
2526,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
2527,Water,Wetland,Cropland,Water,Non_Wetland,Water
2528,Water,Wetland,Wetland,NULL,Wetland,NULL
2529,Water,Wetland,Wetland,NULL,Wetland,Grassland
2530,Water,Wetland,Wetland,NULL,Wetland,Wetland
2531,Water,Wetland,Wetland,NULL,Wetland,Water
2532,Water,Wetland,Wetland,NULL,Wetland,Forest
2533,Water,Wetland,Wetland,Non_Water,Wetland,Water
2534,Water,Wetland,Wetland,Non_Water,Wetland,Forest
2535,Water,Wetland,Wetland,Water,Wetland,Grassland
2536,Water,Wetland,Wetland,Water,Wetland,Wetland
2537,Water,Wetland,Wetland,Water,Wetland,Water
2538,Water,Wetland,Wetland,Water,Wetland,Forest
2539,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
2540,Water,Wetland,Bareland,NULL,Non_Wetland,Cropland
2541,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
2542,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
2543,Water,Wetland,Bareland,NULL,Non_Wetland,Water
2544,Water,Wetland,Bareland,NULL,Non_Wetland,Forest
2545,Water,Wetland,Bareland,Non_Water,Non_Wetland,Forest
2546,Water,Wetland,Bareland,Water,Non_Wetland,Grassland
2547,Water,Wetland,Bareland,Water,Non_Wetland,Cropland
2548,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2549,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
2550,Water,Wetland,Bareland,Water,Non_Wetland,Water
2551,Water,Wetland,Bareland,Water,Non_Wetland,Forest
2552,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland
2553,Water,Wetland,Built-up,NULL,Non_Wetland,Forest
2554,Water,Wetland,Water,NULL,Water,Wetland
2555,Water,Wetland,Water,NULL,Water,Water
2556,Water,Wetland,Water,NULL,Water,Forest
2557,Water,Wetland,Water,Non_Water,Water,Water
2558,Water,Wetland,Water,Non_Water,Water,Forest
2559,Water,Wetland,Water,Water,Water,Grassland
2560,Water,Wetland,Water,Water,Water,Cropland
2561,Water,Wetland,Water,Water,Water,Wetland
2562,Water,Wetland,Water,Water,Water,Water
2563,Water,Wetland,Water,Water,Water,Forest
2564,Water,Wetland,Forest,NULL,Non_Wetland,NULL
2565,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
2566,Water,Wetland,Forest,NULL,Non_Wetland,Cropland
