Value,AFRICA_2024_DynamicWorld_2024_37PCN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCN_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCN_M_R,AFRICA_2024_GSW_Yearly_2021_37PCN_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCN_M_R,AFRICA_2024_WorldCover_2021_37PCN_M_R
2570,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
2571,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2572,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2573,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2574,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2575,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2576,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2577,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2578,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2579,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2580,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2581,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2582,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2583,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2584,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2585,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2586,Forest,Cropland,Wetland,NULL,Wetland,NULL
2587,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2588,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2589,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2590,Forest,Cropland,Wetland,NULL,Wetland,Bareland
2591,Forest,Cropland,Wetland,NULL,Wetland,Forest
2592,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
2593,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2594,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2595,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2596,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2597,Forest,Cropland,Wetland,Water,Wetland,NULL
2598,Forest,Cropland,Wetland,Water,Wetland,Grassland
2599,Forest,Cropland,Wetland,Water,Wetland,Cropland
2600,Forest,Cropland,Wetland,Water,Wetland,Wetland
2601,Forest,Cropland,Wetland,Water,Wetland,Forest
2602,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2603,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2604,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2605,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2606,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2607,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2608,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2609,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
2610,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2611,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
2612,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
2613,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2614,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2615,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2616,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
2617,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
2618,Forest,Cropland,Bareland,Water,Non_Wetland,Water
2619,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
2620,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2621,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2622,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2623,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
2624,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
2625,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2626,Forest,Cropland,Built-up,NULL,Non_Wetland,Water
2627,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2628,Forest,Cropland,Built-up,Water,Non_Wetland,NULL
2629,Forest,Cropland,Built-up,Water,Non_Wetland,Forest
2630,Forest,Cropland,Water,NULL,Water,NULL
2631,Forest,Cropland,Water,NULL,Water,Grassland
2632,Forest,Cropland,Water,NULL,Water,Water
2633,Forest,Cropland,Water,NULL,Water,Forest
2634,Forest,Cropland,Water,Non_Water,Water,Cropland
2635,Forest,Cropland,Water,Water,Water,Grassland
2636,Forest,Cropland,Water,Water,Water,Wetland
2637,Forest,Cropland,Water,Water,Water,Water
2638,Forest,Cropland,Water,Water,Water,Forest
2639,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2640,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2641,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2642,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2643,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2644,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2645,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2646,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2647,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
2648,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2649,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2650,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2651,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2652,Forest,Cropland,Forest,Water,Non_Wetland,NULL
2653,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2654,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2655,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2656,Forest,Cropland,Forest,Water,Non_Wetland,Water
2657,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2658,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2659,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2660,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
2661,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2662,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2663,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2664,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
2665,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
2666,Forest,Wetland,NULL,Water,Non_Wetland,Water
2667,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2668,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2669,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2670,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2671,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2672,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2673,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2674,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2675,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
2676,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2677,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2678,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2679,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2680,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2681,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2682,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2683,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2684,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2685,Forest,Wetland,Grassland,Water,Non_Wetland,Forest
2686,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2687,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2688,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2689,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2690,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
2691,Forest,Wetland,Wetland,NULL,Wetland,NULL
2692,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2693,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2694,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2695,Forest,Wetland,Wetland,NULL,Wetland,Forest
2696,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2697,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2698,Forest,Wetland,Wetland,Water,Wetland,Cropland
2699,Forest,Wetland,Wetland,Water,Wetland,Wetland
2700,Forest,Wetland,Wetland,Water,Wetland,Water
2701,Forest,Wetland,Wetland,Water,Wetland,Forest
2702,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2703,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2704,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest
2705,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2706,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
2707,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland
2708,Forest,Wetland,Water,NULL,Water,Wetland
2709,Forest,Wetland,Water,NULL,Water,Water
2710,Forest,Wetland,Water,NULL,Water,Forest
2711,Forest,Wetland,Water,Non_Water,Water,Wetland
2712,Forest,Wetland,Water,Non_Water,Water,Forest
2713,Forest,Wetland,Water,Water,Water,Cropland
2714,Forest,Wetland,Water,Water,Water,Wetland
2715,Forest,Wetland,Water,Water,Water,Water
2716,Forest,Wetland,Water,Water,Water,Forest
2717,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2718,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2719,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2720,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2721,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2722,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2723,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2724,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
2725,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2726,Forest,Wetland,Forest,Water,Non_Wetland,Cropland
2727,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2728,Forest,Wetland,Forest,Water,Non_Wetland,Water
2729,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2730,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2731,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2732,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
2733,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
2734,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2735,Forest,Built-up,NULL,Water,Non_Wetland,Forest
2736,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2737,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2738,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2739,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2740,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2741,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2742,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2743,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2744,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland
2745,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2746,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2747,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2748,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2749,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
2750,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2751,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2752,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2753,Forest,Built-up,Grassland,Water,Non_Wetland,Forest
2754,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2755,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2756,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2757,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
2758,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2759,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2760,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2761,Forest,Built-up,Cropland,Water,Non_Wetland,Forest
2762,Forest,Built-up,Wetland,NULL,Wetland,NULL
2763,Forest,Built-up,Wetland,NULL,Wetland,Grassland
2764,Forest,Built-up,Wetland,NULL,Wetland,Cropland
2765,Forest,Built-up,Wetland,NULL,Wetland,Wetland
2766,Forest,Built-up,Wetland,NULL,Wetland,Forest
2767,Forest,Built-up,Wetland,Non_Water,Wetland,NULL
2768,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
2769,Forest,Built-up,Wetland,Water,Wetland,Forest
2770,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2771,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2772,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2773,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2774,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
2775,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2776,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
2777,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2778,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2779,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Forest
2780,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2781,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2782,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2783,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2784,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2785,Forest,Built-up,Water,NULL,Water,Forest
2786,Forest,Built-up,Water,Water,Water,Water
2787,Forest,Built-up,Water,Water,Water,Forest
2788,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2789,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2790,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2791,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
2792,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2793,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2794,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2795,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2796,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2797,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2798,Forest,Water,NULL,NULL,Non_Wetland,Cropland
2799,Forest,Water,NULL,NULL,Non_Wetland,Wetland
2800,Forest,Water,NULL,NULL,Non_Wetland,Bareland
2801,Forest,Water,NULL,NULL,Non_Wetland,Water
2802,Forest,Water,NULL,NULL,Non_Wetland,Forest
2803,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2804,Forest,Water,NULL,Water,Non_Wetland,Grassland
2805,Forest,Water,NULL,Water,Non_Wetland,Water
2806,Forest,Water,NULL,Water,Non_Wetland,Forest
2807,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2808,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2809,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2810,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2811,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2812,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2813,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2814,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2815,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2816,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
2817,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2818,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2819,Forest,Water,Grassland,NULL,Non_Wetland,NULL
2820,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
2821,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
2822,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2823,Forest,Water,Grassland,NULL,Non_Wetland,Water
2824,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2825,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland
2826,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2827,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2828,Forest,Water,Grassland,Water,Non_Wetland,Water
2829,Forest,Water,Grassland,Water,Non_Wetland,Forest
2830,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2831,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2832,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2833,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
2834,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2835,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2836,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
2837,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2838,Forest,Water,Cropland,Water,Non_Wetland,Cropland
2839,Forest,Water,Cropland,Water,Non_Wetland,Wetland
2840,Forest,Water,Cropland,Water,Non_Wetland,Forest
2841,Forest,Water,Wetland,NULL,Wetland,NULL
2842,Forest,Water,Wetland,NULL,Wetland,Grassland
2843,Forest,Water,Wetland,NULL,Wetland,Cropland
2844,Forest,Water,Wetland,NULL,Wetland,Wetland
2845,Forest,Water,Wetland,NULL,Wetland,Forest
2846,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2847,Forest,Water,Wetland,Non_Water,Wetland,Water
2848,Forest,Water,Wetland,Non_Water,Wetland,Forest
2849,Forest,Water,Wetland,Water,Wetland,NULL
2850,Forest,Water,Wetland,Water,Wetland,Grassland
2851,Forest,Water,Wetland,Water,Wetland,Cropland
2852,Forest,Water,Wetland,Water,Wetland,Wetland
2853,Forest,Water,Wetland,Water,Wetland,Bareland
2854,Forest,Water,Wetland,Water,Wetland,Water
2855,Forest,Water,Wetland,Water,Wetland,Forest
2856,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2857,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2858,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2859,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
2860,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2861,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2862,Forest,Water,Bareland,NULL,Non_Wetland,Water
2863,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2864,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL
2865,Forest,Water,Bareland,Non_Water,Non_Wetland,Cropland
2866,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2867,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2868,Forest,Water,Bareland,Water,Non_Wetland,NULL
2869,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2870,Forest,Water,Bareland,Water,Non_Wetland,Wetland
2871,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2872,Forest,Water,Bareland,Water,Non_Wetland,Water
2873,Forest,Water,Bareland,Water,Non_Wetland,Forest
2874,Forest,Water,Built-up,NULL,Non_Wetland,NULL
2875,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2876,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2877,Forest,Water,Built-up,NULL,Non_Wetland,Water
2878,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2879,Forest,Water,Built-up,Water,Non_Wetland,Forest
2880,Forest,Water,Water,NULL,Water,Wetland
2881,Forest,Water,Water,NULL,Water,Forest
2882,Forest,Water,Water,Non_Water,Water,Wetland
2883,Forest,Water,Water,Non_Water,Water,Forest
2884,Forest,Water,Water,Water,Water,Wetland
2885,Forest,Water,Water,Water,Water,Water
2886,Forest,Water,Water,Water,Water,Forest
2887,Forest,Water,Forest,NULL,Non_Wetland,NULL
2888,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2889,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2890,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2891,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2892,Forest,Water,Forest,NULL,Non_Wetland,Water
2893,Forest,Water,Forest,NULL,Non_Wetland,Forest
2894,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2895,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2896,Forest,Water,Forest,Water,Non_Wetland,Grassland
2897,Forest,Water,Forest,Water,Non_Wetland,Cropland
2898,Forest,Water,Forest,Water,Non_Wetland,Wetland
2899,Forest,Water,Forest,Water,Non_Wetland,Water
2900,Forest,Water,Forest,Water,Non_Wetland,Forest
2901,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2902,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2903,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2904,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2905,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2906,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2907,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2908,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
2909,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland
2910,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
2911,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2912,Forest,Forest,NULL,Water,Non_Wetland,Cropland
2913,Forest,Forest,NULL,Water,Non_Wetland,Forest
2914,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2915,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2916,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2917,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2918,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2919,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2920,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2921,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2922,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2923,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2924,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2925,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2926,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2927,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2928,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2929,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2930,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2931,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2932,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2933,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2934,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2935,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2936,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2937,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2938,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
2939,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
2940,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2941,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2942,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2943,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2944,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2945,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2946,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2947,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2948,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2949,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2950,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2951,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2952,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2953,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2954,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
2955,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2956,Forest,Forest,Wetland,NULL,Wetland,NULL
2957,Forest,Forest,Wetland,NULL,Wetland,Grassland
2958,Forest,Forest,Wetland,NULL,Wetland,Cropland
2959,Forest,Forest,Wetland,NULL,Wetland,Wetland
2960,Forest,Forest,Wetland,NULL,Wetland,Forest
2961,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2962,Forest,Forest,Wetland,Non_Water,Wetland,Water
2963,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2964,Forest,Forest,Wetland,Water,Wetland,NULL
2965,Forest,Forest,Wetland,Water,Wetland,Grassland
2966,Forest,Forest,Wetland,Water,Wetland,Cropland
2967,Forest,Forest,Wetland,Water,Wetland,Wetland
2968,Forest,Forest,Wetland,Water,Wetland,Water
2969,Forest,Forest,Wetland,Water,Wetland,Forest
2970,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2971,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2972,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2973,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2974,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2975,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2976,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2977,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2978,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2979,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2980,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2981,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2982,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2983,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2984,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2985,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
2986,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2987,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2988,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2989,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2990,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2991,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2992,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2993,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2994,Forest,Forest,Water,NULL,Water,NULL
2995,Forest,Forest,Water,NULL,Water,Grassland
2996,Forest,Forest,Water,NULL,Water,Cropland
2997,Forest,Forest,Water,NULL,Water,Wetland
2998,Forest,Forest,Water,NULL,Water,Water
2999,Forest,Forest,Water,NULL,Water,Forest
3000,Forest,Forest,Water,Non_Water,Water,Wetland
3001,Forest,Forest,Water,Non_Water,Water,Forest
