Value,AFRICA_2024_DynamicWorld_2024_37PCP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,AFRICA_2024_WorldCover_2021_37PCP_M_R
2548,Water,Water,Water,Water,Water,Wetland
2549,Water,Water,Water,Water,Water,Bareland
2550,Water,Water,Water,Water,Water,Water
2551,Water,Water,Water,Water,Water,Forest
2552,Water,Water,Forest,NULL,Non_Wetland,NULL
2553,Water,Water,Forest,NULL,Non_Wetland,Grassland
2554,Water,Water,Forest,NULL,Non_Wetland,Cropland
2555,Water,Water,Forest,NULL,Non_Wetland,Wetland
2556,Water,Water,Forest,NULL,Non_Wetland,Water
2557,Water,Water,Forest,NULL,Non_Wetland,Forest
2558,Water,Water,Forest,Non_Water,Non_Wetland,NULL
2559,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2560,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2561,Water,Water,Forest,Non_Water,Non_Wetland,Water
2562,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2563,Water,Water,Forest,Water,Non_Wetland,Cropland
2564,Water,Water,Forest,Water,Non_Wetland,Wetland
2565,Water,Water,Forest,Water,Non_Wetland,Bareland
2566,Water,Water,Forest,Water,Non_Wetland,Water
2567,Water,Water,Forest,Water,Non_Wetland,Forest
2568,Water,Forest,NULL,NULL,Non_Wetland,Cropland
2569,Water,Forest,NULL,NULL,Non_Wetland,Wetland
2570,Water,Forest,NULL,NULL,Non_Wetland,Forest
2571,Water,Forest,NULL,Non_Water,Non_Wetland,Wetland
2572,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2573,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
2574,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
2575,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2576,Water,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2577,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2578,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2579,Water,Forest,Grassland,Water,Non_Wetland,Forest
2580,Water,Forest,Cropland,NULL,Non_Wetland,NULL
2581,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
2582,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2583,Water,Forest,Wetland,NULL,Wetland,Cropland
2584,Water,Forest,Wetland,NULL,Wetland,Wetland
2585,Water,Forest,Wetland,NULL,Wetland,Water
2586,Water,Forest,Wetland,NULL,Wetland,Forest
2587,Water,Forest,Wetland,Non_Water,Wetland,Cropland
2588,Water,Forest,Wetland,Non_Water,Wetland,Water
2589,Water,Forest,Wetland,Non_Water,Wetland,Forest
2590,Water,Forest,Wetland,Water,Wetland,NULL
2591,Water,Forest,Wetland,Water,Wetland,Grassland
2592,Water,Forest,Wetland,Water,Wetland,Cropland
2593,Water,Forest,Wetland,Water,Wetland,Wetland
2594,Water,Forest,Wetland,Water,Wetland,Water
2595,Water,Forest,Wetland,Water,Wetland,Forest
2596,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2597,Water,Forest,Water,NULL,Water,Forest
2598,Water,Forest,Water,Water,Water,Cropland
2599,Water,Forest,Water,Water,Water,Wetland
2600,Water,Forest,Water,Water,Water,Water
2601,Water,Forest,Water,Water,Water,Forest
2602,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2603,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2604,Water,Forest,Forest,NULL,Non_Wetland,Forest
2605,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland
2606,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up
2607,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Cropland
2608,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up
2609,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2610,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2611,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2612,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2613,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2614,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2615,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2616,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
2617,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2618,Forest,NULL,NULL,Water,Non_Wetland,NULL
2619,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2620,Forest,NULL,NULL,Water,Non_Wetland,Cropland
2621,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2622,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2623,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2624,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2625,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2626,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2627,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2628,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2629,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2630,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2631,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2632,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2633,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2634,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2635,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2636,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2637,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2638,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2639,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2640,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2641,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2642,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2643,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2644,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2645,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2646,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2647,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2648,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2649,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2650,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2651,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2652,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2653,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2654,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2655,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2656,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2657,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2658,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2659,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2660,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2661,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2662,Forest,NULL,Wetland,NULL,Wetland,NULL
2663,Forest,NULL,Wetland,NULL,Wetland,Grassland
2664,Forest,NULL,Wetland,NULL,Wetland,Cropland
2665,Forest,NULL,Wetland,NULL,Wetland,Wetland
2666,Forest,NULL,Wetland,NULL,Wetland,Forest
2667,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2668,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2669,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2670,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2671,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2672,Forest,NULL,Wetland,Water,Wetland,NULL
2673,Forest,NULL,Wetland,Water,Wetland,Grassland
2674,Forest,NULL,Wetland,Water,Wetland,Cropland
2675,Forest,NULL,Wetland,Water,Wetland,Wetland
2676,Forest,NULL,Wetland,Water,Wetland,Forest
2677,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2678,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2679,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2680,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2681,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2682,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2683,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2684,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2685,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2686,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2687,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2688,Forest,NULL,Bareland,Water,Non_Wetland,NULL
2689,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2690,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2691,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2692,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2693,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2694,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2695,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2696,Forest,NULL,Built-up,NULL,Non_Wetland,Water
2697,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2698,Forest,NULL,Water,NULL,Water,NULL
2699,Forest,NULL,Water,NULL,Water,Grassland
2700,Forest,NULL,Water,NULL,Water,Forest
2701,Forest,NULL,Water,Non_Water,Water,NULL
2702,Forest,NULL,Water,Non_Water,Water,Forest
2703,Forest,NULL,Water,Water,Water,Grassland
2704,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2705,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2706,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2707,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2708,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2709,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2710,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2711,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2712,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2713,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2714,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2715,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2716,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2717,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2718,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2719,Forest,NULL,Forest,Water,Non_Wetland,Forest
2720,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2721,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2722,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2723,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2724,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
2725,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
2726,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2727,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
2728,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2729,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2730,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2731,Forest,Cropland,NULL,Non_Water,Non_Wetland,Water
2732,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2733,Forest,Cropland,NULL,Water,Non_Wetland,Grassland
2734,Forest,Cropland,NULL,Water,Non_Wetland,Cropland
2735,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
2736,Forest,Cropland,NULL,Water,Non_Wetland,Forest
2737,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2738,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2739,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2740,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2741,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2742,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2743,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
2744,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2745,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2746,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2747,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2748,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2749,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2750,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2751,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2752,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2753,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2754,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2755,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2756,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2757,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2758,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2759,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2760,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2761,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL
2762,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2763,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2764,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
2765,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
2766,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2767,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2768,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2769,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2770,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2771,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2772,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2773,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2774,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2775,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2776,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2777,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2778,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2779,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2780,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2781,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2782,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2783,Forest,Cropland,Wetland,NULL,Wetland,NULL
2784,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2785,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2786,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2787,Forest,Cropland,Wetland,NULL,Wetland,Bareland
2788,Forest,Cropland,Wetland,NULL,Wetland,Water
2789,Forest,Cropland,Wetland,NULL,Wetland,Forest
2790,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
2791,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2792,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2793,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2794,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2795,Forest,Cropland,Wetland,Water,Wetland,NULL
2796,Forest,Cropland,Wetland,Water,Wetland,Grassland
2797,Forest,Cropland,Wetland,Water,Wetland,Cropland
2798,Forest,Cropland,Wetland,Water,Wetland,Wetland
2799,Forest,Cropland,Wetland,Water,Wetland,Water
2800,Forest,Cropland,Wetland,Water,Wetland,Forest
2801,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2802,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2803,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2804,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2805,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2806,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2807,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2808,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
2809,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2810,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
2811,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
2812,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2813,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL
2814,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2815,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2816,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2817,Forest,Cropland,Bareland,Water,Non_Wetland,NULL
2818,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
2819,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
2820,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
2821,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
2822,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2823,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2824,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2825,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
2826,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2827,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2828,Forest,Cropland,Water,NULL,Water,NULL
2829,Forest,Cropland,Water,NULL,Water,Grassland
2830,Forest,Cropland,Water,NULL,Water,Cropland
2831,Forest,Cropland,Water,NULL,Water,Forest
2832,Forest,Cropland,Water,Water,Water,Cropland
2833,Forest,Cropland,Water,Water,Water,Wetland
2834,Forest,Cropland,Water,Water,Water,Water
2835,Forest,Cropland,Water,Water,Water,Forest
2836,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2837,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2838,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2839,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2840,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2841,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2842,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2843,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
2844,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2845,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2846,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2847,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2848,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2849,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2850,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2851,Forest,Cropland,Forest,Water,Non_Wetland,Water
2852,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2853,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2854,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
2855,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2856,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2857,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2858,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
2859,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
2860,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2861,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2862,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2863,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2864,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2865,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2866,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2867,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2868,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2869,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2870,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
2871,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2872,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2873,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2874,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
2875,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2876,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
2877,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2878,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2879,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL
2880,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2881,Forest,Wetland,Grassland,Water,Non_Wetland,Cropland
2882,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2883,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2884,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2885,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2886,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2887,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2888,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2889,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2890,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2891,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
2892,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
2893,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2894,Forest,Wetland,Cropland,Water,Non_Wetland,Water
2895,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
2896,Forest,Wetland,Wetland,NULL,Wetland,NULL
2897,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2898,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2899,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2900,Forest,Wetland,Wetland,NULL,Wetland,Forest
2901,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
2902,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2903,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
2904,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2905,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2906,Forest,Wetland,Wetland,Water,Wetland,NULL
2907,Forest,Wetland,Wetland,Water,Wetland,Grassland
2908,Forest,Wetland,Wetland,Water,Wetland,Cropland
2909,Forest,Wetland,Wetland,Water,Wetland,Wetland
2910,Forest,Wetland,Wetland,Water,Wetland,Water
2911,Forest,Wetland,Wetland,Water,Wetland,Forest
2912,Forest,Wetland,Bareland,NULL,Non_Wetland,Cropland
2913,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2914,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2915,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
2916,Forest,Wetland,Bareland,Water,Non_Wetland,Cropland
2917,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2918,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
2919,Forest,Wetland,Water,NULL,Water,Wetland
2920,Forest,Wetland,Water,NULL,Water,Water
2921,Forest,Wetland,Water,Non_Water,Water,Wetland
2922,Forest,Wetland,Water,Water,Water,Cropland
2923,Forest,Wetland,Water,Water,Water,Wetland
2924,Forest,Wetland,Water,Water,Water,Water
2925,Forest,Wetland,Water,Water,Water,Forest
2926,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2927,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2928,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2929,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2930,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2931,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland
2932,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2933,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2934,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2935,Forest,Wetland,Forest,Water,Non_Wetland,Cropland
2936,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2937,Forest,Wetland,Forest,Water,Non_Wetland,Water
2938,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2939,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2940,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2941,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
2942,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
2943,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
2944,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2945,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest
2946,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2947,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2948,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2949,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2950,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2951,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2952,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2953,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL
2954,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2955,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2956,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2957,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2958,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2959,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
2960,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2961,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2962,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2963,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2964,Forest,Built-up,Grassland,Water,Non_Wetland,NULL
2965,Forest,Built-up,Grassland,Water,Non_Wetland,Forest
2966,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2967,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2968,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2969,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
2970,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2971,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2972,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2973,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL
2974,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
