Value,AFRICA_2024_DynamicWorld_2024_37PCL_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCL_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCL_M_R,AFRICA_2024_GSW_Yearly_2021_37PCL_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCL_M_R,AFRICA_2024_WorldCover_2021_37PCL_M_R
2544,Forest,Forest,Wetland,Water,Wetland,NULL
2545,Forest,Forest,Wetland,Water,Wetland,Cropland
2546,Forest,Forest,Wetland,Water,Wetland,Wetland
2547,Forest,Forest,Wetland,Water,Wetland,Water
2548,Forest,Forest,Wetland,Water,Wetland,Forest
2549,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2550,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2551,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2552,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2553,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2554,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2555,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2556,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2557,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2558,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2559,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2560,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2561,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2562,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2563,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
2564,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2565,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2566,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2567,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2568,Forest,Forest,Bareland,Water,Non_Wetland,NULL
2569,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2570,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
2571,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2572,Forest,Forest,Bareland,Water,Non_Wetland,Water
2573,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2574,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2575,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2576,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2577,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2578,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2579,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2580,Forest,Forest,Built-up,Non_Water,Non_Wetland,Cropland
2581,Forest,Forest,Built-up,Water,Non_Wetland,NULL
2582,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
2583,Forest,Forest,Built-up,Water,Non_Wetland,Cropland
2584,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2585,Forest,Forest,Water,NULL,Water,NULL
2586,Forest,Forest,Water,NULL,Water,Grassland
2587,Forest,Forest,Water,NULL,Water,Wetland
2588,Forest,Forest,Water,NULL,Water,Forest
2589,Forest,Forest,Water,Non_Water,Water,Wetland
2590,Forest,Forest,Water,Water,Water,Wetland
2591,Forest,Forest,Water,Water,Water,Water
2592,Forest,Forest,Water,Water,Water,Forest
2593,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2594,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2595,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2596,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2597,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2598,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2599,Forest,Forest,Forest,NULL,Non_Wetland,Water
2600,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2601,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2602,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2603,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2604,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2605,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2606,Forest,Forest,Forest,Water,Non_Wetland,NULL
2607,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2608,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2609,Forest,Forest,Forest,Water,Non_Wetland,Water
2610,Forest,Forest,Forest,Water,Non_Wetland,Forest
