Value,AFRICA_2024_DynamicWorld_2024_36PVA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,AFRICA_2024_WorldCover_2021_36PVA_M_R
2487,Water,Built-up,Wetland,Water,Wetland,Forest
2488,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
2489,Water,Built-up,Bareland,NULL,Non_Wetland,Cropland
2490,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2491,Water,Built-up,Bareland,NULL,Non_Wetland,Water
2492,Water,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
2493,Water,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
2494,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
2495,Water,Built-up,Bareland,Water,Non_Wetland,Cropland
2496,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
2497,Water,Built-up,Bareland,Water,Non_Wetland,Water
2498,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
2499,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
2500,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
2501,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
2502,Water,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
2503,Water,Built-up,Built-up,Water,Non_Wetland,Cropland
2504,Water,Built-up,Water,NULL,Water,Water
2505,Water,Built-up,Water,NULL,Water,Forest
2506,Water,Built-up,Water,Non_Water,Water,Water
2507,Water,Built-up,Water,Water,Water,Bareland
2508,Water,Built-up,Water,Water,Water,Water
2509,Water,Built-up,Water,Water,Water,Forest
2510,Water,Built-up,Forest,Non_Water,Non_Wetland,Cropland
2511,Water,Water,NULL,NULL,Non_Wetland,Grassland
2512,Water,Water,NULL,NULL,Non_Wetland,Cropland
2513,Water,Water,NULL,NULL,Non_Wetland,Forest
2514,Water,Water,NULL,Non_Water,Non_Wetland,Cropland
2515,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
2516,Water,Water,NULL,Water,Non_Wetland,Cropland
2517,Water,Water,NULL,Water,Non_Wetland,Wetland
2518,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2519,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2520,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2521,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2522,Water,Water,Shrubland,NULL,Non_Wetland,Water
2523,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2524,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2525,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2526,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2527,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2528,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2529,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2530,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2531,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2532,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2533,Water,Water,Shrubland,Water,Non_Wetland,Water
2534,Water,Water,Shrubland,Water,Non_Wetland,Forest
2535,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2536,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2537,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2538,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2539,Water,Water,Grassland,NULL,Non_Wetland,Water
2540,Water,Water,Grassland,NULL,Non_Wetland,Forest
2541,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2542,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2543,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2544,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2545,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2546,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
2547,Water,Water,Grassland,Water,Non_Wetland,Grassland
2548,Water,Water,Grassland,Water,Non_Wetland,Cropland
2549,Water,Water,Grassland,Water,Non_Wetland,Wetland
2550,Water,Water,Grassland,Water,Non_Wetland,Bareland
2551,Water,Water,Grassland,Water,Non_Wetland,Water
2552,Water,Water,Grassland,Water,Non_Wetland,Forest
2553,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2554,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2555,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2556,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2557,Water,Water,Cropland,NULL,Non_Wetland,Water
2558,Water,Water,Cropland,NULL,Non_Wetland,Forest
2559,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
2560,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2561,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2562,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2563,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2564,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2565,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2566,Water,Water,Cropland,Water,Non_Wetland,Grassland
2567,Water,Water,Cropland,Water,Non_Wetland,Cropland
2568,Water,Water,Cropland,Water,Non_Wetland,Wetland
2569,Water,Water,Cropland,Water,Non_Wetland,Bareland
2570,Water,Water,Cropland,Water,Non_Wetland,Built-up
2571,Water,Water,Cropland,Water,Non_Wetland,Water
2572,Water,Water,Cropland,Water,Non_Wetland,Forest
2573,Water,Water,Wetland,NULL,Wetland,Grassland
2574,Water,Water,Wetland,NULL,Wetland,Cropland
2575,Water,Water,Wetland,NULL,Wetland,Wetland
2576,Water,Water,Wetland,NULL,Wetland,Bareland
2577,Water,Water,Wetland,NULL,Wetland,Water
2578,Water,Water,Wetland,NULL,Wetland,Forest
2579,Water,Water,Wetland,Non_Water,Wetland,Grassland
2580,Water,Water,Wetland,Non_Water,Wetland,Cropland
2581,Water,Water,Wetland,Non_Water,Wetland,Wetland
2582,Water,Water,Wetland,Non_Water,Wetland,Bareland
2583,Water,Water,Wetland,Non_Water,Wetland,Water
2584,Water,Water,Wetland,Non_Water,Wetland,Forest
2585,Water,Water,Wetland,Water,Wetland,Grassland
2586,Water,Water,Wetland,Water,Wetland,Cropland
2587,Water,Water,Wetland,Water,Wetland,Wetland
2588,Water,Water,Wetland,Water,Wetland,Bareland
2589,Water,Water,Wetland,Water,Wetland,Water
2590,Water,Water,Wetland,Water,Wetland,Forest
2591,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2592,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2593,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2594,Water,Water,Bareland,NULL,Non_Wetland,Water
2595,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2596,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2597,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2598,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2599,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2600,Water,Water,Bareland,Water,Non_Wetland,Grassland
2601,Water,Water,Bareland,Water,Non_Wetland,Cropland
2602,Water,Water,Bareland,Water,Non_Wetland,Wetland
2603,Water,Water,Bareland,Water,Non_Wetland,Bareland
2604,Water,Water,Bareland,Water,Non_Wetland,Water
2605,Water,Water,Bareland,Water,Non_Wetland,Forest
2606,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2607,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2608,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2609,Water,Water,Built-up,NULL,Non_Wetland,Built-up
2610,Water,Water,Built-up,NULL,Non_Wetland,Water
2611,Water,Water,Built-up,NULL,Non_Wetland,Forest
2612,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
2613,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
2614,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2615,Water,Water,Built-up,Water,Non_Wetland,Grassland
2616,Water,Water,Built-up,Water,Non_Wetland,Cropland
2617,Water,Water,Built-up,Water,Non_Wetland,Bareland
2618,Water,Water,Built-up,Water,Non_Wetland,Water
2619,Water,Water,Water,NULL,Water,Grassland
2620,Water,Water,Water,NULL,Water,Cropland
2621,Water,Water,Water,NULL,Water,Bareland
2622,Water,Water,Water,NULL,Water,Water
2623,Water,Water,Water,NULL,Water,Forest
2624,Water,Water,Water,Non_Water,Water,Grassland
2625,Water,Water,Water,Non_Water,Water,Cropland
2626,Water,Water,Water,Non_Water,Water,Wetland
2627,Water,Water,Water,Non_Water,Water,Water
2628,Water,Water,Water,Non_Water,Water,Forest
2629,Water,Water,Water,Water,Water,Grassland
2630,Water,Water,Water,Water,Water,Cropland
2631,Water,Water,Water,Water,Water,Wetland
2632,Water,Water,Water,Water,Water,Bareland
2633,Water,Water,Water,Water,Water,Water
2634,Water,Water,Water,Water,Water,Forest
2635,Water,Water,Forest,NULL,Non_Wetland,Grassland
2636,Water,Water,Forest,NULL,Non_Wetland,Cropland
2637,Water,Water,Forest,NULL,Non_Wetland,Forest
2638,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2639,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2640,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2641,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2642,Water,Water,Forest,Water,Non_Wetland,Grassland
2643,Water,Water,Forest,Water,Non_Wetland,Cropland
2644,Water,Water,Forest,Water,Non_Wetland,Wetland
2645,Water,Water,Forest,Water,Non_Wetland,Water
2646,Water,Water,Forest,Water,Non_Wetland,Forest
2647,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
2648,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2649,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2650,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2651,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2652,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2653,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2654,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
2655,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2656,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2657,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2658,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2659,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2660,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2661,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2662,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2663,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2664,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2665,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2666,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2667,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2668,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2669,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2670,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2671,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2672,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2673,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2674,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2675,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2676,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2677,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2678,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
2679,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2680,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2681,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2682,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2683,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2684,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2685,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2686,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2687,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2688,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2689,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2690,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2691,Forest,NULL,Wetland,NULL,Wetland,NULL
2692,Forest,NULL,Wetland,NULL,Wetland,Grassland
2693,Forest,NULL,Wetland,NULL,Wetland,Cropland
2694,Forest,NULL,Wetland,NULL,Wetland,Wetland
2695,Forest,NULL,Wetland,NULL,Wetland,Forest
2696,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2697,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2698,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2699,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2700,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2701,Forest,NULL,Wetland,Water,Wetland,Grassland
2702,Forest,NULL,Wetland,Water,Wetland,Cropland
2703,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2704,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2705,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2706,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2707,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2708,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2709,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2710,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2711,Forest,NULL,Built-up,Non_Water,Non_Wetland,Cropland
2712,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2713,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2714,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2715,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2716,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2717,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2718,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2719,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2720,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2721,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2722,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2723,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2724,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2725,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2726,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2727,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2728,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2729,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2730,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2731,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2732,Forest,Cropland,NULL,Water,Non_Wetland,Grassland
2733,Forest,Cropland,NULL,Water,Non_Wetland,Cropland
2734,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2735,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2736,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2737,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2738,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2739,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2740,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2741,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2742,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2743,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2744,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2745,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2746,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2747,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2748,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2749,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2750,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2751,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2752,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2753,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2754,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2755,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2756,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2757,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2758,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
2759,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
2760,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
2761,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2762,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2763,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2764,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2765,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2766,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2767,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2768,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2769,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2770,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2771,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2772,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2773,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2774,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2775,Forest,Cropland,Wetland,NULL,Wetland,NULL
2776,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2777,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2778,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2779,Forest,Cropland,Wetland,NULL,Wetland,Forest
2780,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
2781,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2782,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2783,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2784,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2785,Forest,Cropland,Wetland,Water,Wetland,Grassland
2786,Forest,Cropland,Wetland,Water,Wetland,Cropland
2787,Forest,Cropland,Wetland,Water,Wetland,Wetland
2788,Forest,Cropland,Wetland,Water,Wetland,Forest
2789,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2790,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2791,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
2792,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2793,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2794,Forest,Cropland,Water,Water,Water,Wetland
2795,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2796,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2797,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2798,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2799,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2800,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
2801,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2802,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2803,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2804,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2805,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2806,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2807,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2808,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2809,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2810,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
2811,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2812,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2813,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL
2814,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland
2815,Forest,Wetland,NULL,Non_Water,Non_Wetland,Cropland
2816,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2817,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
2818,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2819,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2820,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2821,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2822,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2823,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2824,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2825,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2826,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2827,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2828,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2829,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
2830,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
2831,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2832,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
2833,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2834,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2835,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL
2836,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2837,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
2838,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2839,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2840,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2841,Forest,Wetland,Grassland,Water,Non_Wetland,Cropland
2842,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2843,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2844,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2845,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2846,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2847,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2848,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2849,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2850,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2851,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2852,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2853,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
2854,Forest,Wetland,Wetland,NULL,Wetland,NULL
2855,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2856,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2857,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2858,Forest,Wetland,Wetland,NULL,Wetland,Forest
2859,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
2860,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2861,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
2862,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2863,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2864,Forest,Wetland,Wetland,Water,Wetland,Grassland
2865,Forest,Wetland,Wetland,Water,Wetland,Cropland
2866,Forest,Wetland,Wetland,Water,Wetland,Wetland
2867,Forest,Wetland,Wetland,Water,Wetland,Forest
2868,Forest,Wetland,Bareland,NULL,Non_Wetland,Cropland
2869,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2870,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
2871,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2872,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2873,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2874,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2875,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2876,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
2877,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2878,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland
2879,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2880,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2881,Forest,Wetland,Forest,Water,Non_Wetland,Cropland
2882,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2883,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2884,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2885,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2886,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2887,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2888,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2889,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2890,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2891,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2892,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2893,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2894,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
2895,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2896,Forest,Built-up,Wetland,NULL,Wetland,Forest
2897,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2898,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2899,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2900,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2901,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2902,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2903,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2904,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2905,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2906,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2907,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland
2908,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2909,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2910,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2911,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2912,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2913,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2914,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2915,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2916,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2917,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
