Value,AFRICA_2024_DynamicWorld_2024_37PFM_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,AFRICA_2024_GSW_Yearly_2021_37PFM_M_R,AFRICA_2024_GWL_FCS30D_2022_37PFM_M_R,AFRICA_2024_WorldCover_2021_37PFM_M_R
2519,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2520,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2521,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2522,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2523,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2524,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2525,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
2526,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2527,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2528,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2529,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2530,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2531,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2532,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2533,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2534,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2535,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2536,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2537,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2538,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
2539,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2540,Forest,Forest,Wetland,NULL,Wetland,NULL
2541,Forest,Forest,Wetland,NULL,Wetland,Grassland
2542,Forest,Forest,Wetland,NULL,Wetland,Cropland
2543,Forest,Forest,Wetland,NULL,Wetland,Wetland
2544,Forest,Forest,Wetland,NULL,Wetland,Bareland
2545,Forest,Forest,Wetland,NULL,Wetland,Water
2546,Forest,Forest,Wetland,NULL,Wetland,Forest
2547,Forest,Forest,Wetland,Non_Water,Wetland,NULL
2548,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2549,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2550,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2551,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2552,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2553,Forest,Forest,Wetland,Water,Wetland,Wetland
2554,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2555,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2556,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2557,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2558,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2559,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2560,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2561,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2562,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2563,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2564,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2565,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2566,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2567,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
2568,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2569,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2570,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2571,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland
2572,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2573,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2574,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2575,Forest,Forest,Built-up,Water,Non_Wetland,Cropland
2576,Forest,Forest,Water,NULL,Water,NULL
2577,Forest,Forest,Water,NULL,Water,Wetland
2578,Forest,Forest,Water,Non_Water,Water,Wetland
2579,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2580,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2581,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2582,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2583,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2584,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2585,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2586,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2587,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
