Value,AFRICA_2024_DynamicWorld_2024_37PGN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PGN_M_R,AFRICA_2024_GLC_FCS30D_2022_37PGN_M_R,AFRICA_2024_GSW_Yearly_2021_37PGN_M_R,AFRICA_2024_GWL_FCS30D_2022_37PGN_M_R,AFRICA_2024_WorldCover_2021_37PGN_M_R
2125,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up
2126,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL
2127,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2128,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
2129,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Wetland
2130,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2131,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
2132,Bareland,Bareland,Cropland,Water,Non_Wetland,Cropland
2133,Bareland,Bareland,Cropland,Water,Non_Wetland,Wetland
2134,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
2135,Bareland,Bareland,Wetland,NULL,Wetland,Wetland
2136,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
2137,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland
2138,Bareland,Bareland,Wetland,Water,Wetland,Wetland
2139,Bareland,Bareland,Wetland,Water,Wetland,Water
2140,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2141,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2142,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2143,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2144,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2145,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2146,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
2147,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
2148,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
2149,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland
2150,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
2151,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
2152,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
2153,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL
2154,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2155,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
2156,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
2157,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2158,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
2159,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL
2160,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
2161,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
2162,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
2163,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
2164,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up
2165,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
2166,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL
2167,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
2168,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
2169,Bareland,Bareland,Built-up,NULL,Non_Wetland,Wetland
2170,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
2171,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
2172,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL
2173,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
2174,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Cropland
2175,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
2176,Bareland,Bareland,Built-up,Water,Non_Wetland,Cropland
2177,Bareland,Bareland,Built-up,Water,Non_Wetland,Wetland
2178,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
2179,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
2180,Bareland,Bareland,Water,NULL,Water,Wetland
2181,Bareland,Bareland,Water,NULL,Water,Bareland
2182,Bareland,Bareland,Water,Non_Water,Water,Grassland
2183,Bareland,Bareland,Water,Non_Water,Water,Cropland
2184,Bareland,Bareland,Water,Non_Water,Water,Bareland
2185,Bareland,Bareland,Water,Water,Water,Wetland
2186,Bareland,Bareland,Water,Water,Water,Bareland
2187,Bareland,Bareland,Water,Water,Water,Water
2188,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
2189,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2190,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2191,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2192,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
2193,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
2194,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
2195,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
2196,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
2197,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
2198,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
2199,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
2200,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
2201,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
2202,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
2203,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
2204,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2205,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
2206,Bareland,Built-up,Bareland,Water,Non_Wetland,Built-up
2207,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
2208,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
2209,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
2210,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
2211,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
2212,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2213,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2214,Bareland,Water,Shrubland,Water,Non_Wetland,NULL
2215,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
2216,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
2217,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
2218,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
2219,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
2220,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
2221,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL
2222,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
2223,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
2224,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
2225,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
2226,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
2227,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
2228,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
2229,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
2230,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
2231,Bareland,Water,Cropland,Water,Non_Wetland,Wetland
2232,Bareland,Water,Wetland,NULL,Wetland,NULL
2233,Bareland,Water,Wetland,Water,Wetland,Wetland
2234,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2235,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
2236,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2237,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
2238,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
2239,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2240,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2241,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL
2242,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2243,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
2244,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
2245,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
2246,Bareland,Water,Bareland,Water,Non_Wetland,NULL
2247,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2248,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
2249,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
2250,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2251,Bareland,Water,Bareland,Water,Non_Wetland,Water
2252,Bareland,Water,Built-up,NULL,Non_Wetland,NULL
2253,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2254,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2255,Bareland,Water,Water,Water,Water,Wetland
2256,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
2257,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland
2258,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2259,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
2260,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
2261,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland
2262,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland
2263,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
2264,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
2265,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Cropland
2266,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2267,Bareland,Forest,Grassland,Water,Non_Wetland,NULL
2268,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
2269,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland
2270,Bareland,Forest,Cropland,NULL,Non_Wetland,Wetland
2271,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
2272,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
2273,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL
2274,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2275,Bareland,Forest,Cropland,Water,Non_Wetland,Wetland
2276,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
2277,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
2278,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
2279,Bareland,Forest,Bareland,NULL,Non_Wetland,Cropland
2280,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
2281,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
2282,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL
2283,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2284,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2285,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2286,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL
2287,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
2288,Water,NULL,NULL,NULL,Non_Wetland,NULL
2289,Water,NULL,NULL,NULL,Non_Wetland,Wetland
2290,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland
2291,Water,NULL,NULL,Water,Non_Wetland,Wetland
2292,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
2293,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2294,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2295,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2296,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2297,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2298,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2299,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2300,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2301,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2302,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2303,Water,NULL,Shrubland,Water,Non_Wetland,NULL
2304,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
2305,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
2306,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
2307,Water,NULL,Shrubland,Water,Non_Wetland,Water
2308,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2309,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2310,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
2311,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
2312,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2313,Water,NULL,Grassland,NULL,Non_Wetland,Water
2314,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2315,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL
2316,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2317,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2318,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2319,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2320,Water,NULL,Grassland,Non_Water,Non_Wetland,Water
2321,Water,NULL,Grassland,Water,Non_Wetland,NULL
2322,Water,NULL,Grassland,Water,Non_Wetland,Cropland
2323,Water,NULL,Grassland,Water,Non_Wetland,Wetland
2324,Water,NULL,Grassland,Water,Non_Wetland,Bareland
2325,Water,NULL,Grassland,Water,Non_Wetland,Water
2326,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2327,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2328,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2329,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2330,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2331,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2332,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
2333,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2334,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2335,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2336,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2337,Water,NULL,Cropland,Water,Non_Wetland,NULL
2338,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2339,Water,NULL,Cropland,Water,Non_Wetland,Wetland
2340,Water,NULL,Cropland,Water,Non_Wetland,Bareland
2341,Water,NULL,Cropland,Water,Non_Wetland,Water
2342,Water,NULL,Wetland,NULL,Wetland,NULL
2343,Water,NULL,Wetland,NULL,Wetland,Wetland
2344,Water,NULL,Wetland,NULL,Wetland,Water
2345,Water,NULL,Wetland,NULL,Wetland,Forest
2346,Water,NULL,Wetland,Non_Water,Wetland,NULL
2347,Water,NULL,Wetland,Non_Water,Wetland,Cropland
2348,Water,NULL,Wetland,Non_Water,Wetland,Wetland
2349,Water,NULL,Wetland,Non_Water,Wetland,Water
2350,Water,NULL,Wetland,Water,Wetland,NULL
2351,Water,NULL,Wetland,Water,Wetland,Cropland
2352,Water,NULL,Wetland,Water,Wetland,Wetland
2353,Water,NULL,Wetland,Water,Wetland,Bareland
2354,Water,NULL,Wetland,Water,Wetland,Water
2355,Water,NULL,Wetland,Water,Wetland,Forest
2356,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2357,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2358,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2359,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2360,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
2361,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2362,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2363,Water,NULL,Bareland,NULL,Non_Wetland,NULL
2364,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2365,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
2366,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
2367,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2368,Water,NULL,Bareland,NULL,Non_Wetland,Water
2369,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2370,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL
2371,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2372,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2373,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2374,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2375,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
2376,Water,NULL,Bareland,Water,Non_Wetland,NULL
2377,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2378,Water,NULL,Bareland,Water,Non_Wetland,Cropland
2379,Water,NULL,Bareland,Water,Non_Wetland,Wetland
2380,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2381,Water,NULL,Bareland,Water,Non_Wetland,Water
2382,Water,NULL,Bareland,Water,Non_Wetland,Forest
2383,Water,NULL,Built-up,NULL,Non_Wetland,NULL
2384,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2385,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
2386,Water,NULL,Built-up,NULL,Non_Wetland,Wetland
2387,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2388,Water,NULL,Built-up,NULL,Non_Wetland,Water
2389,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL
2390,Water,NULL,Built-up,Non_Water,Non_Wetland,Cropland
2391,Water,NULL,Built-up,Non_Water,Non_Wetland,Wetland
2392,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland
2393,Water,NULL,Built-up,Non_Water,Non_Wetland,Water
2394,Water,NULL,Built-up,Water,Non_Wetland,NULL
2395,Water,NULL,Built-up,Water,Non_Wetland,Cropland
2396,Water,NULL,Built-up,Water,Non_Wetland,Wetland
2397,Water,NULL,Built-up,Water,Non_Wetland,Bareland
2398,Water,NULL,Built-up,Water,Non_Wetland,Water
2399,Water,NULL,Water,NULL,Water,NULL
2400,Water,NULL,Water,NULL,Water,Wetland
2401,Water,NULL,Water,NULL,Water,Water
2402,Water,NULL,Water,Non_Water,Water,Cropland
2403,Water,NULL,Water,Non_Water,Water,Wetland
2404,Water,NULL,Water,Water,Water,NULL
2405,Water,NULL,Water,Water,Water,Cropland
2406,Water,NULL,Water,Water,Water,Wetland
2407,Water,NULL,Water,Water,Water,Bareland
2408,Water,NULL,Water,Water,Water,Water
2409,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2410,Water,NULL,Forest,NULL,Non_Wetland,Wetland
2411,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
2412,Water,NULL,Forest,Water,Non_Wetland,Grassland
2413,Water,NULL,Forest,Water,Non_Wetland,Wetland
2414,Water,Cropland,NULL,NULL,Non_Wetland,NULL
2415,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
2416,Water,Cropland,NULL,NULL,Non_Wetland,Wetland
2417,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL
2418,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2419,Water,Cropland,NULL,Water,Non_Wetland,Wetland
2420,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
2421,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2422,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2423,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2424,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2425,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2426,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
2427,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2428,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2429,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2430,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2431,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2432,Water,Cropland,Shrubland,Water,Non_Wetland,NULL
2433,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
2434,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2435,Water,Cropland,Shrubland,Water,Non_Wetland,Water
2436,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
2437,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2438,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2439,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2440,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2441,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2442,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2443,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL
2444,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2445,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2446,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2447,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
2448,Water,Cropland,Grassland,Water,Non_Wetland,NULL
2449,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
2450,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
2451,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
2452,Water,Cropland,Grassland,Water,Non_Wetland,Water
2453,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
2454,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2455,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
2456,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2457,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2458,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2459,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2460,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2461,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2462,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2463,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2464,Water,Cropland,Cropland,Water,Non_Wetland,NULL
2465,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2466,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2467,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
2468,Water,Cropland,Cropland,Water,Non_Wetland,Water
2469,Water,Cropland,Wetland,NULL,Wetland,NULL
2470,Water,Cropland,Wetland,NULL,Wetland,Wetland
2471,Water,Cropland,Wetland,NULL,Wetland,Water
2472,Water,Cropland,Wetland,NULL,Wetland,Forest
2473,Water,Cropland,Wetland,Non_Water,Wetland,NULL
2474,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
2475,Water,Cropland,Wetland,Non_Water,Wetland,Bareland
2476,Water,Cropland,Wetland,Water,Wetland,NULL
2477,Water,Cropland,Wetland,Water,Wetland,Cropland
2478,Water,Cropland,Wetland,Water,Wetland,Wetland
2479,Water,Cropland,Wetland,Water,Wetland,Bareland
2480,Water,Cropland,Wetland,Water,Wetland,Water
2481,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2482,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2483,Water,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2484,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
2485,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2486,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2487,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
2488,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2489,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2490,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
2491,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL
2492,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2493,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2494,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2495,Water,Cropland,Bareland,Water,Non_Wetland,NULL
2496,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
2497,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
2498,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2499,Water,Cropland,Bareland,Water,Non_Wetland,Water
2500,Water,Cropland,Built-up,NULL,Non_Wetland,NULL
2501,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2502,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland
2503,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2504,Water,Cropland,Built-up,NULL,Non_Wetland,Water
2505,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
2506,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL
2507,Water,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
2508,Water,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
2509,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
2510,Water,Cropland,Built-up,Water,Non_Wetland,NULL
2511,Water,Cropland,Built-up,Water,Non_Wetland,Cropland
2512,Water,Cropland,Built-up,Water,Non_Wetland,Wetland
2513,Water,Cropland,Built-up,Water,Non_Wetland,Bareland
2514,Water,Cropland,Built-up,Water,Non_Wetland,Water
2515,Water,Cropland,Water,NULL,Water,NULL
2516,Water,Cropland,Water,NULL,Water,Wetland
2517,Water,Cropland,Water,NULL,Water,Water
2518,Water,Cropland,Water,Non_Water,Water,Wetland
2519,Water,Cropland,Water,Water,Water,NULL
2520,Water,Cropland,Water,Water,Water,Cropland
2521,Water,Cropland,Water,Water,Water,Wetland
2522,Water,Cropland,Water,Water,Water,Water
2523,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
2524,Water,Wetland,NULL,NULL,Non_Wetland,NULL
2525,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
2526,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2527,Water,Wetland,NULL,Water,Non_Wetland,Wetland
2528,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
2529,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2530,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2531,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2532,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2533,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2534,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
