Value,AFRICA_2024_DynamicWorld_2024_36NZM_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZM_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZM_M_R,AFRICA_2024_GSW_Yearly_2021_36NZM_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZM_M_R,AFRICA_2024_WorldCover_2021_36NZM_M_R
2537,Forest,Water,Wetland,Non_Water,Wetland,Cropland
2538,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2539,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2540,Forest,Water,Wetland,Non_Water,Wetland,Water
2541,Forest,Water,Wetland,Non_Water,Wetland,Forest
2542,Forest,Water,Wetland,Water,Wetland,NULL
2543,Forest,Water,Wetland,Water,Wetland,Grassland
2544,Forest,Water,Wetland,Water,Wetland,Cropland
2545,Forest,Water,Wetland,Water,Wetland,Bareland
2546,Forest,Water,Wetland,Water,Wetland,Water
2547,Forest,Water,Wetland,Water,Wetland,Forest
2548,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2549,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2550,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2551,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2552,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2553,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2554,Forest,Water,Bareland,Water,Non_Wetland,NULL
2555,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2556,Forest,Water,Bareland,Water,Non_Wetland,Wetland
2557,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2558,Forest,Water,Bareland,Water,Non_Wetland,Water
2559,Forest,Water,Bareland,Water,Non_Wetland,Forest
2560,Forest,Water,Built-up,NULL,Non_Wetland,NULL
2561,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2562,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2563,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland
2564,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
2565,Forest,Water,Built-up,Water,Non_Wetland,NULL
2566,Forest,Water,Built-up,Water,Non_Wetland,Grassland
2567,Forest,Water,Built-up,Water,Non_Wetland,Forest
2568,Forest,Water,Water,NULL,Water,NULL
2569,Forest,Water,Water,NULL,Water,Grassland
2570,Forest,Water,Water,NULL,Water,Water
2571,Forest,Water,Water,NULL,Water,Forest
2572,Forest,Water,Water,Non_Water,Water,Water
2573,Forest,Water,Water,Non_Water,Water,Forest
2574,Forest,Water,Water,Water,Water,Grassland
2575,Forest,Water,Water,Water,Water,Bareland
2576,Forest,Water,Water,Water,Water,Water
2577,Forest,Water,Water,Water,Water,Forest
2578,Forest,Water,Forest,NULL,Non_Wetland,NULL
2579,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2580,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2581,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2582,Forest,Water,Forest,NULL,Non_Wetland,Water
2583,Forest,Water,Forest,NULL,Non_Wetland,Forest
2584,Forest,Water,Forest,Non_Water,Non_Wetland,NULL
2585,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2586,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2587,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2588,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2589,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2590,Forest,Water,Forest,Water,Non_Wetland,NULL
2591,Forest,Water,Forest,Water,Non_Wetland,Grassland
2592,Forest,Water,Forest,Water,Non_Wetland,Wetland
2593,Forest,Water,Forest,Water,Non_Wetland,Bareland
2594,Forest,Water,Forest,Water,Non_Wetland,Water
2595,Forest,Water,Forest,Water,Non_Wetland,Forest
2596,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2597,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2598,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2599,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2600,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2601,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2602,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2603,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
2604,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2605,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland
2606,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2607,Forest,Forest,NULL,Water,Non_Wetland,NULL
2608,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2609,Forest,Forest,NULL,Water,Non_Wetland,Wetland
2610,Forest,Forest,NULL,Water,Non_Wetland,Forest
2611,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2612,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2613,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2614,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2615,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2616,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2617,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2618,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2619,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2620,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2621,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2622,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2623,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2624,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2625,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2626,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2627,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2628,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2629,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2630,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2631,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2632,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2633,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2634,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2635,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2636,Forest,Forest,Grassland,Water,Non_Wetland,NULL
2637,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2638,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2639,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2640,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2641,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2642,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2643,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2644,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2645,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2646,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2647,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2648,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2649,Forest,Forest,Cropland,Water,Non_Wetland,NULL
2650,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2651,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2652,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
2653,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2654,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2655,Forest,Forest,Wetland,NULL,Wetland,NULL
2656,Forest,Forest,Wetland,NULL,Wetland,Grassland
2657,Forest,Forest,Wetland,NULL,Wetland,Wetland
2658,Forest,Forest,Wetland,NULL,Wetland,Water
2659,Forest,Forest,Wetland,NULL,Wetland,Forest
2660,Forest,Forest,Wetland,Non_Water,Wetland,NULL
2661,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2662,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2663,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2664,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2665,Forest,Forest,Wetland,Non_Water,Wetland,Water
2666,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2667,Forest,Forest,Wetland,Water,Wetland,NULL
2668,Forest,Forest,Wetland,Water,Wetland,Grassland
2669,Forest,Forest,Wetland,Water,Wetland,Cropland
2670,Forest,Forest,Wetland,Water,Wetland,Wetland
2671,Forest,Forest,Wetland,Water,Wetland,Bareland
2672,Forest,Forest,Wetland,Water,Wetland,Water
2673,Forest,Forest,Wetland,Water,Wetland,Forest
2674,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2675,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2676,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2677,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2678,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2679,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2680,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2681,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2682,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2683,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2684,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2685,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
2686,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2687,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2688,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
2689,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2690,Forest,Forest,Bareland,Water,Non_Wetland,NULL
2691,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2692,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
2693,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
2694,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2695,Forest,Forest,Bareland,Water,Non_Wetland,Water
2696,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2697,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2698,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2699,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2700,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2701,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL
2702,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland
2703,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland
2704,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2705,Forest,Forest,Built-up,Water,Non_Wetland,NULL
2706,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
2707,Forest,Forest,Built-up,Water,Non_Wetland,Wetland
2708,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2709,Forest,Forest,Water,NULL,Water,NULL
2710,Forest,Forest,Water,NULL,Water,Grassland
2711,Forest,Forest,Water,NULL,Water,Forest
2712,Forest,Forest,Water,Non_Water,Water,NULL
2713,Forest,Forest,Water,Non_Water,Water,Grassland
2714,Forest,Forest,Water,Non_Water,Water,Forest
2715,Forest,Forest,Water,Water,Water,NULL
2716,Forest,Forest,Water,Water,Water,Cropland
2717,Forest,Forest,Water,Water,Water,Wetland
2718,Forest,Forest,Water,Water,Water,Bareland
2719,Forest,Forest,Water,Water,Water,Water
2720,Forest,Forest,Water,Water,Water,Forest
2721,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2722,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2723,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2724,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2725,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2726,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2727,Forest,Forest,Forest,NULL,Non_Wetland,Water
2728,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2729,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2730,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2731,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2732,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2733,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2734,Forest,Forest,Forest,Water,Non_Wetland,NULL
2735,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2736,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2737,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2738,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2739,Forest,Forest,Forest,Water,Non_Wetland,Water
2740,Forest,Forest,Forest,Water,Non_Wetland,Forest
