Value,AFRICA_2024_DynamicWorld_2024_36PYV_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PYV_M_R,AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R,AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,AFRICA_2024_WorldCover_2021_36PYV_M_R
2546,Water,Forest,Shrubland,Water,Non_Wetland,Forest
2547,Water,Forest,Grassland,NULL,Non_Wetland,Wetland
2548,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2549,Water,Forest,Grassland,Non_Water,Non_Wetland,Forest
2550,Water,Forest,Grassland,Water,Non_Wetland,Grassland
2551,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2552,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
2553,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2554,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2555,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
2556,Water,Forest,Cropland,Water,Non_Wetland,Grassland
2557,Water,Forest,Wetland,NULL,Wetland,Grassland
2558,Water,Forest,Wetland,NULL,Wetland,Wetland
2559,Water,Forest,Wetland,NULL,Wetland,Forest
2560,Water,Forest,Wetland,Non_Water,Wetland,Forest
2561,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2562,Water,Forest,Bareland,Water,Non_Wetland,Forest
2563,Water,Forest,Water,Water,Water,Forest
2564,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2565,Water,Forest,Forest,NULL,Non_Wetland,Cropland
2566,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2567,Water,Forest,Forest,NULL,Non_Wetland,Forest
2568,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
2569,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
2570,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2571,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2572,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2573,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2574,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2575,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
2576,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2577,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
2578,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2579,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2580,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2581,Forest,NULL,NULL,Water,Non_Wetland,Forest
2582,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2583,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2584,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2585,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2586,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2587,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2588,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2589,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2590,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2591,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2592,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2593,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2594,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2595,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2596,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2597,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2598,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2599,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2600,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2601,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2602,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2603,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2604,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2605,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2606,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2607,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2608,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2609,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
2610,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2611,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2612,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2613,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2614,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2615,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2616,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2617,Forest,NULL,Cropland,NULL,Non_Wetland,Water
2618,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2619,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2620,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2621,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2622,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2623,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2624,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2625,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2626,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2627,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2628,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
2629,Forest,NULL,Cropland,Water,Non_Wetland,Water
2630,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2631,Forest,NULL,Wetland,NULL,Wetland,NULL
2632,Forest,NULL,Wetland,NULL,Wetland,Grassland
2633,Forest,NULL,Wetland,NULL,Wetland,Cropland
2634,Forest,NULL,Wetland,NULL,Wetland,Wetland
2635,Forest,NULL,Wetland,NULL,Wetland,Forest
2636,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2637,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2638,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2639,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2640,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2641,Forest,NULL,Wetland,Water,Wetland,Grassland
2642,Forest,NULL,Wetland,Water,Wetland,Cropland
2643,Forest,NULL,Wetland,Water,Wetland,Wetland
2644,Forest,NULL,Wetland,Water,Wetland,Water
2645,Forest,NULL,Wetland,Water,Wetland,Forest
2646,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2647,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2648,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2649,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2650,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2651,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2652,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2653,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2654,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2655,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2656,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2657,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2658,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2659,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2660,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2661,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2662,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2663,Forest,NULL,Bareland,Water,Non_Wetland,Cropland
2664,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2665,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2666,Forest,NULL,Bareland,Water,Non_Wetland,Water
2667,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2668,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2669,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2670,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2671,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2672,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2673,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2674,Forest,NULL,Built-up,Non_Water,Non_Wetland,Cropland
2675,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
2676,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
2677,Forest,NULL,Built-up,Water,Non_Wetland,Cropland
2678,Forest,NULL,Built-up,Water,Non_Wetland,Wetland
2679,Forest,NULL,Water,NULL,Water,Cropland
2680,Forest,NULL,Water,NULL,Water,Wetland
2681,Forest,NULL,Water,NULL,Water,Forest
2682,Forest,NULL,Water,Non_Water,Water,Grassland
2683,Forest,NULL,Water,Non_Water,Water,Cropland
2684,Forest,NULL,Water,Non_Water,Water,Wetland
2685,Forest,NULL,Water,Water,Water,Grassland
2686,Forest,NULL,Water,Water,Water,Cropland
2687,Forest,NULL,Water,Water,Water,Wetland
2688,Forest,NULL,Water,Water,Water,Forest
2689,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2690,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2691,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2692,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2693,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2694,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2695,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2696,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2697,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2698,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2699,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2700,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2701,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2702,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2703,Forest,NULL,Forest,Water,Non_Wetland,Forest
2704,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2705,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2706,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2707,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2708,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2709,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
2710,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2711,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2712,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2713,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2714,Forest,Cropland,NULL,Water,Non_Wetland,Grassland
2715,Forest,Cropland,NULL,Water,Non_Wetland,Cropland
2716,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
2717,Forest,Cropland,NULL,Water,Non_Wetland,Forest
2718,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2719,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2720,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2721,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2722,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2723,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2724,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2725,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2726,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2727,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water
2728,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2729,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
2730,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2731,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2732,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2733,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2734,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2735,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2736,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2737,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2738,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2739,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2740,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2741,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2742,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
2743,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
2744,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
2745,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2746,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2747,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2748,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2749,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2750,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2751,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2752,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2753,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2754,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2755,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2756,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2757,Forest,Cropland,Cropland,Water,Non_Wetland,NULL
2758,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2759,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2760,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2761,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2762,Forest,Cropland,Wetland,NULL,Wetland,NULL
2763,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2764,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2765,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2766,Forest,Cropland,Wetland,NULL,Wetland,Forest
2767,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
2768,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2769,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2770,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2771,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2772,Forest,Cropland,Wetland,Water,Wetland,Grassland
2773,Forest,Cropland,Wetland,Water,Wetland,Cropland
2774,Forest,Cropland,Wetland,Water,Wetland,Wetland
2775,Forest,Cropland,Wetland,Water,Wetland,Water
2776,Forest,Cropland,Wetland,Water,Wetland,Forest
2777,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2778,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2779,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2780,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2781,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
2782,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2783,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2784,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL
2785,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2786,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2787,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2788,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
2789,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
2790,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
2791,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
2792,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
2793,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2794,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2795,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
2796,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
2797,Forest,Cropland,Built-up,Water,Non_Wetland,Cropland
2798,Forest,Cropland,Water,NULL,Water,Cropland
2799,Forest,Cropland,Water,NULL,Water,Forest
2800,Forest,Cropland,Water,Non_Water,Water,Grassland
2801,Forest,Cropland,Water,Non_Water,Water,Forest
2802,Forest,Cropland,Water,Water,Water,Grassland
2803,Forest,Cropland,Water,Water,Water,Cropland
2804,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2805,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2806,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2807,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2808,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2809,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
2810,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2811,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2812,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2813,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2814,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2815,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2816,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2817,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2818,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2819,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2820,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2821,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2822,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
2823,Forest,Wetland,NULL,Water,Non_Wetland,Cropland
2824,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
2825,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2826,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2827,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2828,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2829,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2830,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2831,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2832,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2833,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2834,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2835,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
2836,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2837,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2838,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2839,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2840,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
2841,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2842,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL
2843,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2844,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2845,Forest,Wetland,Grassland,Water,Non_Wetland,Forest
2846,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2847,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2848,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2849,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2850,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2851,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2852,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2853,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2854,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2855,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2856,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
2857,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
2858,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2859,Forest,Wetland,Wetland,NULL,Wetland,NULL
2860,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2861,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2862,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2863,Forest,Wetland,Wetland,NULL,Wetland,Forest
2864,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
2865,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2866,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2867,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2868,Forest,Wetland,Wetland,Water,Wetland,Grassland
2869,Forest,Wetland,Wetland,Water,Wetland,Wetland
2870,Forest,Wetland,Wetland,Water,Wetland,Forest
2871,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2872,Forest,Wetland,Bareland,NULL,Non_Wetland,Cropland
2873,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2874,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL
2875,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2876,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland
2877,Forest,Wetland,Bareland,Water,Non_Wetland,Cropland
2878,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
2879,Forest,Wetland,Water,Non_Water,Water,Grassland
2880,Forest,Wetland,Water,Water,Water,Wetland
2881,Forest,Wetland,Water,Water,Water,Forest
2882,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2883,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2884,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2885,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2886,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2887,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2888,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2889,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2890,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2891,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2892,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2893,Forest,Bareland,Grassland,Water,Non_Wetland,Wetland
2894,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2895,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2896,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2897,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2898,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2899,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2900,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2901,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2902,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2903,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2904,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2905,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2906,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2907,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2908,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
2909,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2910,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2911,Forest,Built-up,Wetland,NULL,Wetland,Grassland
2912,Forest,Built-up,Wetland,NULL,Wetland,Forest
2913,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2914,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2915,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2916,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2917,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2918,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2919,Forest,Water,NULL,NULL,Non_Wetland,Cropland
2920,Forest,Water,NULL,NULL,Non_Wetland,Forest
2921,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland
2922,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2923,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2924,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2925,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2926,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2927,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2928,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2929,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2930,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
2931,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2932,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2933,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2934,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
2935,Forest,Water,Grassland,NULL,Non_Wetland,Water
2936,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2937,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
2938,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland
2939,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2940,Forest,Water,Grassland,Water,Non_Wetland,Forest
2941,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2942,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2943,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2944,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
2945,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2946,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2947,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2948,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
2949,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland
2950,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
2951,Forest,Water,Cropland,Non_Water,Non_Wetland,Water
2952,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2953,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2954,Forest,Water,Cropland,Water,Non_Wetland,Cropland
2955,Forest,Water,Cropland,Water,Non_Wetland,Wetland
2956,Forest,Water,Cropland,Water,Non_Wetland,Forest
2957,Forest,Water,Wetland,NULL,Wetland,Grassland
2958,Forest,Water,Wetland,NULL,Wetland,Wetland
2959,Forest,Water,Wetland,NULL,Wetland,Forest
2960,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2961,Forest,Water,Wetland,Non_Water,Wetland,Forest
2962,Forest,Water,Wetland,Water,Wetland,Wetland
2963,Forest,Water,Wetland,Water,Wetland,Forest
2964,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2965,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
2966,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2967,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2968,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2969,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
