Value,AFRICA_2024_DynamicWorld_2024_36PVS_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVS_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVS_M_R,AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,AFRICA_2024_WorldCover_2021_36PVS_M_R
2636,Forest,Cropland,NULL,NULL,Non_Wetland,Water
2637,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2638,Forest,Cropland,NULL,Water,Non_Wetland,Grassland
2639,Forest,Cropland,NULL,Water,Non_Wetland,Forest
2640,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2641,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2642,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2643,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2644,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2645,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2646,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
2647,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2648,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2649,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2650,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water
2651,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2652,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
2653,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2654,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2655,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2656,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
2657,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2658,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2659,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2660,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2661,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2662,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2663,Forest,Cropland,Cropland,NULL,Non_Wetland,Water
2664,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2665,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2666,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2667,Forest,Cropland,Wetland,NULL,Wetland,NULL
2668,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2669,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2670,Forest,Cropland,Wetland,NULL,Wetland,Forest
2671,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2672,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2673,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2674,Forest,Cropland,Water,NULL,Water,NULL
2675,Forest,Cropland,Water,NULL,Water,Grassland
2676,Forest,Cropland,Water,NULL,Water,Wetland
2677,Forest,Cropland,Water,NULL,Water,Bareland
2678,Forest,Cropland,Water,NULL,Water,Water
2679,Forest,Cropland,Water,Non_Water,Water,Grassland
2680,Forest,Cropland,Water,Water,Water,NULL
2681,Forest,Cropland,Water,Water,Water,Grassland
2682,Forest,Cropland,Water,Water,Water,Cropland
2683,Forest,Cropland,Water,Water,Water,Wetland
2684,Forest,Cropland,Water,Water,Water,Bareland
2685,Forest,Cropland,Water,Water,Water,Water
2686,Forest,Cropland,Water,Water,Water,Forest
2687,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2688,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2689,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2690,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2691,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2692,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2693,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2694,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2695,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2696,Forest,Cropland,Forest,Water,Non_Wetland,Water
2697,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2698,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2699,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
2700,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2701,Forest,Wetland,NULL,NULL,Non_Wetland,Water
2702,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2703,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
2704,Forest,Wetland,NULL,Water,Non_Wetland,NULL
2705,Forest,Wetland,NULL,Water,Non_Wetland,Grassland
2706,Forest,Wetland,NULL,Water,Non_Wetland,Cropland
2707,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
2708,Forest,Wetland,NULL,Water,Non_Wetland,Water
2709,Forest,Wetland,NULL,Water,Non_Wetland,Forest
2710,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2711,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2712,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2713,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2714,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2715,Forest,Wetland,Shrubland,NULL,Non_Wetland,Built-up
2716,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2717,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2718,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2719,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2720,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2721,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2722,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2723,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2724,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL
2725,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2726,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
2727,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2728,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland
2729,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2730,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2731,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
2732,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2733,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2734,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2735,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2736,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2737,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2738,Forest,Wetland,Grassland,Water,Non_Wetland,Forest
2739,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2740,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2741,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2742,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2743,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland
2744,Forest,Wetland,Cropland,NULL,Non_Wetland,Built-up
2745,Forest,Wetland,Cropland,NULL,Non_Wetland,Water
2746,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2747,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2748,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2749,Forest,Wetland,Cropland,Water,Non_Wetland,NULL
2750,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
2751,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
2752,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2753,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland
2754,Forest,Wetland,Cropland,Water,Non_Wetland,Water
2755,Forest,Wetland,Wetland,NULL,Wetland,NULL
2756,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2757,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2758,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2759,Forest,Wetland,Wetland,NULL,Wetland,Water
2760,Forest,Wetland,Wetland,NULL,Wetland,Forest
2761,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
2762,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2763,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2764,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2765,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2766,Forest,Wetland,Wetland,Water,Wetland,Grassland
2767,Forest,Wetland,Wetland,Water,Wetland,Wetland
2768,Forest,Wetland,Wetland,Water,Wetland,Water
2769,Forest,Wetland,Wetland,Water,Wetland,Forest
2770,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2771,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2772,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2773,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest
2774,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
2775,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL
2776,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland
2777,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
2778,Forest,Wetland,Water,NULL,Water,NULL
2779,Forest,Wetland,Water,NULL,Water,Grassland
2780,Forest,Wetland,Water,NULL,Water,Cropland
2781,Forest,Wetland,Water,NULL,Water,Wetland
2782,Forest,Wetland,Water,NULL,Water,Water
2783,Forest,Wetland,Water,NULL,Water,Forest
2784,Forest,Wetland,Water,Non_Water,Water,Grassland
2785,Forest,Wetland,Water,Non_Water,Water,Wetland
2786,Forest,Wetland,Water,Non_Water,Water,Water
2787,Forest,Wetland,Water,Non_Water,Water,Forest
2788,Forest,Wetland,Water,Water,Water,NULL
2789,Forest,Wetland,Water,Water,Water,Grassland
2790,Forest,Wetland,Water,Water,Water,Cropland
2791,Forest,Wetland,Water,Water,Water,Wetland
2792,Forest,Wetland,Water,Water,Water,Bareland
2793,Forest,Wetland,Water,Water,Water,Water
2794,Forest,Wetland,Water,Water,Water,Forest
2795,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2796,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2797,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2798,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2799,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2800,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2801,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
2802,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2803,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2804,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2805,Forest,Wetland,Forest,Water,Non_Wetland,NULL
2806,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2807,Forest,Wetland,Forest,Water,Non_Wetland,Cropland
2808,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2809,Forest,Wetland,Forest,Water,Non_Wetland,Bareland
2810,Forest,Wetland,Forest,Water,Non_Wetland,Water
2811,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2812,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2813,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2814,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2815,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2816,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2817,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL
2818,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2819,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2820,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2821,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2822,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2823,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2824,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2825,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2826,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2827,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2828,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2829,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2830,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
2831,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2832,Forest,Water,NULL,NULL,Non_Wetland,NULL
2833,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2834,Forest,Water,NULL,NULL,Non_Wetland,Wetland
2835,Forest,Water,NULL,NULL,Non_Wetland,Forest
2836,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2837,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2838,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2839,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2840,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2841,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2842,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2843,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2844,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2845,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2846,Forest,Water,Shrubland,Water,Non_Wetland,Water
2847,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2848,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2849,Forest,Water,Grassland,NULL,Non_Wetland,Water
2850,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2851,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2852,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2853,Forest,Water,Wetland,NULL,Wetland,Grassland
2854,Forest,Water,Wetland,NULL,Wetland,Wetland
2855,Forest,Water,Wetland,NULL,Wetland,Forest
2856,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2857,Forest,Water,Wetland,Non_Water,Wetland,Forest
2858,Forest,Water,Wetland,Water,Wetland,Water
2859,Forest,Water,Wetland,Water,Wetland,Forest
2860,Forest,Water,Water,NULL,Water,NULL
2861,Forest,Water,Water,NULL,Water,Grassland
2862,Forest,Water,Water,NULL,Water,Wetland
2863,Forest,Water,Water,NULL,Water,Forest
2864,Forest,Water,Water,Water,Water,NULL
2865,Forest,Water,Water,Water,Water,Grassland
2866,Forest,Water,Water,Water,Water,Wetland
2867,Forest,Water,Water,Water,Water,Bareland
2868,Forest,Water,Water,Water,Water,Water
2869,Forest,Water,Water,Water,Water,Forest
2870,Forest,Water,Forest,NULL,Non_Wetland,NULL
2871,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2872,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2873,Forest,Water,Forest,NULL,Non_Wetland,Water
2874,Forest,Water,Forest,NULL,Non_Wetland,Forest
2875,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2876,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2877,Forest,Water,Forest,Water,Non_Wetland,Wetland
2878,Forest,Water,Forest,Water,Non_Wetland,Bareland
2879,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2880,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2881,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2882,Forest,Forest,NULL,NULL,Non_Wetland,Water
2883,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2884,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2885,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
2886,Forest,Forest,NULL,Non_Water,Non_Wetland,Water
2887,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2888,Forest,Forest,NULL,Water,Non_Wetland,Wetland
2889,Forest,Forest,NULL,Water,Non_Wetland,Water
2890,Forest,Forest,NULL,Water,Non_Wetland,Forest
2891,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2892,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2893,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2894,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2895,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2896,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2897,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2898,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2899,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2900,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
2901,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2902,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2903,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2904,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
2905,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2906,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2907,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2908,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2909,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2910,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2911,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2912,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2913,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2914,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2915,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water
2916,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2917,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
2918,Forest,Forest,Grassland,Water,Non_Wetland,Water
2919,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2920,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2921,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2922,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2923,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2924,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2925,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2926,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2927,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2928,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2929,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
2930,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2931,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
2932,Forest,Forest,Cropland,Water,Non_Wetland,Water
2933,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2934,Forest,Forest,Wetland,NULL,Wetland,NULL
2935,Forest,Forest,Wetland,NULL,Wetland,Grassland
2936,Forest,Forest,Wetland,NULL,Wetland,Cropland
2937,Forest,Forest,Wetland,NULL,Wetland,Wetland
2938,Forest,Forest,Wetland,NULL,Wetland,Water
2939,Forest,Forest,Wetland,NULL,Wetland,Forest
2940,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2941,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2942,Forest,Forest,Wetland,Water,Wetland,NULL
2943,Forest,Forest,Wetland,Water,Wetland,Grassland
2944,Forest,Forest,Wetland,Water,Wetland,Wetland
2945,Forest,Forest,Wetland,Water,Wetland,Water
2946,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2947,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2948,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2949,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2950,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2951,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2952,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2953,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2954,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
2955,Forest,Forest,Water,NULL,Water,NULL
2956,Forest,Forest,Water,NULL,Water,Grassland
2957,Forest,Forest,Water,NULL,Water,Wetland
2958,Forest,Forest,Water,NULL,Water,Water
2959,Forest,Forest,Water,NULL,Water,Forest
2960,Forest,Forest,Water,Non_Water,Water,NULL
2961,Forest,Forest,Water,Non_Water,Water,Grassland
2962,Forest,Forest,Water,Non_Water,Water,Wetland
2963,Forest,Forest,Water,Non_Water,Water,Water
2964,Forest,Forest,Water,Non_Water,Water,Forest
2965,Forest,Forest,Water,Water,Water,NULL
2966,Forest,Forest,Water,Water,Water,Grassland
2967,Forest,Forest,Water,Water,Water,Wetland
2968,Forest,Forest,Water,Water,Water,Water
2969,Forest,Forest,Water,Water,Water,Forest
2970,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2971,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2972,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2973,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2974,Forest,Forest,Forest,NULL,Non_Wetland,Water
2975,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2976,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2977,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2978,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2979,Forest,Forest,Forest,Water,Non_Wetland,NULL
2980,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2981,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2982,Forest,Forest,Forest,Water,Non_Wetland,Water
2983,Forest,Forest,Forest,Water,Non_Wetland,Forest
