Value,AFRICA_2024_DynamicWorld_2024_37PGP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PGP_M_R,AFRICA_2024_GLC_FCS30D_2022_37PGP_M_R,AFRICA_2024_GSW_Yearly_2021_37PGP_M_R,AFRICA_2024_GWL_FCS30D_2022_37PGP_M_R,AFRICA_2024_WorldCover_2021_37PGP_M_R
2480,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
2481,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2482,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
2483,Forest,Built-up,Wetland,NULL,Wetland,Wetland
2484,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
2485,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2486,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2487,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2488,Forest,Water,Grassland,NULL,Non_Wetland,NULL
2489,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
2490,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2491,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL
2492,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland
2493,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2494,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
2495,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2496,Forest,Water,Cropland,Water,Non_Wetland,Wetland
2497,Forest,Water,Wetland,NULL,Wetland,Wetland
2498,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2499,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2500,Forest,Water,Bareland,Non_Water,Non_Wetland,Cropland
2501,Forest,Water,Water,NULL,Water,Wetland
2502,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2503,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2504,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2505,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2506,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2507,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
2508,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
2509,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2510,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2511,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2512,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2513,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2514,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2515,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2516,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2517,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2518,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2519,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2520,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2521,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2522,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2523,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2524,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2525,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2526,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
2527,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2528,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2529,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2530,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
2531,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
2532,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
2533,Forest,Forest,Grassland,Water,Non_Wetland,Water
2534,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2535,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2536,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2537,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2538,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2539,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2540,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2541,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2542,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2543,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2544,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2545,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
2546,Forest,Forest,Wetland,NULL,Wetland,NULL
2547,Forest,Forest,Wetland,NULL,Wetland,Cropland
2548,Forest,Forest,Wetland,NULL,Wetland,Wetland
2549,Forest,Forest,Wetland,NULL,Wetland,Forest
2550,Forest,Forest,Wetland,Non_Water,Wetland,NULL
2551,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2552,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2553,Forest,Forest,Wetland,Non_Water,Wetland,Water
2554,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2555,Forest,Forest,Wetland,Water,Wetland,Cropland
2556,Forest,Forest,Wetland,Water,Wetland,Wetland
2557,Forest,Forest,Wetland,Water,Wetland,Bareland
2558,Forest,Forest,Wetland,Water,Wetland,Water
2559,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2560,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2561,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2562,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
2563,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2564,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2565,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2566,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2567,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2568,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2569,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2570,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2571,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2572,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
2573,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
2574,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2575,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland
2576,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2577,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2578,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland
2579,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2580,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2581,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2582,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2583,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
