Value,AFRICA_2024_DynamicWorld_2024_36PWA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PWA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PWA_M_R,AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,AFRICA_2024_WorldCover_2021_36PWA_M_R
2531,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
2532,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2533,Forest,Wetland,Wetland,NULL,Wetland,NULL
2534,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2535,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2536,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2537,Forest,Wetland,Wetland,NULL,Wetland,Forest
2538,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
2539,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
2540,Forest,Wetland,Bareland,NULL,Non_Wetland,Cropland
2541,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2542,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2543,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2544,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2545,Forest,Wetland,Forest,Water,Non_Wetland,Cropland
2546,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2547,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2548,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2549,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2550,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2551,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2552,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2553,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2554,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2555,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2556,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2557,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2558,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2559,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2560,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2561,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2562,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2563,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2564,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2565,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2566,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2567,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up
2568,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2569,Forest,Built-up,Cropland,Water,Non_Wetland,Forest
2570,Forest,Built-up,Wetland,NULL,Wetland,Forest
2571,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2572,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2573,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2574,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2575,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2576,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2577,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2578,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2579,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2580,Forest,Water,NULL,NULL,Non_Wetland,Forest
2581,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2582,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2583,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2584,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2585,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
2586,Forest,Water,Grassland,NULL,Non_Wetland,Water
2587,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2588,Forest,Water,Grassland,Non_Water,Non_Wetland,Cropland
2589,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2590,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2591,Forest,Water,Grassland,Water,Non_Wetland,Cropland
2592,Forest,Water,Grassland,Water,Non_Wetland,Forest
2593,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2594,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2595,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2596,Forest,Water,Cropland,NULL,Non_Wetland,Water
2597,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2598,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
2599,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2600,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2601,Forest,Water,Cropland,Water,Non_Wetland,Cropland
2602,Forest,Water,Cropland,Water,Non_Wetland,Forest
2603,Forest,Water,Wetland,NULL,Wetland,Forest
2604,Forest,Water,Wetland,Non_Water,Wetland,Forest
2605,Forest,Water,Wetland,Water,Wetland,Forest
2606,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
2607,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2608,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2609,Forest,Water,Bareland,Water,Non_Wetland,Forest
2610,Forest,Water,Water,Water,Water,Forest
2611,Forest,Water,Forest,NULL,Non_Wetland,Forest
2612,Forest,Water,Forest,Water,Non_Wetland,Forest
2613,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2614,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2615,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2616,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2617,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2618,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
2619,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2620,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2621,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2622,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2623,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2624,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2625,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2626,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2627,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2628,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2629,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2630,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
2631,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2632,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2633,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2634,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2635,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2636,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2637,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2638,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2639,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
2640,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2641,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2642,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
2643,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2644,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2645,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2646,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2647,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2648,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2649,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2650,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2651,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2652,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2653,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2654,Forest,Forest,Cropland,Water,Non_Wetland,NULL
2655,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2656,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2657,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2658,Forest,Forest,Wetland,NULL,Wetland,NULL
2659,Forest,Forest,Wetland,NULL,Wetland,Grassland
2660,Forest,Forest,Wetland,NULL,Wetland,Cropland
2661,Forest,Forest,Wetland,NULL,Wetland,Wetland
2662,Forest,Forest,Wetland,NULL,Wetland,Forest
2663,Forest,Forest,Wetland,Non_Water,Wetland,NULL
2664,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2665,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2666,Forest,Forest,Wetland,Water,Wetland,Forest
2667,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2668,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2669,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2670,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2671,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2672,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2673,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2674,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2675,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2676,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2677,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2678,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2679,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2680,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2681,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2682,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2683,Forest,Forest,Forest,Water,Non_Wetland,Forest
