Value,AFRICA_2024_DynamicWorld_2024_37PDK_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R,AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R,AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,AFRICA_2024_GWL_FCS30D_2022_37PDK_M_R,AFRICA_2024_WorldCover_2021_37PDK_M_R
2112,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
2113,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
2114,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
2115,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL
2116,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
2117,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
2118,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
2119,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
2120,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
2121,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
2122,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
2123,Bareland,Bareland,Water,NULL,Water,Built-up
2124,Bareland,Bareland,Water,Water,Water,NULL
2125,Bareland,Bareland,Water,Water,Water,Wetland
2126,Bareland,Bareland,Water,Water,Water,Bareland
2127,Bareland,Bareland,Water,Water,Water,Water
2128,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL
2129,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
2130,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland
2131,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
2132,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL
2133,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
2134,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland
2135,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up
2136,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest
2137,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
2138,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2139,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2140,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2141,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2142,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
2143,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
2144,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
2145,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
2146,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
2147,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
2148,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
2149,Bareland,Built-up,Grassland,Water,Non_Wetland,Bareland
2150,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
2151,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
2152,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
2153,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
2154,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
2155,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
2156,Bareland,Built-up,Cropland,Water,Non_Wetland,Grassland
2157,Bareland,Built-up,Cropland,Water,Non_Wetland,Cropland
2158,Bareland,Built-up,Cropland,Water,Non_Wetland,Wetland
2159,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2160,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2161,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
2162,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
2163,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
2164,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
2165,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
2166,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water
2167,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
2168,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
2169,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Water
2170,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
2171,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
2172,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
2173,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
2174,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
2175,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
2176,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
2177,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
2178,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
2179,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
2180,Bareland,Built-up,Water,NULL,Water,Built-up
2181,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
2182,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
2183,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
2184,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
2185,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up
2186,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest
2187,Bareland,Water,NULL,Water,Non_Wetland,NULL
2188,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
2189,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
2190,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up
2191,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2192,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
2193,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
2194,Bareland,Water,Shrubland,Water,Non_Wetland,Water
2195,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
2196,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
2197,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
2198,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
2199,Bareland,Water,Grassland,NULL,Non_Wetland,Built-up
2200,Bareland,Water,Grassland,NULL,Non_Wetland,Water
2201,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
2202,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
2203,Bareland,Water,Grassland,Non_Water,Non_Wetland,Wetland
2204,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
2205,Bareland,Water,Grassland,Water,Non_Wetland,NULL
2206,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
2207,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
2208,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
2209,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
2210,Bareland,Water,Grassland,Water,Non_Wetland,Water
2211,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
2212,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
2213,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
2214,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland
2215,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
2216,Bareland,Water,Cropland,NULL,Non_Wetland,Built-up
2217,Bareland,Water,Cropland,Non_Water,Non_Wetland,Wetland
2218,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
2219,Bareland,Water,Cropland,Water,Non_Wetland,NULL
2220,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
2221,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
2222,Bareland,Water,Cropland,Water,Non_Wetland,Wetland
2223,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
2224,Bareland,Water,Wetland,Water,Wetland,NULL
2225,Bareland,Water,Wetland,Water,Wetland,Grassland
2226,Bareland,Water,Wetland,Water,Wetland,Cropland
2227,Bareland,Water,Wetland,Water,Wetland,Wetland
2228,Bareland,Water,Wetland,Water,Wetland,Bareland
2229,Bareland,Water,Wetland,Water,Wetland,Water
2230,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2231,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
2232,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
2233,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2234,Bareland,Water,Bareland,NULL,Non_Wetland,Built-up
2235,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2236,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
2237,Bareland,Water,Bareland,Water,Non_Wetland,NULL
2238,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2239,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
2240,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
2241,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2242,Bareland,Water,Bareland,Water,Non_Wetland,Water
2243,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2244,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up
2245,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
2246,Bareland,Water,Built-up,Water,Non_Wetland,Wetland
2247,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2248,Bareland,Water,Built-up,Water,Non_Wetland,Water
2249,Bareland,Water,Water,NULL,Water,Grassland
2250,Bareland,Water,Water,Non_Water,Water,Cropland
2251,Bareland,Water,Water,Water,Water,NULL
2252,Bareland,Water,Water,Water,Water,Cropland
2253,Bareland,Water,Water,Water,Water,Bareland
2254,Bareland,Water,Water,Water,Water,Water
2255,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
2256,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
2257,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
2258,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
2259,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
2260,Bareland,Forest,Grassland,NULL,Non_Wetland,Built-up
2261,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
2262,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
2263,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland
2264,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
2265,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
2266,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland
2267,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
2268,Water,NULL,NULL,NULL,Non_Wetland,NULL
2269,Water,NULL,NULL,NULL,Non_Wetland,Grassland
2270,Water,NULL,NULL,NULL,Non_Wetland,Cropland
2271,Water,NULL,NULL,NULL,Non_Wetland,Bareland
2272,Water,NULL,NULL,NULL,Non_Wetland,Built-up
2273,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland
2274,Water,NULL,NULL,Water,Non_Wetland,Cropland
2275,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
2276,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2277,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2278,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2279,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2280,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
2281,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2282,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2283,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2284,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2285,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
2286,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
2287,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
2288,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2289,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2290,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
2291,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
2292,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2293,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
2294,Water,NULL,Grassland,NULL,Non_Wetland,Water
2295,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL
2296,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2297,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2298,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2299,Water,NULL,Grassland,Non_Water,Non_Wetland,Built-up
2300,Water,NULL,Grassland,Water,Non_Wetland,NULL
2301,Water,NULL,Grassland,Water,Non_Wetland,Grassland
2302,Water,NULL,Grassland,Water,Non_Wetland,Cropland
2303,Water,NULL,Grassland,Water,Non_Wetland,Wetland
2304,Water,NULL,Grassland,Water,Non_Wetland,Bareland
2305,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2306,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2307,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2308,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2309,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2310,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
2311,Water,NULL,Cropland,NULL,Non_Wetland,Water
2312,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2313,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
2314,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2315,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2316,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2317,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2318,Water,NULL,Cropland,Water,Non_Wetland,Grassland
2319,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2320,Water,NULL,Cropland,Water,Non_Wetland,Wetland
2321,Water,NULL,Cropland,Water,Non_Wetland,Bareland
2322,Water,NULL,Cropland,Water,Non_Wetland,Water
2323,Water,NULL,Cropland,Water,Non_Wetland,Forest
2324,Water,NULL,Wetland,NULL,Wetland,NULL
2325,Water,NULL,Wetland,NULL,Wetland,Grassland
2326,Water,NULL,Wetland,NULL,Wetland,Cropland
2327,Water,NULL,Wetland,NULL,Wetland,Wetland
2328,Water,NULL,Wetland,Non_Water,Wetland,Cropland
2329,Water,NULL,Wetland,Non_Water,Wetland,Wetland
2330,Water,NULL,Wetland,Non_Water,Wetland,Bareland
2331,Water,NULL,Wetland,Water,Wetland,NULL
2332,Water,NULL,Wetland,Water,Wetland,Grassland
2333,Water,NULL,Wetland,Water,Wetland,Cropland
2334,Water,NULL,Wetland,Water,Wetland,Wetland
2335,Water,NULL,Wetland,Water,Wetland,Bareland
2336,Water,NULL,Wetland,Water,Wetland,Water
2337,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2338,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2339,Water,NULL,Bareland,NULL,Non_Wetland,NULL
2340,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2341,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
2342,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
2343,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2344,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
2345,Water,NULL,Bareland,NULL,Non_Wetland,Water
2346,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2347,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL
2348,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2349,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2350,Water,NULL,Bareland,Water,Non_Wetland,NULL
2351,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2352,Water,NULL,Bareland,Water,Non_Wetland,Cropland
2353,Water,NULL,Bareland,Water,Non_Wetland,Wetland
2354,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2355,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2356,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
2357,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2358,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
2359,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL
2360,Water,NULL,Built-up,Non_Water,Non_Wetland,Cropland
2361,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland
2362,Water,NULL,Built-up,Water,Non_Wetland,NULL
2363,Water,NULL,Built-up,Water,Non_Wetland,Cropland
2364,Water,NULL,Water,NULL,Water,Water
2365,Water,NULL,Water,Water,Water,Wetland
2366,Water,NULL,Forest,NULL,Non_Wetland,NULL
2367,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2368,Water,NULL,Forest,NULL,Non_Wetland,Cropland
2369,Water,NULL,Forest,NULL,Non_Wetland,Wetland
2370,Water,NULL,Forest,NULL,Non_Wetland,Bareland
2371,Water,NULL,Forest,NULL,Non_Wetland,Built-up
2372,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
2373,Water,NULL,Forest,Water,Non_Wetland,NULL
2374,Water,NULL,Forest,Water,Non_Wetland,Wetland
2375,Water,Cropland,NULL,NULL,Non_Wetland,NULL
2376,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
2377,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
2378,Water,Cropland,NULL,NULL,Non_Wetland,Wetland
2379,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
2380,Water,Cropland,NULL,NULL,Non_Wetland,Water
2381,Water,Cropland,NULL,NULL,Non_Wetland,Forest
2382,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2383,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2384,Water,Cropland,NULL,Water,Non_Wetland,Grassland
2385,Water,Cropland,NULL,Water,Non_Wetland,Cropland
2386,Water,Cropland,NULL,Water,Non_Wetland,Wetland
2387,Water,Cropland,NULL,Water,Non_Wetland,Water
2388,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
2389,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2390,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2391,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2392,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2393,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2394,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
2395,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2396,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2397,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2398,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2399,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2400,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
2401,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
2402,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
2403,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2404,Water,Cropland,Shrubland,Water,Non_Wetland,Water
2405,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
2406,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2407,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2408,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2409,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2410,Water,Cropland,Grassland,NULL,Non_Wetland,Built-up
2411,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2412,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2413,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2414,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2415,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2416,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
2417,Water,Cropland,Grassland,Non_Water,Non_Wetland,Built-up
2418,Water,Cropland,Grassland,Non_Water,Non_Wetland,Water
2419,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
2420,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
2421,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
2422,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
2423,Water,Cropland,Grassland,Water,Non_Wetland,Water
2424,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
2425,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2426,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2427,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
2428,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2429,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up
2430,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2431,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2432,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2433,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2434,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2435,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2436,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2437,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
2438,Water,Cropland,Cropland,Water,Non_Wetland,NULL
2439,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2440,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2441,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2442,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
2443,Water,Cropland,Cropland,Water,Non_Wetland,Water
2444,Water,Cropland,Wetland,NULL,Wetland,NULL
2445,Water,Cropland,Wetland,NULL,Wetland,Grassland
2446,Water,Cropland,Wetland,NULL,Wetland,Cropland
2447,Water,Cropland,Wetland,NULL,Wetland,Wetland
2448,Water,Cropland,Wetland,NULL,Wetland,Bareland
2449,Water,Cropland,Wetland,NULL,Wetland,Water
2450,Water,Cropland,Wetland,NULL,Wetland,Forest
2451,Water,Cropland,Wetland,Non_Water,Wetland,NULL
2452,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
2453,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
2454,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
2455,Water,Cropland,Wetland,Non_Water,Wetland,Water
2456,Water,Cropland,Wetland,Water,Wetland,NULL
2457,Water,Cropland,Wetland,Water,Wetland,Grassland
2458,Water,Cropland,Wetland,Water,Wetland,Cropland
2459,Water,Cropland,Wetland,Water,Wetland,Wetland
2460,Water,Cropland,Wetland,Water,Wetland,Bareland
2461,Water,Cropland,Wetland,Water,Wetland,Water
2462,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2463,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2464,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2465,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2466,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2467,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2468,Water,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2469,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
2470,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2471,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2472,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
2473,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2474,Water,Cropland,Bareland,NULL,Non_Wetland,Built-up
2475,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2476,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
2477,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL
2478,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2479,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2480,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2481,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2482,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
2483,Water,Cropland,Bareland,Water,Non_Wetland,NULL
2484,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2485,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
2486,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
2487,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2488,Water,Cropland,Bareland,Water,Non_Wetland,Water
2489,Water,Cropland,Built-up,NULL,Non_Wetland,NULL
2490,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2491,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2492,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland
2493,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2494,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up
2495,Water,Cropland,Built-up,NULL,Non_Wetland,Water
2496,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
2497,Water,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
2498,Water,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
2499,Water,Cropland,Built-up,Non_Water,Non_Wetland,Built-up
2500,Water,Cropland,Built-up,Water,Non_Wetland,Grassland
2501,Water,Cropland,Built-up,Water,Non_Wetland,Cropland
2502,Water,Cropland,Built-up,Water,Non_Wetland,Wetland
2503,Water,Cropland,Built-up,Water,Non_Wetland,Bareland
2504,Water,Cropland,Built-up,Water,Non_Wetland,Water
2505,Water,Cropland,Water,NULL,Water,Grassland
2506,Water,Cropland,Water,NULL,Water,Cropland
2507,Water,Cropland,Water,NULL,Water,Wetland
2508,Water,Cropland,Water,NULL,Water,Bareland
2509,Water,Cropland,Water,NULL,Water,Water
2510,Water,Cropland,Water,Non_Water,Water,NULL
2511,Water,Cropland,Water,Non_Water,Water,Cropland
2512,Water,Cropland,Water,Non_Water,Water,Wetland
2513,Water,Cropland,Water,Water,Water,Cropland
2514,Water,Cropland,Water,Water,Water,Wetland
2515,Water,Cropland,Water,Water,Water,Bareland
2516,Water,Cropland,Water,Water,Water,Water
2517,Water,Cropland,Forest,NULL,Non_Wetland,NULL
2518,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2519,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2520,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
2521,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
2522,Water,Cropland,Forest,NULL,Non_Wetland,Built-up
2523,Water,Cropland,Forest,NULL,Non_Wetland,Water
2524,Water,Cropland,Forest,NULL,Non_Wetland,Forest
