Value,AFRICA_2024_DynamicWorld_2024_37NDJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NDJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NDJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NDJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NDJ_M_R,AFRICA_2024_WorldCover_2021_37NDJ_M_R
2287,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
2288,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
2289,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
2290,Bareland,Wetland,NULL,Water,Non_Wetland,Wetland
2291,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
2292,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL
2293,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
2294,Bareland,Wetland,Grassland,NULL,Non_Wetland,Cropland
2295,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
2296,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
2297,Bareland,Wetland,Grassland,NULL,Non_Wetland,Built-up
2298,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2299,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2300,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
2301,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
2302,Bareland,Wetland,Grassland,Water,Non_Wetland,Bareland
2303,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL
2304,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
2305,Bareland,Wetland,Cropland,NULL,Non_Wetland,Cropland
2306,Bareland,Wetland,Cropland,NULL,Non_Wetland,Wetland
2307,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland
2308,Bareland,Wetland,Cropland,NULL,Non_Wetland,Built-up
2309,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2310,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2311,Bareland,Wetland,Cropland,Water,Non_Wetland,Grassland
2312,Bareland,Wetland,Cropland,Water,Non_Wetland,Cropland
2313,Bareland,Wetland,Cropland,Water,Non_Wetland,Wetland
2314,Bareland,Wetland,Cropland,Water,Non_Wetland,Bareland
2315,Bareland,Wetland,Wetland,NULL,Wetland,NULL
2316,Bareland,Wetland,Wetland,Water,Wetland,Wetland
2317,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL
2318,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
2319,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
2320,Bareland,Wetland,Built-up,NULL,Non_Wetland,Built-up
2321,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
2322,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland
2323,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2324,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2325,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
2326,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2327,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
2328,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2329,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
2330,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
2331,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
2332,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
2333,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland
2334,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
2335,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up
2336,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
2337,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2338,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
2339,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water
2340,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL
2341,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
2342,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland
2343,Bareland,Bareland,Grassland,Water,Non_Wetland,Wetland
2344,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
2345,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
2346,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
2347,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
2348,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland
2349,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
2350,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up
2351,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2352,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
2353,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2354,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water
2355,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL
2356,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
2357,Bareland,Bareland,Cropland,Water,Non_Wetland,Cropland
2358,Bareland,Bareland,Cropland,Water,Non_Wetland,Wetland
2359,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
2360,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
2361,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
2362,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
2363,Bareland,Bareland,Wetland,Water,Wetland,NULL
2364,Bareland,Bareland,Wetland,Water,Wetland,Grassland
2365,Bareland,Bareland,Wetland,Water,Wetland,Cropland
2366,Bareland,Bareland,Wetland,Water,Wetland,Wetland
2367,Bareland,Bareland,Wetland,Water,Wetland,Bareland
2368,Bareland,Bareland,Wetland,Water,Wetland,Water
2369,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
2370,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
2371,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
2372,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
2373,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2374,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2375,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
2376,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL
2377,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
2378,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
2379,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
2380,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
2381,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
2382,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
2383,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
2384,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
2385,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
2386,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
2387,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
2388,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland
2389,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
2390,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
2391,Bareland,Bareland,Water,Non_Water,Water,Bareland
2392,Bareland,Bareland,Water,Non_Water,Water,Water
2393,Bareland,Bareland,Water,Water,Water,NULL
2394,Bareland,Bareland,Water,Water,Water,Wetland
2395,Bareland,Bareland,Water,Water,Water,Bareland
2396,Bareland,Bareland,Water,Water,Water,Water
2397,Bareland,Bareland,Forest,Water,Non_Wetland,Grassland
2398,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
2399,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland
2400,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
2401,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
2402,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2403,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2404,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2405,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2406,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2407,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
2408,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
2409,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
2410,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
2411,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
2412,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2413,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
2414,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
2415,Bareland,Built-up,Grassland,Water,Non_Wetland,Grassland
2416,Bareland,Built-up,Grassland,Water,Non_Wetland,Bareland
2417,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
2418,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
2419,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
2420,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
2421,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
2422,Bareland,Built-up,Cropland,Water,Non_Wetland,Grassland
2423,Bareland,Built-up,Cropland,Water,Non_Wetland,Cropland
2424,Bareland,Built-up,Cropland,Water,Non_Wetland,Wetland
2425,Bareland,Built-up,Wetland,NULL,Wetland,NULL
2426,Bareland,Built-up,Wetland,NULL,Wetland,Grassland
2427,Bareland,Built-up,Wetland,NULL,Wetland,Built-up
2428,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
2429,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
2430,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
2431,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
2432,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
2433,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2434,Bareland,Built-up,Bareland,Water,Non_Wetland,Grassland
2435,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
2436,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
2437,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
2438,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
2439,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
2440,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
2441,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
2442,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
2443,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
2444,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
2445,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
2446,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
2447,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
2448,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2449,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2450,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
2451,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
2452,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
2453,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
2454,Bareland,Water,Shrubland,Water,Non_Wetland,Water
2455,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
2456,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
2457,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
2458,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
2459,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
2460,Bareland,Water,Grassland,NULL,Non_Wetland,Built-up
2461,Bareland,Water,Grassland,NULL,Non_Wetland,Water
2462,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
2463,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
2464,Bareland,Water,Grassland,Non_Water,Non_Wetland,Wetland
2465,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
2466,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
2467,Bareland,Water,Grassland,Water,Non_Wetland,NULL
2468,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
2469,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
2470,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
2471,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
2472,Bareland,Water,Grassland,Water,Non_Wetland,Water
2473,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
2474,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
2475,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
2476,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland
2477,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
2478,Bareland,Water,Cropland,NULL,Non_Wetland,Built-up
2479,Bareland,Water,Cropland,NULL,Non_Wetland,Water
2480,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
2481,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
2482,Bareland,Water,Cropland,Non_Water,Non_Wetland,Wetland
2483,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
2484,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
2485,Bareland,Water,Cropland,Water,Non_Wetland,NULL
2486,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
2487,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
2488,Bareland,Water,Cropland,Water,Non_Wetland,Wetland
2489,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
2490,Bareland,Water,Cropland,Water,Non_Wetland,Water
2491,Bareland,Water,Wetland,NULL,Wetland,NULL
2492,Bareland,Water,Wetland,NULL,Wetland,Grassland
2493,Bareland,Water,Wetland,NULL,Wetland,Bareland
2494,Bareland,Water,Wetland,NULL,Wetland,Built-up
2495,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
2496,Bareland,Water,Wetland,Non_Water,Wetland,Cropland
2497,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
2498,Bareland,Water,Wetland,Non_Water,Wetland,Water
2499,Bareland,Water,Wetland,Water,Wetland,NULL
2500,Bareland,Water,Wetland,Water,Wetland,Grassland
2501,Bareland,Water,Wetland,Water,Wetland,Cropland
2502,Bareland,Water,Wetland,Water,Wetland,Wetland
2503,Bareland,Water,Wetland,Water,Wetland,Bareland
2504,Bareland,Water,Wetland,Water,Wetland,Water
2505,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2506,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
2507,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2508,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
2509,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
2510,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2511,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2512,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL
2513,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2514,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
2515,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
2516,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
2517,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
2518,Bareland,Water,Bareland,Water,Non_Wetland,NULL
2519,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2520,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
2521,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
2522,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2523,Bareland,Water,Bareland,Water,Non_Wetland,Water
2524,Bareland,Water,Built-up,NULL,Non_Wetland,NULL
2525,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
2526,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2527,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up
2528,Bareland,Water,Built-up,NULL,Non_Wetland,Water
2529,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL
2530,Bareland,Water,Built-up,Non_Water,Non_Wetland,Grassland
2531,Bareland,Water,Built-up,Non_Water,Non_Wetland,Wetland
2532,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
2533,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
2534,Bareland,Water,Built-up,Water,Non_Wetland,Wetland
2535,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2536,Bareland,Water,Built-up,Water,Non_Wetland,Water
2537,Bareland,Water,Water,NULL,Water,Wetland
2538,Bareland,Water,Water,NULL,Water,Bareland
2539,Bareland,Water,Water,Non_Water,Water,Grassland
2540,Bareland,Water,Water,Non_Water,Water,Bareland
2541,Bareland,Water,Water,Non_Water,Water,Water
2542,Bareland,Water,Water,Water,Water,Grassland
2543,Bareland,Water,Water,Water,Water,Bareland
2544,Bareland,Water,Water,Water,Water,Water
2545,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
2546,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
2547,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
2548,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
2549,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
2550,Water,NULL,NULL,NULL,Non_Wetland,NULL
2551,Water,NULL,NULL,NULL,Non_Wetland,Grassland
2552,Water,NULL,NULL,NULL,Non_Wetland,Cropland
2553,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland
2554,Water,NULL,NULL,Non_Water,Non_Wetland,Cropland
2555,Water,NULL,NULL,Water,Non_Wetland,NULL
2556,Water,NULL,NULL,Water,Non_Wetland,Wetland
2557,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
2558,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2559,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2560,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2561,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2562,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2563,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2564,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2565,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2566,Water,NULL,Shrubland,Water,Non_Wetland,NULL
2567,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
2568,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
2569,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2570,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2571,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
2572,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
2573,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2574,Water,NULL,Grassland,NULL,Non_Wetland,Water
2575,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2576,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL
2577,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2578,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2579,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2580,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2581,Water,NULL,Grassland,Non_Water,Non_Wetland,Water
2582,Water,NULL,Grassland,Water,Non_Wetland,NULL
2583,Water,NULL,Grassland,Water,Non_Wetland,Grassland
2584,Water,NULL,Grassland,Water,Non_Wetland,Cropland
2585,Water,NULL,Grassland,Water,Non_Wetland,Wetland
2586,Water,NULL,Grassland,Water,Non_Wetland,Bareland
2587,Water,NULL,Grassland,Water,Non_Wetland,Water
2588,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2589,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2590,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2591,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2592,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2593,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2594,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
2595,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2596,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2597,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2598,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2599,Water,NULL,Cropland,Water,Non_Wetland,NULL
2600,Water,NULL,Cropland,Water,Non_Wetland,Grassland
2601,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2602,Water,NULL,Cropland,Water,Non_Wetland,Wetland
2603,Water,NULL,Cropland,Water,Non_Wetland,Bareland
2604,Water,NULL,Cropland,Water,Non_Wetland,Water
2605,Water,NULL,Wetland,NULL,Wetland,Cropland
2606,Water,NULL,Wetland,NULL,Wetland,Wetland
2607,Water,NULL,Wetland,Non_Water,Wetland,NULL
2608,Water,NULL,Wetland,Non_Water,Wetland,Grassland
2609,Water,NULL,Wetland,Non_Water,Wetland,Cropland
2610,Water,NULL,Wetland,Non_Water,Wetland,Wetland
2611,Water,NULL,Wetland,Non_Water,Wetland,Bareland
2612,Water,NULL,Wetland,Water,Wetland,Grassland
2613,Water,NULL,Wetland,Water,Wetland,Cropland
2614,Water,NULL,Wetland,Water,Wetland,Wetland
2615,Water,NULL,Wetland,Water,Wetland,Bareland
2616,Water,NULL,Wetland,Water,Wetland,Water
2617,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2618,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2619,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2620,Water,NULL,Bareland,NULL,Non_Wetland,NULL
2621,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2622,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
2623,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
2624,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2625,Water,NULL,Bareland,NULL,Non_Wetland,Water
2626,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2627,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL
2628,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2629,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2630,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2631,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2632,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
2633,Water,NULL,Bareland,Water,Non_Wetland,NULL
2634,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2635,Water,NULL,Bareland,Water,Non_Wetland,Cropland
2636,Water,NULL,Bareland,Water,Non_Wetland,Wetland
2637,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2638,Water,NULL,Bareland,Water,Non_Wetland,Water
2639,Water,NULL,Built-up,NULL,Non_Wetland,NULL
2640,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2641,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
2642,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2643,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2644,Water,NULL,Built-up,Non_Water,Non_Wetland,Water
2645,Water,NULL,Built-up,Water,Non_Wetland,NULL
2646,Water,NULL,Built-up,Water,Non_Wetland,Water
2647,Water,NULL,Water,NULL,Water,Cropland
2648,Water,NULL,Water,NULL,Water,Wetland
2649,Water,NULL,Water,Non_Water,Water,Bareland
2650,Water,NULL,Water,Water,Water,Grassland
2651,Water,NULL,Water,Water,Water,Bareland
2652,Water,NULL,Water,Water,Water,Water
2653,Water,NULL,Forest,NULL,Non_Wetland,NULL
2654,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2655,Water,NULL,Forest,NULL,Non_Wetland,Cropland
2656,Water,NULL,Forest,NULL,Non_Wetland,Wetland
2657,Water,NULL,Forest,NULL,Non_Wetland,Bareland
2658,Water,NULL,Forest,Water,Non_Wetland,NULL
2659,Water,NULL,Forest,Water,Non_Wetland,Cropland
2660,Water,NULL,Forest,Water,Non_Wetland,Wetland
2661,Water,Cropland,NULL,NULL,Non_Wetland,NULL
2662,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
2663,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
2664,Water,Cropland,NULL,NULL,Non_Wetland,Wetland
2665,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
2666,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2667,Water,Cropland,NULL,Water,Non_Wetland,NULL
2668,Water,Cropland,NULL,Water,Non_Wetland,Wetland
2669,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
2670,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2671,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2672,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2673,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2674,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2675,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2676,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2677,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water
2678,Water,Cropland,Shrubland,Water,Non_Wetland,NULL
2679,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
2680,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
2681,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
2682,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2683,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
2684,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2685,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2686,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2687,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2688,Water,Cropland,Grassland,NULL,Non_Wetland,Built-up
2689,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2690,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2691,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2692,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
